Datetime,hedge_ratio,p_value,is_stationary,status
2024-01-08 19:30:00+00:00,2.592602448022519,,False,UNSTABLE
2024-01-08 20:30:00+00:00,2.5893821679683136,,False,UNSTABLE
2024-01-09 14:30:00+00:00,2.586029202209587,,False,UNSTABLE
2024-01-09 15:30:00+00:00,2.5829413317776373,,False,UNSTABLE
2024-01-09 16:30:00+00:00,2.579791756423991,,False,UNSTABLE
2024-01-09 17:30:00+00:00,2.576350666901102,,False,UNSTABLE
2024-01-09 18:30:00+00:00,2.5729004014681545,,False,UNSTABLE
2024-01-09 19:30:00+00:00,2.56867563806406,,False,UNSTABLE
2024-01-09 20:30:00+00:00,2.564369263621338,,False,UNSTABLE
2024-01-10 14:30:00+00:00,2.560061539667714,,False,UNSTABLE
2024-01-10 15:30:00+00:00,2.555240502252502,,False,UNSTABLE
2024-01-10 16:30:00+00:00,2.550882163884652,,False,UNSTABLE
2024-01-10 17:30:00+00:00,2.5461194532141547,,False,UNSTABLE
2024-01-10 18:30:00+00:00,2.5415068867729342,,False,UNSTABLE
2024-01-10 19:30:00+00:00,2.5365386248892676,,False,UNSTABLE
2024-01-10 20:30:00+00:00,2.5305508838783233,,False,UNSTABLE
2024-01-11 14:30:00+00:00,2.524547757993587,,False,UNSTABLE
2024-01-11 15:30:00+00:00,2.518878812129633,,False,UNSTABLE
2024-01-11 16:30:00+00:00,2.5129594527078463,,False,UNSTABLE
2024-01-11 17:30:00+00:00,2.506948440231122,,False,UNSTABLE
2024-01-11 18:30:00+00:00,2.5008421729279213,,False,UNSTABLE
2024-01-11 19:30:00+00:00,2.494692077007105,,False,UNSTABLE
2024-01-11 20:30:00+00:00,2.488267689028474,,False,UNSTABLE
2024-01-12 14:30:00+00:00,2.4816353867745837,,False,UNSTABLE
2024-01-12 15:30:00+00:00,2.475220414761049,,False,UNSTABLE
2024-01-12 16:30:00+00:00,2.469179858339383,,False,UNSTABLE
2024-01-12 17:30:00+00:00,2.463412656642637,,False,UNSTABLE
2024-01-12 18:30:00+00:00,2.4575608323773066,,False,UNSTABLE
2024-01-12 19:30:00+00:00,2.4513076358855406,,False,UNSTABLE
2024-01-12 20:30:00+00:00,2.4455178579857795,,False,UNSTABLE
2024-01-16 14:30:00+00:00,2.4398926122196842,,False,UNSTABLE
2024-01-16 15:30:00+00:00,2.438534818559392,,False,UNSTABLE
2024-01-16 16:30:00+00:00,2.4383410474871865,,False,UNSTABLE
2024-01-16 17:30:00+00:00,2.4369630735964316,,False,UNSTABLE
2024-01-16 18:30:00+00:00,2.4355714076453125,,False,UNSTABLE
2024-01-16 19:30:00+00:00,2.4341639475127685,,False,UNSTABLE
2024-01-16 20:30:00+00:00,2.433207649139934,,False,UNSTABLE
2024-01-17 14:30:00+00:00,2.4323484884425555,,False,UNSTABLE
2024-01-17 15:30:00+00:00,2.4309709986857513,,False,UNSTABLE
2024-01-17 16:30:00+00:00,2.4294628679827888,,False,UNSTABLE
2024-01-17 17:30:00+00:00,2.4273033220670905,,False,UNSTABLE
2024-01-17 18:30:00+00:00,2.4250790177780246,,False,UNSTABLE
2024-01-17 19:30:00+00:00,2.422733222682252,,False,UNSTABLE
2024-01-17 20:30:00+00:00,2.4208148830802396,,False,UNSTABLE
2024-01-18 14:30:00+00:00,2.418793820271498,,False,UNSTABLE
2024-01-18 15:30:00+00:00,2.418026920479755,,False,UNSTABLE
2024-01-18 16:30:00+00:00,2.4167909455452596,,False,UNSTABLE
2024-01-18 17:30:00+00:00,2.4153938978591554,,False,UNSTABLE
2024-01-18 18:30:00+00:00,2.41356974870895,,False,UNSTABLE
2024-01-18 19:30:00+00:00,2.413309856470015,,False,UNSTABLE
2024-01-18 20:30:00+00:00,2.4128813930767112,,False,UNSTABLE
2024-01-19 14:30:00+00:00,2.41263950129851,,False,UNSTABLE
2024-01-19 15:30:00+00:00,2.4122393078333757,,False,UNSTABLE
2024-01-19 16:30:00+00:00,2.4116442413020476,,False,UNSTABLE
2024-01-19 17:30:00+00:00,2.4104000676036583,,False,UNSTABLE
2024-01-19 18:30:00+00:00,2.4094326586276615,,False,UNSTABLE
2024-01-19 19:30:00+00:00,2.4099771350739068,,False,UNSTABLE
2024-01-19 20:30:00+00:00,2.409758832895996,,False,UNSTABLE
2024-01-22 14:30:00+00:00,2.4094422408659932,,False,UNSTABLE
2024-01-22 15:30:00+00:00,2.4139822143795753,,False,UNSTABLE
2024-01-22 16:30:00+00:00,2.4188795715304323,,False,UNSTABLE
2024-01-22 17:30:00+00:00,2.4252050269858545,,False,UNSTABLE
2024-01-22 18:30:00+00:00,2.431990559144044,,False,UNSTABLE
2024-01-22 19:30:00+00:00,2.4388912376214638,,False,UNSTABLE
2024-01-22 20:30:00+00:00,2.4457061826621924,,False,UNSTABLE
2024-01-23 14:30:00+00:00,2.4529030836427057,,False,UNSTABLE
2024-01-23 15:30:00+00:00,2.457146523219844,,False,UNSTABLE
2024-01-23 16:30:00+00:00,2.4608056766944753,,False,UNSTABLE
2024-01-23 17:30:00+00:00,2.46316386215369,,False,UNSTABLE
2024-01-23 18:30:00+00:00,2.4653438511250783,,False,UNSTABLE
2024-01-23 19:30:00+00:00,2.467762039891378,,False,UNSTABLE
2024-01-23 20:30:00+00:00,2.470583697919398,,False,UNSTABLE
2024-01-24 14:30:00+00:00,2.4737210946375336,,False,UNSTABLE
2024-01-24 15:30:00+00:00,2.477565765913551,,False,UNSTABLE
2024-01-24 16:30:00+00:00,2.481755711345339,,False,UNSTABLE
2024-01-24 17:30:00+00:00,2.485621507841528,,False,UNSTABLE
2024-01-24 18:30:00+00:00,2.4893616468156585,,False,UNSTABLE
2024-01-24 19:30:00+00:00,2.4930116145967878,,False,UNSTABLE
2024-01-24 20:30:00+00:00,2.496445202652307,,False,UNSTABLE
2024-01-25 14:30:00+00:00,2.498630294886583,,False,UNSTABLE
2024-01-25 15:30:00+00:00,2.5022712180536706,,False,UNSTABLE
2024-01-25 16:30:00+00:00,2.5050693574595835,,False,UNSTABLE
2024-01-25 17:30:00+00:00,2.5083351223033272,,False,UNSTABLE
2024-01-25 18:30:00+00:00,2.510711698509235,,False,UNSTABLE
2024-01-25 19:30:00+00:00,2.5120083554456585,,False,UNSTABLE
2024-01-25 20:30:00+00:00,2.5128715272777544,,False,UNSTABLE
2024-01-26 14:30:00+00:00,2.5130110366216787,,False,UNSTABLE
2024-01-26 15:30:00+00:00,2.5107233832652285,,False,UNSTABLE
2024-01-26 16:30:00+00:00,2.508986725405599,,False,UNSTABLE
2024-01-26 17:30:00+00:00,2.5069463878593132,,False,UNSTABLE
2024-01-26 18:30:00+00:00,2.504761180027651,,False,UNSTABLE
2024-01-26 19:30:00+00:00,2.5031013464878784,,False,UNSTABLE
2024-01-26 20:30:00+00:00,2.500179134054796,,False,UNSTABLE
2024-01-29 14:30:00+00:00,2.4978491311352515,,False,UNSTABLE
2024-01-29 15:30:00+00:00,2.4969139461740095,,False,UNSTABLE
2024-01-29 16:30:00+00:00,2.4966549077272897,,False,UNSTABLE
2024-01-29 17:30:00+00:00,2.496268580737774,,False,UNSTABLE
2024-01-29 18:30:00+00:00,2.4949295677151913,,False,UNSTABLE
2024-01-29 19:30:00+00:00,2.4942925263957423,,False,UNSTABLE
2024-01-29 20:30:00+00:00,2.4933120542341,,False,UNSTABLE
2024-01-30 14:30:00+00:00,2.491235360401765,,False,UNSTABLE
2024-01-30 15:30:00+00:00,2.490740672319104,,False,UNSTABLE
2024-01-30 16:30:00+00:00,2.489450013489714,,False,UNSTABLE
2024-01-30 17:30:00+00:00,2.486998042716989,,False,UNSTABLE
2024-01-30 18:30:00+00:00,2.4869704093994054,,False,UNSTABLE
2024-01-30 19:30:00+00:00,2.4851292762068855,,False,UNSTABLE
2024-01-30 20:30:00+00:00,2.4835027823530345,,False,UNSTABLE
2024-01-31 14:30:00+00:00,2.4815517207342097,,False,UNSTABLE
2024-01-31 15:30:00+00:00,2.4850750190523607,,False,UNSTABLE
2024-01-31 16:30:00+00:00,2.4893066744140726,,False,UNSTABLE
2024-01-31 17:30:00+00:00,2.494162787297003,,False,UNSTABLE
2024-01-31 18:30:00+00:00,2.4982357470363645,,False,UNSTABLE
2024-01-31 19:30:00+00:00,2.5026994866400054,,False,UNSTABLE
2024-01-31 20:30:00+00:00,2.507316784161678,,False,UNSTABLE
2024-02-01 14:30:00+00:00,2.5116561575194307,,False,UNSTABLE
2024-02-01 15:30:00+00:00,2.515726588557513,,False,UNSTABLE
2024-02-01 16:30:00+00:00,2.5178904674320206,,False,UNSTABLE
2024-02-01 17:30:00+00:00,2.5203685328113874,,False,UNSTABLE
2024-02-01 18:30:00+00:00,2.5225061817633616,,False,UNSTABLE
2024-02-01 19:30:00+00:00,2.526107578098057,,False,UNSTABLE
2024-02-01 20:30:00+00:00,2.5282921623529164,,False,UNSTABLE
2024-02-02 14:30:00+00:00,2.5306003203302554,,False,UNSTABLE
2024-02-02 15:30:00+00:00,2.5282346907535116,,False,UNSTABLE
2024-02-02 16:30:00+00:00,2.526798521292946,,False,UNSTABLE
2024-02-02 17:30:00+00:00,2.5254192978091172,,False,UNSTABLE
2024-02-02 18:30:00+00:00,2.524462525263284,,False,UNSTABLE
2024-02-02 19:30:00+00:00,2.5233729867317773,,False,UNSTABLE
2024-02-02 20:30:00+00:00,2.521608117645065,,False,UNSTABLE
2024-02-05 14:30:00+00:00,2.520498406927178,,False,UNSTABLE
2024-02-05 15:30:00+00:00,2.5184003791850653,,False,UNSTABLE
2024-02-05 16:30:00+00:00,2.5162292518340585,,False,UNSTABLE
2024-02-05 17:30:00+00:00,2.5133343223479017,,False,UNSTABLE
2024-02-05 18:30:00+00:00,2.511144331221348,,False,UNSTABLE
2024-02-05 19:30:00+00:00,2.508026847888985,,False,UNSTABLE
2024-02-05 20:30:00+00:00,2.50447629106049,,False,UNSTABLE
2024-02-06 14:30:00+00:00,2.500732974255396,,False,UNSTABLE
2024-02-06 15:30:00+00:00,2.497720183192502,,False,UNSTABLE
2024-02-06 16:30:00+00:00,2.4957430614236946,,False,UNSTABLE
2024-02-06 17:30:00+00:00,2.493127695278375,,False,UNSTABLE
2024-02-06 18:30:00+00:00,2.491342727235219,,False,UNSTABLE
2024-02-06 19:30:00+00:00,2.4889320882104853,,False,UNSTABLE
2024-02-06 20:30:00+00:00,2.4861869606725517,,False,UNSTABLE
2024-02-07 14:30:00+00:00,2.4821171554052883,,False,UNSTABLE
2024-02-07 15:30:00+00:00,2.4768002740011976,,False,UNSTABLE
2024-02-07 16:30:00+00:00,2.4719030613237836,,False,UNSTABLE
2024-02-07 17:30:00+00:00,2.465945403797365,,False,UNSTABLE
2024-02-07 18:30:00+00:00,2.4595801066602236,,False,UNSTABLE
2024-02-07 19:30:00+00:00,2.452775037145429,,False,UNSTABLE
2024-02-07 20:30:00+00:00,2.4458946168885083,,False,UNSTABLE
2024-02-08 14:30:00+00:00,2.438888016897203,,False,UNSTABLE
2024-02-08 15:30:00+00:00,2.4345309977929044,,False,UNSTABLE
2024-02-08 16:30:00+00:00,2.4301104846648207,,False,UNSTABLE
2024-02-08 17:30:00+00:00,2.4259582608153556,,False,UNSTABLE
2024-02-08 18:30:00+00:00,2.4212606795864646,,False,UNSTABLE
2024-02-08 19:30:00+00:00,2.4166958114169903,,False,UNSTABLE
2024-02-08 20:30:00+00:00,2.41161338405261,,False,UNSTABLE
2024-02-09 14:30:00+00:00,2.4070233599110775,,False,UNSTABLE
2024-02-09 15:30:00+00:00,2.4023809861036782,,False,UNSTABLE
2024-02-09 16:30:00+00:00,2.3970769110053105,,False,UNSTABLE
2024-02-09 17:30:00+00:00,2.3927558007300918,,False,UNSTABLE
2024-02-09 18:30:00+00:00,2.388193664325084,,False,UNSTABLE
2024-02-09 19:30:00+00:00,2.3823932737039217,,False,UNSTABLE
2024-02-09 20:30:00+00:00,2.3759683511975416,,False,UNSTABLE
2024-02-12 14:30:00+00:00,2.3693015432690725,,False,UNSTABLE
2024-02-12 15:30:00+00:00,2.365976392210662,,False,UNSTABLE
2024-02-12 16:30:00+00:00,2.363534152910101,,False,UNSTABLE
2024-02-12 17:30:00+00:00,2.3600982274545244,,False,UNSTABLE
2024-02-12 18:30:00+00:00,2.355497797704963,,False,UNSTABLE
2024-02-12 19:30:00+00:00,2.3502592738085237,,False,UNSTABLE
2024-02-12 20:30:00+00:00,2.3443631937575375,,False,UNSTABLE
2024-02-13 14:30:00+00:00,2.3390220458672673,,False,UNSTABLE
2024-02-13 15:30:00+00:00,2.328896196347695,,False,UNSTABLE
2024-02-13 16:30:00+00:00,2.3184790157713464,,False,UNSTABLE
2024-02-13 17:30:00+00:00,2.308046875327431,,False,UNSTABLE
2024-02-13 18:30:00+00:00,2.296622447099799,,False,UNSTABLE
2024-02-13 19:30:00+00:00,2.285840042282384,,False,UNSTABLE
2024-02-13 20:30:00+00:00,2.2768694581746827,,False,UNSTABLE
2024-02-14 14:30:00+00:00,2.2677672944251905,,False,UNSTABLE
2024-02-14 15:30:00+00:00,2.2564432544181523,,False,UNSTABLE
2024-02-14 16:30:00+00:00,2.2461169190050407,,False,UNSTABLE
2024-02-14 17:30:00+00:00,2.23371165823366,,False,UNSTABLE
2024-02-14 18:30:00+00:00,2.223443373258734,,False,UNSTABLE
2024-02-14 19:30:00+00:00,2.2121795621291858,,False,UNSTABLE
2024-02-14 20:30:00+00:00,2.1987815560800636,,False,UNSTABLE
2024-02-15 14:30:00+00:00,2.182804355576498,,False,UNSTABLE
2024-02-15 15:30:00+00:00,2.1636819132250684,,False,UNSTABLE
2024-02-15 16:30:00+00:00,2.1439590029749755,,False,UNSTABLE
2024-02-15 17:30:00+00:00,2.1232770858413543,,False,UNSTABLE
2024-02-15 18:30:00+00:00,2.1029397948409043,,False,UNSTABLE
2024-02-15 19:30:00+00:00,2.082030816629118,,False,UNSTABLE
2024-02-15 20:30:00+00:00,2.0627970008832928,,False,UNSTABLE
2024-02-16 14:30:00+00:00,2.043058109842482,,False,UNSTABLE
2024-02-16 15:30:00+00:00,2.0264663014666815,,False,UNSTABLE
2024-02-16 16:30:00+00:00,2.012779413155749,,False,UNSTABLE
2024-02-16 17:30:00+00:00,2.000345233856693,,False,UNSTABLE
2024-02-16 18:30:00+00:00,1.9861314832812444,,False,UNSTABLE
2024-02-16 19:30:00+00:00,1.9702652720033784,,False,UNSTABLE
2024-02-16 20:30:00+00:00,1.9531592103563171,,False,UNSTABLE
2024-02-20 14:30:00+00:00,1.9362341170344923,,False,UNSTABLE
2024-02-20 15:30:00+00:00,1.9174607248625786,,False,UNSTABLE
2024-02-20 16:30:00+00:00,1.896651665393724,,False,UNSTABLE
2024-02-20 17:30:00+00:00,1.8767967800285181,,False,UNSTABLE
2024-02-20 18:30:00+00:00,1.8524563066137718,,False,UNSTABLE
2024-02-20 19:30:00+00:00,1.8237591890228844,,False,UNSTABLE
2024-02-20 20:30:00+00:00,1.7946027925680124,,False,UNSTABLE
2024-02-21 14:30:00+00:00,1.7678973537764657,,False,UNSTABLE
2024-02-21 15:30:00+00:00,1.7415398714083818,,False,UNSTABLE
2024-02-21 16:30:00+00:00,1.7154686379058792,,False,UNSTABLE
2024-02-21 17:30:00+00:00,1.6871885150395052,,False,UNSTABLE
2024-02-21 18:30:00+00:00,1.663479659218599,,False,UNSTABLE
2024-02-21 19:30:00+00:00,1.6396431582068502,,False,UNSTABLE
2024-02-21 20:30:00+00:00,1.6147839065724798,,False,UNSTABLE
2024-02-22 14:30:00+00:00,1.5890851794302696,,False,UNSTABLE
2024-02-22 15:30:00+00:00,1.565483775057886,,False,UNSTABLE
2024-02-22 16:30:00+00:00,1.5357738227274034,,False,UNSTABLE
2024-02-22 17:30:00+00:00,1.5055049560903577,,False,UNSTABLE
2024-02-22 18:30:00+00:00,1.4764630122569486,,False,UNSTABLE
2024-02-22 19:30:00+00:00,1.4457786641606685,,False,UNSTABLE
2024-02-22 20:30:00+00:00,1.4133099914380036,,False,UNSTABLE
2024-02-23 14:30:00+00:00,1.38232670653668,,False,UNSTABLE
2024-02-23 15:30:00+00:00,1.35232417545727,,False,UNSTABLE
2024-02-23 16:30:00+00:00,1.3235853527874246,,False,UNSTABLE
2024-02-23 17:30:00+00:00,1.2962853996140067,,False,UNSTABLE
2024-02-23 18:30:00+00:00,1.2721703488676013,,False,UNSTABLE
2024-02-23 19:30:00+00:00,1.2447178338152574,,False,UNSTABLE
2024-02-23 20:30:00+00:00,1.218049550850687,,False,UNSTABLE
2024-02-26 14:30:00+00:00,1.1923682787165089,,False,UNSTABLE
2024-02-26 15:30:00+00:00,1.171290151058986,,False,UNSTABLE
2024-02-26 16:30:00+00:00,1.1497116176869258,,False,UNSTABLE
2024-02-26 17:30:00+00:00,1.1266591727733049,,False,UNSTABLE
2024-02-26 18:30:00+00:00,1.0991805470398983,,False,UNSTABLE
2024-02-26 19:30:00+00:00,1.074228557555133,,False,UNSTABLE
2024-02-26 20:30:00+00:00,1.0491164002801914,,False,UNSTABLE
2024-02-27 14:30:00+00:00,1.0245088335520092,,False,UNSTABLE
2024-02-27 15:30:00+00:00,1.000482089057378,,False,UNSTABLE
2024-02-27 16:30:00+00:00,0.9754291197065775,,False,UNSTABLE
2024-02-27 17:30:00+00:00,0.949969326901114,,False,UNSTABLE
2024-02-27 18:30:00+00:00,0.9249670955193816,,False,UNSTABLE
2024-02-27 19:30:00+00:00,0.89971016765676,,False,UNSTABLE
2024-02-27 20:30:00+00:00,0.8753190731907243,,False,UNSTABLE
2024-02-28 14:30:00+00:00,0.8492154915640796,,False,UNSTABLE
2024-02-28 15:30:00+00:00,0.8194550312933739,,False,UNSTABLE
2024-02-28 16:30:00+00:00,0.7940158038105456,,False,UNSTABLE
2024-02-28 17:30:00+00:00,0.7677928392315669,,False,UNSTABLE
2024-02-28 18:30:00+00:00,0.7421849135155308,,False,UNSTABLE
2024-02-28 19:30:00+00:00,0.7161473370743994,,False,UNSTABLE
2024-02-28 20:30:00+00:00,0.6896541990694199,,False,UNSTABLE
2024-02-29 14:30:00+00:00,0.6621636626652762,,False,UNSTABLE
2024-02-29 15:30:00+00:00,0.6402324603307139,,False,UNSTABLE
2024-02-29 16:30:00+00:00,0.6197924041533669,,False,UNSTABLE
2024-02-29 17:30:00+00:00,0.5989439306237363,,False,UNSTABLE
2024-02-29 18:30:00+00:00,0.5950246079326514,,False,UNSTABLE
2024-02-29 19:30:00+00:00,0.5909287994707224,,False,UNSTABLE
2024-02-29 20:30:00+00:00,0.5908251515285339,,False,UNSTABLE
2024-03-01 14:30:00+00:00,0.5901416826511107,,False,UNSTABLE
2024-03-01 15:30:00+00:00,0.5921561306717917,,False,UNSTABLE
2024-03-01 16:30:00+00:00,0.5933351222412104,,False,UNSTABLE
2024-03-01 17:30:00+00:00,0.5935764771289712,,False,UNSTABLE
2024-03-01 18:30:00+00:00,0.5931724633923181,,False,UNSTABLE
2024-03-01 19:30:00+00:00,0.593456850410291,,False,UNSTABLE
2024-03-01 20:30:00+00:00,0.5925222930266039,,False,UNSTABLE
2024-03-04 14:30:00+00:00,0.592128642680793,,False,UNSTABLE
2024-03-04 15:30:00+00:00,0.5978879329702481,,False,UNSTABLE
2024-03-04 16:30:00+00:00,0.6024246824541766,,False,UNSTABLE
2024-03-04 17:30:00+00:00,0.6088159253286247,,False,UNSTABLE
2024-03-04 18:30:00+00:00,0.6121942293629044,,False,UNSTABLE
2024-03-04 19:30:00+00:00,0.6147717735699723,,False,UNSTABLE
2024-03-04 20:30:00+00:00,0.6157779706510025,,False,UNSTABLE
2024-03-05 14:30:00+00:00,0.6143659701975783,,False,UNSTABLE
2024-03-05 15:30:00+00:00,0.6157821534726488,,False,UNSTABLE
2024-03-05 16:30:00+00:00,0.6164671662104702,,False,UNSTABLE
2024-03-05 17:30:00+00:00,0.6165121427548084,,False,UNSTABLE
2024-03-05 18:30:00+00:00,0.6190867332124999,,False,UNSTABLE
2024-03-05 19:30:00+00:00,0.6196729904683577,,False,UNSTABLE
2024-03-05 20:30:00+00:00,0.6183800574884968,,False,UNSTABLE
2024-03-06 14:30:00+00:00,0.616780120776409,,False,UNSTABLE
2024-03-06 15:30:00+00:00,0.6167244572905378,,False,UNSTABLE
2024-03-06 16:30:00+00:00,0.6170764619447987,,False,UNSTABLE
2024-03-06 17:30:00+00:00,0.6152676608379077,,False,UNSTABLE
2024-03-06 18:30:00+00:00,0.6125800601087974,,False,UNSTABLE
2024-03-06 19:30:00+00:00,0.6081438537927021,,False,UNSTABLE
2024-03-06 20:30:00+00:00,0.6047737959255959,,False,UNSTABLE
2024-03-07 14:30:00+00:00,0.601602154654241,,False,UNSTABLE
2024-03-07 15:30:00+00:00,0.6011975519503538,,False,UNSTABLE
2024-03-07 16:30:00+00:00,0.5972556159225613,,False,UNSTABLE
2024-03-07 17:30:00+00:00,0.5924783346625984,,False,UNSTABLE
2024-03-07 18:30:00+00:00,0.5886559952641661,,False,UNSTABLE
2024-03-07 19:30:00+00:00,0.5849687018671208,,False,UNSTABLE
2024-03-07 20:30:00+00:00,0.579855511068901,,False,UNSTABLE
2024-03-08 14:30:00+00:00,0.5756372895107948,,False,UNSTABLE
2024-03-08 15:30:00+00:00,0.574626647724169,,False,UNSTABLE
2024-03-08 16:30:00+00:00,0.5723342191362728,,False,UNSTABLE
2024-03-08 17:30:00+00:00,0.5691769417251494,,False,UNSTABLE
2024-03-08 18:30:00+00:00,0.5661974417294665,,False,UNSTABLE
2024-03-08 19:30:00+00:00,0.5641953609312463,,False,UNSTABLE
2024-03-08 20:30:00+00:00,0.5611257533650538,,False,UNSTABLE
2024-03-11 13:30:00+00:00,0.5577507220080904,,False,UNSTABLE
2024-03-11 14:30:00+00:00,0.5511876778689493,,False,UNSTABLE
2024-03-11 15:30:00+00:00,0.5462220488792118,,False,UNSTABLE
2024-03-11 16:30:00+00:00,0.5415736692303242,,False,UNSTABLE
2024-03-11 17:30:00+00:00,0.537730345636939,,False,UNSTABLE
2024-03-11 18:30:00+00:00,0.5333715194363238,,False,UNSTABLE
2024-03-11 19:30:00+00:00,0.5291667744888493,,False,UNSTABLE
2024-03-12 13:30:00+00:00,0.5251484057812883,,False,UNSTABLE
2024-03-12 14:30:00+00:00,0.521726613607371,,False,UNSTABLE
2024-03-12 15:30:00+00:00,0.5186129537180615,,False,UNSTABLE
2024-03-12 16:30:00+00:00,0.514408040961634,,False,UNSTABLE
2024-03-12 17:30:00+00:00,0.5110433484848406,,False,UNSTABLE
2024-03-12 18:30:00+00:00,0.5090987240363571,,False,UNSTABLE
2024-03-12 19:30:00+00:00,0.5068445484255262,,False,UNSTABLE
2024-03-13 13:30:00+00:00,0.5053489851716205,,False,UNSTABLE
2024-03-13 14:30:00+00:00,0.5053454543113172,,False,UNSTABLE
2024-03-13 15:30:00+00:00,0.5075926002831657,,False,UNSTABLE
2024-03-13 16:30:00+00:00,0.5098159891703875,,False,UNSTABLE
2024-03-13 17:30:00+00:00,0.5125572219018328,,False,UNSTABLE
2024-03-13 18:30:00+00:00,0.5141596200424725,,False,UNSTABLE
2024-03-13 19:30:00+00:00,0.515220821033314,,False,UNSTABLE
2024-03-14 13:30:00+00:00,0.516576249204661,,False,UNSTABLE
2024-03-14 14:30:00+00:00,0.5160412169675761,,False,UNSTABLE
2024-03-14 15:30:00+00:00,0.5163939477230761,,False,UNSTABLE
2024-03-14 16:30:00+00:00,0.5168781574995593,,False,UNSTABLE
2024-03-14 17:30:00+00:00,0.5154140613512799,,False,UNSTABLE
2024-03-14 18:30:00+00:00,0.5145707841607526,,False,UNSTABLE
2024-03-14 19:30:00+00:00,0.5131244640201784,,False,UNSTABLE
2024-03-15 13:30:00+00:00,0.5131458218574775,,False,UNSTABLE
2024-03-15 14:30:00+00:00,0.5133002928084803,,False,UNSTABLE
2024-03-15 15:30:00+00:00,0.5135007176486999,,False,UNSTABLE
2024-03-15 16:30:00+00:00,0.5127152191075586,,False,UNSTABLE
2024-03-15 17:30:00+00:00,0.5106794913682905,,False,UNSTABLE
2024-03-15 18:30:00+00:00,0.5091045999717766,,False,UNSTABLE
2024-03-15 19:30:00+00:00,0.5075196658855241,,False,UNSTABLE
2024-03-18 13:30:00+00:00,0.5060185368690305,,False,UNSTABLE
2024-03-18 14:30:00+00:00,0.5024691026748804,,False,UNSTABLE
2024-03-18 15:30:00+00:00,0.4987682006675213,,False,UNSTABLE
2024-03-18 16:30:00+00:00,0.49504106415198895,0.7916579615729931,False,UNSTABLE
2024-03-18 17:30:00+00:00,0.4884002394488101,0.7947392892112342,False,UNSTABLE
2024-03-18 18:30:00+00:00,0.4821965522760704,0.8189952412375838,False,UNSTABLE
2024-03-18 19:30:00+00:00,0.4768594810859713,0.8492264069209827,False,UNSTABLE
2024-03-19 13:30:00+00:00,0.4709948096107402,0.8226329897325418,False,UNSTABLE
2024-03-19 14:30:00+00:00,0.4654685571638918,0.8408229782450318,False,UNSTABLE
2024-03-19 15:30:00+00:00,0.4616781263686192,0.8804033209217035,False,UNSTABLE
2024-03-19 16:30:00+00:00,0.45866092678075926,0.8770747592729788,False,UNSTABLE
2024-03-19 17:30:00+00:00,0.4567752420820997,0.8732747040450531,False,UNSTABLE
2024-03-19 18:30:00+00:00,0.4545055971721197,0.8598623169423407,False,UNSTABLE
2024-03-19 19:30:00+00:00,0.4519605153492115,0.8849007588827945,False,UNSTABLE
2024-03-20 13:30:00+00:00,0.44953201981532515,0.8781454342325332,False,UNSTABLE
2024-03-20 14:30:00+00:00,0.44659578668640754,0.8620796216963998,False,UNSTABLE
2024-03-20 15:30:00+00:00,0.4440691427815119,0.870765271726687,False,UNSTABLE
2024-03-20 16:30:00+00:00,0.44184431865432533,0.8607490434222219,False,UNSTABLE
2024-03-20 17:30:00+00:00,0.43982516113860926,0.8198372682185182,False,UNSTABLE
