Date,AMT,PLD,EQIX,CCI,O,PSA,SPG,AVB,VTR,WELL
2024-01-10 17:30:00+00:00,210.61500549316406,133.49290466308594,804.094970703125,113.58000183105469,59.665000915527344,295.6600036621094,144.97000122070312,184.02999877929688,48.505001068115234,90.94999694824219
2024-01-10 18:30:00+00:00,209.75,133.91000366210938,805.0650024414062,113.5,59.63999938964844,295.8800048828125,145.06039428710938,183.85000610351562,48.58000183105469,90.86000061035156
2024-01-10 19:30:00+00:00,209.32000732421875,133.53500366210938,805.4000244140625,113.06999969482422,59.369998931884766,295.3999938964844,144.47000122070312,183.6649932861328,48.630001068115234,90.6500015258789
2024-01-10 20:30:00+00:00,208.9199981689453,133.5399932861328,804.4000244140625,113.38300323486328,59.119998931884766,295.18499755859375,144.67999267578125,183.66000366210938,48.650001525878906,90.72000122070312
2024-01-11 14:30:00+00:00,206.92750549316406,132.0749969482422,804.0,112.0999984741211,58.66999816894531,291.0299987792969,143.61000061035156,182.8773956298828,48.540000915527344,90.69989776611328
2024-01-11 15:30:00+00:00,206.97000122070312,131.7100067138672,801.1300048828125,111.95999908447266,58.89500045776367,289.6549987792969,143.72999572753906,183.5449981689453,48.25,90.33000183105469
2024-01-11 16:30:00+00:00,206.65499877929688,131.75,801.9099731445312,112.44999694824219,58.95000076293945,289.8399963378906,143.78680419921875,183.39999389648438,48.0099983215332,90.08999633789062
2024-01-11 17:30:00+00:00,206.2550048828125,131.52999877929688,801.8200073242188,112.08000183105469,58.97999954223633,290.239990234375,143.61000061035156,183.63999938964844,47.88999938964844,90.08499908447266
2024-01-11 18:30:00+00:00,207.6300048828125,131.4199981689453,803.4849853515625,112.79000091552734,59.16999816894531,290.69500732421875,143.64999389648438,183.6750030517578,48.099998474121094,90.20999908447266
2024-01-11 19:30:00+00:00,207.2899932861328,130.99000549316406,801.489990234375,112.5,59.15999984741211,289.8800048828125,144.14999389648438,182.69000244140625,47.89500045776367,90.0199966430664
2024-01-11 20:30:00+00:00,207.58999633789062,131.32000732421875,800.9600219726562,112.68000030517578,59.27000045776367,290.3500061035156,144.3699951171875,182.75,47.939998626708984,89.95999908447266
2024-01-12 14:30:00+00:00,209.8800048828125,131.2050018310547,808.97998046875,113.45999908447266,58.775001525878906,291.43499755859375,144.72000122070312,184.19500732421875,48.7599983215332,91.63500213623047
2024-01-12 15:30:00+00:00,209.75999450683594,131.0500030517578,809.0599975585938,113.21499633789062,58.904998779296875,292.19000244140625,145.25999450683594,183.33999633789062,48.93000030517578,91.66999816894531
2024-01-12 16:30:00+00:00,210.76519775390625,130.97999572753906,810.2000122070312,113.33999633789062,58.86000061035156,292.5450134277344,145.1885986328125,183.13999938964844,48.525001525878906,91.31999969482422
2024-01-12 17:30:00+00:00,210.80499267578125,131.0800018310547,810.6300048828125,113.31999969482422,58.76340103149414,293.3900146484375,145.41000366210938,183.00999450683594,48.75,91.56999969482422
2024-01-12 18:30:00+00:00,211.39500427246094,131.3480987548828,814.9500122070312,113.5199966430664,58.72999954223633,294.4200134277344,146.01499938964844,183.77000427246094,48.849998474121094,91.79000091552734
2024-01-12 19:30:00+00:00,209.27999877929688,131.38999938964844,815.489990234375,112.81999969482422,58.755001068115234,295.5400085449219,145.90499877929688,182.41000366210938,48.98500061035156,91.87000274658203
2024-01-12 20:30:00+00:00,209.42999267578125,131.57000732421875,814.969970703125,112.69999694824219,58.88999938964844,295.0199890136719,146.6199951171875,182.4949951171875,49.11000061035156,91.94000244140625
2024-01-16 14:30:00+00:00,210.10499572753906,131.27000427246094,819.4249877929688,112.52999877929688,58.779998779296875,293.44000244140625,146.00999450683594,181.44000244140625,49.72999954223633,91.75499725341797
2024-01-16 15:30:00+00:00,209.83999633789062,130.8719024658203,819.02001953125,112.48400115966797,58.54999923706055,293.510009765625,145.7899932861328,181.0500030517578,49.744998931884766,91.47000122070312
2024-01-16 16:30:00+00:00,209.61000061035156,130.32000732421875,816.989990234375,111.80999755859375,58.630001068115234,293.2799987792969,146.3800048828125,180.75,49.904998779296875,91.75
2024-01-16 17:30:00+00:00,208.47000122070312,130.3800048828125,815.6749877929688,111.5,58.525001525878906,293.7699890136719,145.86000061035156,180.6699981689453,49.880001068115234,91.88999938964844
2024-01-16 18:30:00+00:00,207.9199981689453,129.5800018310547,818.1799926757812,111.19999694824219,58.22999954223633,292.25,145.2100067138672,179.88499450683594,49.58000183105469,91.52999877929688
2024-01-16 19:30:00+00:00,208.0399932861328,129.5,818.4099731445312,111.03500366210938,58.35499954223633,293.04998779296875,145.25999450683594,179.6999969482422,49.30500030517578,91.3499984741211
2024-01-16 20:30:00+00:00,208.07000732421875,129.97000122070312,819.0399780273438,110.83999633789062,58.345001220703125,294.7900085449219,145.50999450683594,180.14999389648438,49.34000015258789,91.31999969482422
2024-01-17 14:30:00+00:00,208.8249969482422,128.05499267578125,811.1900024414062,110.56069946289062,58.049598693847656,294.70001220703125,144.85000610351562,179.30499267578125,49.08000183105469,90.80999755859375
2024-01-17 15:30:00+00:00,205.96499633789062,127.08000183105469,797.5499877929688,108.8499984741211,57.3650016784668,293.32501220703125,143.3350067138672,177.26499938964844,48.13999938964844,89.75
2024-01-17 16:30:00+00:00,204.5399932861328,126.16999816894531,794.489990234375,107.88500213623047,56.79999923706055,292.82501220703125,141.8000946044922,175.99000549316406,47.650001525878906,88.94000244140625
2024-01-17 17:30:00+00:00,203.35000610351562,126.21499633789062,791.8900146484375,107.5199966430664,56.755001068115234,291.5,141.1300048828125,175.35000610351562,47.16999816894531,88.27999877929688
2024-01-17 18:30:00+00:00,203.34500122070312,125.92500305175781,796.6300048828125,107.61000061035156,56.875701904296875,292.5450134277344,141.25999450683594,176.30999755859375,47.630001068115234,88.9000015258789
2024-01-17 19:30:00+00:00,203.07000732421875,126.23999786376953,796.3200073242188,107.75,57.07500076293945,293.82501220703125,141.55999755859375,177.02000427246094,47.88999938964844,89.1500015258789
2024-01-17 20:30:00+00:00,204.97999572753906,126.86000061035156,799.010009765625,108.48999786376953,57.20000076293945,294.510009765625,142.1199951171875,178.44000244140625,48.02000045776367,89.6500015258789
2024-01-18 14:30:00+00:00,203.3300018310547,126.11000061035156,794.8900146484375,108.18499755859375,56.57500076293945,292.75,141.8000030517578,177.16000366210938,48.04999923706055,89.44000244140625
2024-01-18 15:30:00+00:00,203.05999755859375,125.11000061035156,793.1799926757812,107.87999725341797,56.290000915527344,288.82000732421875,141.1300048828125,176.47999572753906,48.04999923706055,89.11000061035156
2024-01-18 16:30:00+00:00,203.3350067138672,125.04000091552734,792.6699829101562,108.11000061035156,55.97850036621094,288.635009765625,140.7100067138672,176.48500061035156,47.72999954223633,88.75499725341797
2024-01-18 17:30:00+00:00,203.23500061035156,125.42500305175781,789.0599975585938,107.66000366210938,55.939998626708984,288.42999267578125,140.25999450683594,176.61000061035156,47.720001220703125,88.5199966430664
2024-01-18 18:30:00+00:00,203.30999755859375,125.62200164794922,792.9550170898438,107.53500366210938,56.08000183105469,289.7699890136719,140.8000030517578,177.24000549316406,47.61000061035156,88.83999633789062
2024-01-18 19:30:00+00:00,203.77999877929688,126.30000305175781,792.4500122070312,107.72000122070312,56.15999984741211,290.5799865722656,141.66000366210938,177.77999877929688,47.66999816894531,89.18000030517578
2024-01-18 20:30:00+00:00,203.75999450683594,126.22000122070312,793.6300048828125,107.80000305175781,56.130001068115234,290.9800109863281,141.8300018310547,177.52000427246094,47.595001220703125,88.9749984741211
2024-01-19 14:30:00+00:00,203.91000366210938,127.11000061035156,794.719970703125,107.66999816894531,55.845001220703125,290.9934997558594,140.88999938964844,178.3300018310547,47.650001525878906,88.94000244140625
2024-01-19 15:30:00+00:00,203.9149932861328,127.01000213623047,794.3699951171875,107.51000213623047,56.14500045776367,290.760009765625,140.66000366210938,177.86500549316406,47.65999984741211,89.04000091552734
2024-01-19 16:30:00+00:00,203.85000610351562,127.58000183105469,796.8900146484375,107.56999969482422,56.02000045776367,291.7300109863281,140.60000610351562,178.53500366210938,47.72999954223633,89.16000366210938
2024-01-19 17:30:00+00:00,204.36000061035156,128.07000732421875,801.5499877929688,108.41999816894531,56.540000915527344,292.1675109863281,141.2899932861328,179.7899932861328,47.91999816894531,89.66999816894531
2024-01-19 18:30:00+00:00,204.88999938964844,128.64999389648438,803.739990234375,108.75,56.39500045776367,293.20001220703125,141.8699951171875,180.6699981689453,48.13999938964844,90.0199966430664
2024-01-19 19:30:00+00:00,203.99000549316406,128.58999633789062,801.4500122070312,108.66000366210938,56.462501525878906,292.2099914550781,141.70509338378906,180.42999267578125,48.209999084472656,89.96499633789062
2024-01-19 20:30:00+00:00,203.89999389648438,128.4600067138672,802.6699829101562,107.98999786376953,56.4900016784668,291.760009765625,141.6199951171875,180.44000244140625,48.064998626708984,89.87000274658203
2024-01-22 14:30:00+00:00,205.30999755859375,129.9499969482422,811.0,109.44999694824219,56.69499969482422,294.6400146484375,143.3524932861328,180.89999389648438,48.689998626708984,89.91000366210938
2024-01-22 15:30:00+00:00,204.18499755859375,129.3000030517578,805.780029296875,108.4800033569336,56.060001373291016,293.94000244140625,142.9199981689453,180.02000427246094,48.720001220703125,89.7699966430664
2024-01-22 16:30:00+00:00,202.77999877929688,129.1699981689453,803.85498046875,108.40989685058594,55.95989990234375,293.8699951171875,142.77499389648438,179.9199981689453,48.5,89.33999633789062
2024-01-22 17:30:00+00:00,202.01499938964844,128.85000610351562,803.3099975585938,108.08999633789062,55.46500015258789,293.2699890136719,142.0399932861328,179.51499938964844,48.380001068115234,88.98999786376953
2024-01-22 18:30:00+00:00,204.0,129.00999450683594,805.3800048828125,108.70999908447266,55.51470184326172,294.2799987792969,142.38999938964844,180.88999938964844,48.40999984741211,89.11000061035156
2024-01-22 19:30:00+00:00,205.13999938964844,129.33999633789062,808.760009765625,109.30000305175781,55.8849983215332,294.9599914550781,142.5399932861328,181.4600067138672,48.625,89.5
2024-01-22 20:30:00+00:00,204.02999877929688,128.75999450683594,802.8599853515625,108.7699966430664,55.56999969482422,293.6600036621094,141.97999572753906,181.13999938964844,48.439998626708984,88.94000244140625
2024-01-23 14:30:00+00:00,202.25,129.36000061035156,801.10498046875,108.76000213623047,55.790000915527344,294.67999267578125,142.625,179.9250030517578,47.869998931884766,87.98999786376953
2024-01-23 15:30:00+00:00,201.69000244140625,128.9199981689453,799.760009765625,108.19999694824219,55.42499923706055,291.3623962402344,141.42999267578125,178.26499938964844,47.68000030517578,87.94999694824219
2024-01-23 16:30:00+00:00,201.61000061035156,128.47999572753906,797.9949951171875,108.375,55.5890998840332,290.92498779296875,141.82000732421875,178.47500610351562,47.54999923706055,87.63999938964844
2024-01-23 17:30:00+00:00,201.9199981689453,128.08999633789062,798.22998046875,108.2699966430664,55.55419921875,289.7300109863281,141.8968963623047,178.56500244140625,47.4900016784668,87.529296875
2024-01-23 18:30:00+00:00,201.9250030517578,128.31500244140625,798.2000122070312,108.19000244140625,55.689998626708984,290.6199951171875,141.74000549316406,178.6999969482422,47.59000015258789,87.72000122070312
2024-01-23 19:30:00+00:00,202.0,128.3699951171875,799.4349975585938,107.90499877929688,55.95500183105469,292.885009765625,142.66000366210938,178.88999938964844,47.70000076293945,87.83999633789062
2024-01-23 20:30:00+00:00,202.25999450683594,127.9800033569336,798.8699951171875,107.94999694824219,55.97999954223633,291.8500061035156,142.60000610351562,179.58999633789062,47.68000030517578,88.08000183105469
2024-01-24 14:30:00+00:00,198.66000366210938,126.5822982788086,794.1199951171875,106.83999633789062,55.560001373291016,290.3999938964844,141.68190002441406,177.33999633789062,47.380001068115234,87.56999969482422
2024-01-24 15:30:00+00:00,198.75,126.66999816894531,798.2689819335938,107.12000274658203,55.7400016784668,290.8399963378906,142.13999938964844,177.52499389648438,47.68000030517578,87.75
2024-01-24 16:30:00+00:00,198.3699951171875,126.77999877929688,797.97998046875,106.69000244140625,55.582801818847656,291.19488525390625,141.84500122070312,177.31500244140625,47.72999954223633,87.76000213623047
2024-01-24 17:30:00+00:00,197.6699981689453,126.41999816894531,798.094970703125,106.12000274658203,55.47999954223633,289.95001220703125,142.22000122070312,176.91000366210938,47.79499816894531,87.58999633789062
2024-01-24 18:30:00+00:00,196.98500061035156,125.63999938964844,794.625,105.66000366210938,55.35499954223633,289.5299987792969,141.3000030517578,176.72999572753906,47.40999984741211,87.37999725341797
2024-01-24 19:30:00+00:00,196.0500030517578,125.55000305175781,794.9149780273438,105.6500015258789,55.095001220703125,288.9049987792969,141.10040283203125,176.35000610351562,47.44499969482422,87.19999694824219
2024-01-24 20:30:00+00:00,196.80999755859375,125.44999694824219,795.9000244140625,105.56999969482422,54.994998931884766,288.7200012207031,141.49000549316406,176.02000427246094,47.54999923706055,87.13999938964844
2024-01-25 14:30:00+00:00,199.06500244140625,126.95500183105469,817.5250244140625,110.13999938964844,55.45500183105469,292.44000244140625,143.66000366210938,177.10000610351562,47.869998931884766,87.5199966430664
2024-01-25 15:30:00+00:00,199.8699951171875,126.33000183105469,823.02001953125,110.27999877929688,55.30500030517578,292.6050109863281,143.10000610351562,176.48500061035156,47.560001373291016,87.20999908447266
2024-01-25 16:30:00+00:00,199.3350067138672,126.01000213623047,815.239990234375,109.3499984741211,54.95500183105469,291.19000244140625,142.2949981689453,176.85000610351562,47.380001068115234,87.08000183105469
2024-01-25 17:30:00+00:00,200.27999877929688,126.37000274658203,816.47998046875,109.51000213623047,55.084999084472656,290.5400085449219,142.3350067138672,176.55999755859375,47.369998931884766,87.02999877929688
2024-01-25 18:30:00+00:00,200.73080444335938,126.3499984741211,817.3400268554688,109.95999908447266,55.20000076293945,289.9649963378906,142.27999877929688,176.4199981689453,47.369998931884766,87.18499755859375
2024-01-25 19:30:00+00:00,199.0749969482422,125.72000122070312,814.1950073242188,110.25,55.12009811401367,289.760009765625,142.25999450683594,175.67999267578125,47.244998931884766,87.02999877929688
2024-01-25 20:30:00+00:00,200.2899932861328,126.19999694824219,815.5900268554688,110.81999969482422,55.41999816894531,291.67999267578125,142.83999633789062,176.1199951171875,47.439998626708984,87.2300033569336
2024-01-26 14:30:00+00:00,197.8300018310547,126.03630065917969,810.125,109.26000213623047,55.060001373291016,290.5400085449219,142.16000366210938,176.1300048828125,47.470001220703125,87.17569732666016
2024-01-26 15:30:00+00:00,198.91000366210938,126.87999725341797,809.375,109.34750366210938,55.209999084472656,290.43499755859375,142.41749572753906,176.59500122070312,47.630001068115234,87.55000305175781
2024-01-26 16:30:00+00:00,198.4199981689453,126.91999816894531,810.97998046875,109.2300033569336,55.27989959716797,290.1449890136719,142.2100067138672,176.86000061035156,47.39500045776367,87.35009765625
2024-01-26 17:30:00+00:00,197.6649932861328,127.05000305175781,810.1099853515625,108.99500274658203,55.23500061035156,289.79998779296875,142.07000732421875,177.0,47.5099983215332,87.37999725341797
2024-01-26 18:30:00+00:00,197.3000030517578,126.76499938964844,807.8599853515625,108.47000122070312,55.084999084472656,289.4100036621094,142.02999877929688,177.02999877929688,47.41999816894531,87.30000305175781
2024-01-26 19:30:00+00:00,197.4499969482422,126.83000183105469,810.8300170898438,108.71499633789062,55.02000045776367,289.1199951171875,142.10000610351562,177.10000610351562,47.34000015258789,87.36000061035156
2024-01-26 20:30:00+00:00,197.36000061035156,126.91000366210938,810.969970703125,108.52999877929688,54.97999954223633,289.8800048828125,141.91000366210938,177.5,47.40999984741211,87.38999938964844
2024-01-29 14:30:00+00:00,196.83999633789062,126.55000305175781,819.47998046875,107.56999969482422,54.89500045776367,288.5199890136719,141.10499572753906,177.5500030517578,47.22999954223633,86.88999938964844
2024-01-29 15:30:00+00:00,197.3699951171875,127.08499908447266,822.9600219726562,108.01930236816406,54.90549850463867,289.0299987792969,141.11000061035156,178.52499389648438,47.279998779296875,86.93499755859375
2024-01-29 16:30:00+00:00,197.58999633789062,127.2249984741211,825.155029296875,107.91500091552734,54.939998626708984,288.7049865722656,141.0,178.61000061035156,47.42499923706055,86.9800033569336
2024-01-29 17:30:00+00:00,197.83999633789062,127.13999938964844,828.3300170898438,107.93000030517578,54.834999084472656,288.2699890136719,140.8300018310547,177.99000549316406,47.459999084472656,86.6500015258789
2024-01-29 18:30:00+00:00,197.40499877929688,127.0,825.1799926757812,107.88500213623047,54.529701232910156,287.3550109863281,140.52999877929688,177.3350067138672,47.45500183105469,86.56999969482422
2024-01-29 19:30:00+00:00,198.8800048828125,128.02000427246094,830.864990234375,108.91000366210938,54.92499923706055,289.4800109863281,141.44000244140625,178.4600067138672,47.9900016784668,87.23999786376953
2024-01-29 20:30:00+00:00,199.10000610351562,127.9000015258789,832.0499877929688,108.94999694824219,54.91999816894531,289.7200012207031,141.74000549316406,178.3300018310547,48.09000015258789,87.1500015258789
2024-01-30 14:30:00+00:00,196.8800048828125,125.83999633789062,838.8250122070312,107.81999969482422,54.71500015258789,286.1300048828125,140.1999969482422,177.19500732421875,47.209999084472656,86.44999694824219
2024-01-30 15:30:00+00:00,198.22999572753906,126.5,839.9600219726562,108.68499755859375,55.029998779296875,288.7799987792969,140.58999633789062,178.18899536132812,47.349998474121094,86.6500015258789
2024-01-30 16:30:00+00:00,198.35000610351562,126.87000274658203,837.2152099609375,108.44999694824219,55.26499938964844,288.6600036621094,140.41000366210938,178.94000244140625,47.369998931884766,86.8550033569336
2024-01-30 17:30:00+00:00,197.18499755859375,126.77999877929688,840.9099731445312,107.73999786376953,55.30500030517578,288.114990234375,140.0,178.53500366210938,47.16999816894531,86.69000244140625
2024-01-30 18:30:00+00:00,198.29249572753906,127.54329681396484,845.9099731445312,108.70999908447266,55.720001220703125,288.45001220703125,140.63999938964844,179.51499938964844,47.369998931884766,87.2300033569336
2024-01-30 19:30:00+00:00,196.57000732421875,126.91000366210938,839.9550170898438,108.2300033569336,55.30500030517578,285.8699951171875,139.89500427246094,178.3300018310547,47.185001373291016,87.05999755859375
2024-01-30 20:30:00+00:00,195.5800018310547,126.52999877929688,841.6699829101562,107.9800033569336,55.150001525878906,284.75,139.22000122070312,178.44000244140625,46.9900016784668,86.93000030517578
2024-01-31 14:30:00+00:00,199.30999755859375,128.22999572753906,845.3200073242188,110.0999984741211,55.22999954223633,288.1099853515625,140.125,180.97999572753906,47.22999954223633,87.56999969482422
2024-01-31 15:30:00+00:00,199.24000549316406,128.38999938964844,844.655029296875,109.83000183105469,55.07500076293945,286.55499267578125,140.36000061035156,182.19000244140625,47.39500045776367,87.93000030517578
2024-01-31 16:30:00+00:00,198.64999389648438,128.59500122070312,843.8400268554688,109.76000213623047,55.029998779296875,286.3999938964844,140.4149932861328,182.16000366210938,47.29999923706055,87.96499633789062
2024-01-31 17:30:00+00:00,198.47999572753906,128.10000610351562,841.4099731445312,109.62000274658203,54.90999984741211,285.9100036621094,139.9199981689453,180.89999389648438,47.04999923706055,87.49500274658203
2024-01-31 18:30:00+00:00,196.67999267578125,127.2699966430664,836.2150268554688,109.16999816894531,54.619998931884766,283.3500061035156,138.9600067138672,180.02999877929688,46.91999816894531,87.12999725341797
2024-01-31 19:30:00+00:00,195.41000366210938,126.2699966430664,831.969970703125,108.22000122070312,54.16999816894531,282.1300048828125,137.8300018310547,178.27499389648438,46.68000030517578,86.63999938964844
