Date,MAR,HLT,ABNB,EXPE,BKNG,RCL,NCLH,CCL,DAL,AAL
2024-01-09 19:30:00+00:00,226.60000610351562,181.1750030517578,139.14999389648438,151.44000244140625,3474.4599609375,123.79000091552734,17.43000030517578,17.354999542236328,42.19499969482422,14.5
2024-01-09 20:30:00+00:00,226.50999450683594,181.67999267578125,139.5399932861328,152.72999572753906,3487.7900390625,123.56999969482422,17.389999389648438,17.389999389648438,42.314998626708984,14.369999885559082
2024-01-10 14:30:00+00:00,227.24000549316406,182.47000122070312,139.74000549316406,153.63999938964844,3525.114990234375,123.72000122070312,17.53499984741211,17.55500030517578,42.29499816894531,14.258500099182129
2024-01-10 15:30:00+00:00,227.61000061035156,182.54080200195312,140.1699981689453,153.4409942626953,3530.3798828125,124.30039978027344,17.514999389648438,17.725000381469727,42.45500183105469,14.385000228881836
2024-01-10 16:30:00+00:00,227.5800018310547,182.89999389648438,140.14500427246094,153.25999450683594,3522.205078125,124.28500366210938,17.6299991607666,17.783100128173828,42.279998779296875,14.354999542236328
2024-01-10 17:30:00+00:00,226.9199981689453,182.7100067138672,139.91000366210938,152.5,3523.215087890625,124.05999755859375,17.519100189208984,17.67889976501465,42.20500183105469,14.298600196838379
2024-01-10 18:30:00+00:00,227.63999938964844,183.1999969482422,140.52000427246094,153.25999450683594,3532.260009765625,123.73999786376953,17.55500030517578,17.719999313354492,42.279998779296875,14.354999542236328
2024-01-10 19:30:00+00:00,227.24000549316406,182.80999755859375,139.875,151.9600067138672,3514.705078125,123.5000991821289,17.52750015258789,17.655000686645508,42.20000076293945,14.34000015258789
2024-01-10 20:30:00+00:00,226.75999450683594,182.52000427246094,139.77000427246094,151.80999755859375,3520.739990234375,123.56999969482422,17.59000015258789,17.764999389648438,42.095001220703125,14.34000015258789
2024-01-11 14:30:00+00:00,228.24000549316406,182.92999267578125,138.71499633789062,151.42999267578125,3513.60009765625,122.5,17.328399658203125,17.389999389648438,41.709999084472656,14.300000190734863
2024-01-11 15:30:00+00:00,226.0500030517578,182.1699981689453,138.19000244140625,150.57000732421875,3504.6201171875,121.7699966430664,17.2450008392334,17.203100204467773,41.779998779296875,14.404999732971191
2024-01-11 16:30:00+00:00,225.9149932861328,181.97000122070312,138.28500366210938,150.57000732421875,3514.030029296875,122.58999633789062,17.225000381469727,17.364999771118164,41.95000076293945,14.524999618530273
2024-01-11 17:30:00+00:00,226.94000244140625,182.47999572753906,139.10000610351562,151.42999267578125,3533.56005859375,123.13999938964844,17.335500717163086,17.42930030822754,42.09170150756836,14.595000267028809
2024-01-11 18:30:00+00:00,227.30999755859375,182.64999389648438,139.67999267578125,151.49000549316406,3551.64990234375,123.58000183105469,17.450000762939453,17.5049991607666,42.16999816894531,14.579899787902832
2024-01-11 19:30:00+00:00,227.3800048828125,182.44500732421875,139.3350067138672,150.9949951171875,3545.60009765625,123.2750015258789,17.469999313354492,17.485000610351562,42.165000915527344,14.529999732971191
2024-01-11 20:30:00+00:00,227.05999755859375,182.13999938964844,139.47000122070312,151.24000549316406,3552.31005859375,123.41000366210938,17.510000228881836,17.530000686645508,42.27000045776367,14.59000015258789
2024-01-12 14:30:00+00:00,225.3000030517578,181.94000244140625,138.74000549316406,148.8000030517578,3528.625,121.0199966430664,16.770000457763672,16.899999618530273,38.98500061035156,13.364700317382812
2024-01-12 15:30:00+00:00,225.39999389648438,181.47500610351562,138.3845977783203,148.8249969482422,3536.139892578125,121.19999694824219,16.905000686645508,16.940000534057617,39.38140106201172,13.49899959564209
2024-01-12 16:30:00+00:00,224.94000244140625,181.58999633789062,138.15499877929688,148.42999267578125,3532.7900390625,121.0250015258789,16.779399871826172,16.96500015258789,38.79499816894531,13.345000267028809
2024-01-12 17:30:00+00:00,225.4199981689453,181.97000122070312,138.22000122070312,148.77000427246094,3514.014892578125,121.30500030517578,16.799999237060547,17.04010009765625,38.904998779296875,13.335000038146973
2024-01-12 18:30:00+00:00,225.47000122070312,181.99000549316406,137.9499969482422,148.9199981689453,3511.85009765625,121.16000366210938,16.80500030517578,17.020000457763672,38.78839874267578,13.28499984741211
2024-01-12 19:30:00+00:00,225.60000610351562,182.08999633789062,137.67999267578125,148.67999267578125,3504.179931640625,120.94999694824219,16.829999923706055,16.985000610351562,38.54499816894531,13.229999542236328
2024-01-12 20:30:00+00:00,225.4499969482422,182.22000122070312,137.13999938964844,148.58999633789062,3499.14990234375,121.23999786376953,16.7549991607666,16.959999084472656,38.470001220703125,13.21500015258789
2024-01-16 14:30:00+00:00,225.27999877929688,181.75999450683594,135.5872039794922,148.9949951171875,3485.985107421875,123.42169952392578,16.8799991607666,16.887500762939453,36.849998474121094,12.944999694824219
2024-01-16 15:30:00+00:00,225.5,181.97000122070312,134.74000549316406,148.42999267578125,3486.5048828125,123.0199966430664,16.950000762939453,16.889999389648438,36.849998474121094,12.984999656677246
2024-01-16 16:30:00+00:00,225.55999755859375,181.83999633789062,134.19000244140625,148.91000366210938,3497.675048828125,122.94999694824219,16.954999923706055,16.924999237060547,36.710201263427734,12.90999984741211
2024-01-16 17:30:00+00:00,226.07000732421875,182.61000061035156,134.1199951171875,149.19500732421875,3505.590087890625,123.55000305175781,17.209999084472656,17.079999923706055,36.75,13.010000228881836
2024-01-16 18:30:00+00:00,225.14999389648438,181.4600067138672,134.05499267578125,148.02999877929688,3494.35009765625,122.71499633789062,17.127500534057617,16.975000381469727,36.98500061035156,12.996299743652344
2024-01-16 19:30:00+00:00,225.8800048828125,181.86000061035156,134.60000610351562,148.66000366210938,3502.234130859375,122.27999877929688,17.145000457763672,16.944799423217773,37.35499954223633,13.109999656677246
2024-01-16 20:30:00+00:00,226.33999633789062,182.38999938964844,135.00999450683594,148.64999389648438,3503.080078125,122.80000305175781,17.260000228881836,17.020000457763672,37.474998474121094,13.199999809265137
2024-01-17 14:30:00+00:00,227.02000427246094,183.39500427246094,132.67999267578125,146.86000061035156,3484.0,123.05000305175781,17.024999618530273,16.950000762939453,37.70500183105469,13.170000076293945
2024-01-17 15:30:00+00:00,226.89999389648438,183.50999450683594,133.3000030517578,146.69000244140625,3475.02880859375,123.3550033569336,16.975000381469727,16.93000030517578,37.400001525878906,13.0
2024-01-17 16:30:00+00:00,226.07000732421875,182.8300018310547,133.6300048828125,146.40499877929688,3470.5048828125,123.18000030517578,16.959999084472656,16.90999984741211,37.36000061035156,13.029999732971191
2024-01-17 17:30:00+00:00,226.0399932861328,182.63999938964844,133.38999938964844,146.24000549316406,3480.102294921875,123.16000366210938,16.959999084472656,16.885000228881836,37.345001220703125,12.975000381469727
2024-01-17 18:30:00+00:00,226.38999938964844,183.02000427246094,133.97000122070312,147.1300048828125,3475.104248046875,123.12999725341797,16.995500564575195,16.899900436401367,37.1797981262207,12.899999618530273
2024-01-17 19:30:00+00:00,226.82000732421875,183.08999633789062,134.16000366210938,147.1649932861328,3484.800048828125,122.29000091552734,16.969999313354492,16.825000762939453,37.03499984741211,12.949999809265137
2024-01-17 20:30:00+00:00,227.6999969482422,183.5399932861328,134.97000122070312,147.2899932861328,3489.97998046875,122.45500183105469,17.07740020751953,16.864999771118164,37.14500045776367,12.9350004196167
2024-01-18 14:30:00+00:00,230.68499755859375,184.72999572753906,138.93499755859375,148.52000427246094,3504.0400390625,126.12000274658203,17.514999389648438,17.545000076293945,37.474998474121094,13.145000457763672
2024-01-18 15:30:00+00:00,230.61000061035156,183.8300018310547,137.92999267578125,147.83999633789062,3500.8701171875,125.05999755859375,17.315000534057617,17.290000915527344,37.32500076293945,13.135100364685059
2024-01-18 16:30:00+00:00,229.6699981689453,183.52000427246094,136.22999572753906,146.63499450683594,3494.3017578125,123.93000030517578,17.21500015258789,17.066099166870117,37.41999816894531,13.140000343322754
2024-01-18 17:30:00+00:00,229.61000061035156,183.61000061035156,135.74000549316406,146.8000030517578,3500.0,123.33999633789062,17.108600616455078,16.933500289916992,37.45000076293945,13.244999885559082
2024-01-18 18:30:00+00:00,231.4600067138672,185.01629638671875,136.83999633789062,147.89500427246094,3530.235107421875,124.08999633789062,17.274999618530273,17.10580062866211,38.1974983215332,13.664999961853027
2024-01-18 19:30:00+00:00,232.3699951171875,185.4499969482422,137.27999877929688,149.30999755859375,3536.280029296875,125.01000213623047,17.434999465942383,17.225000381469727,38.18000030517578,13.805000305175781
2024-01-18 20:30:00+00:00,232.69000244140625,185.6999969482422,137.0500030517578,148.92999267578125,3532.93994140625,125.25,17.510000228881836,17.280000686645508,38.08000183105469,13.819999694824219
2024-01-19 14:30:00+00:00,232.47000122070312,185.9550018310547,137.1300048828125,145.4499969482422,3565.827392578125,124.66000366210938,17.424999237060547,16.989999771118164,36.880001068115234,13.460000038146973
2024-01-19 15:30:00+00:00,231.92999267578125,186.1999969482422,137.6300048828125,146.22999572753906,3575.155029296875,125.55999755859375,17.364999771118164,17.024999618530273,36.875,13.505000114440918
2024-01-19 16:30:00+00:00,232.6699981689453,186.75999450683594,137.78500366210938,146.75,3576.06005859375,125.30149841308594,17.389999389648438,17.049999237060547,36.900001525878906,13.520000457763672
2024-01-19 17:30:00+00:00,233.23849487304688,186.89999389648438,138.72000122070312,147.03810119628906,3581.330078125,126.0199966430664,17.548099517822266,17.158700942993164,37.083099365234375,13.590100288391113
2024-01-19 18:30:00+00:00,233.75999450683594,187.1199951171875,139.1649932861328,147.72500610351562,3608.5,125.76000213623047,17.639999389648438,17.184999465942383,37.260101318359375,13.694999694824219
2024-01-19 19:30:00+00:00,233.82000732421875,187.35040283203125,139.99099731445312,148.24000549316406,3615.760009765625,126.2300033569336,17.704999923706055,17.30500030517578,37.07500076293945,13.649999618530273
2024-01-19 20:30:00+00:00,233.63999938964844,187.38999938964844,139.9600067138672,148.6300048828125,3617.239990234375,126.98999786376953,17.757400512695312,17.34000015258789,37.279998779296875,13.65999984741211
2024-01-22 14:30:00+00:00,236.11000061035156,188.41000366210938,143.13999938964844,146.41000366210938,3506.64501953125,127.02149963378906,17.834999084472656,17.094999313354492,37.625,13.835000038146973
2024-01-22 15:30:00+00:00,237.27499389648438,188.5749969482422,142.25999450683594,146.9600067138672,3524.300048828125,127.90499877929688,17.834999084472656,17.009899139404297,37.650001525878906,13.75
2024-01-22 16:30:00+00:00,237.9199981689453,188.69000244140625,142.6199951171875,146.22000122070312,3520.1201171875,126.93000030517578,17.53499984741211,16.799999237060547,37.564998626708984,13.710000038146973
2024-01-22 17:30:00+00:00,237.61000061035156,188.3800048828125,141.8582000732422,145.50999450683594,3504.0,126.40499877929688,17.420000076293945,16.709999084472656,37.47560119628906,13.725000381469727
2024-01-22 18:30:00+00:00,237.55990600585938,188.46299743652344,141.55999755859375,145.7100067138672,3495.389892578125,126.46499633789062,17.348499298095703,16.497499465942383,37.1349983215332,13.5649995803833
2024-01-22 19:30:00+00:00,238.10000610351562,188.85000610351562,141.92999267578125,146.41000366210938,3512.094970703125,126.8550033569336,17.50550079345703,16.764999389648438,37.13999938964844,13.625
2024-01-22 20:30:00+00:00,237.35000610351562,188.41000366210938,142.00999450683594,145.64999389648438,3505.419921875,126.73999786376953,17.475000381469727,16.635000228881836,36.9900016784668,13.614999771118164
2024-01-23 14:30:00+00:00,237.1199951171875,188.64999389648438,141.4949951171875,147.0500030517578,3509.97998046875,127.81999969482422,17.774999618530273,16.434999465942383,37.86000061035156,14.135499954223633
2024-01-23 15:30:00+00:00,236.78500366210938,188.07000732421875,140.9499969482422,146.67999267578125,3502.239990234375,127.12000274658203,17.71500015258789,16.385000228881836,38.279998779296875,14.085000038146973
2024-01-23 16:30:00+00:00,236.85000610351562,188.0500030517578,141.2100067138672,148.13999938964844,3503.594970703125,126.2699966430664,17.540000915527344,16.350000381469727,38.409698486328125,14.175000190734863
2024-01-23 17:30:00+00:00,236.22000122070312,187.65499877929688,140.98500061035156,148.17799377441406,3511.52001953125,125.70500183105469,17.420000076293945,16.274999618530273,38.24879837036133,14.095000267028809
2024-01-23 18:30:00+00:00,236.21400451660156,187.52000427246094,141.30999755859375,147.5800018310547,3500.02001953125,125.125,17.405000686645508,16.2450008392334,38.1150016784668,14.095000267028809
2024-01-23 19:30:00+00:00,236.8699951171875,187.57000732421875,142.2100067138672,148.61000061035156,3503.2099609375,125.5,17.524999618530273,16.326200485229492,38.04999923706055,14.03499984741211
2024-01-23 20:30:00+00:00,237.0800018310547,187.38999938964844,142.2899932861328,148.47999572753906,3489.06005859375,125.18000030517578,17.420000076293945,16.260000228881836,38.02000045776367,13.989999771118164
2024-01-24 14:30:00+00:00,239.2100067138672,188.77999877929688,143.10049438476562,149.9199981689453,3504.52001953125,125.54000091552734,17.5049991607666,16.3799991607666,38.29249954223633,14.029899597167969
2024-01-24 15:30:00+00:00,238.3699951171875,188.13499450683594,142.1999969482422,148.92999267578125,3493.22998046875,125.94249725341797,17.440000534057617,16.295000076293945,38.25559997558594,13.954999923706055
2024-01-24 16:30:00+00:00,239.14999389648438,188.91000366210938,142.72000122070312,150.4550018310547,3513.570068359375,125.88999938964844,17.389999389648438,16.229999542236328,38.349998474121094,14.005000114440918
2024-01-24 17:30:00+00:00,238.25,188.1699981689453,141.32000732421875,149.5,3499.0,125.63999938964844,17.329999923706055,16.25,38.16749954223633,13.972100257873535
2024-01-24 18:30:00+00:00,237.64999389648438,187.6699981689453,141.02999877929688,148.27499389648438,3487.510009765625,125.5199966430664,17.3799991607666,16.225000381469727,38.04499816894531,13.87440013885498
2024-01-24 19:30:00+00:00,237.75,187.5050048828125,140.91000366210938,148.5,3501.300048828125,125.13999938964844,17.354999542236328,16.165000915527344,38.09000015258789,13.886699676513672
2024-01-24 20:30:00+00:00,237.77000427246094,187.6199951171875,141.1699981689453,148.5500030517578,3493.7548828125,125.4800033569336,17.520000457763672,16.079999923706055,38.189998626708984,13.9399995803833
2024-01-25 14:30:00+00:00,243.25999450683594,191.2449951171875,141.5500030517578,152.13999938964844,3520.030029296875,126.7300033569336,17.594999313354492,16.3700008392334,40.08000183105469,15.154999732971191
2024-01-25 15:30:00+00:00,242.52000427246094,191.19000244140625,142.53500366210938,152.86000061035156,3523.27001953125,126.62999725341797,17.72760009765625,16.354999542236328,39.53179931640625,15.09000015258789
2024-01-25 16:30:00+00:00,242.86000061035156,191.6699981689453,142.98500061035156,153.3300018310547,3508.64990234375,126.75,17.895000457763672,16.3799991607666,39.55500030517578,15.1850004196167
2024-01-25 17:30:00+00:00,242.44000244140625,191.19000244140625,142.0850067138672,152.03700256347656,3517.284912109375,126.56999969482422,17.670000076293945,16.375,39.63909912109375,15.354999542236328
2024-01-25 18:30:00+00:00,242.67999267578125,191.5749969482422,140.92999267578125,152.36000061035156,3501.580078125,126.76000213623047,17.83989906311035,16.43000030517578,39.939998626708984,15.414999961853027
2024-01-25 19:30:00+00:00,242.2830047607422,191.74000549316406,141.30499267578125,151.77999877929688,3496.64501953125,126.6500015258789,17.725000381469727,16.395000457763672,39.814998626708984,15.265000343322754
2024-01-25 20:30:00+00:00,242.55999755859375,191.75,142.13119506835938,152.3300018310547,3504.530029296875,127.7300033569336,17.75,16.469999313354492,40.20000076293945,15.364999771118164
2024-01-26 14:30:00+00:00,242.4600067138672,192.0500030517578,144.4600067138672,152.8000030517578,3512.03759765625,125.34750366210938,17.690000534057617,16.190000534057617,39.790000915527344,15.218999862670898
2024-01-26 15:30:00+00:00,242.76499938964844,192.58999633789062,145.2949981689453,152.93499755859375,3518.1201171875,126.02999877929688,17.614999771118164,16.125,40.0,15.140000343322754
2024-01-26 16:30:00+00:00,243.0399932861328,192.82000732421875,146.10000610351562,152.99000549316406,3527.610107421875,125.77999877929688,17.760000228881836,16.201000213623047,39.974998474121094,15.220000267028809
2024-01-26 17:30:00+00:00,241.89999389648438,192.5500030517578,145.88999938964844,152.90499877929688,3521.10498046875,125.5250015258789,17.655000686645508,16.090999603271484,39.79499816894531,15.210000038146973
2024-01-26 18:30:00+00:00,242.11000061035156,192.97500610351562,149.8249969482422,153.41000366210938,3521.010009765625,124.66999816894531,17.600000381469727,16.0674991607666,39.775001525878906,15.164999961853027
2024-01-26 19:30:00+00:00,241.88999938964844,192.84500122070312,149.9199981689453,152.39999389648438,3515.090087890625,123.8499984741211,17.360000610351562,15.930999755859375,39.64500045776367,15.045000076293945
2024-01-26 20:30:00+00:00,241.60499572753906,192.6300048828125,149.63999938964844,151.94500732421875,3518.89990234375,123.44000244140625,17.219999313354492,15.829999923706055,39.64500045776367,15.130000114440918
2024-01-29 14:30:00+00:00,240.85000610351562,191.65499877929688,150.36000061035156,151.89999389648438,3515.5400390625,125.17500305175781,17.395000457763672,16.1200008392334,39.83610153198242,15.140000343322754
2024-01-29 15:30:00+00:00,240.06500244140625,191.2449951171875,150.75999450683594,151.38999938964844,3501.139892578125,125.16500091552734,17.30500030517578,16.110000610351562,39.720001220703125,14.925000190734863
2024-01-29 16:30:00+00:00,240.69500732421875,191.75999450683594,150.55999755859375,152.51499938964844,3523.820068359375,125.52999877929688,17.385000228881836,16.200000762939453,39.79999923706055,14.925999641418457
2024-01-29 17:30:00+00:00,240.8699951171875,191.97000122070312,150.6199951171875,152.89300537109375,3531.14990234375,126.13999938964844,17.575000762939453,16.375,40.029998779296875,14.994999885559082
2024-01-29 18:30:00+00:00,240.93499755859375,191.89999389648438,150.38499450683594,152.4550018310547,3540.9599609375,127.3949966430664,17.68000030517578,16.46969985961914,39.94499969482422,14.899999618530273
2024-01-29 19:30:00+00:00,241.88059997558594,192.75999450683594,152.08999633789062,153.74000549316406,3564.139892578125,127.11000061035156,17.7450008392334,16.46500015258789,40.099998474121094,15.024999618530273
2024-01-29 20:30:00+00:00,242.1300048828125,193.1699981689453,152.75,153.94000244140625,3554.39990234375,127.38999938964844,17.760000228881836,16.545000076293945,40.099998474121094,14.944999694824219
2024-01-30 14:30:00+00:00,242.21080017089844,193.73500061035156,150.0749969482422,152.3000030517578,3528.60009765625,126.54000091552734,17.79680061340332,16.55500030517578,39.810001373291016,14.749899864196777
2024-01-30 15:30:00+00:00,243.05999755859375,194.22999572753906,150.15499877929688,151.90499877929688,3543.5,126.66000366210938,17.795000076293945,16.59000015258789,39.630001068115234,14.635000228881836
2024-01-30 16:30:00+00:00,243.22999572753906,194.72999572753906,149.19000244140625,150.7375030517578,3552.0048828125,126.08499908447266,17.69499969482422,16.5,39.80500030517578,14.610300064086914
2024-01-30 17:30:00+00:00,243.7436065673828,194.94000244140625,149.3800048828125,150.60499572753906,3553.965087890625,126.65299987792969,17.844999313354492,16.655000686645508,39.85499954223633,14.675000190734863
2024-01-30 18:30:00+00:00,243.72000122070312,194.96499633789062,149.375,150.90499877929688,3554.0,125.97000122070312,17.665000915527344,16.4950008392334,39.72999954223633,14.623200416564941
2024-01-30 19:30:00+00:00,243.8000030517578,194.8730010986328,149.7100067138672,151.8800048828125,3557.02001953125,126.19000244140625,17.704999923706055,16.53499984741211,39.650001525878906,14.599900245666504
2024-01-30 20:30:00+00:00,243.19000244140625,194.1699981689453,149.4600067138672,151.72999572753906,3550.85009765625,126.34500122070312,17.65999984741211,16.469999313354492,39.52000045776367,14.529999732971191
2024-01-31 14:30:00+00:00,243.4499969482422,193.5749969482422,146.9499969482422,150.85000610351562,3528.5,127.16999816894531,17.790700912475586,16.949100494384766,39.59000015258789,14.569700241088867
2024-01-31 15:30:00+00:00,242.0,193.2050018310547,146.58999633789062,150.25999450683594,3532.43994140625,128.1475067138672,18.0,16.985000610351562,39.619998931884766,14.5
2024-01-31 16:30:00+00:00,241.77000427246094,192.8300018310547,147.14999389648438,150.28500366210938,3548.169921875,128.50999450683594,18.174999237060547,17.125,39.70000076293945,14.5649995803833
2024-01-31 17:30:00+00:00,241.11749267578125,192.7100067138672,147.83999633789062,150.4199981689453,3538.93994140625,128.55999755859375,18.229999542236328,17.059999465942383,39.40919876098633,14.444999694824219
2024-01-31 18:30:00+00:00,241.13999938964844,192.32000732421875,146.68499755859375,149.86000061035156,3522.360107421875,127.7300033569336,17.950000762939453,16.840200424194336,39.279998779296875,14.345000267028809
