Date,GE,HON,CAT,DE,MMM,ITW,ETN,ROK,DOV,FAST
2024-01-08 15:30:00+00:00,100.45092010498047,201.5399932861328,289.1400146484375,393.864990234375,90.46823120117188,255.86500549316406,235.19500732421875,303.9599914550781,146.14999389648438,31.075000762939453
2024-01-08 16:30:00+00:00,100.8616943359375,201.50999450683594,289.0299987792969,393.55999755859375,90.38461303710938,254.93499755859375,235.11500549316406,304.0950012207031,146.00999450683594,31.014999389648438
2024-01-08 17:30:00+00:00,101.15721893310547,201.75999450683594,289.9596862792969,395.3999938964844,90.78587341308594,255.3800048828125,235.59500122070312,303.80999755859375,146.77999877929688,31.082500457763672
2024-01-08 18:30:00+00:00,101.43655395507812,202.1300048828125,291.8500061035156,396.9898986816406,91.03260803222656,255.78500366210938,237.25999450683594,304.9150085449219,147.35000610351562,31.100000381469727
2024-01-08 19:30:00+00:00,101.81165313720703,202.52999877929688,291.8900146484375,397.7200012207031,90.93645477294922,256.18499755859375,237.77499389648438,305.989990234375,147.38999938964844,31.1299991607666
2024-01-08 20:30:00+00:00,102.3782958984375,202.60000610351562,292.25,397.92999267578125,91.02842712402344,257.2200012207031,238.97999572753906,305.989990234375,148.22000122070312,31.229999542236328
2024-01-09 14:30:00+00:00,102.22665405273438,199.5850067138672,288.6700134277344,391.510009765625,90.29264068603516,256.20001220703125,237.0800018310547,303.92999267578125,146.71499633789062,31.020000457763672
2024-01-09 15:30:00+00:00,102.57781219482422,200.08999633789062,289.6675109863281,391.5249938964844,90.405517578125,255.8000030517578,237.8083953857422,304.05999755859375,146.31500244140625,31.0575008392334
2024-01-09 16:30:00+00:00,102.44700622558594,200.92999267578125,291.2200012207031,393.2300109863281,90.91973114013672,256.05999755859375,238.91000366210938,304.6199951171875,147.0749969482422,31.21929931640625
2024-01-09 17:30:00+00:00,102.56184387207031,200.6699981689453,290.7699890136719,392.5840148925781,90.72742462158203,255.27999877929688,238.83999633789062,303.739990234375,146.97999572753906,31.207500457763672
2024-01-09 18:30:00+00:00,102.53392791748047,200.89999389648438,290.8900146484375,392.44000244140625,91.0953140258789,255.39999389648438,238.75,303.30499267578125,147.22000122070312,31.155000686645508
2024-01-09 19:30:00+00:00,102.48204040527344,201.0800018310547,291.7349853515625,392.69500732421875,91.1546859741211,256.3999938964844,239.19000244140625,303.4700012207031,147.1999969482422,31.232500076293945
2024-01-09 20:30:00+00:00,102.7533950805664,201.61000061035156,292.20001220703125,393.2200012207031,91.22073364257812,256.3999938964844,239.47000122070312,302.8999938964844,147.55999755859375,31.260000228881836
2024-01-10 14:30:00+00:00,103.00878143310547,200.80999755859375,292.69500732421875,392.010009765625,90.60200500488281,254.39999389648438,240.73939514160156,301.739990234375,147.35000610351562,31.31999969482422
2024-01-10 15:30:00+00:00,103.17646026611328,200.5800018310547,292.2550048828125,392.2349853515625,90.70233917236328,253.18499755859375,240.05999755859375,302.6462097167969,146.52999877929688,31.485000610351562
2024-01-10 16:30:00+00:00,103.47965240478516,200.9499969482422,292.6050109863281,392.9100036621094,90.83612060546875,253.94000244140625,240.52999877929688,302.914306640625,146.64999389648438,31.417499542236328
2024-01-10 17:30:00+00:00,103.30406951904297,201.1999969482422,292.4585876464844,392.5299987792969,90.80267333984375,254.24000549316406,240.64999389648438,303.2449951171875,146.67999267578125,31.46150016784668
2024-01-10 18:30:00+00:00,103.52753448486328,201.80999755859375,293.0,392.95001220703125,91.12039947509766,254.69500732421875,240.6300048828125,303.3999938964844,146.97999572753906,31.467500686645508
2024-01-10 19:30:00+00:00,103.4493179321289,201.90499877929688,292.9800109863281,392.5325012207031,90.74414825439453,254.04750061035156,240.60000610351562,302.54998779296875,146.77999877929688,31.47249984741211
2024-01-10 20:30:00+00:00,103.50359344482422,202.38999938964844,293.3500061035156,393.7099914550781,90.5434799194336,253.97999572753906,240.8699951171875,302.010009765625,147.14999389648438,31.53499984741211
2024-01-11 14:30:00+00:00,102.70550537109375,200.47000122070312,291.6802062988281,394.875,89.9498291015625,253.57000732421875,240.3300018310547,300.989990234375,146.82000732421875,31.395000457763672
2024-01-11 15:30:00+00:00,102.63368225097656,200.10000610351562,290.0400085449219,391.29998779296875,89.8954849243164,252.00999450683594,239.63040161132812,300.6300048828125,146.35000610351562,31.397499084472656
2024-01-11 16:30:00+00:00,102.22665405273438,200.14999389648438,290.1499938964844,391.010009765625,89.91638946533203,252.0500030517578,239.9199981689453,301.7550048828125,145.8000030517578,31.329999923706055
2024-01-11 17:30:00+00:00,102.96409606933594,200.7899932861328,291.5299987792969,392.17999267578125,90.22575378417969,252.6199951171875,241.47500610351562,302.5299987792969,146.09500122070312,31.46500015258789
2024-01-11 18:30:00+00:00,103.1843490600586,201.33999633789062,291.0299987792969,392.1499938964844,90.65635681152344,253.27000427246094,241.58999633789062,302.8450012207031,146.4199981689453,31.47249984741211
2024-01-11 19:30:00+00:00,103.39186096191406,201.6300048828125,291.75,391.1600036621094,90.8277587890625,253.24000549316406,242.72000122070312,303.44000244140625,147.0500030517578,31.55500030517578
2024-01-11 20:30:00+00:00,103.54350280761719,201.67999267578125,292.010009765625,390.1199951171875,91.06187438964844,253.92999267578125,243.4199981689453,305.260009765625,147.3300018310547,31.684999465942383
2024-01-12 14:30:00+00:00,103.83878326416016,200.9600067138672,290.66510009765625,390.69000244140625,90.86538696289062,254.1300048828125,242.05999755859375,304.0400085449219,147.19000244140625,31.547500610351562
2024-01-12 15:30:00+00:00,103.5754165649414,200.7100067138672,290.2950134277344,391.125,90.53511810302734,254.22500610351562,242.10000610351562,303.5400085449219,147.24000549316406,31.647499084472656
2024-01-12 16:30:00+00:00,103.37190246582031,200.97000122070312,289.9100036621094,388.32000732421875,90.44314575195312,253.8300018310547,241.5998992919922,303.2149963378906,146.9499969482422,31.665000915527344
2024-01-12 17:30:00+00:00,103.33599090576172,201.0050048828125,290.2049865722656,386.82000732421875,90.5434799194336,254.07000732421875,241.69000244140625,304.864990234375,146.89999389648438,31.69499969482422
2024-01-12 18:30:00+00:00,103.32003784179688,201.0,290.6199951171875,387.1449890136719,90.5267562866211,254.0,241.96009826660156,305.4599914550781,146.94500732421875,31.69499969482422
2024-01-12 19:30:00+00:00,103.22425842285156,201.16250610351562,289.6600036621094,386.1600036621094,90.35953521728516,253.23500061035156,241.64500427246094,304.7149963378906,146.64999389648438,31.662500381469727
2024-01-12 20:30:00+00:00,103.5833969116211,201.10000610351562,290.3699951171875,386.3500061035156,90.38461303710938,253.57000732421875,242.0,304.5899963378906,147.1300048828125,31.7549991607666
2024-01-16 14:30:00+00:00,102.98883056640625,199.48500061035156,289.31500244140625,388.2149963378906,89.97909545898438,253.2100067138672,242.83999633789062,300.79998779296875,145.36000061035156,31.8125
2024-01-16 15:30:00+00:00,102.47405242919922,198.80999755859375,288.9100036621094,387.8699951171875,89.94147491455078,253.22500610351562,242.0,300.44000244140625,145.6699981689453,31.822500228881836
2024-01-16 16:30:00+00:00,102.22665405273438,198.3000030517578,287.6600036621094,386.5899963378906,89.73662567138672,253.02499389648438,241.92999267578125,298.739990234375,145.50999450683594,31.770000457763672
2024-01-16 17:30:00+00:00,102.0670394897461,198.3000030517578,288.0559997558594,387.3599853515625,89.9498291015625,253.7899932861328,241.86000061035156,299.2900085449219,146.35000610351562,31.872499465942383
2024-01-16 18:30:00+00:00,101.97126770019531,197.80499267578125,286.2850036621094,385.9200134277344,89.53929901123047,252.86000061035156,241.1219940185547,298.1000061035156,145.5449981689453,31.72249984741211
2024-01-16 19:30:00+00:00,101.84357452392578,197.61000061035156,286.32000732421875,386.1099853515625,89.79515075683594,252.75999450683594,241.41000366210938,297.79998779296875,145.62899780273438,31.77750015258789
2024-01-16 20:30:00+00:00,102.1308822631836,197.86000061035156,287.1499938964844,385.3399963378906,89.99163818359375,253.75,241.60000610351562,298.3800048828125,146.19000244140625,31.885000228881836
2024-01-17 14:30:00+00:00,102.17877197265625,197.32000732421875,281.2200012207031,380.4590148925781,89.67391204833984,252.9250030517578,238.34500122070312,295.5799865722656,145.5500030517578,31.844999313354492
2024-01-17 15:30:00+00:00,102.1707992553711,197.4199981689453,280.1600036621094,380.1099853515625,89.41053771972656,252.05929565429688,237.61000061035156,295.17498779296875,145.00999450683594,31.809999465942383
2024-01-17 16:30:00+00:00,101.69194030761719,197.36000061035156,278.95001220703125,379.9815979003906,88.8043441772461,251.66000366210938,237.47000122070312,294.2799987792969,144.76499938964844,31.696250915527344
2024-01-17 17:30:00+00:00,101.38068389892578,197.22999572753906,277.32000732421875,378.3299865722656,88.51588439941406,250.97000122070312,237.03500366210938,294.5450134277344,144.16000366210938,31.719999313354492
2024-01-17 18:30:00+00:00,101.20510864257812,197.39999389648438,277.93499755859375,378.6499938964844,88.42809295654297,251.1999969482422,236.9550018310547,294.1000061035156,144.16000366210938,31.697500228881836
2024-01-17 19:30:00+00:00,100.81404876708984,197.27999877929688,278.4599914550781,377.92999267578125,88.6287612915039,250.85000610351562,236.2100067138672,293.82000732421875,144.16000366210938,31.647499084472656
2024-01-17 20:30:00+00:00,101.25299072265625,197.94000244140625,278.5799865722656,378.6099853515625,88.70401000976562,250.1199951171875,237.22000122070312,295.6099853515625,144.4499969482422,31.700000762939453
2024-01-18 14:30:00+00:00,102.19473266601562,198.35000610351562,279.9700012207031,378.8399963378906,88.8043441772461,251.97000122070312,238.52999877929688,299.010009765625,146.1999969482422,34.1349983215332
2024-01-18 15:30:00+00:00,101.93535614013672,198.1199951171875,279.7099914550781,378.67999267578125,88.6120376586914,251.52499389648438,238.27859497070312,298.572509765625,145.85000610351562,33.67250061035156
2024-01-18 16:30:00+00:00,101.747802734375,198.14500427246094,278.8599853515625,377.3800048828125,88.3612060546875,251.03500366210938,237.3800048828125,297.1099853515625,145.41000366210938,33.66999816894531
2024-01-18 17:30:00+00:00,101.6839599609375,197.9600067138672,278.3550109863281,377.05999755859375,88.14381408691406,250.93499755859375,236.94000244140625,297.3399963378906,145.32000732421875,33.497501373291016
2024-01-18 18:30:00+00:00,102.24261474609375,199.7100067138672,280.7699890136719,380.44000244140625,88.7332763671875,252.36000061035156,238.69000244140625,299.33770751953125,145.875,33.662498474121094
2024-01-18 19:30:00+00:00,102.2346420288086,200.4199981689453,281.8800048828125,381.45001220703125,89.19732666015625,253.0989990234375,239.82000732421875,300.1199951171875,146.5399932861328,33.790000915527344
2024-01-18 20:30:00+00:00,102.58578491210938,200.13999938964844,281.9599914550781,381.3800048828125,88.98829650878906,252.77000427246094,240.07000732421875,299.989990234375,146.72999572753906,33.959999084472656
2024-01-19 14:30:00+00:00,102.3543472290039,198.9199981689453,280.1499938964844,379.1700134277344,88.74581909179688,252.80999755859375,241.05999755859375,301.07501220703125,146.52999877929688,34.1150016784668
2024-01-19 15:30:00+00:00,102.63368225097656,199.3300018310547,281.5,380.010009765625,89.11371612548828,253.1300048828125,242.125,302.0849914550781,146.83999633789062,34.23500061035156
2024-01-19 16:30:00+00:00,102.88108825683594,199.55929565429688,282.0350036621094,380.5299987792969,89.33946228027344,253.66000366210938,242.36000061035156,301.69500732421875,147.2100067138672,34.39250183105469
2024-01-19 17:30:00+00:00,103.30406951904297,200.2550048828125,284.20001220703125,383.3900146484375,89.59030151367188,254.75,243.90379333496094,303.8900146484375,147.89999389648438,34.55500030517578
2024-01-19 18:30:00+00:00,103.50359344482422,201.02000427246094,285.17999267578125,383.9200134277344,90.29264068603516,255.08999633789062,243.9600067138672,303.8399963378906,148.35000610351562,34.650001525878906
2024-01-19 19:30:00+00:00,103.67118072509766,200.72000122070312,285.6000061035156,383.25,90.55936431884766,254.98289489746094,243.67999267578125,304.8699951171875,148.19000244140625,34.654998779296875
2024-01-19 20:30:00+00:00,103.599365234375,200.77999877929688,285.2699890136719,382.760009765625,90.14214324951172,255.4499969482422,244.60000610351562,303.45001220703125,148.0800018310547,34.665000915527344
2024-01-22 14:30:00+00:00,105.32322692871094,203.82000732421875,290.20001220703125,386.3900146484375,91.1956558227539,258.3999938964844,246.0850067138672,306.42999267578125,150.25,34.69499969482422
2024-01-22 15:30:00+00:00,105.23543548583984,202.16409301757812,287.9700012207031,386.1700134277344,90.78176879882812,256.8900146484375,245.3800048828125,304.7349853515625,149.38999938964844,34.6875
2024-01-22 16:30:00+00:00,104.89225769042969,201.36000061035156,288.8599853515625,386.3699951171875,90.75251007080078,256.7300109863281,244.3699951171875,304.4849853515625,148.8800048828125,34.6875
2024-01-22 17:30:00+00:00,105.13168334960938,200.80999755859375,288.6300048828125,384.6499938964844,90.19230651855469,256.75,243.9250030517578,304.1000061035156,148.75,34.747501373291016
2024-01-22 18:30:00+00:00,104.92425537109375,200.8699951171875,287.8900146484375,384.4700012207031,89.88294219970703,257.1600036621094,244.3699951171875,304.8349914550781,148.7100067138672,34.817501068115234
2024-01-22 19:30:00+00:00,104.9640884399414,200.85000610351562,288.5199890136719,384.8999938964844,90.14214324951172,257.4599914550781,244.80499267578125,305.6099853515625,148.57000732421875,34.912498474121094
2024-01-22 20:30:00+00:00,104.7406234741211,201.05999755859375,288.7799987792969,384.5899963378906,90.3177261352539,257.70001220703125,243.91000366210938,305.6199951171875,148.42999267578125,34.959999084472656
2024-01-23 14:30:00+00:00,105.11572265625,201.66000366210938,291.4100036621094,388.510009765625,81.04515075683594,258.45001220703125,240.75999450683594,305.6199951171875,148.82000732421875,34.60499954223633
2024-01-23 15:30:00+00:00,103.77494049072266,201.0399932861328,288.010009765625,385.30499267578125,79.48578643798828,258.32000732421875,240.52520751953125,303.9800109863281,148.61500549316406,34.619998931884766
2024-01-23 16:30:00+00:00,103.61133575439453,202.10000610351562,288.17999267578125,386.30499267578125,79.64046478271484,259.20001220703125,240.77999877929688,304.4100036621094,149.11000061035156,34.497501373291016
2024-01-23 17:30:00+00:00,104.42138671875,202.2899932861328,288.6700134277344,387.125,79.94147491455078,259.57000732421875,241.44000244140625,304.635009765625,149.3800048828125,34.584999084472656
2024-01-23 18:30:00+00:00,104.58100128173828,202.6199951171875,289.2950134277344,387.8900146484375,79.78260803222656,260.1000061035156,241.8000030517578,304.6448974609375,149.7449951171875,34.657501220703125
2024-01-23 19:30:00+00:00,104.13407135009766,202.75999450683594,290.2049865722656,387.4750061035156,79.98745727539062,260.4700012207031,243.0800018310547,305.2449951171875,150.3000030517578,34.77750015258789
2024-01-23 20:30:00+00:00,103.72705841064453,202.94000244140625,288.8399963378906,387.4599914550781,80.3511734008789,261.0,243.1699981689453,304.3399963378906,150.69000244140625,34.75749969482422
2024-01-24 14:30:00+00:00,102.1707992553711,202.77000427246094,289.79998779296875,389.1199951171875,80.13461303710938,261.2922058105469,243.2510986328125,304.9336853027344,150.17999267578125,34.599998474121094
2024-01-24 15:30:00+00:00,102.80127716064453,202.50999450683594,291.8900146484375,391.135009765625,80.11287689208984,261.3550109863281,243.7100067138672,304.489990234375,150.16000366210938,34.75749969482422
2024-01-24 16:30:00+00:00,102.72147369384766,201.9199981689453,292.17999267578125,392.3599853515625,79.89966583251953,260.9599914550781,244.1699981689453,304.42999267578125,149.6699981689453,34.70500183105469
2024-01-24 17:30:00+00:00,103.2801284790039,201.57000732421875,290.0400085449219,391.6000061035156,79.6989974975586,260.4100036621094,243.68499755859375,303.8599853515625,149.27000427246094,34.65250015258789
2024-01-24 18:30:00+00:00,103.08060455322266,200.3800048828125,288.9700012207031,387.55999755859375,79.20986938476562,259.489990234375,241.8300018310547,301.8900146484375,148.53500366210938,34.497501373291016
2024-01-24 19:30:00+00:00,103.599365234375,200.24000549316406,289.7099914550781,388.260009765625,78.72216033935547,259.4800109863281,241.72000122070312,301.3500061035156,148.17999267578125,34.477500915527344
2024-01-24 20:30:00+00:00,103.69512176513672,199.8699951171875,290.760009765625,388.5199890136719,77.95986938476562,258.54998779296875,241.57000732421875,300.3399963378906,148.02000427246094,34.41999816894531
2024-01-25 14:30:00+00:00,105.63447570800781,201.44000244140625,301.95440673828125,393.6000061035156,79.52759552001953,262.239990234375,245.3699951171875,306.4599914550781,149.69000244140625,34.7400016784668
2024-01-25 15:30:00+00:00,104.41340637207031,201.30999755859375,300.5199890136719,391.1400146484375,79.82441711425781,261.9150085449219,245.43930053710938,305.8699951171875,149.39500427246094,34.584999084472656
2024-01-25 16:30:00+00:00,103.830810546875,201.85000610351562,298.54998779296875,389.68499755859375,79.74916076660156,261.6000061035156,245.27969360351562,304.4800109863281,148.8000030517578,34.50994873046875
2024-01-25 17:30:00+00:00,103.830810546875,201.8800048828125,298.0799865722656,389.1300048828125,79.86621856689453,261.29998779296875,245.3800048828125,303.8699951171875,148.77999877929688,34.4375
2024-01-25 18:30:00+00:00,103.92657470703125,202.30999755859375,299.0400085449219,389.489990234375,80.35953521728516,261.93499755859375,245.27999877929688,304.2749938964844,149.49000549316406,34.43000030517578
2024-01-25 19:30:00+00:00,103.71109008789062,202.0399932861328,298.8500061035156,389.7799987792969,80.18394470214844,262.04998779296875,245.02000427246094,303.5174865722656,149.61000061035156,34.45500183105469
2024-01-25 20:30:00+00:00,103.70310974121094,202.6300048828125,300.8299865722656,393.1000061035156,80.25083923339844,262.1600036621094,245.8699951171875,304.2799987792969,149.9600067138672,34.60499954223633
2024-01-26 14:30:00+00:00,105.00399017333984,202.9499969482422,301.9599914550781,395.7699890136719,80.69397735595703,263.5199890136719,246.53500366210938,304.75,151.02000427246094,34.337501525878906
2024-01-26 15:30:00+00:00,105.38706970214844,202.5749969482422,302.0704040527344,395.0199890136719,80.4933090209961,263.7200012207031,247.46499633789062,305.0799865722656,150.99000549316406,34.36000061035156
2024-01-26 16:30:00+00:00,105.0279312133789,202.3800048828125,300.92999267578125,394.8800048828125,80.69397735595703,263.4849853515625,246.52999877929688,304.1141052246094,150.57000732421875,34.29750061035156
2024-01-26 17:30:00+00:00,105.16360473632812,201.85000610351562,300.18499755859375,394.0801086425781,80.45986938476562,262.3500061035156,245.625,303.1000061035156,149.7449951171875,34.16999816894531
2024-01-26 18:30:00+00:00,105.1955337524414,202.05999755859375,299.8299865722656,393.69000244140625,80.19230651855469,262.3500061035156,245.72500610351562,303.4599914550781,149.69000244140625,34.247501373291016
2024-01-26 19:30:00+00:00,104.8044662475586,202.13999938964844,299.3699951171875,393.42999267578125,80.3177261352539,262.5199890136719,246.08999633789062,303.2464904785156,149.83999633789062,34.212501525878906
2024-01-26 20:30:00+00:00,104.71668243408203,201.77000427246094,299.42999267578125,393.5400085449219,80.25920104980469,262.4100036621094,245.89999389648438,302.9800109863281,149.94000244140625,34.19499969482422
2024-01-29 14:30:00+00:00,104.7406234741211,201.10000610351562,299.5299987792969,393.6099853515625,80.66053771972656,262.8500061035156,245.57000732421875,300.7200012207031,149.19500732421875,34.11249923706055
2024-01-29 15:30:00+00:00,103.7509994506836,201.14999389648438,299.95001220703125,394.9599914550781,80.51839447021484,262.260009765625,246.08999633789062,301.70001220703125,149.6300048828125,33.94499969482422
2024-01-29 16:30:00+00:00,103.9345474243164,201.1750030517578,300.4800109863281,394.1449890136719,80.10702514648438,261.8299865722656,245.7100067138672,302.07000732421875,149.97000122070312,33.939998626708984
2024-01-29 17:30:00+00:00,103.70310974121094,201.34500122070312,300.4800109863281,395.1700134277344,80.09197235107422,261.7099914550781,245.5850067138672,301.8599853515625,150.08999633789062,34.09749984741211
2024-01-29 18:30:00+00:00,103.92681884765625,201.76499938964844,300.78009033203125,395.8949890136719,80.04180908203125,261.79998779296875,246.1999969482422,302.7099914550781,150.19000244140625,34.157501220703125
2024-01-29 19:30:00+00:00,104.17398071289062,202.82000732421875,303.1199951171875,397.5400085449219,80.41806030273438,263.3699951171875,247.69000244140625,304.2349853515625,151.1300048828125,34.23249816894531
2024-01-29 20:30:00+00:00,104.62889099121094,203.0500030517578,303.25,397.69000244140625,80.61036682128906,264.17999267578125,248.72999572753906,304.6199951171875,151.77000427246094,34.30500030517578
2024-01-30 14:30:00+00:00,105.94589233398438,202.2949981689453,303.2052917480469,395.3362121582031,79.38127136230469,263.8500061035156,249.28500366210938,305.6300048828125,151.41000366210938,34.19499969482422
2024-01-30 15:30:00+00:00,106.18523406982422,203.02999877929688,303.8399963378906,396.3349914550781,79.4899673461914,264.385009765625,250.0800018310547,307.6499938964844,151.72999572753906,34.412498474121094
2024-01-30 16:30:00+00:00,106.37669372558594,203.16000366210938,304.3599853515625,396.92999267578125,79.87458038330078,264.95001220703125,250.30499267578125,307.05999755859375,152.05999755859375,34.5525016784668
2024-01-30 17:30:00+00:00,106.61604309082031,203.60000610351562,304.60198974609375,395.306884765625,79.68988037109375,265.489990234375,250.3000030517578,306.7699890136719,151.77000427246094,34.49250030517578
2024-01-30 18:30:00+00:00,106.83958435058594,204.1699981689453,305.32000732421875,396.95001220703125,80.033447265625,266.20001220703125,250.8699951171875,307.3699951171875,152.1820068359375,34.529998779296875
2024-01-30 19:30:00+00:00,106.91939544677734,205.00999450683594,305.4100036621094,396.6300048828125,80.25083923339844,266.2699890136719,250.61000061035156,307.1300048828125,151.89999389648438,34.49250030517578
2024-01-30 20:30:00+00:00,106.87150573730469,205.8699951171875,304.69000244140625,396.8399963378906,80.033447265625,265.8699951171875,250.27000427246094,307.1400146484375,151.49000549316406,34.55500030517578
2024-01-31 14:30:00+00:00,106.60813903808594,203.82000732421875,304.0400085449219,396.7091979980469,79.9289321899414,265.010009765625,249.10000610351562,263.3699951171875,151.6300048828125,34.48749923706055
2024-01-31 15:30:00+00:00,106.27294158935547,203.66000366210938,301.9599914550781,394.75,79.74916076660156,264.8800048828125,248.13499450683594,261.539794921875,150.9499969482422,34.45249938964844
2024-01-31 16:30:00+00:00,106.04948425292969,203.99000549316406,303.423095703125,395.2300109863281,79.70735931396484,264.2799987792969,247.98500061035156,258.7699890136719,151.02999877929688,34.375
2024-01-31 17:30:00+00:00,106.1332778930664,204.05999755859375,303.5299987792969,395.32000732421875,79.7157211303711,264.3399963378906,248.08999633789062,260.3900146484375,151.66000366210938,34.439998626708984
2024-01-31 18:30:00+00:00,106.20510864257812,202.86000061035156,302.55999755859375,394.7799987792969,79.38963317871094,262.92999267578125,247.0399932861328,257.8999938964844,150.84500122070312,34.27000045776367
