Date,MDT,ISRG,BSX,ABT,DXCM,EW,ZBH,HOLX,TFX
2024-01-04 18:30:00+00:00,83.9800033569336,323.8949890136719,58.400001525878906,,121.96499633789062,73.61000061035156,120.31999969482422,72.79000091552734,241.22999572753906
2024-01-04 19:30:00+00:00,84.12999725341797,323.64801025390625,58.33000183105469,,121.8499984741211,73.58899688720703,120.30999755859375,72.9000015258789,241.6699981689453
2024-01-04 20:30:00+00:00,83.93000030517578,323.2699890136719,58.18000030517578,,121.83000183105469,73.52999877929688,120.2300033569336,72.87000274658203,240.94000244140625
2024-01-05 14:30:00+00:00,84.65499877929688,325.5299987792969,58.25,,122.87999725341797,73.22000122070312,120.69999694824219,72.8499984741211,242.11000061035156
2024-01-05 15:30:00+00:00,84.69999694824219,323.2200012207031,57.94499969482422,,123.13999938964844,73.18000030517578,120.20999908447266,73.04499816894531,241.48500061035156
2024-01-05 16:30:00+00:00,84.43000030517578,322.6400146484375,57.814998626708984,,123.36000061035156,72.61000061035156,119.94999694824219,72.93000030517578,240.42999267578125
2024-01-05 17:30:00+00:00,84.4800033569336,322.6600036621094,58.08000183105469,,124.16999816894531,72.66999816894531,120.11000061035156,72.80000305175781,240.10000610351562
2024-01-05 18:30:00+00:00,84.83499908447266,323.1499938964844,58.2599983215332,,124.18000030517578,72.88999938964844,120.4800033569336,72.88999938964844,241.1999969482422
2024-01-05 19:30:00+00:00,84.77999877929688,322.4200134277344,58.130001068115234,,123.68000030517578,72.76000213623047,120.05000305175781,72.77999877929688,239.64500427246094
2024-01-05 20:30:00+00:00,84.54000091552734,322.5,58.15999984741211,,123.97000122070312,72.8499984741211,119.94000244140625,72.97000122070312,239.41000366210938
2024-01-08 14:30:00+00:00,85.83000183105469,328.489990234375,58.0099983215332,,128.89999389648438,73.87000274658203,121.63999938964844,71.95960235595703,244.60000610351562
2024-01-08 15:30:00+00:00,85.9800033569336,327.64788818359375,58.025001525878906,,128.9550018310547,74.66999816894531,121.97000122070312,70.95999908447266,245.80999755859375
2024-01-08 16:30:00+00:00,86.2699966430664,328.0249938964844,58.11000061035156,,128.72999572753906,75.16999816894531,122.55000305175781,71.38999938964844,246.72000122070312
2024-01-08 17:30:00+00:00,86.5,328.0899963378906,58.11000061035156,,129.09500122070312,75.52999877929688,122.18000030517578,71.27999877929688,246.94000244140625
2024-01-08 18:30:00+00:00,86.51000213623047,329.1700134277344,58.244998931884766,,129.6199951171875,75.56999969482422,121.83000183105469,71.36000061035156,247.64999389648438
2024-01-08 19:30:00+00:00,86.45500183105469,328.9150085449219,58.20500183105469,,129.6999969482422,75.37999725341797,121.77999877929688,71.22000122070312,248.30999755859375
2024-01-08 20:30:00+00:00,86.55999755859375,328.70001220703125,58.41999816894531,,129.6199951171875,75.66999816894531,121.95999908447266,71.3499984741211,248.92999267578125
2024-01-09 14:30:00+00:00,87.80000305175781,329.989990234375,59.095001220703125,,131.27999877929688,76.29550170898438,121.4800033569336,72.0,250.3800048828125
2024-01-09 15:30:00+00:00,87.11000061035156,329.6449890136719,59.08919906616211,,130.2050018310547,75.9749984741211,121.72000122070312,72.25,249.26499938964844
2024-01-09 16:30:00+00:00,87.33000183105469,330.5899963378906,59.20500183105469,,129.89990234375,75.5999984741211,122.86000061035156,72.55999755859375,248.42999267578125
2024-01-09 17:30:00+00:00,87.08999633789062,331.2300109863281,58.95000076293945,,129.9600067138672,75.54000091552734,123.11000061035156,72.43000030517578,247.9949951171875
2024-01-09 18:30:00+00:00,87.25,331.0899963378906,59.06999969482422,,129.6300048828125,75.92500305175781,122.30000305175781,72.3499984741211,248.64500427246094
2024-01-09 19:30:00+00:00,86.9749984741211,330.75,59.23500061035156,,129.9600067138672,75.74500274658203,121.94999694824219,72.2300033569336,248.52999877929688
2024-01-09 20:30:00+00:00,86.6500015258789,330.6099853515625,59.220001220703125,,129.6999969482422,75.83999633789062,121.91999816894531,72.0999984741211,247.86000061035156
2024-01-10 14:30:00+00:00,86.51000213623047,350.1499938964844,59.27000045776367,,128.8300018310547,75.7300033569336,122.4800033569336,71.46499633789062,247.63499450683594
2024-01-10 15:30:00+00:00,86.80000305175781,349.26629638671875,59.18000030517578,,129.2050018310547,75.54000091552734,122.55999755859375,71.58219909667969,247.91000366210938
2024-01-10 16:30:00+00:00,87.05999755859375,352.5299987792969,59.314998626708984,,129.00999450683594,76.06999969482422,123.0,71.9000015258789,248.72999572753906
2024-01-10 17:30:00+00:00,87.0999984741211,360.0,59.36000061035156,,128.6649932861328,76.0602035522461,122.94999694824219,71.69999694824219,247.5399932861328
2024-01-10 18:30:00+00:00,87.24839782714844,363.1300048828125,59.45000076293945,,128.82000732421875,76.24500274658203,123.27999877929688,71.86499786376953,247.77000427246094
2024-01-10 19:30:00+00:00,87.2699966430664,363.9100036621094,59.51499938964844,,129.00999450683594,76.29499816894531,123.15499877929688,71.83999633789062,248.44000244140625
2024-01-10 20:30:00+00:00,87.08999633789062,364.6199951171875,59.5099983215332,,128.0,76.08000183105469,123.22000122070312,71.83000183105469,248.49000549316406
2024-01-11 14:30:00+00:00,86.91000366210938,360.37750244140625,59.769901275634766,,128.5749969482422,75.16000366210938,123.69999694824219,71.4000015258789,246.89500427246094
2024-01-11 15:30:00+00:00,86.96499633789062,360.1099853515625,59.6150016784668,,128.11500549316406,75.2300033569336,122.6500015258789,71.45999908447266,246.80999755859375
2024-01-11 16:30:00+00:00,86.75499725341797,358.4599914550781,59.474998474121094,,128.48500061035156,75.12000274658203,122.55999755859375,71.47000122070312,247.02499389648438
2024-01-11 17:30:00+00:00,86.7699966430664,361.57501220703125,59.560001373291016,,129.53500366210938,75.3499984741211,122.55500030517578,71.69999694824219,247.7100067138672
2024-01-11 18:30:00+00:00,87.0999984741211,362.2699890136719,59.755001068115234,,130.05999755859375,75.8499984741211,122.80999755859375,71.80000305175781,248.6699981689453
2024-01-11 19:30:00+00:00,86.83000183105469,361.69000244140625,59.599998474121094,,128.9149932861328,75.23999786376953,122.45999908447266,72.0199966430664,248.88499450683594
2024-01-11 20:30:00+00:00,87.0999984741211,362.32000732421875,59.599998474121094,,128.9199981689453,75.13999938964844,122.37999725341797,72.41999816894531,248.27000427246094
2024-01-12 14:30:00+00:00,87.5,362.1499938964844,59.90999984741211,,125.30999755859375,74.87999725341797,122.62999725341797,72.61000061035156,248.84640502929688
2024-01-12 15:30:00+00:00,87.58709716796875,363.8699951171875,60.11000061035156,,127.625,74.68000030517578,123.02999877929688,72.76000213623047,250.02499389648438
2024-01-12 16:30:00+00:00,87.41000366210938,362.95001220703125,60.130001068115234,,125.90499877929688,74.44000244140625,122.83000183105469,72.54000091552734,249.39999389648438
2024-01-12 17:30:00+00:00,87.36499786376953,362.9700012207031,60.18000030517578,,125.25,74.30999755859375,122.93000030517578,72.63999938964844,249.86000061035156
2024-01-12 18:30:00+00:00,87.37200164794922,363.3599853515625,60.209999084472656,,124.33999633789062,74.16999816894531,122.87999725341797,72.6500015258789,250.05499267578125
2024-01-12 19:30:00+00:00,87.32990264892578,362.80499267578125,59.974998474121094,,124.69999694824219,74.1050033569336,122.95500183105469,72.38999938964844,248.8907928466797
2024-01-12 20:30:00+00:00,87.43000030517578,363.760009765625,59.939998626708984,,124.9800033569336,74.04000091552734,123.06999969482422,72.75,249.16000366210938
2024-01-16 14:30:00+00:00,86.38999938964844,362.25,60.209999084472656,,123.3550033569336,73.4000015258789,122.05000305175781,72.3499984741211,245.47999572753906
2024-01-16 15:30:00+00:00,86.79000091552734,361.7900085449219,60.28499984741211,,124.11239624023438,73.62999725341797,122.0999984741211,72.44000244140625,244.4149932861328
2024-01-16 16:30:00+00:00,86.7300033569336,360.3599853515625,60.220001220703125,,124.26000213623047,73.76000213623047,121.80000305175781,72.37999725341797,243.80999755859375
2024-01-16 17:30:00+00:00,86.9697036743164,360.6099853515625,60.380001068115234,,124.51000213623047,74.15609741210938,122.20999908447266,72.61000061035156,246.52000427246094
2024-01-16 18:30:00+00:00,86.7300033569336,361.2699890136719,60.209999084472656,,124.1500015258789,74.1500015258789,122.31999969482422,72.55999755859375,246.625
2024-01-16 19:30:00+00:00,86.66500091552734,360.989990234375,60.209999084472656,,124.19999694824219,74.22000122070312,122.30999755859375,72.57499694824219,245.40499877929688
2024-01-16 20:30:00+00:00,86.5199966430664,362.3299865722656,60.25,,124.4000015258789,73.97000122070312,122.62999725341797,72.87999725341797,245.7899932861328
2024-01-17 14:30:00+00:00,86.66999816894531,357.2950134277344,60.64500045776367,,123.32499694824219,73.13999938964844,121.9000015258789,73.29000091552734,244.02499389648438
2024-01-17 15:30:00+00:00,86.3499984741211,359.3299865722656,60.849998474121094,,124.44999694824219,73.30000305175781,122.33000183105469,73.26000213623047,244.89500427246094
2024-01-17 16:30:00+00:00,86.18000030517578,356.7049865722656,60.665000915527344,,124.08000183105469,73.01000213623047,122.0199966430664,73.21499633789062,244.1300048828125
2024-01-17 17:30:00+00:00,85.94499969482422,356.173095703125,60.70000076293945,,124.2249984741211,72.99500274658203,121.87999725341797,73.11000061035156,243.8000030517578
2024-01-17 18:30:00+00:00,85.73500061035156,355.92999267578125,60.560001373291016,,124.5999984741211,73.16000366210938,121.69000244140625,73.09500122070312,243.19000244140625
2024-01-17 19:30:00+00:00,85.78500366210938,356.7699890136719,60.654998779296875,,124.96499633789062,73.30500030517578,121.91500091552734,73.07099914550781,243.7899932861328
2024-01-17 20:30:00+00:00,86.04000091552734,358.7799987792969,60.93000030517578,,125.44000244140625,73.81999969482422,122.23999786376953,73.05999755859375,244.97000122070312
2024-01-18 14:30:00+00:00,86.7249984741211,369.2099914550781,60.98500061035156,,125.69000244140625,73.91500091552734,123.37999725341797,73.61000061035156,244.6300048828125
2024-01-18 15:30:00+00:00,86.53500366210938,368.92999267578125,60.57500076293945,,126.82879638671875,73.5,123.19999694824219,73.44999694824219,244.14500427246094
2024-01-18 16:30:00+00:00,86.41500091552734,369.739990234375,60.44499969482422,,125.79419708251953,73.55000305175781,122.55000305175781,73.375,243.9550018310547
2024-01-18 17:30:00+00:00,86.41000366210938,370.2799987792969,60.665000915527344,,126.18000030517578,73.58000183105469,123.1449966430664,73.44999694824219,243.89500427246094
2024-01-18 18:30:00+00:00,86.31500244140625,372.3999938964844,60.845001220703125,,127.1449966430664,73.58000183105469,123.45999908447266,73.41999816894531,245.30999755859375
2024-01-18 19:30:00+00:00,86.32499694824219,372.2550048828125,60.98500061035156,,127.63999938964844,73.94999694824219,123.73999786376953,73.47000122070312,246.1699981689453
2024-01-18 20:30:00+00:00,86.29000091552734,372.0799865722656,61.04999923706055,,127.5,74.43000030517578,123.80000305175781,73.55000305175781,246.5399932861328
2024-01-19 14:30:00+00:00,85.8550033569336,373.625,60.875,,125.4800033569336,74.41000366210938,122.33000183105469,73.33999633789062,244.92999267578125
2024-01-19 15:30:00+00:00,85.91500091552734,371.2655944824219,60.810001373291016,,125.83000183105469,73.94000244140625,122.44999694824219,73.2699966430664,244.91000366210938
2024-01-19 16:30:00+00:00,85.95999908447266,371.7149963378906,60.73500061035156,,126.05000305175781,73.91000366210938,122.8499984741211,73.19999694824219,244.0749969482422
2024-01-19 17:30:00+00:00,86.47010040283203,374.6000061035156,60.94499969482422,,126.47000122070312,74.1178970336914,123.2699966430664,73.44000244140625,245.42999267578125
2024-01-19 18:30:00+00:00,86.55999755859375,375.17999267578125,60.79499816894531,,127.27999877929688,74.29859924316406,123.48999786376953,73.37999725341797,246.52000427246094
2024-01-19 19:30:00+00:00,86.59500122070312,375.7699890136719,60.970001220703125,,127.31999969482422,74.61499786376953,123.95999908447266,73.6510009765625,247.1999969482422
2024-01-19 20:30:00+00:00,86.4800033569336,374.8800048828125,60.959999084472656,,127.30000305175781,74.33000183105469,123.4000015258789,73.5199966430664,246.8300018310547
2024-01-22 14:30:00+00:00,87.16999816894531,379.1449890136719,61.095001220703125,,129.55250549316406,76.38500213623047,124.05000305175781,74.19999694824219,253.14999389648438
2024-01-22 15:30:00+00:00,86.9749984741211,377.489990234375,60.98500061035156,,129.75999450683594,75.63999938964844,123.58000183105469,74.13999938964844,251.8582000732422
2024-01-22 16:30:00+00:00,86.93000030517578,377.8900146484375,60.77000045776367,,130.05999755859375,75.3499984741211,123.31999969482422,74.08999633789062,252.00999450683594
2024-01-22 17:30:00+00:00,86.52999877929688,376.6650085449219,60.57500076293945,,129.25,74.81999969482422,122.81500244140625,74.0199966430664,250.93499755859375
2024-01-22 18:30:00+00:00,86.51000213623047,376.67999267578125,60.709999084472656,,129.2899932861328,74.93000030517578,122.72000122070312,74.04000091552734,250.2899932861328
2024-01-22 19:30:00+00:00,86.67500305175781,375.9599914550781,60.775001525878906,,129.44000244140625,75.3550033569336,122.7300033569336,74.19000244140625,252.6300048828125
2024-01-22 20:30:00+00:00,86.47000122070312,375.75,60.72999954223633,,129.30999755859375,75.1500015258789,122.58000183105469,74.04000091552734,252.57000732421875
2024-01-23 14:30:00+00:00,85.66000366210938,368.4800109863281,60.209999084472656,,126.6449966430664,74.4625015258789,120.71499633789062,74.25,247.5
2024-01-23 15:30:00+00:00,86.01000213623047,370.25,60.22999954223633,,125.70500183105469,74.22000122070312,120.58999633789062,74.2699966430664,246.63999938964844
2024-01-23 16:30:00+00:00,86.2249984741211,370.4800109863281,60.48500061035156,,127.5,74.6050033569336,120.61000061035156,74.28250122070312,248.26499938964844
2024-01-23 17:30:00+00:00,86.02210235595703,371.2699890136719,60.474998474121094,,127.48999786376953,74.3499984741211,120.5999984741211,74.30000305175781,246.89500427246094
2024-01-23 18:30:00+00:00,86.08999633789062,371.3800048828125,60.5,,127.3499984741211,74.30999755859375,120.96499633789062,74.55000305175781,246.375
2024-01-23 19:30:00+00:00,86.30000305175781,371.9200134277344,60.689998626708984,,126.83000183105469,74.77999877929688,121.03500366210938,74.83999633789062,248.32000732421875
2024-01-23 20:30:00+00:00,86.33999633789062,371.2300109863281,60.61000061035156,,127.08999633789062,74.8499984741211,121.06999969482422,74.70999908447266,247.98500061035156
2024-01-24 14:30:00+00:00,85.12999725341797,370.17999267578125,60.334999084472656,,126.44999694824219,73.83000183105469,120.06999969482422,74.13999938964844,243.58999633789062
2024-01-24 15:30:00+00:00,85.33000183105469,363.6499938964844,60.209999084472656,,127.22000122070312,73.87000274658203,120.8550033569336,74.13999938964844,244.07000732421875
2024-01-24 16:30:00+00:00,85.1449966430664,365.17498779296875,60.060001373291016,,126.62999725341797,73.41999816894531,120.44999694824219,74.0999984741211,243.5500030517578
2024-01-24 17:30:00+00:00,85.22000122070312,369.3399963378906,60.095001220703125,,127.0199966430664,72.77999877929688,120.54000091552734,74.23500061035156,244.1699981689453
2024-01-24 18:30:00+00:00,85.20500183105469,370.3800048828125,60.130001068115234,,127.62000274658203,73.04000091552734,120.54499816894531,74.27999877929688,243.72000122070312
2024-01-24 19:30:00+00:00,85.13999938964844,370.06500244140625,60.04600143432617,,128.0800018310547,72.90499877929688,120.38999938964844,74.20500183105469,242.9149932861328
2024-01-24 20:30:00+00:00,84.7300033569336,370.0799865722656,59.91999816894531,,127.4000015258789,72.55999755859375,120.5199966430664,74.11000061035156,241.9600067138672
2024-01-25 14:30:00+00:00,84.68000030517578,374.54998779296875,60.04499816894531,,125.88999938964844,72.40499877929688,120.54000091552734,74.06500244140625,243.875
2024-01-25 15:30:00+00:00,84.81500244140625,371.3349914550781,60.220001220703125,,126.11000061035156,72.26000213623047,121.1500015258789,73.40499877929688,243.58999633789062
2024-01-25 16:30:00+00:00,84.8550033569336,372.94000244140625,60.279998779296875,,125.5999984741211,72.2699966430664,121.0199966430664,73.5999984741211,243.1999969482422
2024-01-25 17:30:00+00:00,84.79000091552734,371.1499938964844,60.349998474121094,,125.66999816894531,72.11000061035156,121.08000183105469,73.9800033569336,243.625
2024-01-25 18:30:00+00:00,85.29000091552734,373.1449890136719,60.63999938964844,,126.12999725341797,72.8499984741211,121.55439758300781,74.0010986328125,244.2050018310547
2024-01-25 19:30:00+00:00,85.33499908447266,373.6600036621094,60.595001220703125,,126.05999755859375,73.29000091552734,121.4800033569336,74.08000183105469,243.69500732421875
2024-01-25 20:30:00+00:00,85.80999755859375,374.989990234375,60.83000183105469,,126.50499725341797,73.55000305175781,121.95999908447266,74.1500015258789,244.7100067138672
2024-01-26 14:30:00+00:00,85.91000366210938,371.3999938964844,61.130001068115234,,120.95500183105469,73.22000122070312,122.55500030517578,74.69999694824219,244.72000122070312
2024-01-26 15:30:00+00:00,85.9000015258789,374.8550109863281,61.279998779296875,,122.13999938964844,73.16999816894531,121.94999694824219,74.81999969482422,244.47999572753906
2024-01-26 16:30:00+00:00,86.12999725341797,373.5299072265625,61.21500015258789,,122.30500030517578,73.37999725341797,122.3499984741211,74.76000213623047,243.81500244140625
2024-01-26 17:30:00+00:00,86.08499908447266,373.5400085449219,60.95000076293945,,122.11499786376953,73.05999755859375,121.72000122070312,74.41999816894531,242.625
2024-01-26 18:30:00+00:00,86.26000213623047,374.0,61.095001220703125,,122.69000244140625,73.1500015258789,121.66999816894531,74.45999908447266,243.99000549316406
2024-01-26 19:30:00+00:00,86.34249877929688,373.92999267578125,61.150001525878906,,121.8499984741211,73.37899780273438,121.73999786376953,74.45999908447266,244.94000244140625
2024-01-26 20:30:00+00:00,86.55000305175781,374.7099914550781,61.119998931884766,,121.94999694824219,73.23999786376953,121.7300033569336,74.41000366210938,244.3699951171875
2024-01-29 14:30:00+00:00,86.40989685058594,375.6549987792969,60.915000915527344,,121.4800033569336,73.63590240478516,121.76000213623047,74.58000183105469,245.19000244140625
2024-01-29 15:30:00+00:00,86.66500091552734,376.6199951171875,60.939998626708984,,121.75,73.87000274658203,121.82499694824219,74.84500122070312,244.68499755859375
2024-01-29 16:30:00+00:00,86.58000183105469,376.13751220703125,61.025001525878906,,121.61000061035156,73.9000015258789,121.94999694824219,74.77999877929688,245.1199951171875
2024-01-29 17:30:00+00:00,86.91500091552734,377.69000244140625,61.2400016784668,,122.20500183105469,74.26000213623047,122.20999908447266,74.9000015258789,245.52000427246094
2024-01-29 18:30:00+00:00,86.82499694824219,377.25,61.01499938964844,,122.33999633789062,74.12000274658203,122.06999969482422,74.79000091552734,245.80999755859375
2024-01-29 19:30:00+00:00,87.2699966430664,379.0799865722656,61.18000030517578,,123.29000091552734,74.5250015258789,122.70500183105469,75.11000061035156,246.9949951171875
2024-01-29 20:30:00+00:00,87.44000244140625,379.20001220703125,61.31999969482422,,124.25,74.58000183105469,122.91999816894531,74.9800033569336,246.9499969482422
2024-01-30 14:30:00+00:00,87.08999633789062,378.6600036621094,61.35499954223633,,121.83999633789062,73.94249725341797,122.61000061035156,75.17990112304688,245.61300659179688
2024-01-30 15:30:00+00:00,86.53500366210938,380.6099853515625,61.23500061035156,,121.31999969482422,73.75,122.07499694824219,74.88999938964844,245.83999633789062
2024-01-30 16:30:00+00:00,86.91000366210938,380.7300109863281,61.310001373291016,,121.52780151367188,74.04000091552734,122.16500091552734,75.06999969482422,247.1999969482422
2024-01-30 17:30:00+00:00,86.94999694824219,379.94000244140625,61.33000183105469,,121.12000274658203,74.01010131835938,122.19999694824219,75.0250015258789,246.97000122070312
2024-01-30 18:30:00+00:00,87.01499938964844,379.42999267578125,61.400001525878906,,120.84500122070312,73.78720092773438,122.41999816894531,75.12999725341797,246.17999267578125
2024-01-30 19:30:00+00:00,87.20500183105469,378.3500061035156,61.279998779296875,,121.00499725341797,73.93000030517578,122.33000183105469,74.95999908447266,246.125
2024-01-30 20:30:00+00:00,86.97000122070312,377.25,61.43000030517578,,120.76000213623047,73.9000015258789,122.33000183105469,74.94000244140625,244.85000610351562
2024-01-31 14:30:00+00:00,89.0,378.5762939453125,62.83000183105469,,121.75,79.0,125.98999786376953,75.6500015258789,247.82000732421875
2024-01-31 15:30:00+00:00,88.66000366210938,378.1449890136719,62.8650016784668,,121.93000030517578,78.66919708251953,125.9000015258789,75.5199966430664,247.51499938964844
2024-01-31 16:30:00+00:00,88.7699966430664,379.94500732421875,63.685001373291016,,122.2300033569336,79.05999755859375,126.13999938964844,74.98999786376953,247.89999389648438
2024-01-31 17:30:00+00:00,88.5250015258789,381.3599853515625,63.584999084472656,,122.44499969482422,79.20999908447266,127.11599731445312,74.93769836425781,247.8197021484375
2024-01-31 18:30:00+00:00,88.0199966430664,380.3550109863281,63.60499954223633,,121.66000366210938,79.16999816894531,126.41000366210938,74.83999633789062,245.99000549316406
2024-01-31 19:30:00+00:00,87.81999969482422,378.4949951171875,63.52000045776367,,121.62999725341797,78.55000305175781,126.2123031616211,74.66000366210938,244.0
2024-01-31 20:30:00+00:00,87.55000305175781,378.1300048828125,63.2400016784668,,121.3499984741211,78.4800033569336,125.58000183105469,74.44999694824219,242.72000122070312
2024-02-01 14:30:00+00:00,87.4000015258789,379.0849914550781,64.23500061035156,,121.33000183105469,78.08999633789062,125.3499984741211,73.80000305175781,243.2100067138672
2024-02-01 15:30:00+00:00,87.54000091552734,377.30499267578125,64.125,,121.27999877929688,78.27999877929688,125.23999786376953,74.01000213623047,243.0
2024-02-01 16:30:00+00:00,88.16999816894531,380.70001220703125,64.26499938964844,,122.54499816894531,78.45999908447266,126.38999938964844,74.38099670410156,246.19500732421875
2024-02-01 17:30:00+00:00,88.22000122070312,382.3900146484375,64.44000244140625,,123.23999786376953,78.51000213623047,126.08499908447266,74.48999786376953,247.69000244140625
2024-02-01 18:30:00+00:00,87.97000122070312,383.37200927734375,64.80000305175781,,123.58999633789062,78.43000030517578,126.51000213623047,74.4800033569336,247.4600067138672
2024-02-01 19:30:00+00:00,87.9520034790039,383.760009765625,64.68499755859375,,123.44000244140625,78.68000030517578,126.6500015258789,74.62999725341797,247.94000244140625
2024-02-01 20:30:00+00:00,88.08999633789062,383.82000732421875,64.80999755859375,,122.61000061035156,78.69000244140625,127.25,74.44000244140625,247.58999633789062
2024-02-02 14:30:00+00:00,87.25499725341797,378.489990234375,64.37000274658203,,119.79000091552734,82.9800033569336,126.05000305175781,72.54499816894531,243.23500061035156
2024-02-02 15:30:00+00:00,87.66999816894531,381.6449890136719,64.43499755859375,,121.18099975585938,84.91999816894531,126.58999633789062,72.1500015258789,244.7100067138672
2024-02-02 16:30:00+00:00,87.4800033569336,382.2799987792969,64.42500305175781,,120.88999938964844,84.51000213623047,126.15499877929688,72.19000244140625,244.36000061035156
2024-02-02 17:30:00+00:00,87.61000061035156,382.989990234375,64.52999877929688,,120.81999969482422,84.86000061035156,126.41000366210938,72.16000366210938,244.22000122070312
2024-02-02 18:30:00+00:00,87.841796875,383.0899963378906,64.51499938964844,,120.4800033569336,85.52999877929688,127.0199966430664,72.32499694824219,245.3000030517578
2024-02-02 19:30:00+00:00,88.125,385.2200012207031,64.6449966430664,,121.16000366210938,86.125,126.94999694824219,72.54000091552734,247.02999877929688
2024-02-02 20:30:00+00:00,87.62000274658203,383.489990234375,64.36000061035156,,120.93000030517578,86.08999633789062,126.31999969482422,72.51000213623047,245.6999969482422
2024-02-05 14:30:00+00:00,87.30999755859375,385.69000244140625,64.73999786376953,,120.58000183105469,88.63500213623047,125.69000244140625,71.73999786376953,244.3000030517578
2024-02-05 15:30:00+00:00,87.31999969482422,384.0799865722656,64.5250015258789,,120.26000213623047,87.41000366210938,125.72000122070312,72.12000274658203,243.89999389648438
2024-02-05 16:30:00+00:00,87.37999725341797,384.239990234375,64.68499755859375,,120.1050033569336,87.5989990234375,125.5,72.1500015258789,245.0
2024-02-05 17:30:00+00:00,87.00499725341797,383.125,64.65499877929688,,119.79750061035156,87.06999969482422,125.16000366210938,72.25,244.51499938964844
2024-02-05 18:30:00+00:00,87.12999725341797,383.9610900878906,64.57499694824219,,120.08499908447266,87.18000030517578,125.48999786376953,72.25,245.72000122070312
2024-02-05 19:30:00+00:00,87.1449966430664,384.3699951171875,64.67500305175781,,120.87000274658203,86.54499816894531,125.54000091552734,72.22000122070312,246.11000061035156
2024-02-05 20:30:00+00:00,86.73999786376953,383.9700012207031,64.45999908447266,,121.20999908447266,86.01000213623047,125.33999633789062,72.04000091552734,243.9199981689453
2024-02-06 14:30:00+00:00,87.30999755859375,385.6650085449219,64.21499633789062,,121.62999725341797,86.66999816894531,126.1500015258789,72.75,246.6300048828125
2024-02-06 15:30:00+00:00,87.56999969482422,388.2099914550781,64.51000213623047,,123.01000213623047,87.37999725341797,127.30999755859375,73.48500061035156,247.57000732421875
2024-02-06 16:30:00+00:00,87.69999694824219,387.2799987792969,64.51499938964844,,123.61000061035156,87.4800033569336,127.33999633789062,74.38999938964844,252.13999938964844
2024-02-06 17:30:00+00:00,87.62999725341797,386.93499755859375,64.56500244140625,,123.87000274658203,87.80000305175781,127.30000305175781,74.36000061035156,251.83799743652344
