Date,MCL=F,MGC=F,SIL=F,MHO=F,MCD=F
2024-01-04 01:00:00+00:00,73.12000274658203,2067.0,23.1299991607666,,0.7501000165939331
2024-01-04 02:00:00+00:00,72.94000244140625,2071.39990234375,23.125,,0.7497000098228455
2024-01-04 03:00:00+00:00,73.04000091552734,2071.800048828125,23.165000915527344,,0.7505000233650208
2024-01-04 04:00:00+00:00,73.18000030517578,2070.89990234375,23.145000457763672,,0.7505000233650208
2024-01-04 05:00:00+00:00,73.4000015258789,2070.0,23.204999923706055,,0.7505000233650208
2024-01-04 06:00:00+00:00,73.37999725341797,2074.199951171875,23.209999084472656,,0.7512000203132629
2024-01-04 07:00:00+00:00,73.29000091552734,2075.199951171875,23.190000534057617,,0.7515000104904175
2024-01-04 08:00:00+00:00,73.70999908447266,2074.10009765625,23.219999313354492,,0.7513999938964844
2024-01-04 09:00:00+00:00,73.45999908447266,2075.0,23.209999084472656,,0.7513999938964844
2024-01-04 10:00:00+00:00,73.41999816894531,2074.800048828125,23.19499969482422,,0.7512999773025513
2024-01-04 11:00:00+00:00,73.52999877929688,2072.0,23.155000686645508,,0.7505999803543091
2024-01-04 12:00:00+00:00,73.33999633789062,2072.89990234375,23.174999237060547,,0.7506999969482422
2024-01-04 13:00:00+00:00,73.4000015258789,2067.5,23.104999542236328,,0.7494999766349792
2024-01-04 14:00:00+00:00,72.88999938964844,2067.0,22.950000762939453,,0.7495999932289124
2024-01-04 15:00:00+00:00,72.2300033569336,2071.800048828125,23.170000076293945,,0.7497000098228455
2024-01-04 16:00:00+00:00,71.33999633789062,2072.60009765625,23.184999465942383,,0.7494999766349792
2024-01-04 17:00:00+00:00,72.16999816894531,2070.199951171875,23.184999465942383,,0.7494000196456909
2024-01-04 18:00:00+00:00,72.20999908447266,2069.300048828125,23.209999084472656,,0.7494000196456909
2024-01-04 19:00:00+00:00,72.08000183105469,2071.60009765625,23.219999313354492,,0.7494999766349792
2024-01-04 20:00:00+00:00,72.3499984741211,2071.5,23.219999313354492,,0.7497000098228455
2024-01-04 21:00:00+00:00,72.4000015258789,2071.0,23.209999084472656,,0.75
2024-01-04 23:00:00+00:00,72.30000305175781,2071.300048828125,23.225000381469727,,0.7494999766349792
2024-01-05 00:00:00+00:00,72.4000015258789,2070.699951171875,23.209999084472656,,0.7497000098228455
2024-01-05 01:00:00+00:00,72.63999938964844,2073.10009765625,23.325000762939453,,0.7498999834060669
2024-01-05 02:00:00+00:00,72.69000244140625,2072.699951171875,23.315000534057617,,0.7495999932289124
2024-01-05 03:00:00+00:00,72.5999984741211,2071.800048828125,23.264999389648438,,0.7491999864578247
2024-01-05 04:00:00+00:00,72.70999908447266,2071.5,23.309999465942383,,0.7491999864578247
2024-01-05 05:00:00+00:00,72.63999938964844,2071.10009765625,23.290000915527344,,0.7491000294685364
2024-01-05 06:00:00+00:00,72.72000122070312,2068.800048828125,23.225000381469727,,0.7487999796867371
2024-01-05 07:00:00+00:00,72.66000366210938,2070.300048828125,23.239999771118164,,0.7491000294685364
2024-01-05 08:00:00+00:00,72.8499984741211,2068.699951171875,23.21500015258789,,0.7490000128746033
2024-01-05 09:00:00+00:00,72.9800033569336,2065.60009765625,23.15999984741211,,0.7484999895095825
2024-01-05 10:00:00+00:00,72.62999725341797,2066.5,23.184999465942383,,0.7484999895095825
2024-01-05 11:00:00+00:00,72.69000244140625,2065.800048828125,23.18000030517578,,0.7484999895095825
2024-01-05 12:00:00+00:00,72.86000061035156,2067.10009765625,23.204999923706055,,0.7484999895095825
2024-01-05 13:00:00+00:00,73.44999694824219,2066.10009765625,23.25,,0.7493000030517578
2024-01-05 14:00:00+00:00,73.94999694824219,2073.89990234375,23.2450008392334,,0.7505999803543091
2024-01-05 15:00:00+00:00,73.55000305175781,2081.89990234375,23.485000610351562,,0.7512999773025513
2024-01-05 16:00:00+00:00,73.97000122070312,2070.89990234375,23.424999237060547,,0.7506999969482422
2024-01-05 17:00:00+00:00,73.62000274658203,2068.800048828125,23.350000381469727,,0.7501999735832214
2024-01-05 18:00:00+00:00,73.93000030517578,2075.10009765625,23.454999923706055,,0.7501000165939331
2024-01-05 19:00:00+00:00,73.69999694824219,2072.699951171875,23.395000457763672,,0.7491000294685364
2024-01-05 20:00:00+00:00,73.91999816894531,2070.800048828125,23.3700008392334,,0.7490000128746033
2024-01-05 21:00:00+00:00,73.9800033569336,2071.60009765625,23.389999389648438,,0.7494000196456909
2024-01-07 23:00:00+00:00,73.7699966430664,2070.5,23.30500030517578,,0.7493000030517578
2024-01-08 00:00:00+00:00,73.69999694824219,2072.60009765625,23.375,,0.7495999932289124
2024-01-08 01:00:00+00:00,73.33999633789062,2070.0,23.329999923706055,,0.7494000196456909
2024-01-08 02:00:00+00:00,72.94000244140625,2068.0,23.260000228881836,,0.7491000294685364
2024-01-08 03:00:00+00:00,72.9800033569336,2061.800048828125,23.21500015258789,,0.7487999796867371
2024-01-08 04:00:00+00:00,72.83999633789062,2062.39990234375,23.204999923706055,,0.7487000226974487
2024-01-08 05:00:00+00:00,72.66000366210938,2056.699951171875,23.174999237060547,,0.7484999895095825
2024-01-08 06:00:00+00:00,72.77999877929688,2058.800048828125,23.2450008392334,,0.7487999796867371
2024-01-08 07:00:00+00:00,72.98999786376953,2058.5,23.21500015258789,,0.7483999729156494
2024-01-08 08:00:00+00:00,73.11000061035156,2054.5,23.114999771118164,,0.7480000257492065
2024-01-08 09:00:00+00:00,72.91000366210938,2057.0,23.174999237060547,,0.748199999332428
2024-01-08 10:00:00+00:00,71.83000183105469,2053.300048828125,23.1299991607666,,0.7479000091552734
2024-01-08 11:00:00+00:00,71.80999755859375,2046.300048828125,23.030000686645508,,0.7476999759674072
2024-01-08 12:00:00+00:00,71.80000305175781,2051.0,23.145000457763672,,0.7480999827384949
2024-01-08 13:00:00+00:00,71.33999633789062,2045.0999755859375,23.084999084472656,,0.7473000288009644
2024-01-08 14:00:00+00:00,70.54000091552734,2052.0,23.274999618530273,,0.7475000023841858
2024-01-08 15:00:00+00:00,70.7699966430664,2060.699951171875,23.354999542236328,,0.7484999895095825
2024-01-08 16:00:00+00:00,70.31999969482422,2059.39990234375,23.375,,0.7490000128746033
2024-01-08 17:00:00+00:00,70.4000015258789,2053.60009765625,23.31999969482422,,0.7487999796867371
2024-01-08 18:00:00+00:00,70.56999969482422,2053.699951171875,23.274999618530273,,0.7487999796867371
2024-01-08 19:00:00+00:00,71.02999877929688,2054.60009765625,23.329999923706055,,0.7498000264167786
2024-01-08 20:00:00+00:00,71.0199966430664,2052.60009765625,23.280000686645508,,0.7495999932289124
2024-01-08 21:00:00+00:00,70.91999816894531,2054.60009765625,23.309999465942383,,0.7498000264167786
2024-01-08 23:00:00+00:00,70.73999786376953,2056.699951171875,23.31999969482422,,0.7497000098228455
2024-01-09 00:00:00+00:00,70.93000030517578,2060.300048828125,23.350000381469727,,0.7498999834060669
2024-01-09 01:00:00+00:00,70.91999816894531,2057.39990234375,23.31999969482422,,0.7498999834060669
2024-01-09 02:00:00+00:00,70.94000244140625,2059.39990234375,23.329999923706055,,0.75
2024-01-09 03:00:00+00:00,70.9000015258789,2059.699951171875,23.34000015258789,,0.7498999834060669
2024-01-09 04:00:00+00:00,70.81999969482422,2058.800048828125,23.329999923706055,,0.7494999766349792
2024-01-09 05:00:00+00:00,70.56999969482422,2058.5,23.299999237060547,,0.7491000294685364
2024-01-09 06:00:00+00:00,70.62000274658203,2059.0,23.28499984741211,,0.7491000294685364
2024-01-09 07:00:00+00:00,70.9800033569336,2061.300048828125,23.385000228881836,,0.7493000030517578
2024-01-09 08:00:00+00:00,71.5,2060.300048828125,23.360000610351562,,0.7490000128746033
2024-01-09 09:00:00+00:00,71.98999786376953,2062.0,23.360000610351562,,0.7497000098228455
2024-01-09 10:00:00+00:00,72.0999984741211,2061.10009765625,23.30500030517578,,0.7488999962806702
2024-01-09 11:00:00+00:00,72.43000030517578,2060.800048828125,23.309999465942383,,0.7483999729156494
2024-01-09 12:00:00+00:00,72.48999786376953,2061.89990234375,23.354999542236328,,0.7491000294685364
2024-01-09 13:00:00+00:00,71.9800033569336,2065.5,23.354999542236328,,0.7484999895095825
2024-01-09 14:00:00+00:00,71.81999969482422,2061.0,23.290000915527344,,0.7473000288009644
2024-01-09 15:00:00+00:00,71.68000030517578,2054.60009765625,23.15999984741211,,0.7469000220298767
2024-01-09 16:00:00+00:00,72.66000366210938,2057.199951171875,23.19499969482422,,0.7476999759674072
2024-01-09 17:00:00+00:00,72.69000244140625,2053.5,23.094999313354492,,0.7473999857902527
2024-01-09 18:00:00+00:00,72.75,2054.10009765625,23.125,,0.7473000288009644
2024-01-09 19:00:00+00:00,72.18000030517578,2054.5,23.114999771118164,,0.7473000288009644
2024-01-09 20:00:00+00:00,72.16000366210938,2054.39990234375,23.139999389648438,,0.746999979019165
2024-01-09 21:00:00+00:00,72.19999694824219,2055.699951171875,23.1299991607666,,0.7476000189781189
2024-01-09 23:00:00+00:00,72.16999816894531,2056.800048828125,23.170000076293945,,0.7476000189781189
2024-01-10 00:00:00+00:00,72.25,2056.60009765625,23.15999984741211,,0.7476999759674072
2024-01-10 01:00:00+00:00,72.5,2057.60009765625,23.209999084472656,,0.7479000091552734
2024-01-10 02:00:00+00:00,72.55999755859375,2055.89990234375,23.170000076293945,,0.7480000257492065
2024-01-10 03:00:00+00:00,72.51000213623047,2054.5,23.114999771118164,,0.7479000091552734
2024-01-10 04:00:00+00:00,72.58000183105469,2055.5,23.139999389648438,,0.7480000257492065
2024-01-10 05:00:00+00:00,72.58999633789062,2051.5,23.045000076293945,,0.7479000091552734
2024-01-10 06:00:00+00:00,72.54000091552734,2050.5,23.03499984741211,,0.7473000288009644
2024-01-10 07:00:00+00:00,72.33000183105469,2056.39990234375,23.135000228881836,,0.7477999925613403
2024-01-10 08:00:00+00:00,72.13999938964844,2061.300048828125,23.229999542236328,,0.748199999332428
2024-01-10 09:00:00+00:00,71.7699966430664,2061.300048828125,23.2450008392334,,0.7484999895095825
2024-01-10 10:00:00+00:00,72.26000213623047,2060.60009765625,23.200000762939453,,0.7486000061035156
2024-01-10 11:00:00+00:00,72.45999908447266,2058.89990234375,23.139999389648438,,0.7483999729156494
2024-01-10 12:00:00+00:00,73.05999755859375,2057.199951171875,23.125,,0.7480000257492065
2024-01-10 13:00:00+00:00,73.29000091552734,2056.39990234375,23.049999237060547,,0.7477999925613403
2024-01-10 14:00:00+00:00,73.18000030517578,2053.0,23.0,,0.7480000257492065
2024-01-10 15:00:00+00:00,72.20999908447266,2052.300048828125,23.100000381469727,,0.7480999827384949
2024-01-10 16:00:00+00:00,72.2699966430664,2053.10009765625,23.110000610351562,,0.7479000091552734
2024-01-10 17:00:00+00:00,71.20999908447266,2049.5,23.075000762939453,,0.7480999827384949
2024-01-10 18:00:00+00:00,71.37000274658203,2049.0,23.1200008392334,,0.7480999827384949
2024-01-10 19:00:00+00:00,71.31999969482422,2049.39990234375,23.110000610351562,,0.748199999332428
2024-01-10 20:00:00+00:00,71.2699966430664,2048.5,23.059999465942383,,0.7480000257492065
2024-01-10 21:00:00+00:00,71.30999755859375,2049.10009765625,23.084999084472656,,0.7480000257492065
2024-01-10 23:00:00+00:00,71.26000213623047,2051.0,23.079999923706055,,0.7480999827384949
2024-01-11 00:00:00+00:00,71.31999969482422,2052.10009765625,23.125,,0.7483999729156494
2024-01-11 01:00:00+00:00,71.55000305175781,2053.89990234375,23.155000686645508,,0.7488999962806702
2024-01-11 02:00:00+00:00,71.45999908447266,2053.699951171875,23.1200008392334,,0.7488999962806702
2024-01-11 03:00:00+00:00,71.61000061035156,2054.800048828125,23.174999237060547,,0.7491000294685364
2024-01-11 04:00:00+00:00,71.66000366210938,2055.39990234375,23.190000534057617,,0.7488999962806702
2024-01-11 05:00:00+00:00,71.83000183105469,2056.5,23.209999084472656,,0.7491000294685364
2024-01-11 06:00:00+00:00,71.88999938964844,2057.800048828125,23.229999542236328,,0.7491999864578247
2024-01-11 07:00:00+00:00,71.81999969482422,2058.699951171875,23.219999313354492,,0.7488999962806702
2024-01-11 08:00:00+00:00,71.80999755859375,2055.0,23.145000457763672,,0.7486000061035156
2024-01-11 09:00:00+00:00,72.6500015258789,2056.300048828125,23.139999389648438,,0.7486000061035156
2024-01-11 10:00:00+00:00,72.55999755859375,2056.0,23.135000228881836,,0.7483999729156494
2024-01-11 11:00:00+00:00,72.7699966430664,2058.0,23.200000762939453,,0.7488999962806702
2024-01-11 12:00:00+00:00,72.77999877929688,2057.5,23.21500015258789,,0.7494999766349792
2024-01-11 13:00:00+00:00,72.55000305175781,2053.10009765625,23.049999237060547,,0.7468000054359436
2024-01-11 14:00:00+00:00,73.18000030517578,2054.0,23.049999237060547,,0.7470999956130981
2024-01-11 15:00:00+00:00,73.69000244140625,2053.60009765625,22.915000915527344,,0.7452999949455261
2024-01-11 16:00:00+00:00,73.22000122070312,2040.5,22.7450008392334,,0.744700014591217
2024-01-11 17:00:00+00:00,72.33000183105469,2037.5,22.684999465942383,,0.7454000115394592
2024-01-11 18:00:00+00:00,72.01000213623047,2040.300048828125,22.704999923706055,,0.7465000152587891
2024-01-11 19:00:00+00:00,72.0999984741211,2050.800048828125,22.8799991607666,,0.7472000122070312
2024-01-11 20:00:00+00:00,72.4000015258789,2052.199951171875,22.905000686645508,,0.7470999956130981
2024-01-11 21:00:00+00:00,72.8499984741211,2052.699951171875,22.90999984741211,,0.7472000122070312
2024-01-11 23:00:00+00:00,73.38999938964844,2059.0,23.049999237060547,,0.7480000257492065
2024-01-12 00:00:00+00:00,73.4000015258789,2055.10009765625,22.950000762939453,,0.7477999925613403
2024-01-12 01:00:00+00:00,73.80000305175781,2058.800048828125,23.049999237060547,,0.7484999895095825
2024-01-12 02:00:00+00:00,73.75,2058.0,23.049999237060547,,0.7483999729156494
2024-01-12 03:00:00+00:00,73.41999816894531,2058.0,23.014999389648438,,0.748199999332428
2024-01-12 04:00:00+00:00,73.37999725341797,2057.5,23.045000076293945,,0.7480999827384949
2024-01-12 05:00:00+00:00,73.56999969482422,2060.89990234375,23.024999618530273,,0.7480999827384949
2024-01-12 06:00:00+00:00,73.66000366210938,2059.10009765625,23.020000457763672,,0.7483000159263611
2024-01-12 07:00:00+00:00,73.66000366210938,2062.0,23.040000915527344,,0.7480999827384949
2024-01-12 08:00:00+00:00,73.87999725341797,2063.0,23.104999542236328,,0.7494000196456909
2024-01-12 09:00:00+00:00,74.25,2063.10009765625,23.059999465942383,,0.7493000030517578
2024-01-12 10:00:00+00:00,74.91999816894531,2070.300048828125,23.174999237060547,,0.7490000128746033
2024-01-12 11:00:00+00:00,74.87999725341797,2069.89990234375,23.174999237060547,,0.7480999827384949
2024-01-12 12:00:00+00:00,74.56999969482422,2072.60009765625,23.190000534057617,,0.7483000159263611
2024-01-12 13:00:00+00:00,74.2300033569336,2081.0,23.489999771118164,,0.7494000196456909
2024-01-12 14:00:00+00:00,74.19999694824219,2079.60009765625,23.549999237060547,,0.7495999932289124
2024-01-12 15:00:00+00:00,73.62999725341797,2078.10009765625,23.520000457763672,,0.7476999759674072
2024-01-12 16:00:00+00:00,72.95999908447266,2072.800048828125,23.399999618530273,,0.7469000220298767
2024-01-12 17:00:00+00:00,72.55999755859375,2068.199951171875,23.280000686645508,,0.7466999888420105
2024-01-12 18:00:00+00:00,73.01000213623047,2070.10009765625,23.354999542236328,,0.7469000220298767
2024-01-12 19:00:00+00:00,72.63999938964844,2071.39990234375,23.329999923706055,,0.7466999888420105
2024-01-12 20:00:00+00:00,72.73999786376953,2070.800048828125,23.31999969482422,,0.7465999722480774
2024-01-12 21:00:00+00:00,72.79000091552734,2073.0,23.360000610351562,,0.7465999722480774
2024-01-14 23:00:00+00:00,72.58999633789062,2071.89990234375,23.325000762939453,,0.7465000152587891
2024-01-15 00:00:00+00:00,72.55000305175781,2071.199951171875,23.3700008392334,,0.7465999722480774
2024-01-15 01:00:00+00:00,72.5199966430664,2074.300048828125,23.399999618530273,,0.7470999956130981
2024-01-15 02:00:00+00:00,72.83999633789062,2080.0,23.5049991607666,,0.7477999925613403
2024-01-15 03:00:00+00:00,72.73999786376953,2081.10009765625,23.450000762939453,,0.7476000189781189
2024-01-15 04:00:00+00:00,72.80000305175781,2078.0,23.420000076293945,,0.7473999857902527
2024-01-16 05:00:00+00:00,72.37999725341797,2071.60009765625,23.239999771118164,,0.7426000237464905
2024-01-16 06:00:00+00:00,72.55000305175781,2073.800048828125,23.295000076293945,,0.742900013923645
2024-01-16 07:00:00+00:00,72.37999725341797,2072.699951171875,23.295000076293945,,0.7423999905586243
2024-01-16 08:00:00+00:00,72.81999969482422,2066.699951171875,23.225000381469727,,0.7422000169754028
2024-01-16 09:00:00+00:00,72.7300033569336,2063.800048828125,23.2450008392334,,0.741599977016449
2024-01-16 10:00:00+00:00,73.06999969482422,2064.199951171875,23.174999237060547,,0.741599977016449
2024-01-16 11:00:00+00:00,72.9000015258789,2063.0,23.200000762939453,,0.7421000003814697
2024-01-16 12:00:00+00:00,73.0,2060.5,23.204999923706055,,0.7426999807357788
2024-01-16 13:00:00+00:00,72.66000366210938,2060.89990234375,23.15999984741211,,0.743399977684021
2024-01-16 14:00:00+00:00,72.16999816894531,2061.300048828125,23.139999389648438,,0.7419000267982483
2024-01-16 15:00:00+00:00,72.02999877929688,2064.5,23.165000915527344,,0.7426000237464905
2024-01-16 16:00:00+00:00,72.66999816894531,2058.0,23.1200008392334,,0.742900013923645
2024-01-16 17:00:00+00:00,72.12000274658203,2048.300048828125,23.059999465942383,,0.7418000102043152
2024-01-16 18:00:00+00:00,72.12999725341797,2048.300048828125,23.05500030517578,,0.741599977016449
2024-01-16 19:00:00+00:00,72.27999877929688,2052.39990234375,23.135000228881836,,0.7416999936103821
2024-01-16 20:00:00+00:00,71.87999725341797,2051.60009765625,23.079999923706055,,0.7415000200271606
2024-01-16 21:00:00+00:00,71.91000366210938,2051.699951171875,23.084999084472656,,0.7415000200271606
2024-01-16 23:00:00+00:00,71.93000030517578,2051.199951171875,23.075000762939453,,0.7419000267982483
2024-01-17 00:00:00+00:00,71.93000030517578,2050.89990234375,23.075000762939453,,0.7419999837875366
2024-01-17 01:00:00+00:00,71.81999969482422,2053.0,23.065000534057617,,0.7419000267982483
2024-01-17 02:00:00+00:00,71.83999633789062,2051.199951171875,23.049999237060547,,0.7421000003814697
2024-01-17 03:00:00+00:00,71.83999633789062,2046.9000244140625,22.959999084472656,,0.7414000034332275
2024-01-17 04:00:00+00:00,71.80999755859375,2048.199951171875,23.0049991607666,,0.7415000200271606
2024-01-17 05:00:00+00:00,71.93000030517578,2043.9000244140625,22.934999465942383,,0.7408999800682068
2024-01-17 06:00:00+00:00,71.83999633789062,2042.0,22.844999313354492,,0.7407000064849854
2024-01-17 07:00:00+00:00,71.66000366210938,2047.5999755859375,22.875,,0.7404000163078308
2024-01-17 08:00:00+00:00,71.16000366210938,2044.5999755859375,22.834999084472656,,0.7400000095367432
2024-01-17 09:00:00+00:00,70.76000213623047,2047.0999755859375,22.954999923706055,,0.7404000163078308
2024-01-17 10:00:00+00:00,70.91999816894531,2049.10009765625,22.985000610351562,,0.7402999997138977
2024-01-17 11:00:00+00:00,71.16999816894531,2046.699951171875,22.920000076293945,,0.7398999929428101
2024-01-17 12:00:00+00:00,70.9000015258789,2052.0,22.985000610351562,,0.7405999898910522
2024-01-17 13:00:00+00:00,70.79000091552734,2045.300048828125,22.860000610351562,,0.7401000261306763
2024-01-17 14:00:00+00:00,71.18000030517578,2034.300048828125,22.760000228881836,,0.7396000027656555
2024-01-17 15:00:00+00:00,71.66000366210938,2031.4000244140625,22.790000915527344,,0.7402999997138977
2024-01-17 16:00:00+00:00,71.69000244140625,2027.5,22.709999084472656,,0.7401000261306763
2024-01-17 17:00:00+00:00,71.5999984741211,2029.5,22.729999542236328,,0.7398999929428101
2024-01-17 18:00:00+00:00,72.31999969482422,2027.300048828125,22.700000762939453,,0.7400000095367432
2024-01-17 19:00:00+00:00,72.7300033569336,2028.4000244140625,22.704999923706055,,0.7402999997138977
2024-01-17 20:00:00+00:00,72.79000091552734,2028.4000244140625,22.71500015258789,,0.7407000064849854
2024-01-17 21:00:00+00:00,72.81999969482422,2028.5999755859375,22.719999313354492,,0.741100013256073
2024-01-17 23:00:00+00:00,72.87999725341797,2030.699951171875,22.7450008392334,,0.7412999868392944
2024-01-18 00:00:00+00:00,72.8499984741211,2031.800048828125,22.7549991607666,,0.7416999936103821
2024-01-18 01:00:00+00:00,72.88999938964844,2033.0,22.7549991607666,,0.7416999936103821
2024-01-18 02:00:00+00:00,72.72000122070312,2028.800048828125,22.684999465942383,,0.7414000034332275
2024-01-18 03:00:00+00:00,72.9000015258789,2029.5,22.75,,0.7419000267982483
2024-01-18 04:00:00+00:00,72.98999786376953,2029.300048828125,22.75,,0.7416999936103821
2024-01-18 05:00:00+00:00,73.05999755859375,2030.699951171875,22.739999771118164,,0.7418000102043152
2024-01-18 06:00:00+00:00,73.19000244140625,2033.699951171875,22.809999465942383,,0.7422000169754028
2024-01-18 07:00:00+00:00,73.18000030517578,2034.5,22.795000076293945,,0.7418000102043152
2024-01-18 08:00:00+00:00,72.98999786376953,2031.4000244140625,22.704999923706055,,0.7414000034332275
2024-01-18 09:00:00+00:00,73.13999938964844,2031.5999755859375,22.729999542236328,,0.7416999936103821
2024-01-18 10:00:00+00:00,73.0999984741211,2033.0,22.735000610351562,,0.7418000102043152
2024-01-18 11:00:00+00:00,72.69999694824219,2033.5999755859375,22.725000381469727,,0.7419000267982483
2024-01-18 12:00:00+00:00,72.58999633789062,2036.800048828125,22.739999771118164,,0.741599977016449
2024-01-18 13:00:00+00:00,72.68000030517578,2030.5,22.579999923706055,,0.7402999997138977
2024-01-18 14:00:00+00:00,72.79000091552734,2034.699951171875,22.68000030517578,,0.7415000200271606
2024-01-18 15:00:00+00:00,73.08999633789062,2035.0,22.7549991607666,,0.7404999732971191
2024-01-18 16:00:00+00:00,73.79000091552734,2036.699951171875,22.774999618530273,,0.741100013256073
2024-01-18 17:00:00+00:00,74.0199966430664,2038.199951171875,22.815000534057617,,0.7408999800682068
2024-01-18 18:00:00+00:00,74.18000030517578,2042.5999755859375,22.885000228881836,,0.741100013256073
2024-01-18 19:00:00+00:00,73.91000366210938,2041.800048828125,22.850000381469727,,0.741100013256073
2024-01-18 20:00:00+00:00,73.88999938964844,2043.9000244140625,22.885000228881836,,0.741599977016449
2024-01-18 21:00:00+00:00,73.86000061035156,2045.0,22.889999389648438,,0.7419999837875366
2024-01-18 23:00:00+00:00,73.83999633789062,2045.0999755859375,22.905000686645508,,0.7419999837875366
2024-01-19 00:00:00+00:00,74.05999755859375,2044.5,22.895000457763672,,0.7421000003814697
2024-01-19 01:00:00+00:00,73.9800033569336,2044.9000244140625,22.905000686645508,,0.7419000267982483
2024-01-19 02:00:00+00:00,73.81999969482422,2045.5,22.895000457763672,,0.7422000169754028
2024-01-19 03:00:00+00:00,73.86000061035156,2044.0999755859375,22.854999542236328,,0.7421000003814697
2024-01-19 04:00:00+00:00,73.98999786376953,2042.4000244140625,22.815000534057617,,0.7419000267982483
2024-01-19 05:00:00+00:00,73.94999694824219,2042.5999755859375,22.815000534057617,,0.7414000034332275
2024-01-19 06:00:00+00:00,74.05999755859375,2045.199951171875,22.850000381469727,,0.741599977016449
2024-01-19 07:00:00+00:00,74.06999969482422,2049.39990234375,22.94499969482422,,0.7419999837875366
