Date,UNH,CVS,CI,HUM,AFL,PRU,MET,ALL
2024-01-08 15:30:00+00:00,532.219970703125,80.70999908447266,310.4800109863281,454.7049865722656,82.16999816894531,104.15499877929688,69.26000213623047,150.3428955078125
2024-01-08 16:30:00+00:00,533.5900268554688,80.41110229492188,313.05999755859375,457.989990234375,81.59500122070312,103.74839782714844,69.01499938964844,149.9499969482422
2024-01-08 17:30:00+00:00,534.0700073242188,80.50499725341797,311.6700134277344,458.1050109863281,81.76969909667969,103.81900024414062,69.13999938964844,149.30999755859375
2024-01-08 18:30:00+00:00,534.52001953125,80.73500061035156,312.8550109863281,457.3900146484375,82.19000244140625,104.125,69.48999786376953,149.35000610351562
2024-01-08 19:30:00+00:00,534.989990234375,80.68000030517578,312.4599914550781,459.6600036621094,82.54000091552734,104.19000244140625,69.49500274658203,149.0
2024-01-08 20:30:00+00:00,536.4400024414062,80.66000366210938,313.6400146484375,460.739990234375,82.86000061035156,104.52999877929688,69.5199966430664,149.32000732421875
2024-01-09 14:30:00+00:00,535.0050048828125,80.44999694824219,311.94000244140625,459.9200134277344,80.91000366210938,103.06999969482422,68.51000213623047,149.7899932861328
2024-01-09 15:30:00+00:00,534.5399780273438,80.55500030517578,311.45001220703125,457.5,81.08000183105469,103.1500015258789,68.62750244140625,150.5850067138672
2024-01-09 16:30:00+00:00,535.6500244140625,80.625,311.510009765625,458.0325012207031,81.1500015258789,103.36000061035156,68.70500183105469,149.9149932861328
2024-01-09 17:30:00+00:00,535.8900146484375,80.59500122070312,311.32000732421875,456.95001220703125,80.99500274658203,103.22000122070312,68.68000030517578,150.0
2024-01-09 18:30:00+00:00,537.7899780273438,80.6240005493164,312.18499755859375,460.92999267578125,80.69999694824219,103.1500015258789,68.86499786376953,150.5
2024-01-09 19:30:00+00:00,537.10498046875,80.44499969482422,312.57000732421875,459.4700012207031,80.33999633789062,103.19200134277344,69.12999725341797,150.1300048828125
2024-01-09 20:30:00+00:00,538.239990234375,80.37000274658203,312.8699951171875,459.19000244140625,80.55999755859375,103.2699966430664,69.22000122070312,150.99000549316406
2024-01-10 14:30:00+00:00,537.6300048828125,79.51000213623047,309.20001220703125,457.6199951171875,81.68000030517578,103.47200012207031,69.33999633789062,151.23500061035156
2024-01-10 15:30:00+00:00,537.2650756835938,79.25,308.0199890136719,458.0950012207031,81.66999816894531,103.19999694824219,69.16500091552734,151.0449981689453
2024-01-10 16:30:00+00:00,537.6799926757812,79.09500122070312,307.5870056152344,457.67999267578125,81.51789855957031,103.05500030517578,68.96499633789062,150.67999267578125
2024-01-10 17:30:00+00:00,537.7999877929688,78.81500244140625,307.4599914550781,457.04998779296875,81.87000274658203,103.19999694824219,69.0199966430664,150.8300018310547
2024-01-10 18:30:00+00:00,537.875,79.23999786376953,307.6449890136719,457.8399963378906,82.18099975585938,103.62000274658203,69.44000244140625,150.82000732421875
2024-01-10 19:30:00+00:00,537.60498046875,79.16699981689453,307.3399963378906,458.260009765625,82.30000305175781,103.61000061035156,69.44499969482422,150.4250030517578
2024-01-10 20:30:00+00:00,537.5900268554688,79.2300033569336,307.70001220703125,459.0799865722656,82.63999938964844,103.69999694824219,69.27999877929688,150.2899932861328
2024-01-11 14:30:00+00:00,536.8099975585938,78.92500305175781,306.16778564453125,455.4849853515625,82.30500030517578,103.08499908447266,69.05000305175781,148.93499755859375
2024-01-11 15:30:00+00:00,537.780029296875,78.9749984741211,306.5799865722656,454.9599914550781,82.16999816894531,102.83000183105469,69.07990264892578,149.0
2024-01-11 16:30:00+00:00,537.6900024414062,78.87999725341797,305.5299987792969,454.44000244140625,81.94000244140625,102.7699966430664,68.87999725341797,148.6699981689453
2024-01-11 17:30:00+00:00,538.77001953125,78.94000244140625,305.3999938964844,454.1000061035156,82.0,102.91000366210938,69.08999633789062,149.02000427246094
2024-01-11 18:30:00+00:00,538.9299926757812,79.23999786376953,306.8949890136719,454.1099853515625,82.40899658203125,103.20999908447266,69.36499786376953,149.1999969482422
2024-01-11 19:30:00+00:00,538.739990234375,78.88500213623047,306.739990234375,453.6650085449219,82.65499877929688,103.36920166015625,69.44000244140625,150.25999450683594
2024-01-11 20:30:00+00:00,539.6699829101562,78.91000366210938,307.3900146484375,454.95001220703125,82.66999816894531,103.36000061035156,69.29000091552734,150.35499572753906
2024-01-12 14:30:00+00:00,520.77001953125,76.02999877929688,304.010009765625,439.5376892089844,82.47000122070312,103.1500015258789,69.06999969482422,150.0
2024-01-12 15:30:00+00:00,517.75,76.30999755859375,303.5899963378906,438.6549987792969,82.5999984741211,102.94499969482422,69.06999969482422,149.97000122070312
2024-01-12 16:30:00+00:00,520.125,77.19999694824219,305.2099914550781,441.43499755859375,82.54000091552734,102.91999816894531,69.06999969482422,149.6999969482422
2024-01-12 17:30:00+00:00,518.5700073242188,77.08000183105469,304.8299865722656,440.7149963378906,82.58000183105469,103.12999725341797,69.08000183105469,150.14999389648438
2024-01-12 18:30:00+00:00,520.27001953125,77.05500030517578,304.819091796875,439.739990234375,82.76000213623047,103.37020111083984,69.2249984741211,150.8000030517578
2024-01-12 19:30:00+00:00,519.52001953125,76.73500061035156,304.1400146484375,439.6099853515625,82.5999984741211,103.13999938964844,68.9749984741211,150.44000244140625
2024-01-12 20:30:00+00:00,521.5900268554688,76.56999969482422,305.010009765625,438.7099914550781,82.73999786376953,103.2300033569336,68.83000183105469,151.0500030517578
2024-01-16 14:30:00+00:00,523.22998046875,76.61000061035156,307.55999755859375,439.375,82.5,102.18000030517578,67.82499694824219,151.10000610351562
2024-01-16 15:30:00+00:00,517.97998046875,77.0,307.6449890136719,438.8279113769531,82.56999969482422,102.36000061035156,67.97000122070312,150.8800048828125
2024-01-16 16:30:00+00:00,520.0349731445312,77.0999984741211,306.2724914550781,438.25,82.38999938964844,102.0,67.66500091552734,151.0500030517578
2024-01-16 17:30:00+00:00,520.6060791015625,77.36000061035156,307.1099853515625,437.7900085449219,82.5999984741211,102.31009674072266,68.04940032958984,151.55499267578125
2024-01-16 18:30:00+00:00,519.0050048828125,77.13500213623047,306.45001220703125,438.20001220703125,82.31999969482422,102.12999725341797,67.81999969482422,151.02000427246094
2024-01-16 19:30:00+00:00,518.1099853515625,76.91000366210938,306.3900146484375,438.6099853515625,82.27999877929688,102.29000091552734,67.91000366210938,151.0800018310547
2024-01-16 20:30:00+00:00,518.7999877929688,77.4000015258789,307.0,438.8699951171875,82.52999877929688,102.54000091552734,68.22000122070312,151.49000549316406
2024-01-17 14:30:00+00:00,527.0700073242188,77.31999969482422,311.1700134277344,450.4549865722656,83.20999908447266,102.43000030517578,68.26000213623047,153.00999450683594
2024-01-17 15:30:00+00:00,528.0900268554688,77.30000305175781,309.9200134277344,450.94500732421875,83.19999694824219,102.33000183105469,67.93000030517578,152.9499969482422
2024-01-17 16:30:00+00:00,528.6649780273438,77.15499877929688,309.95001220703125,452.0849914550781,83.05999755859375,101.94000244140625,67.61000061035156,153.0800018310547
2024-01-17 17:30:00+00:00,530.3400268554688,77.01499938964844,310.8949890136719,453.80999755859375,82.78500366210938,101.66000366210938,67.42500305175781,152.7899932861328
2024-01-17 18:30:00+00:00,527.489990234375,76.76000213623047,310.427490234375,450.239990234375,82.77999877929688,101.70999908447266,67.42500305175781,152.7899932861328
2024-01-17 19:30:00+00:00,524.3720092773438,77.19000244140625,308.8399963378906,448.125,82.54000091552734,101.66000366210938,67.4000015258789,152.72500610351562
2024-01-17 20:30:00+00:00,525.0700073242188,76.98999786376953,308.4800109863281,447.8299865722656,82.83000183105469,101.87000274658203,67.41000366210938,152.60000610351562
2024-01-18 14:30:00+00:00,504.07000732421875,73.80000305175781,304.3999938964844,397.8999938964844,82.73999786376953,101.5,67.7249984741211,150.80999755859375
2024-01-18 15:30:00+00:00,508.32501220703125,73.12000274658203,302.79998779296875,396.364990234375,82.77999877929688,101.21499633789062,67.50499725341797,150.8699951171875
2024-01-18 16:30:00+00:00,508.2900085449219,72.69000244140625,302.17999267578125,393.9150085449219,82.82939910888672,101.01000213623047,67.34500122070312,151.0800018310547
2024-01-18 17:30:00+00:00,509.9200134277344,73.40339660644531,303.7099914550781,400.07501220703125,83.07499694824219,101.16000366210938,67.45500183105469,151.75999450683594
2024-01-18 18:30:00+00:00,513.1649780273438,73.84500122070312,306.0950012207031,407.94000244140625,83.25,101.43000030517578,67.66999816894531,152.4342041015625
2024-01-18 19:30:00+00:00,515.030029296875,73.89569854736328,307.2749938964844,413.6300048828125,83.48999786376953,101.83999633789062,67.8301010131836,152.5749969482422
2024-01-18 20:30:00+00:00,516.4000244140625,73.87999725341797,308.95001220703125,411.9800109863281,83.5999984741211,101.83000183105469,67.69999694824219,152.8800048828125
2024-01-19 14:30:00+00:00,514.2449951171875,73.11499786376953,307.1650085449219,408.94000244140625,83.80000305175781,102.0999984741211,68.19000244140625,155.51499938964844
2024-01-19 15:30:00+00:00,513.6400146484375,73.46499633789062,305.6300048828125,409.3009948730469,84.04000091552734,102.45999908447266,68.37000274658203,155.39999389648438
2024-01-19 16:30:00+00:00,512.219970703125,73.36000061035156,305.2699890136719,409.05999755859375,84.12999725341797,102.55999755859375,68.50499725341797,155.86000061035156
2024-01-19 17:30:00+00:00,511.6300048828125,73.55500030517578,306.45001220703125,405.70001220703125,84.38999938964844,103.00509643554688,68.7249984741211,156.16000366210938
2024-01-19 18:30:00+00:00,508.4801940917969,73.2750015258789,303.8500061035156,405.7449951171875,84.3499984741211,103.37000274658203,68.91000366210938,155.5
2024-01-19 19:30:00+00:00,505.73748779296875,73.50499725341797,302.5,403.0,84.1500015258789,103.37049865722656,68.83110046386719,155.16000366210938
2024-01-19 20:30:00+00:00,502.0400085449219,73.23500061035156,302.0400085449219,401.5400085449219,84.36000061035156,103.45999908447266,68.9000015258789,154.8800048828125
2024-01-22 14:30:00+00:00,505.45001220703125,74.31500244140625,306.1400146484375,403.0950012207031,84.94000244140625,104.7699966430664,69.9800033569336,155.83250427246094
2024-01-22 15:30:00+00:00,508.6000061035156,73.94999694824219,305.6400146484375,407.0400085449219,84.63999938964844,104.18499755859375,69.62999725341797,155.7760009765625
2024-01-22 16:30:00+00:00,507.5350036621094,74.21990203857422,305.6700134277344,406.489990234375,84.47000122070312,104.3499984741211,69.75499725341797,155.5800018310547
2024-01-22 17:30:00+00:00,509.8299865722656,74.25990295410156,305.3800048828125,406.6499938964844,84.4800033569336,104.16000366210938,69.6500015258789,155.50999450683594
2024-01-22 18:30:00+00:00,511.95001220703125,74.19499969482422,305.8999938964844,410.6300048828125,84.50019836425781,104.16999816894531,69.62000274658203,155.66000366210938
2024-01-22 19:30:00+00:00,512.0900268554688,74.1050033569336,305.1000061035156,410.69000244140625,84.41500091552734,104.29000091552734,69.63999938964844,155.45919799804688
2024-01-22 20:30:00+00:00,513.1500244140625,73.95999908447266,304.9599914550781,409.739990234375,84.51000213623047,104.43000030517578,69.5,155.33999633789062
2024-01-23 14:30:00+00:00,517.1599731445312,74.375,307.2950134277344,408.70001220703125,84.63999938964844,104.81089782714844,69.70999908447266,155.47000122070312
2024-01-23 15:30:00+00:00,515.0399780273438,74.18000030517578,304.55499267578125,406.0,84.4000015258789,104.30000305175781,69.45999908447266,154.89999389648438
2024-01-23 16:30:00+00:00,515.6749877929688,74.49500274658203,303.8399963378906,405.8500061035156,84.3499984741211,104.41000366210938,69.38500213623047,154.53500366210938
2024-01-23 17:30:00+00:00,515.5999755859375,74.43779754638672,304.510009765625,404.3399963378906,84.38500213623047,104.4800033569336,69.47000122070312,154.11000061035156
2024-01-23 18:30:00+00:00,516.5999755859375,74.73999786376953,305.3399963378906,407.5199890136719,84.5199966430664,104.5999984741211,69.5250015258789,153.9499969482422
2024-01-23 19:30:00+00:00,516.28662109375,74.93499755859375,305.1564025878906,407.80999755859375,84.61000061035156,104.7300033569336,69.625,154.2100067138672
2024-01-23 20:30:00+00:00,515.5499877929688,75.11000061035156,304.3999938964844,407.6099853515625,84.63999938964844,104.31999969482422,69.45999908447266,154.10000610351562
2024-01-24 14:30:00+00:00,517.6400146484375,75.51000213623047,306.9100036621094,408.2099914550781,85.18000030517578,105.22000122070312,70.06999969482422,158.66209411621094
2024-01-24 15:30:00+00:00,518.0,75.11000061035156,305.75,406.9800109863281,85.20880126953125,105.55999755859375,70.03500366210938,158.9949951171875
2024-01-24 16:30:00+00:00,514.7999877929688,74.6500015258789,305.2099914550781,404.2049865722656,85.30000305175781,105.33999633789062,70.05500030517578,158.91000366210938
2024-01-24 17:30:00+00:00,513.969970703125,74.20999908447266,304.1300048828125,401.17999267578125,85.2699966430664,105.1500015258789,70.11000061035156,159.0500030517578
2024-01-24 18:30:00+00:00,514.6599731445312,74.11499786376953,304.79998779296875,402.1600036621094,85.0999984741211,104.9000015258789,69.81999969482422,159.2899932861328
2024-01-24 19:30:00+00:00,514.4180297851562,74.38500213623047,305.0050048828125,402.5799865722656,85.04000091552734,104.68000030517578,69.69999694824219,157.80999755859375
2024-01-24 20:30:00+00:00,513.4400024414062,74.19999694824219,304.6000061035156,402.4599914550781,85.0,104.80000305175781,69.68000030517578,157.42999267578125
2024-01-25 14:30:00+00:00,489.8299865722656,70.9800033569336,295.1600036621094,352.2301025390625,85.02999877929688,105.55999755859375,70.11000061035156,158.0
2024-01-25 15:30:00+00:00,483.19000244140625,71.12000274658203,293.07000732421875,352.0,84.83999633789062,105.23999786376953,69.94000244140625,158.0222930908203
2024-01-25 16:30:00+00:00,480.6700134277344,71.0999984741211,293.6549987792969,354.2300109863281,84.5199966430664,104.8499984741211,69.70500183105469,157.2100067138672
2024-01-25 17:30:00+00:00,480.7049865722656,71.26000213623047,295.29998779296875,355.9750061035156,84.62999725341797,105.19499969482422,69.94000244140625,157.82000732421875
2024-01-25 18:30:00+00:00,483.9100036621094,71.62999725341797,296.3599853515625,358.0400085449219,84.75,105.5999984741211,70.29000091552734,158.4199981689453
2024-01-25 19:30:00+00:00,488.7300109863281,71.76000213623047,296.3999938964844,355.70001220703125,84.82499694824219,105.62999725341797,70.21900177001953,158.8699951171875
2024-01-25 20:30:00+00:00,493.45001220703125,72.0,298.5299987792969,355.3599853515625,84.88999938964844,105.79000091552734,70.40499877929688,159.10000610351562
2024-01-26 14:30:00+00:00,497.4100036621094,72.37000274658203,300.0799865722656,365.0299987792969,85.0,106.0999984741211,70.73999786376953,158.375
2024-01-26 15:30:00+00:00,498.2900085449219,72.13500213623047,298.8699951171875,360.39080810546875,85.18000030517578,106.04000091552734,70.70500183105469,158.25
2024-01-26 16:30:00+00:00,500.14788818359375,72.19499969482422,298.6000061035156,361.63720703125,85.06999969482422,106.08080291748047,70.74500274658203,158.25
2024-01-26 17:30:00+00:00,502.8999938964844,72.33000183105469,298.635009765625,364.3500061035156,85.13999938964844,106.23999786376953,70.79000091552734,158.05999755859375
2024-01-26 18:30:00+00:00,502.010009765625,72.7061996459961,298.7099914550781,361.510009765625,85.20999908447266,106.0199966430664,70.71499633789062,158.63999938964844
2024-01-26 19:30:00+00:00,502.989990234375,72.76000213623047,298.4949951171875,362.1300048828125,85.16999816894531,106.02999877929688,70.70500183105469,158.2100067138672
2024-01-26 20:30:00+00:00,503.1199951171875,73.00499725341797,297.9700012207031,361.32489013671875,85.31999969482422,106.20999908447266,70.87999725341797,158.3300018310547
2024-01-29 14:30:00+00:00,502.3800048828125,73.10679626464844,296.239990234375,359.8399963378906,84.83999633789062,105.66999816894531,70.43000030517578,157.7100067138672
2024-01-29 15:30:00+00:00,504.6499938964844,73.3949966430664,297.4490051269531,361.05999755859375,84.70500183105469,105.5199966430664,70.37999725341797,157.2050018310547
2024-01-29 16:30:00+00:00,503.9049987792969,72.94499969482422,297.4230041503906,360.9150085449219,84.33999633789062,105.19499969482422,70.1500015258789,156.92010498046875
2024-01-29 17:30:00+00:00,502.7799987792969,73.2750015258789,297.67999267578125,362.8699951171875,84.20999908447266,105.02999877929688,70.0999984741211,156.4199981689453
2024-01-29 18:30:00+00:00,503.45001220703125,73.41500091552734,296.92999267578125,364.4849853515625,84.17500305175781,104.98639678955078,70.1500015258789,156.40499877929688
2024-01-29 19:30:00+00:00,503.5220031738281,73.50499725341797,297.7950134277344,366.9949951171875,84.48500061035156,105.56999969482422,70.47000122070312,156.0200958251953
2024-01-29 20:30:00+00:00,504.32000732421875,73.4800033569336,298.8800048828125,365.94000244140625,84.55999755859375,105.58000183105469,70.3499984741211,156.0800018310547
2024-01-30 14:30:00+00:00,501.42999267578125,73.7699966430664,298.6300048828125,367.6199951171875,84.55500030517578,105.51000213623047,70.17500305175781,155.4250030517578
2024-01-30 15:30:00+00:00,502.1600036621094,73.92500305175781,298.239990234375,371.2699890136719,84.79000091552734,105.8949966430664,70.44000244140625,156.05999755859375
2024-01-30 16:30:00+00:00,504.8900146484375,73.94999694824219,297.8349914550781,373.5400085449219,85.13999938964844,106.27999877929688,70.68499755859375,156.41000366210938
2024-01-30 17:30:00+00:00,504.3172912597656,73.9552001953125,297.0299987792969,373.9100036621094,85.2300033569336,106.38999938964844,70.63500213623047,156.6699981689453
2024-01-30 18:30:00+00:00,503.75,73.9800033569336,297.20001220703125,374.3299865722656,85.54499816894531,106.57499694824219,70.80999755859375,156.63999938964844
2024-01-30 19:30:00+00:00,503.94000244140625,73.9218978881836,297.9175109863281,377.7210998535156,85.54000091552734,106.6050033569336,70.84500122070312,156.52000427246094
2024-01-30 20:30:00+00:00,503.4599914550781,73.8550033569336,298.95001220703125,376.8299865722656,85.72000122070312,106.62000274658203,70.80999755859375,156.49000549316406
2024-01-31 14:30:00+00:00,508.95001220703125,74.61000061035156,302.0899963378906,377.30999755859375,85.87000274658203,106.5999984741211,70.66999816894531,157.11500549316406
2024-01-31 15:30:00+00:00,513.3099975585938,74.69999694824219,301.7900085449219,378.9200134277344,85.63500213623047,106.16999816894531,70.52999877929688,156.77000427246094
2024-01-31 16:30:00+00:00,513.5700073242188,74.82990264892578,302.9599914550781,379.8999938964844,85.44999694824219,106.11000061035156,70.37999725341797,156.57000732421875
2024-01-31 17:30:00+00:00,512.8699951171875,74.65499877929688,301.3299865722656,378.0400085449219,85.23999786376953,105.91999816894531,70.23999786376953,156.07000732421875
2024-01-31 18:30:00+00:00,514.0499877929688,74.3949966430664,301.55999755859375,379.2200012207031,85.0199966430664,105.61000061035156,70.27999877929688,155.7100067138672
2024-01-31 19:30:00+00:00,510.989990234375,74.41500091552734,301.0899963378906,379.239990234375,84.69999694824219,105.11000061035156,69.80500030517578,155.42999267578125
2024-01-31 20:30:00+00:00,511.69000244140625,74.36000061035156,301.0799865722656,378.05999755859375,84.30000305175781,104.9000015258789,69.30000305175781,155.25
2024-02-01 14:30:00+00:00,506.739990234375,74.05000305175781,307.0,372.1499938964844,77.08999633789062,102.4000015258789,66.27999877929688,154.81500244140625
2024-02-01 15:30:00+00:00,509.1449890136719,73.75,305.69000244140625,373.93499755859375,76.58000183105469,101.48999786376953,65.3949966430664,154.97500610351562
2024-02-01 16:30:00+00:00,508.0400085449219,73.95600128173828,306.9100036621094,372.92498779296875,76.16999816894531,102.03500366210938,65.26000213623047,155.77000427246094
2024-02-01 17:30:00+00:00,507.32501220703125,74.19819641113281,307.44500732421875,374.8699951171875,76.62999725341797,102.3499984741211,65.2300033569336,155.8800048828125
2024-02-01 18:30:00+00:00,505.3999938964844,73.99500274658203,307.29998779296875,374.7799987792969,75.98999786376953,102.26000213623047,65.05999755859375,156.2550048828125
2024-02-01 19:30:00+00:00,506.9049987792969,73.94750213623047,308.1600036621094,377.2449951171875,75.26000213623047,102.41999816894531,65.31500244140625,156.18600463867188
2024-02-01 20:30:00+00:00,507.1400146484375,73.91999816894531,307.4599914550781,375.7699890136719,76.22000122070312,102.69000244140625,65.33999633789062,156.19000244140625
2024-02-02 14:30:00+00:00,507.6449890136719,73.87000274658203,325.1400146484375,377.8550109863281,76.69000244140625,102.83999633789062,65.86000061035156,157.10000610351562
2024-02-02 15:30:00+00:00,510.6499938964844,73.83999633789062,327.69000244140625,381.3999938964844,76.80000305175781,103.18000030517578,65.91999816894531,157.17999267578125
2024-02-02 16:30:00+00:00,509.875,73.56999969482422,325.7699890136719,380.9700012207031,76.4800033569336,103.05999755859375,66.0999984741211,157.26499938964844
2024-02-02 17:30:00+00:00,510.2149963378906,73.37999725341797,326.0,380.8500061035156,76.57009887695312,102.91000366210938,65.95999908447266,157.21499633789062
2024-02-02 18:30:00+00:00,510.9800109863281,73.27999877929688,323.69500732421875,380.0899963378906,76.6500015258789,103.2300033569336,66.11000061035156,156.97999572753906
2024-02-02 19:30:00+00:00,511.45111083984375,73.46009826660156,325.1650085449219,380.0199890136719,76.77999877929688,103.6500015258789,66.30999755859375,158.0500030517578
2024-02-02 20:30:00+00:00,510.1600036621094,73.08000183105469,323.9800109863281,378.8500061035156,76.80999755859375,103.20999908447266,65.97000122070312,157.32000732421875
2024-02-05 14:30:00+00:00,504.6000061035156,71.7699966430664,324.9649963378906,363.48748779296875,75.8499984741211,102.0999984741211,65.08499908447266,156.71499633789062
2024-02-05 15:30:00+00:00,501.9949951171875,71.91000366210938,324.0199890136719,360.260009765625,76.29000091552734,102.63099670410156,65.79499816894531,156.72000122070312
2024-02-05 16:30:00+00:00,504.3949890136719,72.39230346679688,324.2439880371094,361.5199890136719,76.30999755859375,102.75499725341797,65.74749755859375,156.14999389648438
2024-02-05 17:30:00+00:00,504.6050109863281,72.12000274658203,323.05999755859375,360.1199951171875,76.27999877929688,102.76000213623047,65.80000305175781,156.19000244140625
2024-02-05 18:30:00+00:00,503.7699890136719,72.48500061035156,322.6449890136719,361.20001220703125,76.33499908447266,103.11000061035156,65.98500061035156,156.66000366210938
2024-02-05 19:30:00+00:00,504.6499938964844,72.84500122070312,323.5299987792969,362.25,76.5,103.12000274658203,66.13500213623047,157.02000427246094
2024-02-05 20:30:00+00:00,502.760009765625,72.43000030517578,321.07000732421875,360.92999267578125,76.31999969482422,102.69999694824219,65.80000305175781,156.77999877929688
2024-02-06 14:30:00+00:00,507.67999267578125,73.42990112304688,328.5199890136719,364.0450134277344,76.73999786376953,103.37999725341797,66.18000030517578,156.9949951171875
2024-02-06 15:30:00+00:00,507.1199951171875,73.46499633789062,328.0,364.05999755859375,77.31999969482422,103.66999816894531,66.30999755859375,157.38999938964844
2024-02-06 16:30:00+00:00,510.3800048828125,74.05999755859375,328.66778564453125,364.7250061035156,77.23999786376953,103.48999786376953,65.91000366210938,157.50999450683594
2024-02-06 17:30:00+00:00,508.5799865722656,73.93499755859375,328.3900146484375,366.5950012207031,77.20999908447266,103.33999633789062,65.83000183105469,157.25999450683594
2024-02-06 18:30:00+00:00,510.4649963378906,73.87000274658203,327.8006896972656,366.9949951171875,76.82499694824219,103.0,65.67500305175781,156.6199951171875
2024-02-06 19:30:00+00:00,509.3999938964844,73.81999969482422,327.9700012207031,367.0899963378906,76.80999755859375,103.01000213623047,65.76000213623047,156.89999389648438
2024-02-06 20:30:00+00:00,510.6199951171875,73.7699966430664,327.54998779296875,366.1099853515625,76.91999816894531,103.38999938964844,65.97000122070312,157.33999633789062
