Date,AMZN,BABA,JD,PDD,MELI,ETSY,W,SHOP,BIDU
2024-01-04 16:30:00+00:00,146.1385040283203,75.18499755859375,27.334999084472656,149.08999633789062,1527.8349609375,76.65570068359375,55.0,73.53500366210938,118.22000122070312
2024-01-04 17:30:00+00:00,145.61500549316406,75.00499725341797,27.239999771118164,149.0800018310547,1528.5699462890625,76.2249984741211,54.84000015258789,73.23500061035156,118.20999908447266
2024-01-04 18:30:00+00:00,145.25,74.93000030517578,27.260099411010742,148.6199951171875,1525.3599853515625,76.25,55.0,73.0250015258789,118.42500305175781
2024-01-04 19:30:00+00:00,145.39500427246094,74.86000061035156,27.299999237060547,148.2899932861328,1518.4749755859375,76.66999816894531,55.82500076293945,73.59500122070312,118.61499786376953
2024-01-04 20:30:00+00:00,144.57000732421875,74.66000366210938,27.18000030517578,147.74000549316406,1519.3800048828125,76.30999755859375,56.290000915527344,73.44000244140625,118.33000183105469
2024-01-05 14:30:00+00:00,146.297607421875,73.58999633789062,26.704999923706055,147.52999877929688,1553.949951171875,76.36000061035156,56.099998474121094,75.55500030517578,118.5999984741211
2024-01-05 15:30:00+00:00,145.6699981689453,73.37000274658203,26.655000686645508,147.8000030517578,1550.31005859375,75.81500244140625,55.92499923706055,75.0,118.91999816894531
2024-01-05 16:30:00+00:00,145.11000061035156,73.06009674072266,26.610000610351562,147.01499938964844,1544.7750244140625,75.75,55.75429916381836,74.44000244140625,118.05500030517578
2024-01-05 17:30:00+00:00,145.45730590820312,73.06500244140625,26.59000015258789,146.80499267578125,1546.3199462890625,76.03500366210938,55.900001525878906,74.33000183105469,118.33999633789062
2024-01-05 18:30:00+00:00,145.5850067138672,73.16130065917969,26.665000915527344,146.89999389648438,1546.8699951171875,76.05000305175781,55.630001068115234,74.56999969482422,118.6500015258789
2024-01-05 19:30:00+00:00,145.0399932861328,72.95500183105469,26.665000915527344,146.27999877929688,1530.89501953125,75.5999984741211,55.5099983215332,74.37999725341797,118.2300033569336
2024-01-05 20:30:00+00:00,145.25999450683594,73.0,26.68000030517578,146.55999755859375,1538.7900390625,75.66999816894531,55.31999969482422,74.51000213623047,118.12999725341797
2024-01-08 14:30:00+00:00,147.74000549316406,71.80989837646484,25.477500915527344,144.92999267578125,1562.0,76.08499908447266,55.88999938964844,76.05999755859375,116.82230377197266
2024-01-08 15:30:00+00:00,147.3800048828125,72.34989929199219,25.93000030517578,146.41000366210938,1564.9599609375,77.63999938964844,55.2599983215332,76.29000091552734,117.98999786376953
2024-01-08 16:30:00+00:00,147.389892578125,72.50749969482422,25.90999984741211,147.61000061035156,1569.8900146484375,76.7750015258789,55.183799743652344,76.88999938964844,118.06999969482422
2024-01-08 17:30:00+00:00,147.7899932861328,72.44170379638672,25.915000915527344,147.50999450683594,1578.344970703125,77.58999633789062,55.970001220703125,76.82499694824219,117.81999969482422
2024-01-08 18:30:00+00:00,148.69000244140625,72.6500015258789,25.969999313354492,147.27000427246094,1569.2900390625,77.70890045166016,56.15999984741211,77.2249984741211,117.7300033569336
2024-01-08 19:30:00+00:00,149.00990295410156,72.94999694824219,25.985000610351562,147.375,1573.449951171875,77.94000244140625,56.060001373291016,77.6500015258789,117.87999725341797
2024-01-08 20:30:00+00:00,149.11000061035156,72.88999938964844,25.959999084472656,147.52000427246094,1575.52001953125,77.77100372314453,56.400001525878906,77.68000030517578,117.91000366210938
2024-01-09 14:30:00+00:00,149.7949981689453,71.9729995727539,25.31999969482422,147.8000030517578,1573.4300537109375,77.77999877929688,56.630001068115234,78.66999816894531,116.31999969482422
2024-01-09 15:30:00+00:00,150.77000427246094,72.0,25.489999771118164,150.0399932861328,1569.1199951171875,77.19000244140625,56.970001220703125,79.11000061035156,116.70999908447266
2024-01-09 16:30:00+00:00,151.22000122070312,71.71499633789062,25.360000610351562,150.1699981689453,1577.071044921875,77.09500122070312,56.040000915527344,79.5199966430664,116.08999633789062
2024-01-09 17:30:00+00:00,151.39999389648438,71.82499694824219,25.33370018005371,150.0449981689453,1577.0050048828125,77.04029846191406,56.369998931884766,79.48500061035156,116.06999969482422
2024-01-09 18:30:00+00:00,151.0800018310547,71.76000213623047,25.28499984741211,149.94500732421875,1579.0,77.07499694824219,56.349998474121094,79.88999938964844,116.22000122070312
2024-01-09 19:30:00+00:00,151.13499450683594,71.93000030517578,25.250099182128906,149.94000244140625,1573.6600341796875,76.56999969482422,55.77000045776367,79.9000015258789,116.0
2024-01-09 20:30:00+00:00,151.36000061035156,72.00499725341797,25.31999969482422,150.49000549316406,1573.3399658203125,76.80999755859375,55.75,80.08999633789062,116.19999694824219
2024-01-10 14:30:00+00:00,152.7949981689453,71.41500091552734,25.399999618530273,149.8000030517578,1587.9000244140625,75.22000122070312,56.4900016784668,80.75,115.79000091552734
2024-01-10 15:30:00+00:00,153.11000061035156,71.17500305175781,25.209999084472656,149.22000122070312,1598.5400390625,75.31749725341797,56.7400016784668,80.66999816894531,114.80000305175781
2024-01-10 16:30:00+00:00,153.63980102539062,71.12229919433594,25.18000030517578,148.88999938964844,1595.68994140625,75.06999969482422,57.060001373291016,80.79000091552734,114.83409881591797
2024-01-10 17:30:00+00:00,153.97000122070312,71.28500366210938,25.270000457763672,149.7100067138672,1603.0699462890625,74.81999969482422,56.45000076293945,80.66999816894531,115.40499877929688
2024-01-10 18:30:00+00:00,154.24029541015625,71.4800033569336,25.329999923706055,149.92999267578125,1607.6800537109375,74.29000091552734,56.779998779296875,81.0,115.63999938964844
2024-01-10 19:30:00+00:00,153.8249969482422,71.31999969482422,25.2549991607666,149.6300048828125,1603.155029296875,74.54000091552734,56.060001373291016,80.73999786376953,115.91500091552734
2024-01-10 20:30:00+00:00,153.72000122070312,71.41500091552734,25.270000457763672,149.19000244140625,1598.3800048828125,74.7300033569336,56.43000030517578,81.08000183105469,115.76000213623047
2024-01-11 14:30:00+00:00,154.72000122070312,71.80999755859375,25.354999542236328,151.25,1586.31005859375,71.88899993896484,54.70500183105469,80.04720306396484,116.77760314941406
2024-01-11 15:30:00+00:00,154.41000366210938,71.87000274658203,25.260000228881836,150.27499389648438,1576.405029296875,71.5958023071289,54.41999816894531,79.41999816894531,116.71499633789062
2024-01-11 16:30:00+00:00,153.92999267578125,72.31420135498047,25.389999389648438,150.5500030517578,1575.6400146484375,72.47119903564453,54.65999984741211,80.05989837646484,117.0
2024-01-11 17:30:00+00:00,154.78640747070312,72.4822006225586,25.41990089416504,151.07000732421875,1586.7900390625,73.0250015258789,55.310001373291016,80.63999938964844,117.41000366210938
2024-01-11 18:30:00+00:00,155.27499389648438,72.59500122070312,25.454999923706055,151.5399932861328,1592.06005859375,73.20490264892578,54.970001220703125,81.32319641113281,117.54000091552734
2024-01-11 19:30:00+00:00,155.13999938964844,72.32499694824219,25.399999618530273,151.58099365234375,1589.030029296875,73.12999725341797,55.650001525878906,81.54000091552734,117.16000366210938
2024-01-11 20:30:00+00:00,155.1909942626953,72.37000274658203,25.385000228881836,151.36099243164062,1591.4300537109375,73.06999969482422,55.16999816894531,81.28500366210938,117.29000091552734
2024-01-12 14:30:00+00:00,154.90499877929688,72.9000015258789,25.274999618530273,151.05999755859375,1615.35498046875,71.22000122070312,52.29999923706055,82.08999633789062,114.81500244140625
2024-01-12 15:30:00+00:00,155.07000732421875,72.78500366210938,25.104999542236328,150.0,1628.93994140625,71.16000366210938,52.93000030517578,82.37000274658203,114.19000244140625
2024-01-12 16:30:00+00:00,154.45010375976562,72.55999755859375,24.885000228881836,149.80999755859375,1638.780029296875,71.25,52.470001220703125,81.98500061035156,113.2699966430664
2024-01-12 17:30:00+00:00,154.97500610351562,72.32499694824219,24.825000762939453,149.10000610351562,1672.280029296875,70.97000122070312,52.40999984741211,81.75,111.82990264892578
2024-01-12 18:30:00+00:00,154.94500732421875,72.16000366210938,24.725000381469727,148.72999572753906,1663.4449462890625,70.75,51.779998779296875,81.56999969482422,111.34600067138672
2024-01-12 19:30:00+00:00,154.34500122070312,71.91999816894531,24.809999465942383,148.42999267578125,1659.300048828125,70.30000305175781,51.41999816894531,81.66999816894531,109.62000274658203
2024-01-12 20:30:00+00:00,154.61000061035156,71.83499908447266,24.708999633789062,148.6300048828125,1658.2139892578125,70.31999969482422,50.939998626708984,81.41999816894531,109.06999969482422
2024-01-16 14:30:00+00:00,154.0050048828125,70.23500061035156,23.8700008392334,144.7899932861328,1683.3599853515625,69.5,52.18000030517578,81.83499908447266,105.43000030517578
2024-01-16 15:30:00+00:00,153.0800018310547,69.81500244140625,23.71500015258789,143.9499969482422,1677.375,68.68499755859375,52.150001525878906,81.69999694824219,104.37999725341797
2024-01-16 16:30:00+00:00,152.52999877929688,69.55500030517578,23.665000915527344,143.35499572753906,1673.06005859375,68.39969635009766,51.970001220703125,81.22000122070312,104.19999694824219
2024-01-16 17:30:00+00:00,152.55999755859375,69.86000061035156,23.625,143.72000122070312,1663.969970703125,68.1500015258789,51.599998474121094,81.30999755859375,104.73999786376953
2024-01-16 18:30:00+00:00,152.35769653320312,69.68499755859375,23.635000228881836,143.55999755859375,1659.8599853515625,67.70999908447266,51.7400016784668,81.2300033569336,104.55999755859375
2024-01-16 19:30:00+00:00,152.86000061035156,69.56999969482422,23.489999771118164,143.13999938964844,1666.3199462890625,67.86000061035156,51.59260177612305,81.27169799804688,104.19000244140625
2024-01-16 20:30:00+00:00,153.14999389648438,69.47000122070312,23.584999084472656,143.16000366210938,1672.93994140625,67.87999725341797,51.7400016784668,81.33000183105469,104.48999786376953
2024-01-17 14:30:00+00:00,150.99009704589844,68.42900085449219,22.46500015258789,139.88999938964844,1631.1199951171875,66.5999984741211,49.150001525878906,78.4000015258789,101.7437973022461
2024-01-17 15:30:00+00:00,151.60499572753906,68.13999938964844,22.389999389648438,140.9199981689453,1645.0250244140625,66.66000366210938,50.310001373291016,78.91000366210938,101.0999984741211
2024-01-17 16:30:00+00:00,151.10800170898438,68.25,22.354999542236328,140.16000366210938,1630.530029296875,66.7699966430664,50.04999923706055,79.31999969482422,101.08000183105469
2024-01-17 17:30:00+00:00,150.59759521484375,68.48030090332031,22.344999313354492,140.3800048828125,1627.489990234375,66.63999938964844,50.47999954223633,79.34500122070312,101.48500061035156
2024-01-17 18:30:00+00:00,150.77999877929688,68.81500244140625,22.4950008392334,141.25,1627.0,66.62999725341797,50.5,79.93499755859375,101.8550033569336
2024-01-17 19:30:00+00:00,151.1750030517578,68.79499816894531,22.549999237060547,141.57000732421875,1629.5699462890625,67.54000091552734,51.04999923706055,79.83000183105469,101.910400390625
2024-01-17 20:30:00+00:00,151.67999267578125,68.93000030517578,22.420000076293945,142.0800018310547,1635.81005859375,68.34500122070312,51.369998931884766,80.31999969482422,102.18000030517578
2024-01-18 14:30:00+00:00,152.78500366210938,68.52179718017578,22.040000915527344,141.75999450683594,1653.219970703125,69.4000015258789,51.679901123046875,79.8280029296875,102.44000244140625
2024-01-18 15:30:00+00:00,153.44000244140625,68.43060302734375,22.010000228881836,142.38999938964844,1666.6199951171875,68.81999969482422,50.79999923706055,79.11000061035156,103.7699966430664
2024-01-18 16:30:00+00:00,152.97999572753906,68.31999969482422,21.980899810791016,141.8000030517578,1660.43505859375,68.42749786376953,50.347999572753906,78.37770080566406,104.39959716796875
2024-01-18 17:30:00+00:00,152.52000427246094,68.05999755859375,21.950000762939453,141.77999877929688,1646.2550048828125,68.13999938964844,50.63999938964844,77.5,103.51499938964844
2024-01-18 18:30:00+00:00,153.3699951171875,68.23500061035156,21.985000610351562,142.24000549316406,1653.010009765625,68.62000274658203,51.189998626708984,78.02999877929688,104.2300033569336
2024-01-18 19:30:00+00:00,153.55499267578125,68.20870208740234,22.040000915527344,142.23500061035156,1655.905029296875,69.28839874267578,51.21500015258789,77.9000015258789,103.95999908447266
2024-01-18 20:30:00+00:00,153.5399932861328,68.05999755859375,22.020000457763672,142.05999755859375,1662.4599609375,69.2300033569336,50.900001525878906,77.5199966430664,103.63999938964844
2024-01-19 14:30:00+00:00,153.1699981689453,67.33000183105469,21.524999618530273,141.7899932861328,1702.1500244140625,70.02999877929688,56.86000061035156,77.6050033569336,101.08000183105469
2024-01-19 15:30:00+00:00,153.6750030517578,67.57499694824219,21.649999618530273,141.77999877929688,1707.8399658203125,70.16000366210938,55.71500015258789,77.07499694824219,101.73999786376953
2024-01-19 16:30:00+00:00,154.27999877929688,68.69999694824219,21.934999465942383,142.77000427246094,1713.5400390625,69.88999938964844,55.720001220703125,77.6050033569336,102.69000244140625
2024-01-19 17:30:00+00:00,154.82000732421875,69.17500305175781,22.15999984741211,143.33999633789062,1720.6400146484375,70.13999938964844,55.119998931884766,78.55999755859375,102.98999786376953
2024-01-19 18:30:00+00:00,155.05499267578125,69.63500213623047,22.3700008392334,144.00999450683594,1730.56494140625,70.94000244140625,55.900001525878906,79.19000244140625,103.41000366210938
2024-01-19 19:30:00+00:00,155.5850067138672,69.88999938964844,22.44499969482422,144.08999633789062,1725.25,70.68000030517578,55.63999938964844,79.81999969482422,103.22000122070312
2024-01-19 20:30:00+00:00,155.32000732421875,69.41000366210938,22.290000915527344,143.63999938964844,1727.760009765625,70.68000030517578,56.099998474121094,80.0,102.6500015258789
2024-01-22 14:30:00+00:00,154.55450439453125,67.75499725341797,21.59000015258789,139.77999877929688,1745.87255859375,72.86000061035156,60.377899169921875,82.14199829101562,99.69499969482422
2024-01-22 15:30:00+00:00,154.9499969482422,67.92500305175781,21.5049991607666,140.74000549316406,1759.9200439453125,71.69499969482422,59.33000183105469,81.3499984741211,99.25499725341797
2024-01-22 16:30:00+00:00,155.19000244140625,68.38999938964844,21.594999313354492,141.5800018310547,1765.219970703125,71.7750015258789,59.63999938964844,80.91000366210938,99.66999816894531
2024-01-22 17:30:00+00:00,154.67999267578125,68.2645034790039,21.530000686645508,141.13499450683594,1745.8399658203125,70.83999633789062,58.439998626708984,79.75959777832031,99.52999877929688
2024-01-22 18:30:00+00:00,154.53500366210938,68.375,21.586299896240234,141.4199981689453,1747.7249755859375,70.61000061035156,58.79999923706055,80.26499938964844,99.69000244140625
2024-01-22 19:30:00+00:00,154.84500122070312,68.66259765625,21.719999313354492,141.3300018310547,1757.8900146484375,70.97000122070312,58.790000915527344,80.59159851074219,100.07499694824219
2024-01-22 20:30:00+00:00,154.75,68.62000274658203,21.655000686645508,141.36000061035156,1756.969970703125,70.80000305175781,58.790000915527344,80.2699966430664,99.69999694824219
2024-01-23 14:30:00+00:00,154.93499755859375,73.91000366210938,23.225000381469727,143.2550048828125,1763.5999755859375,71.52999877929688,59.125,81.26000213623047,107.0801010131836
2024-01-23 15:30:00+00:00,154.7100067138672,73.54000091552734,23.045000076293945,140.41000366210938,1760.0,70.57489776611328,58.11000061035156,80.43499755859375,106.66999816894531
2024-01-23 16:30:00+00:00,154.21499633789062,73.14990234375,23.03499984741211,140.75,1758.93994140625,70.77999877929688,58.255001068115234,80.16000366210938,106.47000122070312
2024-01-23 17:30:00+00:00,155.5399932861328,73.80000305175781,23.104999542236328,141.32000732421875,1756.0899658203125,70.61499786376953,58.07149887084961,80.49500274658203,106.72000122070312
2024-01-23 18:30:00+00:00,155.57000732421875,73.93000030517578,23.235000610351562,140.4199981689453,1758.8699951171875,70.43000030517578,57.55500030517578,80.70500183105469,106.87000274658203
2024-01-23 19:30:00+00:00,155.66000366210938,74.04010009765625,23.295000076293945,140.84500122070312,1759.6500244140625,70.61499786376953,58.54999923706055,81.05999755859375,107.38999938964844
2024-01-23 20:30:00+00:00,156.02000427246094,74.0199966430664,23.229999542236328,140.89999389648438,1759.9100341796875,70.22000122070312,57.81999969482422,81.1500015258789,107.2300033569336
2024-01-24 14:30:00+00:00,157.31500244140625,74.7499008178711,23.450000762939453,145.29429626464844,1775.97998046875,70.11499786376953,56.11069869995117,82.08000183105469,110.11000061035156
2024-01-24 15:30:00+00:00,157.49200439453125,74.97470092773438,23.454999923706055,144.6999969482422,1786.5799560546875,70.01000213623047,56.58000183105469,81.77999877929688,110.93000030517578
2024-01-24 16:30:00+00:00,158.37559509277344,74.86000061035156,23.389999389648438,144.125,1796.6300048828125,69.23500061035156,56.224998474121094,82.08999633789062,109.88999938964844
2024-01-24 17:30:00+00:00,157.89999389648438,74.75,23.530000686645508,144.11000061035156,1783.4200439453125,68.63999938964844,55.650001525878906,81.50199890136719,110.38999938964844
2024-01-24 18:30:00+00:00,156.9698944091797,74.76000213623047,23.434999465942383,143.4499969482422,1770.010009765625,68.91500091552734,55.310001373291016,80.76000213623047,110.81999969482422
2024-01-24 19:30:00+00:00,157.02000427246094,74.91500091552734,23.475000381469727,144.0500030517578,1765.27001953125,68.54000091552734,55.150001525878906,80.97029876708984,110.86000061035156
2024-01-24 20:30:00+00:00,156.86000061035156,75.20999908447266,23.614999771118164,144.47000122070312,1762.0699462890625,68.33000183105469,54.779998779296875,80.73999786376953,110.66000366210938
2024-01-25 14:30:00+00:00,157.375,73.98999786376953,23.780000686645508,144.42990112304688,1767.4754638671875,67.6500015258789,54.43000030517578,80.58000183105469,107.38999938964844
2024-01-25 15:30:00+00:00,158.1699981689453,74.125,23.924999237060547,144.66000366210938,1756.0699462890625,67.74749755859375,54.04999923706055,81.59989929199219,107.80000305175781
2024-01-25 16:30:00+00:00,157.92999267578125,74.31500244140625,23.950000762939453,145.2899932861328,1749.989990234375,67.66999816894531,53.45000076293945,80.64240264892578,108.31999969482422
2024-01-25 17:30:00+00:00,157.42999267578125,74.0199966430664,24.006000518798828,144.8000030517578,1739.25,67.69000244140625,53.7599983215332,80.16000366210938,108.08999633789062
2024-01-25 18:30:00+00:00,156.42999267578125,73.79399871826172,23.8799991607666,144.0500030517578,1730.3050537109375,68.83000183105469,54.30500030517578,79.41999816894531,107.76000213623047
2024-01-25 19:30:00+00:00,157.1999969482422,73.92009735107422,23.920000076293945,144.3800048828125,1735.8499755859375,69.2300033569336,54.959999084472656,80.33499908447266,108.30000305175781
2024-01-25 20:30:00+00:00,157.77999877929688,73.86000061035156,23.924999237060547,144.42999267578125,1739.8399658203125,69.58000183105469,54.93000030517578,80.48999786376953,108.62000274658203
2024-01-26 14:30:00+00:00,158.47000122070312,73.97000122070312,23.7549991607666,142.97000122070312,1756.1600341796875,69.22139739990234,56.5099983215332,81.47000122070312,107.83999633789062
2024-01-26 15:30:00+00:00,159.30999755859375,74.5,23.75,143.47000122070312,1778.1500244140625,69.05000305175781,55.974998474121094,82.30000305175781,108.1500015258789
2024-01-26 16:30:00+00:00,159.9600067138672,74.51000213623047,23.7549991607666,143.30999755859375,1789.5,70.06999969482422,56.834999084472656,82.05999755859375,108.01000213623047
2024-01-26 17:30:00+00:00,159.4149932861328,74.24459838867188,23.7549991607666,142.67999267578125,1779.6099853515625,69.93000030517578,56.4900016784668,82.11000061035156,107.68000030517578
2024-01-26 18:30:00+00:00,158.80999755859375,74.11009979248047,23.770000457763672,142.0749969482422,1794.5699462890625,70.16999816894531,56.34280014038086,81.87999725341797,107.75
2024-01-26 19:30:00+00:00,159.1790008544922,74.04000091552734,23.864999771118164,142.0,1787.4200439453125,69.72000122070312,55.77000045776367,81.83000183105469,107.58999633789062
2024-01-26 20:30:00+00:00,159.10000610351562,74.0199966430664,23.850000381469727,141.75,1797.9300537109375,69.54000091552734,56.189998626708984,81.55999755859375,107.62999725341797
2024-01-29 14:30:00+00:00,159.38499450683594,72.93000030517578,23.189899444580078,129.0850067138672,1773.2650146484375,68.56999969482422,55.16999816894531,81.81500244140625,106.12000274658203
2024-01-29 15:30:00+00:00,159.08999633789062,73.1500015258789,23.100000381469727,129.94000244140625,1767.3900146484375,68.69999694824219,53.874900817871094,81.70649719238281,106.20999908447266
2024-01-29 16:30:00+00:00,160.3177032470703,73.26499938964844,23.114999771118164,130.76620483398438,1771.0,70.96499633789062,54.75,82.30500030517578,107.04329681396484
2024-01-29 17:30:00+00:00,160.5749969482422,73.0780029296875,23.049999237060547,130.38150024414062,1765.3499755859375,71.18000030517578,54.81999969482422,82.26499938964844,106.42500305175781
2024-01-29 18:30:00+00:00,160.12010192871094,73.2040023803711,23.170000076293945,131.0,1768.8599853515625,70.6500015258789,55.08000183105469,82.79000091552734,106.76000213623047
2024-01-29 19:30:00+00:00,160.99000549316406,73.5199966430664,23.309999465942383,130.05999755859375,1787.52001953125,71.17500305175781,55.939998626708984,83.37999725341797,107.48500061035156
2024-01-29 20:30:00+00:00,161.27499389648438,73.56999969482422,23.469999313354492,130.1300048828125,1777.719970703125,70.83000183105469,54.939998626708984,83.54499816894531,107.73999786376953
2024-01-30 14:30:00+00:00,160.81500244140625,72.38500213623047,22.656600952148438,127.93000030517578,1752.5150146484375,70.23999786376953,53.064998626708984,82.02999877929688,104.95999908447266
2024-01-30 15:30:00+00:00,160.50689697265625,72.4800033569336,22.594999313354492,125.65799713134766,1747.02001953125,69.7300033569336,52.644500732421875,82.25,105.3499984741211
2024-01-30 16:30:00+00:00,158.77000427246094,72.58000183105469,22.760000228881836,125.93000030517578,1740.6949462890625,69.9800033569336,52.58000183105469,82.19999694824219,105.77670288085938
2024-01-30 17:30:00+00:00,158.97500610351562,72.2699966430664,22.704999923706055,125.04000091552734,1738.5350341796875,69.69999694824219,52.150001525878906,82.5625,105.32499694824219
2024-01-30 18:30:00+00:00,159.03399658203125,72.2750015258789,22.729900360107422,124.81999969482422,1740.625,69.86000061035156,52.165000915527344,82.1500015258789,105.18000030517578
2024-01-30 19:30:00+00:00,159.09500122070312,72.50499725341797,22.774999618530273,124.94499969482422,1739.800048828125,69.95999908447266,51.959999084472656,82.54499816894531,105.36499786376953
2024-01-30 20:30:00+00:00,158.9499969482422,72.33000183105469,22.729999542236328,125.2699966430664,1735.31005859375,69.7300033569336,51.81999969482422,82.33000183105469,105.27999877929688
2024-01-31 14:30:00+00:00,156.85989379882812,72.38999938964844,22.860000610351562,129.28500366210938,1713.0,68.56999969482422,51.70000076293945,81.51000213623047,106.08999633789062
2024-01-31 15:30:00+00:00,156.3300018310547,72.5250015258789,22.774999618530273,128.22000122070312,1717.0699462890625,68.55000305175781,51.25,81.0604019165039,106.63999938964844
2024-01-31 16:30:00+00:00,156.50999450683594,72.55500030517578,22.704999923706055,127.8949966430664,1717.77001953125,68.26000213623047,51.23500061035156,81.56999969482422,106.2699966430664
2024-01-31 17:30:00+00:00,156.99000549316406,72.42500305175781,22.729999542236328,127.52999877929688,1724.7099609375,68.12999725341797,52.0,81.38999938964844,106.06999969482422
2024-01-31 18:30:00+00:00,156.4499969482422,72.44499969482422,22.700000762939453,127.08999633789062,1719.2049560546875,67.69000244140625,51.47999954223633,80.97750091552734,106.08000183105469
2024-01-31 19:30:00+00:00,156.02439880371094,72.3499984741211,22.645000457763672,126.79000091552734,1719.3299560546875,67.11000061035156,50.900001525878906,80.62999725341797,105.84429931640625
2024-01-31 20:30:00+00:00,155.1300048828125,72.16999816894531,22.549999237060547,126.83000183105469,1711.010009765625,66.55999755859375,50.2599983215332,80.06999969482422,105.30000305175781
2024-02-01 14:30:00+00:00,158.16000366210938,72.7699966430664,22.334999084472656,127.69000244140625,1744.780029296875,73.16020202636719,50.29999923706055,78.87999725341797,106.0199966430664
2024-02-01 15:30:00+00:00,157.02000427246094,72.32499694824219,22.075000762939453,126.71499633789062,1738.114990234375,71.81999969482422,49.150001525878906,76.41500091552734,105.23999786376953
2024-02-01 16:30:00+00:00,157.375,72.5999984741211,22.264999389648438,126.87000274658203,1740.0150146484375,72.2750015258789,49.599998474121094,76.48999786376953,105.55000305175781
2024-02-01 17:30:00+00:00,157.5050048828125,72.625,22.2549991607666,126.9800033569336,1735.0,71.94000244140625,50.22999954223633,76.31999969482422,105.54499816894531
2024-02-01 18:30:00+00:00,158.0399932861328,72.58999633789062,22.2185001373291,126.94000244140625,1738.6400146484375,71.68000030517578,50.939998626708984,76.2300033569336,105.38999938964844
2024-02-01 19:30:00+00:00,159.09800720214844,72.55999755859375,22.204999923706055,126.8499984741211,1752.6199951171875,72.65670013427734,51.16999816894531,76.68000030517578,105.26000213623047
2024-02-01 20:30:00+00:00,159.75999450683594,72.47000122070312,22.209999084472656,126.55999755859375,1748.3399658203125,72.5999984741211,51.2400016784668,76.70999908447266,104.9800033569336
2024-02-02 14:30:00+00:00,170.0050048828125,71.30000305175781,21.639999389648438,123.54000091552734,1765.219970703125,73.87000274658203,49.779998779296875,81.40499877929688,102.33000183105469
2024-02-02 15:30:00+00:00,170.83999633789062,71.23999786376953,21.615699768066406,124.30960083007812,1769.8800048828125,73.95999908447266,49.95000076293945,82.36499786376953,102.80999755859375
2024-02-02 16:30:00+00:00,172.33999633789062,71.66999816894531,21.725000381469727,124.65750122070312,1779.0450439453125,75.20999908447266,50.83000183105469,81.5,103.04000091552734
2024-02-02 17:30:00+00:00,171.97999572753906,71.56999969482422,21.725000381469727,124.54000091552734,1779.300048828125,75.75,50.709999084472656,81.76000213623047,102.84500122070312
