Date,JNJ,PG,KO,PEP,MMM,ABT,ADM,CVX,XOM,LOW
2024-01-10 17:30:00+00:00,161.33999633789062,149.58999633789062,60.09590148925781,166.38999938964844,90.80267333984375,113.74500274658203,69.4000015258789,144.32049560546875,98.29000091552734,219.02999877929688
2024-01-10 18:30:00+00:00,161.8300018310547,149.96499633789062,60.26499938964844,166.61000061035156,91.12039947509766,113.9800033569336,69.66999816894531,144.69000244140625,98.44999694824219,219.7050018310547
2024-01-10 19:30:00+00:00,161.84500122070312,149.875,60.28499984741211,167.1199951171875,90.74414825439453,113.98999786376953,69.55999755859375,144.51499938964844,98.3949966430664,219.60000610351562
2024-01-10 20:30:00+00:00,161.86000061035156,149.9199981689453,60.189998626708984,166.91000366210938,90.5434799194336,114.4000015258789,69.31999969482422,144.49000549316406,98.6500015258789,220.17999267578125
2024-01-11 14:30:00+00:00,161.33999633789062,149.9199981689453,59.79999923706055,165.43080139160156,89.9498291015625,113.22000122070312,69.62860107421875,145.6676025390625,99.0999984741211,219.4149932861328
2024-01-11 15:30:00+00:00,161.22000122070312,149.58009338378906,59.810001373291016,165.22000122070312,89.8954849243164,113.0199966430664,69.66000366210938,145.61000061035156,99.0,218.7899932861328
2024-01-11 16:30:00+00:00,161.2100067138672,149.69000244140625,59.71500015258789,165.23309326171875,89.91638946533203,112.97000122070312,69.5999984741211,145.6999969482422,98.97000122070312,218.55999755859375
2024-01-11 17:30:00+00:00,161.24000549316406,150.05999755859375,59.810001373291016,165.35000610351562,90.22575378417969,113.20500183105469,69.45999908447266,145.29010009765625,98.72000122070312,219.1199951171875
2024-01-11 18:30:00+00:00,161.25999450683594,150.58999633789062,59.91999816894531,165.77000427246094,90.65635681152344,113.58999633789062,69.45999908447266,145.1999969482422,98.80000305175781,219.86000061035156
2024-01-11 19:30:00+00:00,160.8300018310547,150.3699951171875,59.77000045776367,165.3498992919922,90.8277587890625,113.4749984741211,69.44999694824219,145.1300048828125,98.70999908447266,220.0500030517578
2024-01-11 20:30:00+00:00,161.14999389648438,150.5,59.810001373291016,166.1300048828125,91.06187438964844,113.51000213623047,69.45999908447266,145.27999877929688,98.66999816894531,220.0800018310547
2024-01-12 14:30:00+00:00,161.83999633789062,150.52000427246094,59.98500061035156,165.7100067138672,90.86538696289062,113.97000122070312,70.18000030517578,146.92999267578125,99.68000030517578,218.5449981689453
2024-01-12 15:30:00+00:00,162.029296875,150.24899291992188,60.15999984741211,166.25,90.53511810302734,113.86000061035156,70.22000122070312,146.38999938964844,99.29499816894531,218.77999877929688
2024-01-12 16:30:00+00:00,161.9499969482422,150.14999389648438,60.20500183105469,166.52999877929688,90.44314575195312,113.76499938964844,69.9800033569336,146.72999572753906,99.5,218.52000427246094
2024-01-12 17:30:00+00:00,161.92750549316406,150.27000427246094,60.314998626708984,166.67999267578125,90.5434799194336,113.80000305175781,69.83000183105469,146.8800048828125,99.6050033569336,218.94000244140625
2024-01-12 18:30:00+00:00,161.97999572753906,150.2899932861328,60.29499816894531,167.10000610351562,90.5267562866211,113.81999969482422,69.68000030517578,147.11000061035156,99.62999725341797,218.92999267578125
2024-01-12 19:30:00+00:00,162.36000061035156,150.25,60.31999969482422,167.05999755859375,90.35953521728516,113.69000244140625,69.41999816894531,146.875,99.73999786376953,219.11000061035156
2024-01-12 20:30:00+00:00,162.39999389648438,150.58999633789062,60.400001525878906,167.25,90.38461303710938,113.93000030517578,69.55999755859375,147.25999450683594,99.94999694824219,218.86000061035156
2024-01-16 14:30:00+00:00,161.47999572753906,150.61000061035156,60.334999084472656,166.9499969482422,89.97909545898438,113.7300033569336,69.38999938964844,144.8800048828125,98.55000305175781,219.06500244140625
2024-01-16 15:30:00+00:00,161.4499969482422,149.9499969482422,60.16999816894531,166.30999755859375,89.94147491455078,113.6500015258789,69.37000274658203,144.72000122070312,98.59839630126953,220.02999877929688
2024-01-16 16:30:00+00:00,161.15499877929688,149.47000122070312,59.970001220703125,165.75999450683594,89.73662567138672,113.80000305175781,69.23999786376953,144.6667938232422,98.24500274658203,218.92999267578125
2024-01-16 17:30:00+00:00,161.32000732421875,149.52000427246094,60.067501068115234,165.8000030517578,89.9498291015625,114.04000091552734,69.39009857177734,144.52000427246094,98.08999633789062,219.84500122070312
2024-01-16 18:30:00+00:00,160.60000610351562,149.13999938964844,59.89500045776367,165.4199981689453,89.53929901123047,113.79000091552734,69.05000305175781,144.27000427246094,97.7916030883789,218.8249969482422
2024-01-16 19:30:00+00:00,160.3699951171875,149.3350067138672,59.915000915527344,165.89999389648438,89.79515075683594,113.78500366210938,68.95700073242188,144.06500244140625,97.65499877929688,219.22999572753906
2024-01-16 20:30:00+00:00,160.50999450683594,149.7899932861328,60.0,166.16000366210938,89.99163818359375,113.76000213623047,69.0999984741211,143.67999267578125,97.66500091552734,220.47999572753906
2024-01-17 14:30:00+00:00,160.63999938964844,150.17999267578125,60.03499984741211,166.5800018310547,89.67391204833984,114.13999938964844,69.30000305175781,143.25999450683594,97.46499633789062,218.86000061035156
2024-01-17 15:30:00+00:00,160.960205078125,150.30999755859375,60.10499954223633,166.4600067138672,89.41053771972656,114.33000183105469,69.29000091552734,143.0399932861328,97.19499969482422,219.39999389648438
2024-01-17 16:30:00+00:00,160.74000549316406,149.86000061035156,59.92499923706055,165.83999633789062,88.8043441772461,114.01000213623047,69.16000366210938,142.77999877929688,96.93499755859375,217.97799682617188
2024-01-17 17:30:00+00:00,160.49000549316406,149.63499450683594,59.8650016784668,165.64999389648438,88.51588439941406,113.88500213623047,69.11499786376953,142.64999389648438,96.78500366210938,217.41000366210938
2024-01-17 18:30:00+00:00,160.4600067138672,149.72000122070312,59.915000915527344,166.02499389648438,88.42809295654297,113.65499877929688,69.08999633789062,143.10000610351562,96.93499755859375,216.8000030517578
2024-01-17 19:30:00+00:00,160.17999267578125,149.625,59.939998626708984,166.25999450683594,88.6287612915039,113.56159973144531,68.94499969482422,142.98599243164062,96.7300033569336,216.9499969482422
2024-01-17 20:30:00+00:00,160.42999267578125,149.9499969482422,59.9900016784668,166.42999267578125,88.70401000976562,113.95999908447266,68.93000030517578,143.1199951171875,97.0,218.0399932861328
2024-01-18 14:30:00+00:00,160.18499755859375,147.52999877929688,59.71500015258789,165.7698974609375,88.8043441772461,113.7699966430664,68.69999694824219,141.72360229492188,96.2699966430664,218.85000610351562
2024-01-18 15:30:00+00:00,160.1300048828125,147.41000366210938,59.86000061035156,166.0399932861328,88.6120376586914,113.72000122070312,68.54000091552734,141.3000030517578,96.40499877929688,218.38999938964844
2024-01-18 16:30:00+00:00,160.2100067138672,147.1300048828125,59.78499984741211,166.02000427246094,88.3612060546875,113.52999877929688,68.45110321044922,141.35000610351562,96.37000274658203,216.63499450683594
2024-01-18 17:30:00+00:00,160.3300018310547,147.31500244140625,59.8849983215332,166.13999938964844,88.14381408691406,113.48999786376953,68.16000366210938,141.23500061035156,96.32499694824219,216.27000427246094
2024-01-18 18:30:00+00:00,160.8300018310547,147.91000366210938,60.10499954223633,166.7550048828125,88.7332763671875,113.68000030517578,68.4000015258789,141.84500122070312,96.7750015258789,217.4250030517578
2024-01-18 19:30:00+00:00,161.16000366210938,148.35989379882812,60.189998626708984,167.06500244140625,89.19732666015625,113.83999633789062,68.54000091552734,142.1999969482422,96.80010223388672,218.1699981689453
2024-01-18 20:30:00+00:00,161.19000244140625,148.1300048828125,60.15999984741211,167.1699981689453,88.98829650878906,114.0,68.73999786376953,141.8300018310547,96.77999877929688,218.22000122070312
2024-01-19 14:30:00+00:00,160.7100067138672,147.8699951171875,59.88999938964844,166.19630432128906,88.74581909179688,113.9000015258789,68.45500183105469,141.94000244140625,96.81999969482422,218.23500061035156
2024-01-19 15:30:00+00:00,161.10000610351562,148.22999572753906,59.814998626708984,165.97999572753906,89.11371612548828,114.16999816894531,68.2300033569336,141.61500549316406,96.7300033569336,218.94000244140625
2024-01-19 16:30:00+00:00,160.91000366210938,148.07000732421875,59.779998779296875,165.9600067138672,89.33946228027344,114.03500366210938,68.11000061035156,141.57000732421875,96.68000030517578,219.97999572753906
2024-01-19 17:30:00+00:00,161.47000122070312,148.34500122070312,59.849998474121094,166.23500061035156,89.59030151367188,114.43000030517578,68.29000091552734,141.6999969482422,96.81999969482422,220.1699981689453
2024-01-19 18:30:00+00:00,161.5399932861328,148.10000610351562,59.939998626708984,166.6199951171875,90.29264068603516,114.4000015258789,68.41000366210938,142.08999633789062,96.75499725341797,221.22999572753906
2024-01-19 19:30:00+00:00,161.77000427246094,147.80799865722656,59.92020034790039,166.33999633789062,90.55936431884766,114.68499755859375,68.41000366210938,142.22000122070312,96.94999694824219,220.13999938964844
2024-01-19 20:30:00+00:00,161.7100067138672,147.61000061035156,59.849998474121094,165.75999450683594,90.14214324951172,114.75,68.19000244140625,142.2100067138672,96.94999694824219,220.0
2024-01-22 14:30:00+00:00,163.01499938964844,147.25999450683594,59.933998107910156,166.35000610351562,91.1956558227539,115.31999969482422,55.849998474121094,141.97000122070312,95.9999008178711,220.1300048828125
2024-01-22 15:30:00+00:00,161.9499969482422,147.60499572753906,59.78499984741211,165.8699951171875,90.78176879882812,115.05500030517578,53.790000915527344,141.83999633789062,96.34010314941406,219.5
2024-01-22 16:30:00+00:00,162.1999969482422,147.55999755859375,59.584999084472656,165.5800018310547,90.75251007080078,114.55000305175781,53.90999984741211,141.8800048828125,96.40499877929688,219.375
2024-01-22 17:30:00+00:00,162.22500610351562,147.25999450683594,59.46730041503906,165.07000732421875,90.19230651855469,114.36000061035156,52.810001373291016,142.2606964111328,96.875,218.85000610351562
2024-01-22 18:30:00+00:00,162.41000366210938,147.6300048828125,59.65599822998047,165.36000061035156,89.88294219970703,114.45999908447266,52.59000015258789,142.2449951171875,96.91500091552734,219.5850067138672
2024-01-22 19:30:00+00:00,162.6649932861328,148.0749969482422,59.709999084472656,165.30999755859375,90.14214324951172,114.43499755859375,52.5,142.39500427246094,96.9000015258789,219.94500732421875
2024-01-22 20:30:00+00:00,162.47999572753906,147.8800048828125,59.58000183105469,165.10000610351562,90.3177261352539,114.2300033569336,51.4900016784668,142.52000427246094,96.8125,219.89999389648438
2024-01-23 14:30:00+00:00,159.0500030517578,155.17999267578125,59.67499923706055,165.6645965576172,81.04515075683594,113.55000305175781,53.470001220703125,142.86000061035156,98.21009826660156,216.97999572753906
2024-01-23 15:30:00+00:00,159.7843017578125,154.13999938964844,59.650001525878906,166.2100067138672,79.48578643798828,113.9000015258789,52.459999084472656,142.52999877929688,98.04499816894531,216.125
2024-01-23 16:30:00+00:00,159.85000610351562,154.3699951171875,59.83000183105469,166.86000061035156,79.64046478271484,114.05999755859375,53.22999954223633,142.02149963378906,97.75499725341797,215.22999572753906
2024-01-23 17:30:00+00:00,160.3300018310547,154.4499969482422,59.84000015258789,166.9600067138672,79.94147491455078,113.88500213623047,53.525001525878906,142.0399932861328,97.83499908447266,215.02000427246094
2024-01-23 18:30:00+00:00,160.02000427246094,154.86500549316406,59.915000915527344,167.6300048828125,79.78260803222656,114.1500015258789,53.15999984741211,142.1300048828125,97.7300033569336,214.5399932861328
2024-01-23 19:30:00+00:00,159.9600067138672,154.03199768066406,59.881099700927734,167.55999755859375,79.98745727539062,114.2300033569336,52.189998626708984,142.41000366210938,97.97000122070312,214.93499755859375
2024-01-23 20:30:00+00:00,159.77499389648438,153.97999572753906,59.84000015258789,167.6199951171875,80.3511734008789,114.01000213623047,52.30009841918945,142.1300048828125,97.91000366210938,214.4600067138672
2024-01-24 14:30:00+00:00,158.5800018310547,152.89999389648438,59.415000915527344,166.11000061035156,80.13461303710938,110.58000183105469,52.95859909057617,142.875,98.22000122070312,213.14500427246094
2024-01-24 15:30:00+00:00,159.17999267578125,153.75,59.59000015258789,166.77000427246094,80.11287689208984,110.63500213623047,53.060001373291016,143.99000549316406,98.94509887695312,214.07000732421875
2024-01-24 16:30:00+00:00,158.6999969482422,153.00999450683594,59.400001525878906,166.52999877929688,79.89966583251953,110.48999786376953,53.785301208496094,144.1300048828125,98.83499908447266,213.65499877929688
2024-01-24 17:30:00+00:00,158.27999877929688,152.8300018310547,59.345001220703125,166.44329833984375,79.6989974975586,110.87999725341797,54.0099983215332,143.77000427246094,98.7249984741211,212.97999572753906
2024-01-24 18:30:00+00:00,158.67999267578125,152.73500061035156,59.244998931884766,166.49000549316406,79.20986938476562,111.17500305175781,52.99800109863281,143.8699951171875,98.98500061035156,211.3699951171875
2024-01-24 19:30:00+00:00,159.02000427246094,152.5850067138672,59.17499923706055,166.10000610351562,78.72216033935547,111.125,52.540000915527344,144.21749877929688,99.08999633789062,211.14999389648438
2024-01-24 20:30:00+00:00,158.9499969482422,152.1649932861328,58.90999984741211,165.61000061035156,77.95986938476562,110.80000305175781,52.630001068115234,144.9499969482422,99.5999984741211,210.5500030517578
2024-01-25 14:30:00+00:00,159.4199981689453,153.61000061035156,58.8650016784668,165.4600067138672,79.52759552001953,111.44000244140625,51.41999816894531,145.91000366210938,99.98500061035156,210.30999755859375
2024-01-25 15:30:00+00:00,158.72999572753906,153.72000122070312,58.755001068115234,165.30999755859375,79.82441711425781,111.27999877929688,50.970001220703125,145.92999267578125,100.0199966430664,210.27000427246094
2024-01-25 16:30:00+00:00,158.52999877929688,153.91000366210938,58.814998626708984,165.42999267578125,79.74916076660156,111.0199966430664,51.16999816894531,145.63499450683594,99.95999908447266,209.85000610351562
2024-01-25 17:30:00+00:00,158.97999572753906,154.00999450683594,58.81999969482422,165.53500366210938,79.86621856689453,111.33999633789062,51.220001220703125,146.7449951171875,100.69000244140625,210.3699951171875
2024-01-25 18:30:00+00:00,159.5,154.64999389648438,59.03499984741211,165.75,80.35953521728516,112.0250015258789,51.27000045776367,147.52000427246094,101.41999816894531,211.19810485839844
2024-01-25 19:30:00+00:00,159.16000366210938,154.89999389648438,59.040000915527344,165.78500366210938,80.18394470214844,112.29499816894531,51.19499969482422,147.68499755859375,101.55599975585938,211.38999938964844
2024-01-25 20:30:00+00:00,159.60000610351562,155.6300048828125,59.165000915527344,166.5500030517578,80.25083923339844,112.51000213623047,51.38999938964844,148.5800018310547,102.12000274658203,212.1199951171875
2024-01-26 14:30:00+00:00,159.8699951171875,155.7899932861328,59.21500015258789,166.80999755859375,80.69397735595703,112.20999908447266,51.435001373291016,148.7100067138672,102.17500305175781,212.1699981689453
2024-01-26 15:30:00+00:00,159.8699951171875,156.02000427246094,59.36000061035156,167.33999633789062,80.4933090209961,112.2699966430664,51.51499938964844,147.8699951171875,101.6449966430664,211.97000122070312
2024-01-26 16:30:00+00:00,159.96499633789062,156.07000732421875,59.474998474121094,167.75900268554688,80.69397735595703,112.2698974609375,51.94499969482422,147.3300018310547,101.52999877929688,211.82000732421875
2024-01-26 17:30:00+00:00,159.61000061035156,155.90499877929688,59.2599983215332,167.5500030517578,80.45986938476562,111.7300033569336,52.189998626708984,147.9600067138672,101.80999755859375,211.27499389648438
2024-01-26 18:30:00+00:00,159.57000732421875,156.02999877929688,59.33000183105469,167.74000549316406,80.19230651855469,111.91000366210938,52.02000045776367,148.11920166015625,102.26499938964844,211.1300048828125
2024-01-26 19:30:00+00:00,159.61109924316406,156.0449981689453,59.369998931884766,167.90499877929688,80.3177261352539,111.94499969482422,52.255001068115234,148.57000732421875,102.6050033569336,211.22999572753906
2024-01-26 20:30:00+00:00,159.5,156.14999389648438,59.36000061035156,167.8699951171875,80.25920104980469,112.01000213623047,52.04999923706055,149.13999938964844,103.0,211.97000122070312
2024-01-29 14:30:00+00:00,159.64999389648438,155.9949951171875,59.40999984741211,167.80499267578125,80.66053771972656,112.48500061035156,53.243499755859375,147.6199951171875,102.58999633789062,211.4084014892578
2024-01-29 15:30:00+00:00,159.5800018310547,155.4600067138672,59.375,168.0,80.51839447021484,112.48999786376953,53.90999984741211,147.8699951171875,102.65499877929688,210.8800048828125
2024-01-29 16:30:00+00:00,159.61700439453125,155.80499267578125,59.48899841308594,168.14999389648438,80.10702514648438,113.05000305175781,54.529998779296875,147.72000122070312,102.4988021850586,210.2100067138672
2024-01-29 17:30:00+00:00,159.52000427246094,155.63999938964844,59.685001373291016,168.0399932861328,80.09197235107422,113.32499694824219,54.69499969482422,147.48500061035156,102.44000244140625,210.42999267578125
2024-01-29 18:30:00+00:00,159.3699951171875,155.57000732421875,59.584999084472656,167.88999938964844,80.04180908203125,113.13500213623047,54.93000030517578,147.6699981689453,102.62999725341797,210.22999572753906
2024-01-29 19:30:00+00:00,159.41000366210938,155.86000061035156,59.76499938964844,168.49000549316406,80.41806030273438,113.30999755859375,54.9900016784668,148.5800018310547,102.99009704589844,211.46499633789062
2024-01-29 20:30:00+00:00,159.36000061035156,156.16000366210938,59.75,168.13999938964844,80.61036682128906,113.45999908447266,54.93000030517578,149.0399932861328,103.13999938964844,211.8800048828125
2024-01-30 14:30:00+00:00,158.69000244140625,156.5850067138672,59.650001525878906,167.7100067138672,79.38127136230469,113.27999877929688,55.150001525878906,148.73500061035156,103.0,212.09010314941406
2024-01-30 15:30:00+00:00,158.5399932861328,157.0,59.6150016784668,168.27000427246094,79.4899673461914,112.58999633789062,55.43000030517578,149.50999450683594,103.72000122070312,214.02000427246094
2024-01-30 16:30:00+00:00,158.64999389648438,157.125,59.654998779296875,168.30999755859375,79.87458038330078,113.08999633789062,55.599998474121094,149.4199981689453,103.79000091552734,215.32249450683594
2024-01-30 17:30:00+00:00,158.58999633789062,157.2100067138672,59.779998779296875,168.57000732421875,79.68988037109375,113.44000244140625,55.4005012512207,149.52999877929688,103.86000061035156,215.13999938964844
2024-01-30 18:30:00+00:00,158.64999389648438,157.64500427246094,59.984500885009766,169.47999572753906,80.033447265625,113.40499877929688,55.73970031738281,150.0399932861328,104.31999969482422,215.91000366210938
2024-01-30 19:30:00+00:00,158.52999877929688,157.6750030517578,59.900001525878906,169.49000549316406,80.25083923339844,113.51000213623047,56.029998779296875,150.19000244140625,104.62000274658203,216.07000732421875
2024-01-30 20:30:00+00:00,158.77000427246094,157.47000122070312,59.900001525878906,169.5800018310547,80.033447265625,113.47000122070312,56.005001068115234,150.11000061035156,104.80999755859375,214.52000427246094
2024-01-31 14:30:00+00:00,159.625,157.6199951171875,60.33000183105469,170.08999633789062,79.9289321899414,113.9000015258789,55.787498474121094,149.9499969482422,104.56500244140625,215.16000366210938
2024-01-31 15:30:00+00:00,159.4499969482422,157.2899932861328,60.005001068115234,169.75999450683594,79.74916076660156,113.3499984741211,55.459999084472656,149.3300018310547,104.01000213623047,215.5200958251953
2024-01-31 16:30:00+00:00,159.3000030517578,157.41000366210938,60.019901275634766,169.5500030517578,79.70735931396484,113.41999816894531,55.7599983215332,149.06500244140625,103.72000122070312,215.77000427246094
2024-01-31 17:30:00+00:00,159.22000122070312,157.41000366210938,59.95500183105469,169.1199951171875,79.7157211303711,113.54000091552734,55.849998474121094,149.04400634765625,103.69000244140625,215.78500366210938
2024-01-31 18:30:00+00:00,159.3000030517578,157.5399932861328,59.939998626708984,168.67999267578125,79.38963317871094,113.1500015258789,55.939998626708984,149.02000427246094,103.71499633789062,214.3699951171875
