Date,LVMUY,CFR,RICOY,BURBY,PVH,RL,NKE
2024-01-04 19:30:00+00:00,152.44000244140625,105.8499984741211,7.585000038146973,17.299100875854492,117.72000122070312,142.5500030517578,102.5999984741211
2024-01-04 20:30:00+00:00,152.4199981689453,105.66999816894531,7.590000152587891,17.295000076293945,117.22000122070312,142.6300048828125,102.3499984741211
2024-01-05 14:30:00+00:00,151.50999450683594,107.5250015258789,7.675000190734863,17.65999984741211,119.94999694824219,144.64999389648438,102.76000213623047
2024-01-05 15:30:00+00:00,151.07000732421875,107.75,,17.59000015258789,119.16000366210938,144.5050048828125,102.625
2024-01-05 16:30:00+00:00,150.375,107.5999984741211,,17.545000076293945,118.09500122070312,143.97000122070312,102.2300033569336
2024-01-05 17:30:00+00:00,150.72000122070312,107.13999938964844,7.561999797821045,17.589099884033203,118.19000244140625,143.85000610351562,102.1500015258789
2024-01-05 18:30:00+00:00,151.00999450683594,107.47000122070312,7.664999961853027,17.540000915527344,117.97000122070312,143.82000732421875,102.19999694824219
2024-01-05 19:30:00+00:00,150.5625,107.20999908447266,7.309999942779541,17.579999923706055,117.16000366210938,143.47999572753906,102.0199966430664
2024-01-05 20:30:00+00:00,150.79200744628906,107.58000183105469,7.644899845123291,17.6200008392334,117.0,142.9199981689453,102.08000183105469
2024-01-08 14:30:00+00:00,150.77999877929688,107.5740966796875,7.775000095367432,17.670000076293945,120.57499694824219,144.38999938964844,101.94000244140625
2024-01-08 15:30:00+00:00,151.3800048828125,108.22000122070312,,17.829999923706055,120.95999908447266,144.7899932861328,102.52999877929688
2024-01-08 16:30:00+00:00,151.66000366210938,107.30999755859375,,17.7549991607666,120.4800033569336,144.6199951171875,102.07499694824219
2024-01-08 17:30:00+00:00,151.39999389648438,107.70999908447266,,17.831100463867188,120.86000061035156,145.33999633789062,102.63500213623047
2024-01-08 18:30:00+00:00,152.07000732421875,108.26000213623047,,17.899999618530273,121.19000244140625,145.74000549316406,103.2750015258789
2024-01-08 19:30:00+00:00,151.91000366210938,108.18000030517578,,17.875,120.81999969482422,145.64999389648438,103.50900268554688
2024-01-08 20:30:00+00:00,152.35000610351562,108.38999938964844,,17.959999084472656,120.7699966430664,145.3000030517578,103.62999725341797
2024-01-09 14:30:00+00:00,149.22000122070312,106.48999786376953,,17.790000915527344,120.98999786376953,144.1300048828125,103.0250015258789
2024-01-09 15:30:00+00:00,148.69000244140625,106.78500366210938,,17.78700065612793,120.44000244140625,144.09500122070312,102.84500122070312
2024-01-09 16:30:00+00:00,149.1999969482422,106.45999908447266,7.496500015258789,17.674999237060547,121.11000061035156,143.8300018310547,102.70099639892578
2024-01-09 17:30:00+00:00,148.89999389648438,106.11000061035156,,17.663000106811523,120.9800033569336,143.8300018310547,102.79499816894531
2024-01-09 18:30:00+00:00,148.94000244140625,105.76499938964844,7.717700004577637,17.68199920654297,121.02999877929688,143.39999389648438,102.73999786376953
2024-01-09 19:30:00+00:00,148.86500549316406,105.9800033569336,,17.75,121.22000122070312,143.1199951171875,102.625
2024-01-09 20:30:00+00:00,148.6999969482422,106.06999969482422,,17.600000381469727,120.87999725341797,143.11000061035156,102.73999786376953
2024-01-10 14:30:00+00:00,149.4550018310547,105.8550033569336,,17.72800064086914,121.13500213623047,142.76499938964844,102.83999633789062
2024-01-10 15:30:00+00:00,149.59500122070312,105.9800033569336,,17.899999618530273,121.30999755859375,143.27000427246094,102.7750015258789
2024-01-10 16:30:00+00:00,149.91250610351562,105.55999755859375,,17.761999130249023,122.2698974609375,143.89999389648438,103.38690185546875
2024-01-10 17:30:00+00:00,149.8300018310547,105.83000183105469,,17.767000198364258,122.36499786376953,144.31500244140625,103.28500366210938
2024-01-10 18:30:00+00:00,150.35000610351562,105.98999786376953,,17.866500854492188,123.13999938964844,144.64999389648438,103.57499694824219
2024-01-10 19:30:00+00:00,150.33599853515625,106.25,7.9045000076293945,17.799999237060547,122.7249984741211,144.09500122070312,103.54499816894531
2024-01-10 20:30:00+00:00,150.25999450683594,106.94000244140625,,17.90999984741211,122.62000274658203,143.75999450683594,103.7699966430664
2024-01-11 14:30:00+00:00,148.11000061035156,104.68060302734375,8.223999977111816,17.610000610351562,120.86000061035156,141.4199981689453,103.97000122070312
2024-01-11 15:30:00+00:00,147.1699981689453,104.66999816894531,,17.469999313354492,120.28600311279297,141.0,103.95600128173828
2024-01-11 16:30:00+00:00,146.9199981689453,104.52999877929688,,17.479999542236328,120.20999908447266,141.3000030517578,104.78500366210938
2024-01-11 17:30:00+00:00,147.92999267578125,104.91500091552734,,17.510000228881836,121.15499877929688,141.91000366210938,105.44000244140625
2024-01-11 18:30:00+00:00,148.19500732421875,105.13999938964844,8.199999809265137,17.53499984741211,121.88999938964844,142.10000610351562,105.55999755859375
2024-01-11 19:30:00+00:00,148.64999389648438,105.31999969482422,,17.552000045776367,122.30500030517578,142.0399932861328,105.62999725341797
2024-01-11 20:30:00+00:00,148.82000732421875,105.5,,17.5,123.08000183105469,142.5500030517578,105.91999816894531
2024-01-12 14:30:00+00:00,146.11000061035156,104.58999633789062,8.09000015258789,16.3799991607666,120.33499908447266,138.43499755859375,105.27999877929688
2024-01-12 15:30:00+00:00,146.6300048828125,103.8949966430664,,16.71500015258789,120.58000183105469,138.30999755859375,105.01000213623047
2024-01-12 16:30:00+00:00,146.5749969482422,103.9800033569336,8.088000297546387,16.684999465942383,120.4000015258789,138.32000732421875,104.8832015991211
2024-01-12 17:30:00+00:00,147.27999877929688,104.45500183105469,,16.657499313354492,120.94999694824219,138.05999755859375,105.22000122070312
2024-01-12 18:30:00+00:00,147.4600067138672,105.1500015258789,,16.649999618530273,120.61000061035156,137.97000122070312,105.1449966430664
2024-01-12 19:30:00+00:00,146.99749755859375,104.66999816894531,,16.584999084472656,120.06999969482422,137.81500244140625,104.98999786376953
2024-01-12 20:30:00+00:00,147.17750549316406,104.81999969482422,,16.649999618530273,119.95999908447266,137.94000244140625,105.06999969482422
2024-01-16 14:30:00+00:00,144.46499633789062,103.52999877929688,8.229999542236328,15.765000343322754,118.2699966430664,136.3699951171875,102.9800033569336
2024-01-16 15:30:00+00:00,144.76100158691406,103.31999969482422,8.244999885559082,15.69849967956543,117.76000213623047,135.78500366210938,102.91000366210938
2024-01-16 16:30:00+00:00,144.30999755859375,102.68499755859375,8.257699966430664,15.670000076293945,117.37750244140625,136.36500549316406,102.16999816894531
2024-01-16 17:30:00+00:00,144.5399932861328,103.09500122070312,,15.67199993133545,118.22000122070312,136.7050018310547,102.15840148925781
2024-01-16 18:30:00+00:00,144.25,102.86000061035156,,15.65999984741211,118.08999633789062,136.97000122070312,101.68499755859375
2024-01-16 19:30:00+00:00,144.07000732421875,102.43000030517578,,15.682499885559082,118.83000183105469,138.3699951171875,101.49500274658203
2024-01-16 20:30:00+00:00,144.38999938964844,102.62999725341797,,15.649999618530273,118.97000122070312,137.61000061035156,101.69000244140625
2024-01-17 14:30:00+00:00,140.41000366210938,102.19499969482422,,15.65999984741211,116.82499694824219,136.72999572753906,100.41000366210938
2024-01-17 15:30:00+00:00,140.69400024414062,102.51000213623047,,15.741999626159668,116.48999786376953,136.4250030517578,100.47000122070312
2024-01-17 16:30:00+00:00,140.75,102.07499694824219,,15.875,116.36000061035156,136.69500732421875,100.35449981689453
2024-01-17 17:30:00+00:00,140.51499938964844,101.86000061035156,,15.864999771118164,115.82499694824219,136.55999755859375,100.3324966430664
2024-01-17 18:30:00+00:00,140.74009704589844,101.94999694824219,,15.891300201416016,115.9800033569336,136.44000244140625,100.54499816894531
2024-01-17 19:30:00+00:00,141.07000732421875,102.0199966430664,,15.880000114440918,116.13999938964844,136.2100067138672,100.57499694824219
2024-01-17 20:30:00+00:00,141.47000122070312,102.04000091552734,,15.84000015258789,116.69999694824219,136.85000610351562,100.81999969482422
2024-01-18 14:30:00+00:00,143.94500732421875,102.55999755859375,,15.949999809265137,116.98999786376953,135.5749969482422,100.43000030517578
2024-01-18 15:30:00+00:00,144.22000122070312,102.2699966430664,8.024999618530273,15.90999984741211,116.3499984741211,135.63499450683594,100.31999969482422
2024-01-18 16:30:00+00:00,143.9824981689453,102.48999786376953,,15.854999542236328,115.94999694824219,135.88999938964844,100.4800033569336
2024-01-18 17:30:00+00:00,143.9499969482422,102.7699966430664,,15.906000137329102,116.01000213623047,135.92999267578125,100.16999816894531
2024-01-18 18:30:00+00:00,144.58999633789062,103.20500183105469,,15.920000076293945,117.62999725341797,137.52999877929688,100.79000091552734
2024-01-18 19:30:00+00:00,144.7899932861328,103.56999969482422,,15.90999984741211,117.95999908447266,137.7100067138672,100.98999786376953
2024-01-18 20:30:00+00:00,144.88999938964844,103.87000274658203,,15.949999809265137,117.88999938964844,138.02999877929688,100.94000244140625
2024-01-19 14:30:00+00:00,142.83599853515625,104.21499633789062,7.914999961853027,15.75,117.44999694824219,137.01499938964844,100.16999816894531
2024-01-19 15:30:00+00:00,143.52749633789062,104.22000122070312,,15.850000381469727,117.73999786376953,136.86669921875,100.6500015258789
2024-01-19 16:30:00+00:00,143.74049377441406,104.7300033569336,,15.850000381469727,118.31999969482422,137.4499969482422,100.95999908447266
2024-01-19 17:30:00+00:00,144.2550048828125,105.45500183105469,,15.850000381469727,119.15499877929688,137.7624969482422,101.39559936523438
2024-01-19 18:30:00+00:00,144.77499389648438,105.95999908447266,,15.930000305175781,120.68000030517578,138.97999572753906,102.12999725341797
2024-01-19 19:30:00+00:00,144.7100067138672,105.6500015258789,,15.9399995803833,120.71499633789062,138.41000366210938,101.6050033569336
2024-01-19 20:30:00+00:00,144.85000610351562,106.11000061035156,,15.800000190734863,120.77999877929688,138.08999633789062,101.80000305175781
2024-01-22 14:30:00+00:00,144.52000427246094,107.83499908447266,8.095000267028809,16.040000915527344,120.93000030517578,138.7899932861328,100.91999816894531
2024-01-22 15:30:00+00:00,144.49000549316406,107.57499694824219,,16.0,119.27799987792969,138.25,100.88999938964844
2024-01-22 16:30:00+00:00,144.72999572753906,107.7699966430664,,16.040000915527344,119.34300231933594,138.6999969482422,100.73500061035156
2024-01-22 17:30:00+00:00,144.3300018310547,106.91999816894531,,16.0,118.93000030517578,138.67999267578125,100.1050033569336
2024-01-22 18:30:00+00:00,144.19000244140625,107.23999786376953,,15.994999885559082,118.625,138.72000122070312,100.46499633789062
2024-01-22 19:30:00+00:00,144.4199981689453,107.76000213623047,8.0649995803833,16.0049991607666,119.41999816894531,139.3300018310547,100.65499877929688
2024-01-22 20:30:00+00:00,144.36000061035156,108.06999969482422,,16.010000228881836,119.63999938964844,140.08999633789062,100.55000305175781
2024-01-23 14:30:00+00:00,145.30999755859375,108.01000213623047,,15.979999542236328,119.30000305175781,138.85000610351562,101.41000366210938
2024-01-23 15:30:00+00:00,145.1199951171875,106.62000274658203,,16.010000228881836,118.55000305175781,139.02000427246094,101.87999725341797
2024-01-23 16:30:00+00:00,145.32000732421875,106.81500244140625,,16.101999282836914,118.81999969482422,138.8300018310547,101.56999969482422
2024-01-23 17:30:00+00:00,145.31129455566406,107.16999816894531,,16.15999984741211,118.51000213623047,138.81700134277344,101.7699966430664
2024-01-23 18:30:00+00:00,145.22500610351562,107.83000183105469,7.947999954223633,16.084999084472656,118.69999694824219,138.77999877929688,101.625
2024-01-23 19:30:00+00:00,145.5500030517578,108.05999755859375,7.895999908447266,16.100000381469727,119.38999938964844,139.1999969482422,101.98500061035156
2024-01-23 20:30:00+00:00,145.60000610351562,107.55000305175781,,16.1200008392334,119.13999938964844,139.52999877929688,101.9000015258789
2024-01-24 14:30:00+00:00,149.6999969482422,107.875,,16.559999465942383,119.9000015258789,140.5,101.41000366210938
2024-01-24 15:30:00+00:00,148.99000549316406,109.69000244140625,,16.639999389648438,119.91000366210938,140.76499938964844,101.54499816894531
2024-01-24 16:30:00+00:00,149.45889282226562,109.12999725341797,7.974999904632568,16.639999389648438,119.23500061035156,140.07000732421875,101.31919860839844
2024-01-24 17:30:00+00:00,149.13999938964844,109.08999633789062,,16.71500015258789,119.0999984741211,139.875,101.06999969482422
2024-01-24 18:30:00+00:00,148.97999572753906,108.69999694824219,,16.719999313354492,118.31999969482422,139.86000061035156,101.0199966430664
2024-01-24 19:30:00+00:00,149.0800018310547,108.9800033569336,,16.790000915527344,117.5999984741211,139.24000549316406,101.0199966430664
2024-01-24 20:30:00+00:00,149.4499969482422,108.8499984741211,,16.639999389648438,117.55999755859375,139.02999877929688,100.81999969482422
2024-01-25 14:30:00+00:00,148.1020050048828,111.12999725341797,,16.479999542236328,120.41500091552734,140.91000366210938,101.13500213623047
2024-01-25 15:30:00+00:00,148.25999450683594,111.4000015258789,,16.3799991607666,119.62999725341797,140.30999755859375,100.83000183105469
2024-01-25 16:30:00+00:00,154.0,110.57499694824219,,16.520000457763672,119.37000274658203,140.60000610351562,100.62999725341797
2024-01-25 17:30:00+00:00,155.48260498046875,111.33000183105469,,16.53499984741211,119.48500061035156,141.18499755859375,100.50499725341797
2024-01-25 18:30:00+00:00,156.4499969482422,112.6500015258789,,16.610000610351562,119.31999969482422,142.11000061035156,100.18000030517578
2024-01-25 19:30:00+00:00,156.63999938964844,111.2300033569336,,16.600000381469727,119.42500305175781,141.9499969482422,100.4800033569336
2024-01-25 20:30:00+00:00,156.5,109.33999633789062,,16.59000015258789,119.37000274658203,141.8699951171875,100.7699966430664
2024-01-26 14:30:00+00:00,169.19000244140625,107.25,,17.360000610351562,123.05999755859375,143.6999969482422,102.53500366210938
2024-01-26 15:30:00+00:00,167.7899932861328,107.12999725341797,7.875,17.388399124145508,122.94000244140625,143.6300048828125,102.67500305175781
2024-01-26 16:30:00+00:00,167.9600067138672,107.29499816894531,,17.270000457763672,122.1500015258789,144.7100067138672,102.98999786376953
2024-01-26 17:30:00+00:00,168.04800415039062,107.30000305175781,,17.389999389648438,122.7699966430664,144.74000549316406,102.82499694824219
2024-01-26 18:30:00+00:00,168.2050018310547,107.0,,17.270000457763672,123.13999938964844,144.35000610351562,102.61499786376953
2024-01-26 19:30:00+00:00,168.0399932861328,107.26499938964844,,17.299999237060547,123.05000305175781,144.3000030517578,102.71499633789062
2024-01-26 20:30:00+00:00,167.63999938964844,107.33999633789062,,17.200000762939453,123.37000274658203,144.11000061035156,102.73999786376953
2024-01-29 14:30:00+00:00,168.16000366210938,108.42500305175781,,17.124000549316406,123.55999755859375,144.85000610351562,102.19999694824219
2024-01-29 15:30:00+00:00,167.78500366210938,107.68000030517578,,17.225000381469727,123.58000183105469,144.59500122070312,102.25
2024-01-29 16:30:00+00:00,168.2100067138672,107.22000122070312,,17.174999237060547,123.63999938964844,144.8800048828125,102.56500244140625
2024-01-29 17:30:00+00:00,168.11000061035156,106.9000015258789,,17.170000076293945,124.1500015258789,145.42999267578125,102.9749984741211
2024-01-29 18:30:00+00:00,168.14999389648438,107.06500244140625,,17.274999618530273,124.80000305175781,145.0399932861328,103.2249984741211
2024-01-29 19:30:00+00:00,169.02999877929688,108.2699966430664,,17.399999618530273,125.70999908447266,145.36500549316406,103.49980163574219
2024-01-29 20:30:00+00:00,168.9499969482422,108.61000061035156,,17.43000030517578,126.02999877929688,145.47000122070312,103.87999725341797
2024-01-30 14:30:00+00:00,169.34500122070312,108.33999633789062,,16.979999542236328,124.5199966430664,146.38499450683594,103.8949966430664
2024-01-30 15:30:00+00:00,169.5,108.8949966430664,,16.979999542236328,123.91000366210938,146.32000732421875,103.82499694824219
2024-01-30 16:30:00+00:00,169.58999633789062,109.41000366210938,,17.030000686645508,123.85399627685547,146.28500366210938,103.30999755859375
2024-01-30 17:30:00+00:00,169.5449981689453,109.08000183105469,,17.059999465942383,124.0999984741211,146.7449951171875,103.68499755859375
2024-01-30 18:30:00+00:00,169.7100067138672,109.29499816894531,,16.979999542236328,123.63999938964844,146.9199981689453,103.83499908447266
2024-01-30 19:30:00+00:00,169.9550018310547,109.55000305175781,,17.059999465942383,123.94000244140625,146.47999572753906,104.20999908447266
2024-01-30 20:30:00+00:00,169.8000030517578,109.19999694824219,,17.108999252319336,123.95999908447266,146.47000122070312,104.18000030517578
2024-01-31 14:30:00+00:00,168.34500122070312,108.04000091552734,,17.030000686645508,122.9000015258789,145.92999267578125,103.68000030517578
2024-01-31 15:30:00+00:00,167.63999938964844,107.66999816894531,,16.979999542236328,123.01499938964844,145.6300048828125,103.69999694824219
2024-01-31 16:30:00+00:00,168.00999450683594,107.58999633789062,,16.950000762939453,123.38999938964844,145.3300018310547,103.43000030517578
2024-01-31 17:30:00+00:00,167.5800018310547,107.2300033569336,,16.961999893188477,122.05999755859375,144.24000549316406,102.19499969482422
2024-01-31 18:30:00+00:00,167.31109619140625,106.91999816894531,,16.93000030517578,121.31999969482422,143.6699981689453,101.97000122070312
2024-01-31 19:30:00+00:00,167.05999755859375,106.92500305175781,,16.85059928894043,120.55999755859375,142.8699951171875,101.63999938964844
2024-01-31 20:30:00+00:00,166.1999969482422,106.12000274658203,,16.8700008392334,120.23999786376953,143.58999633789062,101.51000213623047
2024-02-01 14:30:00+00:00,167.5399932861328,101.67500305175781,,16.600000381469727,122.01000213623047,145.2100067138672,102.0
2024-02-01 15:30:00+00:00,166.7899932861328,100.75,7.815000057220459,16.520000457763672,120.55000305175781,143.9499969482422,100.83000183105469
2024-02-01 16:30:00+00:00,168.22000122070312,102.0,,16.726999282836914,121.05000305175781,144.63999938964844,101.08000183105469
2024-02-01 17:30:00+00:00,168.38999938964844,102.56999969482422,,16.649999618530273,123.23999786376953,144.94000244140625,101.2300033569336
2024-02-01 18:30:00+00:00,168.3300018310547,102.93000030517578,7.831999778747559,16.718000411987305,123.02999877929688,145.89999389648438,101.11000061035156
2024-02-01 19:30:00+00:00,168.63999938964844,103.09500122070312,,16.77199935913086,123.1500015258789,146.19500732421875,101.62000274658203
2024-02-01 20:30:00+00:00,168.5800018310547,103.44000244140625,,16.729999542236328,123.23999786376953,146.27999877929688,101.76000213623047
2024-02-02 14:30:00+00:00,167.55999755859375,103.4000015258789,,16.579999923706055,120.17500305175781,144.8300018310547,100.22000122070312
2024-02-02 15:30:00+00:00,167.62869262695312,104.13999938964844,,16.5,120.91999816894531,145.72000122070312,100.1500015258789
2024-02-02 16:30:00+00:00,168.07000732421875,103.5199966430664,,16.510000228881836,121.03500366210938,146.17999267578125,100.58499908447266
2024-02-02 17:30:00+00:00,168.05999755859375,103.2699966430664,,16.540000915527344,120.80000305175781,146.57249450683594,100.93499755859375
2024-02-02 18:30:00+00:00,168.08999633789062,103.4000015258789,,16.52199935913086,121.3949966430664,147.00999450683594,101.24500274658203
2024-02-02 19:30:00+00:00,168.57000732421875,104.33000183105469,,16.530000686645508,122.22000122070312,147.86000061035156,101.01499938964844
2024-02-02 20:30:00+00:00,168.25999450683594,104.19000244140625,,16.520000457763672,121.33999633789062,147.77999877929688,100.70999908447266
2024-02-05 14:30:00+00:00,166.84800720214844,102.63999938964844,7.900000095367432,16.59000015258789,118.97989654541016,145.80999755859375,99.37000274658203
2024-02-05 15:30:00+00:00,166.97000122070312,102.74500274658203,,16.639999389648438,119.58000183105469,146.4324951171875,99.44999694824219
2024-02-05 16:30:00+00:00,167.9600067138672,102.87999725341797,,16.565000534057617,120.23999786376953,146.35000610351562,99.83999633789062
2024-02-05 17:30:00+00:00,168.0,102.61000061035156,,16.54800033569336,119.87999725341797,145.8699951171875,99.57499694824219
2024-02-05 18:30:00+00:00,168.2899932861328,103.44000244140625,,16.489999771118164,120.0999984741211,146.6074981689453,99.69000244140625
2024-02-05 19:30:00+00:00,168.33999633789062,103.18250274658203,,16.55500030517578,120.81500244140625,146.90499877929688,99.81999969482422
2024-02-05 20:30:00+00:00,168.2100067138672,102.69000244140625,,16.530000686645508,120.83000183105469,147.39999389648438,99.66999816894531
2024-02-06 14:30:00+00:00,167.0749969482422,103.08000183105469,8.430000305175781,16.757200241088867,121.36000061035156,148.1699981689453,101.6050033569336
2024-02-06 15:30:00+00:00,167.58999633789062,102.29000091552734,8.4399995803833,16.795000076293945,121.88500213623047,148.35000610351562,102.08999633789062
2024-02-06 16:30:00+00:00,167.5500030517578,102.47000122070312,,17.010000228881836,121.97000122070312,147.52000427246094,102.29000091552734
2024-02-06 17:30:00+00:00,167.41799926757812,101.83499908447266,8.430000305175781,16.815000534057617,121.31999969482422,146.72000122070312,101.87999725341797
2024-02-06 18:30:00+00:00,167.35800170898438,101.7699966430664,8.399999618530273,16.829999923706055,120.69000244140625,146.46499633789062,102.07499694824219
2024-02-06 19:30:00+00:00,167.64500427246094,101.16999816894531,8.40999984741211,16.832500457763672,121.18000030517578,147.08999633789062,102.2750015258789
2024-02-06 20:30:00+00:00,168.25,101.5,,16.899999618530273,120.68000030517578,147.39999389648438,102.62000274658203
2024-02-07 14:30:00+00:00,169.99899291992188,101.32499694824219,8.5,16.68000030517578,120.24500274658203,146.63999938964844,103.51000213623047
2024-02-07 15:30:00+00:00,168.8354949951172,101.44999694824219,,16.520000457763672,119.35749816894531,146.2624969482422,103.36000061035156
2024-02-07 16:30:00+00:00,168.9720001220703,102.05999755859375,8.505000114440918,16.479999542236328,119.18000030517578,146.26499938964844,103.66000366210938
2024-02-07 17:30:00+00:00,169.3260040283203,102.81999969482422,8.505000114440918,,120.80500030517578,146.8000030517578,103.93000030517578
2024-02-07 18:30:00+00:00,169.27999877929688,102.26000213623047,8.569999694824219,16.309999465942383,120.70999908447266,147.02999877929688,104.08499908447266
2024-02-07 19:30:00+00:00,169.47999572753906,101.33999633789062,,16.461999893188477,120.0999984741211,146.7899932861328,103.83499908447266
2024-02-07 20:30:00+00:00,169.40499877929688,101.20999908447266,,16.59000015258789,119.75,147.13999938964844,103.79000091552734
2024-02-08 14:30:00+00:00,173.10000610351562,101.05500030517578,,16.6299991607666,125.76000213623047,167.25,104.5
2024-02-08 15:30:00+00:00,173.07000732421875,100.98999786376953,,16.68000030517578,126.08000183105469,167.80999755859375,103.37999725341797
2024-02-08 16:30:00+00:00,172.8249969482422,101.21499633789062,8.524999618530273,16.67449951171875,127.03500366210938,170.9199981689453,103.62000274658203
2024-02-08 17:30:00+00:00,173.0,101.16000366210938,,16.709999084472656,128.0500030517578,172.1699981689453,103.60790252685547
2024-02-08 18:30:00+00:00,173.2584991455078,101.80000305175781,,16.690000534057617,128.64999389648438,173.625,103.87000274658203
2024-02-08 19:30:00+00:00,173.28660583496094,101.73999786376953,8.529999732971191,16.691999435424805,128.02999877929688,172.9600067138672,103.65499877929688
2024-02-08 20:30:00+00:00,172.8800048828125,101.80999755859375,,16.700000762939453,127.02999877929688,171.82000732421875,103.7699966430664
2024-02-09 14:30:00+00:00,173.3780059814453,101.92500305175781,,16.200000762939453,126.69999694824219,170.7100067138672,103.86000061035156
2024-02-09 15:30:00+00:00,174.05999755859375,102.0999984741211,,16.229999542236328,126.16999816894531,171.88999938964844,103.73999786376953
2024-02-09 16:30:00+00:00,174.3000030517578,102.66999816894531,8.470000267028809,16.389999389648438,126.66000366210938,172.5789031982422,104.11000061035156
2024-02-09 17:30:00+00:00,174.94000244140625,103.69999694824219,,16.43000030517578,127.26000213623047,173.99000549316406,104.04000091552734
2024-02-09 18:30:00+00:00,175.06500244140625,103.19000244140625,,16.43000030517578,127.5999984741211,174.52000427246094,104.63690185546875
2024-02-09 19:30:00+00:00,174.8350067138672,103.37999725341797,,16.350000381469727,127.375,174.47999572753906,104.6613998413086
2024-02-09 20:30:00+00:00,174.77999877929688,103.23999786376953,,16.389999389648438,127.7300033569336,175.0,104.48999786376953
2024-02-12 14:30:00+00:00,176.1999969482422,104.80000305175781,8.489999771118164,17.049999237060547,129.76499938964844,174.6999969482422,106.58000183105469
2024-02-12 15:30:00+00:00,176.60000610351562,105.5,,17.056100845336914,130.39999389648438,175.55999755859375,106.43000030517578
2024-02-12 16:30:00+00:00,177.1719970703125,105.45500183105469,8.555000305175781,17.09000015258789,130.75,177.22000122070312,106.22789764404297
2024-02-12 17:30:00+00:00,176.67999267578125,105.94999694824219,,17.09000015258789,130.60000610351562,177.80999755859375,106.79000091552734
2024-02-12 18:30:00+00:00,176.27999877929688,106.68000030517578,,17.100000381469727,129.97999572753906,177.30999755859375,106.66500091552734
2024-02-12 19:30:00+00:00,176.1999969482422,106.52249908447266,,17.139999389648438,130.2100067138672,177.1300048828125,106.82209777832031
2024-02-12 20:30:00+00:00,176.27999877929688,106.05999755859375,,17.149999618530273,129.6699981689453,177.67999267578125,107.19000244140625
2024-02-13 14:30:00+00:00,171.9199981689453,103.51000213623047,,16.520000457763672,126.61499786376953,175.0050048828125,105.0199966430664
2024-02-13 15:30:00+00:00,171.72500610351562,104.0,8.475000381469727,16.5314998626709,127.26499938964844,175.0399932861328,105.08999633789062
2024-02-13 16:30:00+00:00,171.17999267578125,103.6500015258789,,16.600000381469727,127.12000274658203,174.97000122070312,105.1500015258789
2024-02-13 17:30:00+00:00,170.75999450683594,103.54000091552734,,16.520000457763672,127.45500183105469,175.0800018310547,105.44999694824219
2024-02-13 18:30:00+00:00,170.15750122070312,103.30999755859375,,16.5,126.94499969482422,174.1750030517578,104.83000183105469
