Date,ZN=F,ZF=F,ZT=F,ZB=F,UB=F,TN=F
2024-06-18 18:00:00+00:00,110.796875,107.0078125,102.25,120.4375,128.65625,114.703125
2024-06-18 19:00:00+00:00,110.78125,106.9921875,102.23828125,120.4375,128.75,114.703125
2024-06-18 20:00:00+00:00,110.734375,106.96875,102.23046875,120.34375,128.59375,114.640625
2024-06-18 22:00:00+00:00,110.734375,106.9609375,102.22265625,120.40625,128.6875,114.640625
2024-06-18 23:00:00+00:00,110.703125,106.953125,102.22265625,120.375,128.59375,114.609375
2024-06-19 00:00:00+00:00,110.71875,106.953125,102.22265625,120.40625,128.6875,114.640625
2024-06-19 01:00:00+00:00,110.6875,106.9296875,102.21484375,120.3125,128.5625,114.59375
2024-06-19 02:00:00+00:00,110.703125,106.9375,102.21484375,120.34375,128.59375,114.59375
2024-06-19 03:00:00+00:00,110.6875,106.9375,102.21484375,120.34375,128.5625,114.59375
2024-06-20 04:00:00+00:00,110.546875,106.8359375,102.17578125,120.0,128.15625,114.390625
2024-06-20 05:00:00+00:00,110.53125,106.84375,102.18359375,120.03125,128.15625,114.390625
2024-06-20 06:00:00+00:00,110.53125,106.8359375,102.1796875,120.0,128.125,114.375
2024-06-20 07:00:00+00:00,110.5625,106.859375,102.1875,120.03125,128.15625,114.40625
2024-06-20 08:00:00+00:00,110.515625,106.828125,102.17578125,119.96875,128.09375,114.375
2024-06-20 09:00:00+00:00,110.515625,106.8203125,102.17578125,119.96875,128.031005859375,114.34375
2024-06-20 10:00:00+00:00,110.5625,106.859375,102.18359375,120.03125,128.15625,114.390625
2024-06-20 11:00:00+00:00,110.546875,106.859375,102.19140625,119.96875,128.0,114.390625
2024-06-20 12:00:00+00:00,110.359375,106.75,102.16015625,119.5,127.34375,114.109375
2024-06-20 13:00:00+00:00,110.375,106.7578125,102.1640625,119.5,127.375,114.125
2024-06-20 14:00:00+00:00,110.375,106.75,102.16015625,119.40625,127.21875,114.125
2024-06-20 15:00:00+00:00,110.375,106.7734375,102.171875,119.5,127.34375,114.15625
2024-06-20 16:00:00+00:00,110.4375,106.8046875,102.18359375,119.65625,127.625,114.265625
2024-06-20 17:00:00+00:00,110.5,106.8359375,102.1875,119.75,127.78125,114.328125
2024-06-20 18:00:00+00:00,110.546875,106.8671875,102.203125,119.8125,127.78125,114.359375
2024-06-20 19:00:00+00:00,110.53125,106.8671875,102.203125,119.84375,127.8125,114.359375
2024-06-20 20:00:00+00:00,110.484375,106.8203125,102.1796875,119.71875,127.65625,114.28125
2024-06-20 22:00:00+00:00,110.46875,106.8046875,102.171875,119.71875,127.65625,114.28125
2024-06-20 23:00:00+00:00,110.46875,106.8046875,102.171875,119.71875,127.6875,114.28125
2024-06-21 00:00:00+00:00,110.4375,106.78125,102.1640625,119.625,127.53125,114.234375
2024-06-21 01:00:00+00:00,110.4375,106.78125,102.16015625,119.65625,127.5625,114.234375
2024-06-21 02:00:00+00:00,110.46875,106.796875,102.1640625,119.75,127.6875,114.28125
2024-06-21 03:00:00+00:00,110.453125,106.796875,102.16796875,119.71875,127.6875,114.265625
2024-06-21 04:00:00+00:00,110.484375,106.8125,102.171875,119.78125,127.75,114.3125
2024-06-21 05:00:00+00:00,110.46875,106.8125,102.171875,119.75,127.6875,114.28125
2024-06-21 06:00:00+00:00,110.578125,106.875,102.1953125,119.875,127.90625,114.40625
2024-06-21 07:00:00+00:00,110.6875,106.953125,102.22265625,120.15625,128.28125,114.578125
2024-06-21 08:00:00+00:00,110.703125,106.9609375,102.23046875,120.15625,128.25,114.578125
2024-06-21 09:00:00+00:00,110.703125,106.953125,102.2265625,120.15625,128.21875,114.5625
2024-06-21 10:00:00+00:00,110.703125,106.9765625,102.234375,120.15625,128.21875,114.578125
2024-06-21 11:00:00+00:00,110.734375,106.984375,102.24609375,120.1875,128.21875,114.59375
2024-06-21 12:00:00+00:00,110.734375,107.0078125,102.25,120.21875,128.3125,114.625
2024-06-21 13:00:00+00:00,110.5625,106.8828125,102.19921875,119.96875,127.90625,114.40625
2024-06-21 14:00:00+00:00,110.40625,106.7890625,102.17578125,119.59375,127.4375,114.203125
2024-06-21 15:00:00+00:00,110.390625,106.78125,102.1640625,119.5625,127.40625,114.1875
2024-06-21 16:00:00+00:00,110.453125,106.8203125,102.17578125,119.71875,127.5625,114.265625
2024-06-21 17:00:00+00:00,110.5,106.84375,102.18359375,119.75,127.6875,114.3125
2024-06-21 18:00:00+00:00,110.5,106.84375,102.1875,119.78125,127.65625,114.328125
2024-06-21 19:00:00+00:00,110.515625,106.859375,102.1953125,119.84375,127.75,114.34375
2024-06-21 20:00:00+00:00,110.484375,106.8203125,102.1796875,119.78125,127.6875,114.328125
2024-06-23 22:00:00+00:00,110.46875,106.8125,102.1796875,119.71875,127.625,114.28125
2024-06-23 23:00:00+00:00,110.5,106.8359375,102.18359375,119.8125,127.71875,114.328125
2024-06-24 00:00:00+00:00,110.5,106.828125,102.1796875,119.78125,127.6875,114.3125
2024-06-24 01:00:00+00:00,110.53125,106.8515625,102.1875,119.90625,127.875,114.390625
2024-06-24 02:00:00+00:00,110.53125,106.859375,102.18359375,119.90625,127.84375,114.390625
2024-06-24 03:00:00+00:00,110.546875,106.8515625,102.1796875,119.875,127.84375,114.375
2024-06-24 04:00:00+00:00,110.515625,106.84375,102.17578125,119.84375,127.78125,114.375
2024-06-24 05:00:00+00:00,110.53125,106.84375,102.17578125,119.875,127.84375,114.375
2024-06-24 06:00:00+00:00,110.5,106.8359375,102.171875,119.8125,127.78125,114.359375
2024-06-24 07:00:00+00:00,110.546875,106.859375,102.18399810791016,119.9375,127.90625,114.421875
2024-06-24 08:00:00+00:00,110.5625,106.8671875,102.1875,119.90625,127.875,114.421875
2024-06-24 09:00:00+00:00,110.484375,106.828125,102.171875,119.75,127.65625,114.3125
2024-06-24 10:00:00+00:00,110.4375,106.796875,102.1640625,119.65625,127.5625,114.25
2024-06-24 11:00:00+00:00,110.40625,106.78125,102.15625,119.5625,127.40625,114.203125
2024-06-24 12:00:00+00:00,110.421875,106.78125,102.1640625,119.625,127.5,114.234375
2024-06-24 13:00:00+00:00,110.484375,106.8125,102.16796875,119.8125,127.75,114.34375
2024-06-24 14:00:00+00:00,110.421875,106.765625,102.15234375,119.65625,127.53125,114.21875
2024-06-24 15:00:00+00:00,110.421875,106.7890625,102.16015625,119.71875,127.5625,114.234375
2024-06-24 16:00:00+00:00,110.453125,106.7890625,102.16015625,119.78125,127.71875,114.28125
2024-06-24 17:00:00+00:00,110.46875,106.8046875,102.16796875,119.875,127.875,114.328125
2024-06-24 18:00:00+00:00,110.53125,106.8359375,102.1796875,120.0,128.125,114.40625
2024-06-24 19:00:00+00:00,110.5625,106.8515625,102.18359375,120.09375,128.21875,114.453125
2024-06-24 20:00:00+00:00,110.625,106.890625,102.19921875,120.1875,128.375,114.515625
2024-06-24 22:00:00+00:00,110.65625,106.90625,102.19921875,120.25,128.40625,114.546875
2024-06-24 23:00:00+00:00,110.609375,106.875,102.19140625,120.15625,128.3125,114.5
2024-06-25 00:00:00+00:00,110.640625,106.890625,102.1953125,120.21875,128.34375,114.546875
2024-06-25 01:00:00+00:00,110.625,106.8828125,102.1953125,120.1875,128.3125,114.515625
2024-06-25 02:00:00+00:00,110.65625,106.8984375,102.1953125,120.25,128.40625,114.5625
2024-06-25 03:00:00+00:00,110.609375,106.875,102.18359375,120.21875,128.34375,114.53125
2024-06-25 04:00:00+00:00,110.65625,106.8984375,102.19140625,120.28125,128.46875,114.5625
2024-06-25 05:00:00+00:00,110.625,106.875,102.18359375,120.15625,128.34375,114.515625
2024-06-25 06:00:00+00:00,110.625,106.875,102.1875,120.21875,128.40625,114.53125
2024-06-25 07:00:00+00:00,110.578125,106.8515625,102.17578125,120.125,128.25,114.46875
2024-06-25 08:00:00+00:00,110.53125,106.8125,102.15625,120.03125,128.15625,114.40625
2024-06-25 09:00:00+00:00,110.59375,106.84400177001953,102.16799926757812,120.1875,128.375,114.5
2024-06-25 10:00:00+00:00,110.703125,106.90625,102.19140625,120.40625,128.625,114.625
2024-06-25 11:00:00+00:00,110.765625,106.9453125,102.203125,120.5625,128.8125,114.71875
2024-06-25 12:00:00+00:00,110.546875,106.828125,102.171875,120.09375,128.1875,114.421875
2024-06-25 13:00:00+00:00,110.5,106.8203125,102.1640625,120.0,128.0,114.40625
2024-06-25 14:00:00+00:00,110.546875,106.8203125,102.16015625,120.125,128.1875,114.453125
2024-06-25 15:00:00+00:00,110.5,106.7890625,102.1484375,120.0,128.0625,114.390625
2024-06-25 16:00:00+00:00,110.453125,106.765625,102.140625,119.9375,127.875,114.328125
2024-06-25 17:00:00+00:00,110.546875,106.828125,102.16015625,120.09375,128.1875,114.453125
2024-06-25 18:00:00+00:00,110.578125,106.859375,102.17578125,120.15625,128.25,114.5
2024-06-25 19:00:00+00:00,110.625,106.875,102.1796875,120.25,128.4375,114.5625
2024-06-25 20:00:00+00:00,110.5,106.796875,102.15234375,119.96875,128.0625,114.390625
2024-06-25 22:00:00+00:00,110.53125,106.8125,102.15234375,120.03125,128.09375,114.421875
2024-06-25 23:00:00+00:00,110.53125,106.8125,102.15234375,120.0625,128.15625,114.421875
2024-06-26 00:00:00+00:00,110.453125,106.765625,102.1328125,119.9375,128.0,114.34375
2024-06-26 01:00:00+00:00,110.40625,106.71875,102.11328125,119.75,127.75,114.265625
2024-06-26 02:00:00+00:00,110.390625,106.7109375,102.109375,119.78125,127.75,114.25
2024-06-26 03:00:00+00:00,110.390625,106.71875,102.109375,119.78125,127.75,114.25
2024-06-26 04:00:00+00:00,110.390625,106.71875,102.109375,119.78125,127.78125,114.265625
2024-06-26 05:00:00+00:00,110.40625,106.7265625,102.11328125,119.78125,127.78125,114.265625
2024-06-26 06:00:00+00:00,110.421875,106.734375,102.11328125,119.84375,127.84375,114.28125
2024-06-26 07:00:00+00:00,110.328125,106.68000030517578,102.09375,119.65625,127.59375,114.171875
2024-06-26 08:00:00+00:00,110.328125,106.6796875,102.08984375,119.65625,127.5625,114.15625
2024-06-26 09:00:00+00:00,110.3125,106.6640625,102.0859375,119.59375,127.56199645996094,114.15625
2024-06-26 10:00:00+00:00,110.296875,106.65625,102.08203125,119.53125,127.5,114.125
2024-06-26 11:00:00+00:00,110.21875,106.609375,102.078125,119.375,127.21875,114.0
2024-06-26 12:00:00+00:00,110.265625,106.65625,102.09375,119.4375,127.3125,114.0625
2024-06-26 13:00:00+00:00,110.140625,106.5859375,102.078125,119.125,126.84375,113.90625
2024-06-26 14:00:00+00:00,110.078125,106.5390625,102.0546875,118.96875,126.59375,113.8125
2024-06-26 15:00:00+00:00,110.109375,106.546875,102.0625,119.0,126.6875,113.828125
2024-06-26 16:00:00+00:00,110.078125,106.546875,102.05859375,119.03125,126.75,113.828125
2024-06-26 17:00:00+00:00,110.109375,106.5546875,102.05859375,119.03125,126.71875,113.84375
2024-06-26 18:00:00+00:00,110.0625,106.546875,102.0546875,118.90625,126.5625,113.78125
2024-06-26 19:00:00+00:00,110.0625,106.5625,102.06640625,118.875,126.59375,113.78125
2024-06-26 20:00:00+00:00,110.0,106.5078125,102.05859375,118.71875,126.28125,113.640625
2024-06-26 22:00:00+00:00,110.0,106.515625,102.05078125,118.78125,126.34375,113.6875
2024-06-26 23:00:00+00:00,109.984375,106.5078125,102.05078125,118.65625,126.1875,113.640625
2024-06-27 00:00:00+00:00,109.890625,106.453125,102.0390625,118.5,125.96875,113.53125
2024-06-27 01:00:00+00:00,109.90625,106.4609375,102.05078125,118.5,126.0,113.546875
2024-06-27 02:00:00+00:00,109.921875,106.4609375,102.046875,118.5625,126.0625,113.546875
2024-06-27 03:00:00+00:00,109.921875,106.4609375,102.046875,118.5625,126.09375,113.5625
2024-06-27 04:00:00+00:00,109.96875,106.4921875,102.0546875,118.65625,126.21875,113.625
2024-06-27 05:00:00+00:00,109.9375,106.4765625,102.05078125,118.5625,126.09375,113.578125
2024-06-27 06:00:00+00:00,109.953125,106.4765625,102.0546875,118.65625,126.1875,113.625
2024-06-27 07:00:00+00:00,109.890625,106.453125,102.04296875,118.53125,126.03125,113.546875
2024-06-27 08:00:00+00:00,109.953125,106.484375,102.05078125,118.625,126.1875,113.609375
2024-06-27 09:00:00+00:00,109.9530029296875,106.47699737548828,102.0510025024414,118.59375,126.15625,113.5780029296875
2024-06-27 10:00:00+00:00,110.0,106.5078125,102.06640625,118.71875,126.28125,113.671875
2024-06-27 11:00:00+00:00,109.96875,106.484375,102.04296875,118.6875,126.34375,113.640625
2024-06-27 12:00:00+00:00,110.171875,106.6171875,102.09765625,119.09375,126.78125,113.890625
2024-06-27 13:00:00+00:00,110.328125,106.71875,102.13671875,119.4375,127.21875,114.09375
2024-06-27 14:00:00+00:00,110.28125,106.7109375,102.13671875,119.3125,127.03125,114.046875
2024-06-27 15:00:00+00:00,110.25,106.6796875,102.125,119.28125,127.0,114.015625
2024-06-27 16:00:00+00:00,110.265625,106.6796875,102.11328125,119.375,127.0625,114.0625
2024-06-27 17:00:00+00:00,110.28125,106.6796875,102.109375,119.375,127.0625,114.0625
2024-06-27 18:00:00+00:00,110.265625,106.6875,102.12109375,119.28125,127.0,114.03125
2024-06-27 19:00:00+00:00,110.25,106.6796875,102.1171875,119.25,126.96875,114.015625
2024-06-27 20:00:00+00:00,110.265625,106.6875,102.12109375,119.3125,126.96875,114.015625
2024-06-27 22:00:00+00:00,110.265625,106.6953125,102.125,119.28125,126.9375,114.015625
2024-06-27 23:00:00+00:00,110.265625,106.6953125,102.12109375,119.28125,126.9375,114.03125
2024-06-28 00:00:00+00:00,110.15625,106.6328125,102.1015625,119.0625,126.65625,113.875
2024-06-28 01:00:00+00:00,110.078125,106.5859375,102.09375,118.78125,126.1875,113.71875
2024-06-28 02:00:00+00:00,110.125,106.609375,102.09375,118.875,126.375,113.796875
2024-06-28 03:00:00+00:00,110.09375,106.59375,102.08984375,118.875,126.375,113.78125
2024-06-28 04:00:00+00:00,110.125,106.6171875,102.09765625,118.96875,126.46875,113.828125
2024-06-28 05:00:00+00:00,110.140625,106.6171875,102.09765625,118.96875,126.4375,113.828125
2024-06-28 06:00:00+00:00,110.1875,106.640625,102.10546875,119.09375,126.71875,113.90625
2024-06-28 07:00:00+00:00,110.203125,106.6484375,102.109375,119.09375,126.6875,113.921875
2024-06-28 08:00:00+00:00,110.15625,106.6171875,102.09765625,118.96875,126.46875,113.84375
2024-06-28 09:00:00+00:00,110.15625,106.6328125,102.10546875,118.9375,126.4375,113.84375
2024-06-28 10:00:00+00:00,110.125,106.6171875,102.1015625,118.9375,126.40625,113.828125
2024-06-28 11:00:00+00:00,110.171875,106.65625,102.11328125,119.0,126.5,113.875
2024-06-28 12:00:00+00:00,110.421875,106.8203125,102.18359375,119.53125,127.15625,114.203125
2024-06-28 13:00:00+00:00,110.4375,106.8671875,102.203125,119.40625,126.90625,114.1875
2024-06-28 14:00:00+00:00,110.0625,106.6328125,102.13671875,118.59375,125.8125,113.671875
2024-06-28 15:00:00+00:00,109.96875,106.5859375,102.12109375,118.40625,125.53125,113.5625
2024-06-28 16:00:00+00:00,109.890625,106.515625,102.09375,118.21875,125.25,113.4375
2024-06-28 17:00:00+00:00,109.9375,106.5546875,102.11328125,118.25,125.3125,113.5
2024-06-28 18:00:00+00:00,109.96875,106.578125,102.10546875,118.28125,125.34375,113.53125
2024-06-28 19:00:00+00:00,109.859375,106.5234375,102.11328125,117.84375,124.5625,113.28125
2024-06-28 20:00:00+00:00,109.640625,106.375,102.0390625,117.46875,124.09375,113.015625
2024-06-30 22:00:00+00:00,109.578125,106.359375,102.05078125,117.25,123.875,112.9375
2024-06-30 23:00:00+00:00,109.578125,106.359375,102.0546875,117.21875,123.71875,112.90625
2024-07-01 00:00:00+00:00,109.640625,106.390625,102.05859375,117.375,123.96875,113.0
2024-07-01 01:00:00+00:00,109.671875,106.4140625,102.0703125,117.4375,124.0625,113.03125
2024-07-01 02:00:00+00:00,109.71875,106.4375,102.078125,117.5,124.1875,113.09375
2024-07-01 03:00:00+00:00,109.734375,106.4453125,102.08203125,117.5,124.1875,113.09375
2024-07-01 04:00:00+00:00,109.734375,106.4453125,102.078125,117.5,124.15625,113.09375
2024-07-01 05:00:00+00:00,109.703125,106.4296875,102.07421875,117.46875,124.125,113.046875
2024-07-01 06:00:00+00:00,109.703125,106.421875,102.07421875,117.4375,124.09375,113.0625
2024-07-01 07:00:00+00:00,109.640625,106.3828125,102.05859375,117.375,124.0625,113.0
2024-07-01 08:00:00+00:00,109.59375,106.34375,102.046875,117.25,123.875,112.9375
2024-07-01 09:00:00+00:00,109.5625,106.328125,102.03515625,117.21875,123.84375,112.90625
2024-07-01 10:00:00+00:00,109.546875,106.328125,102.04296875,117.1875,123.78125,112.890625
2024-07-01 11:00:00+00:00,109.609375,106.3515625,102.05078125,117.28125,123.9375,112.953125
2024-07-01 12:00:00+00:00,109.34375,106.1796875,101.984375,116.8125,123.3125,112.625
2024-07-01 13:00:00+00:00,109.40625,106.2265625,102.0078125,116.875,123.4375,112.6875
2024-07-01 14:00:00+00:00,109.140625,106.078125,101.9765625,116.125,122.34375,112.265625
2024-07-01 15:00:00+00:00,109.140625,106.1015625,101.9921875,116.0625,122.28125,112.265625
2024-07-01 16:00:00+00:00,109.109375,106.0703125,101.98046875,116.03125,122.28125,112.21875
2024-07-01 17:00:00+00:00,109.125,106.078125,101.984375,116.0625,122.3125,112.234375
2024-07-01 18:00:00+00:00,109.171875,106.1171875,101.99609375,116.125,122.40625,112.296875
2024-07-01 19:00:00+00:00,109.171875,106.1328125,102.015625,116.0625,122.34375,112.28125
2024-07-01 20:00:00+00:00,109.265625,106.171875,102.01953125,116.4375,122.75,112.421875
2024-07-01 22:00:00+00:00,109.265625,106.171875,102.01953125,116.375,122.75,112.421875
2024-07-01 23:00:00+00:00,109.296875,106.1953125,102.02734375,116.40625,122.84375,112.46875
2024-07-02 00:00:00+00:00,109.328125,106.2109375,102.03125,116.46875,122.90625,112.5
2024-07-02 01:00:00+00:00,109.3125,106.21875,102.03125,116.46875,122.96875,112.515625
2024-07-02 02:00:00+00:00,109.328125,106.21875,102.03515625,116.53125,123.0,112.53125
2024-07-02 03:00:00+00:00,109.3125,106.2109375,102.02734375,116.5,123.0,112.515625
2024-07-02 04:00:00+00:00,109.375,106.234375,102.03125,116.59375,123.125,112.578125
2024-07-02 05:00:00+00:00,109.375,106.234375,102.03125,116.625,123.15625,112.59375
2024-07-02 06:00:00+00:00,109.375,106.2421875,102.03515625,116.625,123.15625,112.59375
2024-07-02 07:00:00+00:00,109.328125,106.21875,102.03125,116.5,122.96875,112.53125
2024-07-02 08:00:00+00:00,109.3125,106.2109375,102.02734375,116.4375,122.84375,112.484375
2024-07-02 09:00:00+00:00,109.296875,106.1953125,102.01953125,116.40625,122.8125,112.484375
2024-07-02 10:00:00+00:00,109.328125,106.2265625,102.03515625,116.46875,122.90625,112.53125
2024-07-02 11:00:00+00:00,109.359375,106.2421875,102.0390625,116.5,122.875,112.5625
2024-07-02 12:00:00+00:00,109.46875,106.3203125,102.0703125,116.71875,123.1875,112.6875
2024-07-02 13:00:00+00:00,109.5625,106.390625,102.1015625,116.90625,123.34375,112.828125
2024-07-02 14:00:00+00:00,109.515625,106.3671875,102.10546875,116.59375,122.90625,112.6875
2024-07-02 15:00:00+00:00,109.4375,106.3125,102.07421875,116.5,122.75,112.59375
2024-07-02 16:00:00+00:00,109.390625,106.28125,102.0703125,116.34375,122.53125,112.515625
2024-07-02 17:00:00+00:00,109.40625,106.28125,102.05859375,116.46875,122.75,112.578125
2024-07-02 18:00:00+00:00,109.46875,106.3046875,102.0625,116.6875,123.09375,112.671875
2024-07-02 19:00:00+00:00,109.46875,106.3046875,102.0546875,116.75,123.25,112.71875
2024-07-02 20:00:00+00:00,109.453125,106.296875,102.05078125,116.75,123.125,112.6875
2024-07-02 22:00:00+00:00,109.5,106.3125,102.05859375,116.78125,123.21875,112.71875
2024-07-02 23:00:00+00:00,109.5,106.3203125,102.0546875,116.78125,123.25,112.734375
2024-07-03 00:00:00+00:00,109.46875,106.296875,102.05078125,116.71875,123.15625,112.6875
2024-07-03 01:00:00+00:00,109.5,106.296875,102.046875,116.8125,123.375,112.734375
2024-07-03 02:00:00+00:00,109.484375,106.2890625,102.04296875,116.84375,123.375,112.703125
2024-07-03 03:00:00+00:00,109.453125,106.28125,102.03515625,116.75,123.25,112.671875
2024-07-03 13:30:00+00:00,109.625,106.375,102.0625,117.3125,124.03125,112.953125
2024-07-03 14:30:00+00:00,110.09375,106.6796875,102.171875,118.03125,124.9375,113.484375
2024-07-03 15:30:00+00:00,109.96875,106.5859375,102.13671875,117.875,124.65625,113.328125
2024-07-03 16:30:00+00:00,110.046875,106.6484375,102.15625,117.96875,124.90625,113.453125
2024-07-05 04:00:00+00:00,109.96875,106.609375,102.140625,117.75,124.59375,113.328125
2024-07-05 05:00:00+00:00,109.984375,106.6171875,102.1484375,117.75,124.625,113.359375
2024-07-05 06:00:00+00:00,110.015625,106.6328125,102.1484375,117.78125,124.65625,113.375
2024-07-05 07:00:00+00:00,110.03125,106.640625,102.1484375,117.8125,124.625,113.390625
2024-07-05 08:00:00+00:00,110.09375,106.671875,102.16015625,117.9375,124.875,113.5
2024-07-05 09:00:00+00:00,110.078125,106.6640625,102.16015625,117.9375,124.90625,113.484375
2024-07-05 10:00:00+00:00,110.09375,106.6875,102.16015625,118.03125,125.0,113.515625
2024-07-05 11:00:00+00:00,110.109375,106.6796875,102.15625,118.0625,125.09375,113.53125
2024-07-05 12:00:00+00:00,110.296875,106.8359375,102.234375,118.28125,125.25,113.734375
2024-07-05 13:00:00+00:00,110.34375,106.8671875,102.25,118.25,125.125,113.75
2024-07-05 14:00:00+00:00,110.484375,106.953125,102.28515625,118.5625,125.625,113.953125
2024-07-05 15:00:00+00:00,110.5625,106.9921875,102.30078125,118.78125,125.875,114.046875
2024-07-05 16:00:00+00:00,110.53125,106.9765625,102.296875,118.6875,125.8125,114.03125
2024-07-05 17:00:00+00:00,110.53125,106.96875,102.2890625,118.6875,125.8125,114.0
2024-07-05 18:00:00+00:00,110.625,107.0390625,102.33203125,118.78125,125.96875,114.125
2024-07-05 19:00:00+00:00,110.5625,107.0078125,102.3203125,118.71875,125.875,114.078125
2024-07-05 20:00:00+00:00,110.546875,106.9921875,102.3125,118.65625,125.78125,114.046875
2024-07-07 22:00:00+00:00,110.5,106.9375,102.2890625,118.53125,125.53125,113.96875
2024-07-07 23:00:00+00:00,110.484375,106.953125,102.2890625,118.5,125.53125,113.953125
2024-07-08 00:00:00+00:00,110.390625,106.90625,102.27734375,118.3125,125.28125,113.828125
2024-07-08 01:00:00+00:00,110.4375,106.921875,102.28515625,118.40625,125.4375,113.875
2024-07-08 02:00:00+00:00,110.4375,106.9140625,102.27734375,118.4375,125.46875,113.90625
2024-07-08 03:00:00+00:00,110.453125,106.9296875,102.28515625,118.5,125.5,113.921875
2024-07-08 04:00:00+00:00,110.46875,106.953125,102.29296875,118.5,125.46875,113.9375
2024-07-08 05:00:00+00:00,110.4375,106.9375,102.2890625,118.40625,125.34375,113.890625
2024-07-08 06:00:00+00:00,110.40625,106.921875,102.28125,118.3125,125.28125,113.828125
2024-07-08 07:00:00+00:00,110.421875,106.90625,102.26953125,118.40625,125.4375,113.875
2024-07-08 08:00:00+00:00,110.375,106.8828125,102.26171875,118.3125,125.28125,113.8125
2024-07-08 09:00:00+00:00,110.328125,106.859375,102.25390625,118.21875,125.15625,113.765625
2024-07-08 10:00:00+00:00,110.421875,106.9140625,102.2734375,118.40625,125.4375,113.890625
2024-07-08 11:00:00+00:00,110.375,106.875,102.265625,118.34375,125.34375,113.8125
2024-07-08 12:00:00+00:00,110.515625,106.9609375,102.2890625,118.8125,125.96875,114.046875
2024-07-08 13:00:00+00:00,110.515625,106.96875,102.2890625,118.71875,125.8125,114.015625
2024-07-08 14:00:00+00:00,110.5,106.9375,102.28125,118.6875,125.78125,113.984375
2024-07-08 15:00:00+00:00,110.484375,106.921875,102.26953125,118.71875,125.875,113.984375
2024-07-08 16:00:00+00:00,110.53125,106.953125,102.28125,118.78125,125.96875,114.046875
2024-07-08 17:00:00+00:00,110.59375,107.0,102.29296875,118.9375,126.125,114.140625
2024-07-08 18:00:00+00:00,110.609375,107.0,102.296875,119.0,126.1875,114.171875
2024-07-08 19:00:00+00:00,110.5625,106.96875,102.27734375,118.84375,126.0625,114.109375
2024-07-08 20:00:00+00:00,110.515625,106.921875,102.26953125,118.8125,126.0,114.046875
2024-07-08 22:00:00+00:00,110.53125,106.9453125,102.2734375,118.90625,126.09375,114.078125
2024-07-08 23:00:00+00:00,110.5,106.9296875,102.26953125,118.84375,126.03125,114.046875
2024-07-09 00:00:00+00:00,110.546875,106.953125,102.28125,118.875,126.0625,114.078125
2024-07-09 01:00:00+00:00,110.515625,106.9453125,102.27734375,118.84375,126.0,114.0625
2024-07-09 02:00:00+00:00,110.546875,106.953125,102.27734375,118.875,126.09375,114.09375
2024-07-09 03:00:00+00:00,110.5,106.9375,102.26953125,118.8125,126.0,114.015625
2024-07-09 04:00:00+00:00,110.484375,106.921875,102.26953125,118.78125,125.96875,114.0
2024-07-09 05:00:00+00:00,110.484375,106.9375,102.2734375,118.75,125.9375,114.015625
2024-07-09 06:00:00+00:00,110.453125,106.8984375,102.26953125,118.59375,125.71875,113.9375
2024-07-09 07:00:00+00:00,110.421875,106.890625,102.2578125,118.59375,125.71875,113.921875
2024-07-09 08:00:00+00:00,110.453125,106.8984375,102.265625,118.65625,125.78125,113.953125
2024-07-09 09:00:00+00:00,110.484375,106.921875,102.26953125,118.6875,125.875,114.0
2024-07-09 10:00:00+00:00,110.453125,106.9140625,102.26953125,118.625,125.71875,113.953125
2024-07-09 11:00:00+00:00,110.390625,106.8671875,102.25,118.59375,125.65625,113.890625
2024-07-09 12:00:00+00:00,110.421875,106.890625,102.25390625,118.625,125.75,113.921875
2024-07-09 13:00:00+00:00,110.46875,106.9375,102.28125,118.6875,125.8125,113.96875
2024-07-09 14:00:00+00:00,110.296875,106.8203125,102.234375,118.25,125.15625,113.734375
2024-07-09 15:00:00+00:00,110.296875,106.8359375,102.2421875,118.1875,125.0625,113.71875
2024-07-09 16:00:00+00:00,110.328125,106.875,102.2578125,118.21875,125.125,113.734375
2024-07-09 17:00:00+00:00,110.40625,106.9140625,102.2734375,118.4375,125.375,113.859375
2024-07-09 18:00:00+00:00,110.421875,106.921875,102.2734375,118.46875,125.375,113.859375
2024-07-09 19:00:00+00:00,110.4375,106.9375,102.28515625,118.53125,125.46875,113.90625
2024-07-09 20:00:00+00:00,110.4375,106.9296875,102.27734375,118.5,125.46875,113.890625
2024-07-09 22:00:00+00:00,110.421875,106.921875,102.27734375,118.5,125.46875,113.875
2024-07-09 23:00:00+00:00,110.421875,106.9296875,102.28125,118.53125,125.5,113.90625
2024-07-10 00:00:00+00:00,110.390625,106.8984375,102.265625,118.4375,125.40625,113.84375
2024-07-10 01:00:00+00:00,110.328125,106.8671875,102.25390625,118.28125,125.21875,113.765625
2024-07-10 02:00:00+00:00,110.375,106.8828125,102.26171875,118.375,125.34375,113.828125
2024-07-10 03:00:00+00:00,110.375,106.890625,102.26171875,118.40625,125.34375,113.8125
2024-07-10 04:00:00+00:00,110.375,106.8984375,102.265625,118.46875,125.4375,113.859375
2024-07-10 05:00:00+00:00,110.40625,106.90625,102.26953125,118.46875,125.4375,113.859375
2024-07-10 06:00:00+00:00,110.4375,106.9296875,102.2734375,118.59375,125.625,113.921875
2024-07-10 07:00:00+00:00,110.453125,106.9296875,102.2734375,118.71875,125.8125,113.984375
2024-07-10 08:00:00+00:00,110.484375,106.953125,102.28125,118.71875,125.75,113.984375
