Date,JPM,GS,MS,BAC,C,HSBC,BNPQY,SAN,DB,UBS
2024-01-04 18:30:00+00:00,172.1300048828125,383.8699951171875,92.49500274658203,33.959999084472656,54.185001373291016,40.36000061035156,34.380001068115234,4.195000171661377,13.635000228881836,29.65999984741211
2024-01-04 19:30:00+00:00,171.73500061035156,383.3699951171875,92.375,33.8849983215332,53.790000915527344,40.29499816894531,34.36000061035156,4.184999942779541,13.614999771118164,29.600000381469727
2024-01-04 20:30:00+00:00,171.44000244140625,383.17999267578125,92.17500305175781,33.810001373291016,53.77000045776367,40.31999969482422,34.349998474121094,4.190000057220459,13.630000114440918,29.579999923706055
2024-01-05 14:30:00+00:00,172.6300048828125,387.8599853515625,93.58000183105469,34.540000915527344,54.41999816894531,40.849998474121094,34.63999938964844,4.275000095367432,13.835000038146973,30.094999313354492
2024-01-05 15:30:00+00:00,173.02999877929688,387.86480712890625,93.48999786376953,34.53499984741211,54.529998779296875,40.77000045776367,34.45000076293945,4.244999885559082,13.75,30.079999923706055
2024-01-05 16:30:00+00:00,172.14500427246094,386.760009765625,93.04000091552734,34.46500015258789,54.45500183105469,40.689998626708984,34.5099983215332,4.239999771118164,13.729999542236328,29.940000534057617
2024-01-05 17:30:00+00:00,172.42999267578125,386.8800048828125,93.05999755859375,34.435001373291016,54.400001525878906,40.69499969482422,34.61000061035156,4.240099906921387,13.744999885559082,29.940000534057617
2024-01-05 18:30:00+00:00,172.52000427246094,386.8699951171875,93.23999786376953,34.51499938964844,54.470001220703125,40.720001220703125,34.650001525878906,4.244999885559082,13.739999771118164,29.934999465942383
2024-01-05 19:30:00+00:00,172.22000122070312,386.82000732421875,93.09500122070312,34.34989929199219,54.40999984741211,40.69499969482422,34.540000915527344,4.235000133514404,13.725000381469727,29.90999984741211
2024-01-05 20:30:00+00:00,172.27000427246094,386.4700012207031,93.23999786376953,34.435001373291016,54.334999084472656,40.72999954223633,34.560001373291016,4.239999771118164,13.729999542236328,29.920000076293945
2024-01-08 14:30:00+00:00,169.95799255371094,384.36358642578125,92.57499694824219,33.810001373291016,53.415000915527344,41.150001525878906,34.560001373291016,4.264999866485596,13.925000190734863,30.21500015258789
2024-01-08 15:30:00+00:00,170.1999969482422,386.0199890136719,92.91999816894531,33.89500045776367,53.599998474121094,41.060001373291016,34.58000183105469,4.264999866485596,13.9350004196167,30.239999771118164
2024-01-08 16:30:00+00:00,169.72000122070312,385.0899963378906,92.79000091552734,33.775001525878906,53.48500061035156,41.125,34.65999984741211,4.260000228881836,13.925000190734863,30.19499969482422
2024-01-08 17:30:00+00:00,169.67840576171875,385.8699951171875,92.82499694824219,33.76499938964844,53.41999816894531,41.150001525878906,34.61000061035156,4.255000114440918,13.925000190734863,30.204999923706055
2024-01-08 18:30:00+00:00,170.6199951171875,388.25,93.68000030517578,34.02000045776367,53.7052001953125,41.255001068115234,34.68000030517578,4.28000020980835,13.954999923706055,30.270000457763672
2024-01-08 19:30:00+00:00,171.36000061035156,388.0249938964844,93.69000244140625,34.060001373291016,53.849998474121094,41.26499938964844,34.67850112915039,4.28000020980835,13.975000381469727,30.264999389648438
2024-01-08 20:30:00+00:00,172.0,388.9800109863281,93.51000213623047,34.154998779296875,54.0099983215332,41.41999816894531,34.709999084472656,4.284999847412109,14.0,30.350000381469727
2024-01-09 14:30:00+00:00,170.7899932861328,384.0286865234375,92.4749984741211,33.650001525878906,53.619998931884766,40.78010177612305,34.23749923706055,4.204999923706055,13.862099647521973,29.959999084472656
2024-01-09 15:30:00+00:00,170.97999572753906,384.95001220703125,92.4800033569336,33.70560073852539,53.75,40.76499938964844,34.220001220703125,4.2179999351501465,13.859999656677246,29.81999969482422
2024-01-09 16:30:00+00:00,171.0500030517578,385.1983947753906,92.53500366210938,33.724998474121094,53.79999923706055,40.720001220703125,34.279998779296875,4.210000038146973,13.869999885559082,29.854999542236328
2024-01-09 17:30:00+00:00,170.41000366210938,383.82000732421875,92.29499816894531,33.59000015258789,53.619998931884766,40.63999938964844,34.20000076293945,4.208700180053711,13.829999923706055,29.810300827026367
2024-01-09 18:30:00+00:00,170.25,382.4700012207031,91.81999969482422,33.54999923706055,53.334999084472656,40.59000015258789,34.16999816894531,4.184999942779541,13.8149995803833,29.78499984741211
2024-01-09 19:30:00+00:00,170.51499938964844,382.9599914550781,92.01000213623047,33.592098236083984,53.40999984741211,40.619998931884766,34.15999984741211,4.195000171661377,13.8125,29.799999237060547
2024-01-09 20:30:00+00:00,170.64999389648438,383.6700134277344,92.06999969482422,33.650001525878906,53.45000076293945,40.59000015258789,34.209999084472656,4.184999942779541,13.819999694824219,29.709999084472656
2024-01-10 14:30:00+00:00,169.52999877929688,380.2099914550781,91.66500091552734,33.415000915527344,52.94499969482422,40.564998626708984,34.09000015258789,4.170000076293945,13.930000305175781,29.924999237060547
2024-01-10 15:30:00+00:00,169.77499389648438,381.55999755859375,91.76499938964844,33.40570068359375,53.029998779296875,40.54999923706055,34.209999084472656,4.184999942779541,13.954999923706055,29.90999984741211
2024-01-10 16:30:00+00:00,169.47999572753906,380.7699890136719,91.41000366210938,33.28499984741211,52.86750030517578,40.540000915527344,34.24399948120117,4.175000190734863,13.944999694824219,29.834999084472656
2024-01-10 17:30:00+00:00,169.66000366210938,380.82501220703125,91.38999938964844,33.32500076293945,52.69499969482422,40.540000915527344,34.279998779296875,4.179999828338623,13.960000038146973,29.84000015258789
2024-01-10 18:30:00+00:00,170.49000549316406,382.4849853515625,91.9000015258789,33.46500015258789,53.1150016784668,40.654998779296875,34.36000061035156,4.184999942779541,13.994999885559082,29.905000686645508
2024-01-10 19:30:00+00:00,170.8302001953125,381.385009765625,91.53500366210938,33.54499816894531,53.05500030517578,40.6349983215332,34.33250045776367,4.184999942779541,13.984999656677246,29.924999237060547
2024-01-10 20:30:00+00:00,170.98500061035156,381.7200012207031,91.45999908447266,33.59000015258789,53.02000045776367,40.63999938964844,34.380001068115234,4.184999942779541,13.979999542236328,29.90999984741211
2024-01-11 14:30:00+00:00,169.10000610351562,377.0400085449219,89.875,32.9900016784668,51.654998779296875,39.625,33.22999954223633,4.125,13.425000190734863,29.43000030517578
2024-01-11 15:30:00+00:00,168.99000549316406,376.8900146484375,89.96499633789062,32.89500045776367,51.665000915527344,39.349998474121094,33.20000076293945,4.119999885559082,13.295000076293945,29.229999542236328
2024-01-11 16:30:00+00:00,168.96090698242188,377.4200134277344,90.33000183105469,32.900001525878906,51.63999938964844,39.30500030517578,33.349998474121094,4.099999904632568,13.359999656677246,29.184999465942383
2024-01-11 17:30:00+00:00,169.36000061035156,379.125,90.69000244140625,33.00680160522461,51.81999969482422,39.36000061035156,33.4098014831543,4.119999885559082,13.399999618530273,29.309999465942383
2024-01-11 18:30:00+00:00,169.97000122070312,379.7099914550781,90.5199966430664,33.09270095825195,51.97999954223633,39.404998779296875,33.47600173950195,4.125,13.4399995803833,29.34000015258789
2024-01-11 19:30:00+00:00,170.0500030517578,379.0199890136719,90.37000274658203,33.095001220703125,51.915000915527344,39.41999816894531,33.50600051879883,4.125,13.4399995803833,29.354999542236328
2024-01-11 20:30:00+00:00,170.3000030517578,379.6600036621094,90.5199966430664,33.14500045776367,52.08000183105469,39.439998626708984,33.63999938964844,4.125,13.4350004196167,29.469999313354492
2024-01-12 14:30:00+00:00,171.9510040283203,378.9049987792969,90.1500015258789,32.41569900512695,52.314998626708984,39.58000183105469,33.625,4.144999980926514,13.274999618530273,29.854999542236328
2024-01-12 15:30:00+00:00,170.89999389648438,378.3500061035156,89.88999938964844,32.522701263427734,51.63999938964844,39.369998931884766,33.474998474121094,4.114999771118164,13.209699630737305,29.75
2024-01-12 16:30:00+00:00,169.55999755859375,377.3599853515625,89.51000213623047,32.64979934692383,51.44499969482422,39.279998779296875,33.3849983215332,4.114999771118164,13.130000114440918,29.635000228881836
2024-01-12 17:30:00+00:00,170.0399932861328,378.19000244140625,89.7699966430664,32.71549987792969,52.88999938964844,39.41999816894531,33.48500061035156,4.130000114440918,13.191300392150879,29.760000228881836
2024-01-12 18:30:00+00:00,170.75,378.5799865722656,90.05999755859375,33.09339904785156,53.00600051879883,39.439998626708984,33.46200180053711,4.130000114440918,13.194999694824219,29.844999313354492
2024-01-12 19:30:00+00:00,169.75999450683594,377.45001220703125,89.70999908447266,32.834999084472656,52.439998626708984,39.38999938964844,33.41999816894531,4.114999771118164,13.085000038146973,29.735000610351562
2024-01-12 20:30:00+00:00,169.05999755859375,377.8800048828125,89.68000030517578,32.79999923706055,52.619998931884766,39.380001068115234,33.38999938964844,4.119999885559082,13.085000038146973,29.809999465942383
2024-01-16 14:30:00+00:00,167.02000427246094,383.260009765625,86.16999816894531,32.07500076293945,51.494998931884766,38.040000915527344,33.04999923706055,3.994999885559082,12.890000343322754,29.420000076293945
2024-01-16 15:30:00+00:00,166.72000122070312,384.3900146484375,86.760498046875,32.13999938964844,51.70220184326172,38.029998779296875,33.130001068115234,3.990000009536743,12.899999618530273,29.5
2024-01-16 16:30:00+00:00,166.63999938964844,380.6462097167969,85.81999969482422,32.119998931884766,51.939998626708984,37.994998931884766,32.95000076293945,3.9700000286102295,12.848699569702148,29.3700008392334
2024-01-16 17:30:00+00:00,166.96499633789062,380.8478088378906,85.69000244140625,32.209999084472656,51.95000076293945,38.03499984741211,32.939998626708984,3.9749999046325684,12.859999656677246,29.44499969482422
2024-01-16 18:30:00+00:00,166.97999572753906,377.6300048828125,85.27899932861328,31.9950008392334,51.76499938964844,37.94499969482422,32.87310028076172,3.9700000286102295,12.824999809265137,29.389999389648438
2024-01-16 19:30:00+00:00,167.4600067138672,378.18499755859375,85.44499969482422,31.954999923706055,51.79499816894531,37.94499969482422,32.93000030517578,3.9700000286102295,12.8100004196167,29.424999237060547
2024-01-16 20:30:00+00:00,167.94000244140625,380.4800109863281,85.91999816894531,32.119998931884766,51.869998931884766,37.95000076293945,32.95000076293945,3.990000009536743,12.824999809265137,29.459999084472656
2024-01-17 14:30:00+00:00,167.96499633789062,378.7799987792969,84.62000274658203,31.84000015258789,51.540000915527344,37.61009979248047,32.650001525878906,3.944999933242798,12.789999961853027,29.0
2024-01-17 15:30:00+00:00,168.22999572753906,378.3900146484375,84.12000274658203,31.815000534057617,51.5099983215332,37.595001220703125,32.71500015258789,3.934999942779541,12.824999809265137,29.149999618530273
2024-01-17 16:30:00+00:00,167.7050018310547,375.82000732421875,84.23500061035156,31.725000381469727,51.40999984741211,37.55500030517578,32.70000076293945,3.934999942779541,12.805000305175781,29.149999618530273
2024-01-17 17:30:00+00:00,167.05999755859375,375.05499267578125,84.09020233154297,31.674999237060547,51.150001525878906,37.51499938964844,32.59000015258789,3.930000066757202,12.779999732971191,29.054000854492188
2024-01-17 18:30:00+00:00,167.25,375.760009765625,84.12000274658203,31.730499267578125,51.19300079345703,37.5890007019043,32.6875,3.930000066757202,12.805000305175781,29.125
2024-01-17 19:30:00+00:00,166.50999450683594,375.3399963378906,84.09500122070312,31.690000534057617,51.29999923706055,37.53499984741211,32.70000076293945,3.930000066757202,12.795000076293945,29.084999084472656
2024-01-17 20:30:00+00:00,167.14999389648438,377.2799987792969,84.41999816894531,31.81999969482422,51.374000549316406,37.58000183105469,32.72999954223633,3.930000066757202,12.800000190734863,29.1299991607666
2024-01-18 14:30:00+00:00,166.08999633789062,378.9700012207031,83.97000122070312,31.59000015258789,51.01499938964844,37.845001220703125,32.97999954223633,3.984999895095825,12.970000267028809,29.3700008392334
2024-01-18 15:30:00+00:00,165.83999633789062,375.2668151855469,83.49500274658203,31.594999313354492,50.709999084472656,37.8224983215332,32.95000076293945,4.0,12.930000305175781,29.360000610351562
2024-01-18 16:30:00+00:00,165.6999969482422,375.4700012207031,83.52999877929688,31.540000915527344,50.709999084472656,37.724998474121094,32.86000061035156,3.9800000190734863,12.899999618530273,29.209999084472656
2024-01-18 17:30:00+00:00,166.25999450683594,375.1600036621094,83.6050033569336,31.649999618530273,50.709999084472656,37.72090148925781,32.81999969482422,3.984999895095825,12.904999732971191,29.174999237060547
2024-01-18 18:30:00+00:00,166.72549438476562,377.20001220703125,83.70500183105469,31.646900177001953,51.025001525878906,37.80500030517578,33.0,4.0,12.944999694824219,29.260000228881836
2024-01-18 19:30:00+00:00,167.10000610351562,377.0,83.79499816894531,31.700000762939453,51.08810043334961,37.875,33.01750183105469,4.0,12.96500015258789,29.30500030517578
2024-01-18 20:30:00+00:00,167.4199981689453,376.8699951171875,83.88999938964844,31.729999542236328,51.1150016784668,37.900001525878906,33.07600021362305,4.005000114440918,13.010000228881836,29.360000610351562
2024-01-19 14:30:00+00:00,168.5050048828125,375.5,83.83999633789062,31.875,51.185001373291016,37.630001068115234,33.01499938964844,3.984999895095825,12.850000381469727,28.6299991607666
2024-01-19 15:30:00+00:00,169.00999450683594,376.7900085449219,84.1050033569336,31.860000610351562,51.130001068115234,37.61000061035156,33.02000045776367,3.990000009536743,12.859999656677246,28.735000610351562
2024-01-19 16:30:00+00:00,169.44500732421875,377.30999755859375,84.31500244140625,31.985000610351562,51.19499969482422,37.724998474121094,33.029998779296875,4.010000228881836,12.875,28.81999969482422
2024-01-19 17:30:00+00:00,169.8800048828125,380.1400146484375,84.75499725341797,32.10499954223633,51.4900016784668,37.85499954223633,33.08720016479492,4.010000228881836,12.970000267028809,28.940000534057617
2024-01-19 18:30:00+00:00,170.0800018310547,382.4501037597656,85.19000244140625,32.1328010559082,51.404998779296875,37.95000076293945,33.27799987792969,4.010000228881836,12.994999885559082,28.96500015258789
2024-01-19 19:30:00+00:00,169.97000122070312,382.3349914550781,85.31999969482422,32.154998779296875,51.494998931884766,37.96500015258789,33.2400016784668,4.019999980926514,12.975000381469727,28.90999984741211
2024-01-19 20:30:00+00:00,170.33999633789062,382.2900085449219,85.3499984741211,32.209999084472656,51.529998779296875,38.0,33.290000915527344,4.019999980926514,13.0,29.030000686645508
2024-01-22 14:30:00+00:00,171.7899932861328,392.3399963378906,86.62999725341797,32.869998931884766,52.880001068115234,38.48500061035156,33.6150016784668,4.054999828338623,13.029999732971191,29.239999771118164
2024-01-22 15:30:00+00:00,170.84500122070312,388.1400146484375,85.8499984741211,32.595001220703125,52.59000015258789,38.36000061035156,33.47999954223633,4.045000076293945,12.979999542236328,29.170000076293945
2024-01-22 16:30:00+00:00,170.625,386.9649963378906,85.92500305175781,32.64500045776367,52.900001525878906,38.377498626708984,33.5099983215332,4.047900199890137,13.010000228881836,29.219999313354492
2024-01-22 17:30:00+00:00,169.77999877929688,385.489990234375,85.67500305175781,32.48500061035156,52.744998931884766,38.255001068115234,33.41600036621094,4.025000095367432,12.944999694824219,29.084999084472656
2024-01-22 18:30:00+00:00,170.3000030517578,386.239990234375,85.61000061035156,32.5276985168457,52.78499984741211,38.26499938964844,33.380001068115234,4.019999980926514,12.925000190734863,29.084999084472656
2024-01-22 19:30:00+00:00,170.38999938964844,386.5199890136719,85.84500122070312,32.58000183105469,52.880001068115234,38.28499984741211,33.4099006652832,4.019999980926514,12.944999694824219,29.125
2024-01-22 20:30:00+00:00,170.13999938964844,386.04998779296875,85.73999786376953,32.54999923706055,52.83980178833008,38.33000183105469,33.400001525878906,4.019999980926514,12.960000038146973,29.110000610351562
2024-01-23 14:30:00+00:00,169.0399932861328,380.30999755859375,85.84500122070312,32.564998626708984,52.72999954223633,38.4900016784668,33.119998931884766,3.9649999141693115,13.010100364685059,28.889999389648438
2024-01-23 15:30:00+00:00,169.0301055908203,379.43499755859375,85.90249633789062,32.53499984741211,52.834999084472656,38.38999938964844,33.18000030517578,3.950000047683716,13.010000228881836,28.81999969482422
2024-01-23 16:30:00+00:00,169.1300048828125,379.05999755859375,86.12999725341797,32.61000061035156,52.89500045776367,38.345001220703125,33.19499969482422,3.950000047683716,13.005000114440918,28.934999465942383
2024-01-23 17:30:00+00:00,169.19500732421875,379.2900085449219,86.33999633789062,32.61600112915039,53.04990005493164,38.33169937133789,33.212501525878906,3.9649999141693115,13.024999618530273,28.940000534057617
2024-01-23 18:30:00+00:00,169.14999389648438,379.1400146484375,86.39790344238281,32.67250061035156,53.1880989074707,38.35499954223633,33.21500015258789,3.9700000286102295,13.029999732971191,28.915000915527344
2024-01-23 19:30:00+00:00,169.22500610351562,380.5299987792969,86.63500213623047,32.724998474121094,53.279998779296875,38.44499969482422,33.29999923706055,3.9700000286102295,13.055000305175781,28.954999923706055
2024-01-23 20:30:00+00:00,169.02000427246094,380.79998779296875,86.72000122070312,32.790000915527344,53.29999923706055,38.45000076293945,33.33000183105469,3.9800000190734863,13.0600004196167,28.920000076293945
2024-01-24 14:30:00+00:00,169.74000549316406,382.489990234375,87.43000030517578,32.98099899291992,53.04999923706055,38.9900016784668,33.83000183105469,4.019999980926514,13.244999885559082,29.514999389648438
2024-01-24 15:30:00+00:00,170.69000244140625,384.3500061035156,87.98999786376953,33.18000030517578,53.54499816894531,38.94499969482422,33.83000183105469,4.034999847412109,13.25,29.594999313354492
2024-01-24 16:30:00+00:00,170.83999633789062,382.67999267578125,87.77999877929688,33.220001220703125,53.40999984741211,38.95500183105469,33.84000015258789,4.034999847412109,13.260000228881836,29.645200729370117
2024-01-24 17:30:00+00:00,170.75999450683594,381.4800109863281,87.75,33.119998931884766,53.45500183105469,38.869998931884766,33.73400115966797,4.019999980926514,13.229999542236328,29.545000076293945
2024-01-24 18:30:00+00:00,170.34500122070312,380.04998779296875,87.47000122070312,32.994998931884766,53.20500183105469,38.82500076293945,33.709999084472656,4.021500110626221,13.199999809265137,29.469999313354492
2024-01-24 19:30:00+00:00,170.29010009765625,379.6050109863281,87.4000015258789,32.93989944458008,53.06999969482422,38.775001525878906,33.61000061035156,4.014999866485596,13.1899995803833,29.479999542236328
2024-01-24 20:30:00+00:00,170.52000427246094,379.3699951171875,87.58000183105469,32.97999954223633,53.27000045776367,38.755001068115234,33.599998474121094,4.010000228881836,13.204999923706055,29.510000228881836
2024-01-25 14:30:00+00:00,171.84500122070312,385.9100036621094,88.37999725341797,33.194000244140625,53.689998626708984,38.900001525878906,33.369998931884766,3.921999931335449,13.150099754333496,29.729999542236328
2024-01-25 15:30:00+00:00,171.83999633789062,383.92999267578125,87.8550033569336,33.08399963378906,53.40999984741211,38.81999969482422,33.38999938964844,3.9049999713897705,13.100000381469727,29.639999389648438
2024-01-25 16:30:00+00:00,171.5399932861328,383.1650085449219,87.56500244140625,32.948001861572266,53.119998931884766,38.81999969482422,33.48749923706055,3.8949999809265137,13.079999923706055,29.610000610351562
2024-01-25 17:30:00+00:00,172.27999877929688,383.55999755859375,87.58000183105469,33.04999923706055,53.310001373291016,38.845001220703125,33.52199935913086,3.8949999809265137,13.095000267028809,29.630800247192383
2024-01-25 18:30:00+00:00,172.76499938964844,383.760009765625,87.63999938964844,33.224998474121094,53.56990051269531,38.915000915527344,33.45000076293945,3.9000000953674316,13.114999771118164,29.655000686645508
2024-01-25 19:30:00+00:00,172.6020050048828,382.18499755859375,87.75,33.224998474121094,53.630001068115234,38.95000076293945,33.525001525878906,3.9100000858306885,13.125,29.684999465942383
2024-01-25 20:30:00+00:00,172.97999572753906,382.7300109863281,88.01000213623047,33.400001525878906,53.744998931884766,39.005001068115234,33.63999938964844,3.9200000762939453,13.130000114440918,29.670000076293945
2024-01-26 14:30:00+00:00,172.4199981689453,377.70001220703125,87.80999755859375,33.46500015258789,53.779998779296875,39.54499816894531,33.869998931884766,3.9149999618530273,13.094499588012695,29.75
2024-01-26 15:30:00+00:00,172.46499633789062,378.29998779296875,88.0999984741211,33.45899963378906,53.854000091552734,39.6349983215332,33.900001525878906,3.930000066757202,13.145000457763672,29.871000289916992
2024-01-26 16:30:00+00:00,172.5850067138672,378.3699951171875,88.02999877929688,33.404998779296875,53.79999923706055,39.529998779296875,34.040000915527344,3.934999942779541,13.119999885559082,29.815000534057617
2024-01-26 17:30:00+00:00,172.64999389648438,378.1600036621094,87.9800033569336,33.46500015258789,53.92499923706055,39.56010055541992,33.95000076293945,3.940000057220459,13.119999885559082,29.80500030517578
2024-01-26 18:30:00+00:00,172.27000427246094,378.0400085449219,88.00499725341797,33.415000915527344,53.78499984741211,39.58000183105469,33.92499923706055,3.934999942779541,13.104999542236328,29.795000076293945
2024-01-26 19:30:00+00:00,172.47000122070312,377.7200012207031,88.12999725341797,33.415000915527344,53.77989959716797,39.599998474121094,33.95000076293945,3.934999942779541,13.114999771118164,29.81999969482422
2024-01-26 20:30:00+00:00,172.2899932861328,377.8800048828125,87.7300033569336,33.43000030517578,53.68000030517578,39.650001525878906,33.88999938964844,3.934999942779541,13.109999656677246,29.8700008392334
2024-01-29 14:30:00+00:00,172.44000244140625,378.0950012207031,86.88500213623047,33.44499969482422,53.98500061035156,39.46500015258789,33.45500183105469,3.8450000286102295,12.944999694824219,29.78499984741211
2024-01-29 15:30:00+00:00,171.8000030517578,377.739990234375,86.79000091552734,33.32500076293945,53.814998626708984,39.474998474121094,33.55500030517578,3.841099977493286,12.954999923706055,29.719999313354492
2024-01-29 16:30:00+00:00,171.61000061035156,377.2300109863281,86.61499786376953,33.349998474121094,53.814998626708984,39.34939956665039,33.487998962402344,3.8399999141693115,12.90999984741211,29.68000030517578
2024-01-29 17:30:00+00:00,171.6999969482422,377.8599853515625,86.80999755859375,33.35499954223633,53.76499938964844,39.39500045776367,33.459999084472656,3.8450000286102295,12.899900436401367,29.665000915527344
2024-01-29 18:30:00+00:00,171.6699981689453,377.760009765625,86.93499755859375,33.334999084472656,53.75,39.44499969482422,33.53499984741211,3.8399999141693115,12.904999732971191,29.665000915527344
2024-01-29 19:30:00+00:00,172.47000122070312,380.135009765625,87.66999816894531,33.584999084472656,54.12699890136719,39.6150016784668,33.72999954223633,3.8450000286102295,12.96500015258789,29.84000015258789
2024-01-29 20:30:00+00:00,172.72999572753906,380.55999755859375,87.62000274658203,33.6150016784668,54.1150016784668,39.689998626708984,33.779998779296875,3.8550000190734863,12.979999542236328,29.969999313354492
2024-01-30 14:30:00+00:00,174.14999389648438,382.04998779296875,86.92009735107422,34.47999954223633,55.79499816894531,39.63999938964844,33.689998626708984,3.9200000762939453,13.089400291442871,29.913999557495117
2024-01-30 15:30:00+00:00,175.1300048828125,383.4700012207031,87.11000061035156,34.64500045776367,56.06999969482422,39.709999084472656,33.70000076293945,3.934999942779541,13.114999771118164,30.174999237060547
2024-01-30 16:30:00+00:00,175.5800018310547,383.5899963378906,87.62999725341797,34.82500076293945,56.86000061035156,39.81010055541992,33.79399871826172,3.950000047683716,13.145000457763672,30.225000381469727
2024-01-30 17:30:00+00:00,175.9001007080078,386.55999755859375,87.6500015258789,34.814998626708984,56.845001220703125,39.80500030517578,33.70000076293945,3.9549999237060547,13.130000114440918,30.219999313354492
2024-01-30 18:30:00+00:00,176.36000061035156,386.5400085449219,87.875,34.834999084472656,56.95000076293945,39.83000183105469,33.7400016784668,3.950000047683716,13.100000381469727,30.18000030517578
2024-01-30 19:30:00+00:00,176.44500732421875,387.5799865722656,88.03500366210938,34.845001220703125,56.91999816894531,39.83000183105469,33.75199890136719,3.9600000381469727,13.140000343322754,30.260000228881836
2024-01-30 20:30:00+00:00,176.27000427246094,386.8500061035156,87.625,34.790000915527344,57.08420181274414,39.85499954223633,33.75,3.950000047683716,13.119999885559082,30.229999542236328
2024-01-31 14:30:00+00:00,176.9499969482422,393.125,88.5999984741211,34.900001525878906,57.46500015258789,39.959999084472656,33.900001525878906,4.03000020980835,13.069899559020996,30.3799991607666
2024-01-31 15:30:00+00:00,176.75,392.114990234375,88.45500183105469,34.58000183105469,57.375,39.779998779296875,33.88249969482422,4.019999980926514,13.010299682617188,30.209999084472656
2024-01-31 16:30:00+00:00,176.52999877929688,391.70001220703125,88.6500015258789,34.61000061035156,57.290000915527344,39.6349983215332,33.94499969482422,4.025000095367432,13.0649995803833,30.309999465942383
2024-01-31 17:30:00+00:00,176.0800018310547,390.8299865722656,88.38359832763672,34.52750015258789,57.27000045776367,39.564998626708984,33.9119987487793,4.025000095367432,13.03499984741211,30.270000457763672
2024-01-31 18:30:00+00:00,176.27999877929688,389.30999755859375,87.94000244140625,34.345001220703125,57.04999923706055,39.5099983215332,33.91749954223633,4.010000228881836,12.979999542236328,30.18000030517578
