Date,V,MA,PYPL,AXP,GPN,FIS,WU,ADP
2024-01-03 20:30:00+00:00,257.9599914550781,418.7300109863281,58.63999938964844,186.24000549316406,125.54000091552734,60.20000076293945,11.824999809265137,232.5
2024-01-04 14:30:00+00:00,260.1099853515625,422.82000732421875,58.494998931884766,188.0,127.0999984741211,60.83000183105469,11.805000305175781,234.2550048828125
2024-01-04 15:30:00+00:00,260.7900085449219,422.8500061035156,58.86000061035156,188.17999267578125,127.29000091552734,60.94499969482422,11.879500389099121,234.88999938964844
2024-01-04 16:30:00+00:00,259.9800109863281,422.07000732421875,58.77000045776367,187.75,126.4000015258789,60.81230163574219,11.850000381469727,234.02999877929688
2024-01-04 17:30:00+00:00,259.7900085449219,421.94000244140625,58.48500061035156,187.7100067138672,126.33000183105469,60.45500183105469,11.805000305175781,234.05999755859375
2024-01-04 18:30:00+00:00,259.739990234375,422.2799987792969,58.39500045776367,187.44000244140625,126.2699966430664,60.68000030517578,11.824999809265137,233.94000244140625
2024-01-04 19:30:00+00:00,259.4800109863281,420.8710021972656,58.561798095703125,187.28500366210938,126.69000244140625,60.744998931884766,11.8149995803833,234.91000366210938
2024-01-04 20:30:00+00:00,259.6499938964844,419.20001220703125,58.45000076293945,187.17999267578125,125.80999755859375,60.599998474121094,11.734999656677246,233.72999572753906
2024-01-05 14:30:00+00:00,260.760009765625,420.510009765625,59.540000915527344,188.91000366210938,127.78500366210938,61.4900016784668,12.0,234.60499572753906
2024-01-05 15:30:00+00:00,260.05999755859375,419.8900146484375,59.720001220703125,189.08999633789062,127.41999816894531,61.220001220703125,11.975000381469727,234.22000122070312
2024-01-05 16:30:00+00:00,259.2799987792969,418.0799865722656,59.415000915527344,188.30499267578125,127.45999908447266,61.130001068115234,11.949999809265137,234.4199981689453
2024-01-05 17:30:00+00:00,259.6700134277344,418.0799865722656,59.49599838256836,188.38999938964844,127.69000244140625,60.95000076293945,11.975000381469727,234.4149932861328
2024-01-05 18:30:00+00:00,259.489990234375,418.260009765625,59.84000015258789,189.125,128.11000061035156,61.33000183105469,11.994999885559082,234.76499938964844
2024-01-05 19:30:00+00:00,259.07000732421875,417.8299865722656,59.9900016784668,188.6199951171875,127.62000274658203,61.1349983215332,11.970000267028809,234.8000030517578
2024-01-05 20:30:00+00:00,259.6000061035156,419.2699890136719,60.13999938964844,189.0,127.37000274658203,61.409000396728516,11.960000038146973,235.1699981689453
2024-01-08 14:30:00+00:00,260.8299865722656,418.010009765625,61.119998931884766,186.80999755859375,130.44000244140625,62.43000030517578,12.128700256347656,234.97500610351562
2024-01-08 15:30:00+00:00,260.4200134277344,417.18499755859375,61.27000045776367,187.47000122070312,130.99989318847656,62.70000076293945,12.135000228881836,235.8000030517578
2024-01-08 16:30:00+00:00,260.3399963378906,417.69000244140625,61.33000183105469,187.33999633789062,130.97000122070312,62.79999923706055,12.140000343322754,235.88999938964844
2024-01-08 17:30:00+00:00,260.32000732421875,417.989990234375,61.404998779296875,187.30499267578125,131.58999633789062,63.27000045776367,12.199999809265137,235.77999877929688
2024-01-08 18:30:00+00:00,260.8999938964844,420.2699890136719,61.45500183105469,188.17750549316406,132.1300048828125,63.14500045776367,12.1899995803833,236.30499267578125
2024-01-08 19:30:00+00:00,261.9200134277344,420.697509765625,61.60499954223633,188.47000122070312,132.97000122070312,63.44499969482422,12.194999694824219,236.60000610351562
2024-01-08 20:30:00+00:00,262.5400085449219,421.8999938964844,61.7400016784668,189.22000122070312,133.0800018310547,63.31999969482422,12.3100004196167,236.74000549316406
2024-01-09 14:30:00+00:00,262.8900146484375,421.0201110839844,61.20000076293945,187.24000549316406,132.13499450683594,63.31999969482422,12.194999694824219,236.33999633789062
2024-01-09 15:30:00+00:00,262.6033020019531,420.9200134277344,61.790000915527344,187.3699951171875,132.63999938964844,63.22999954223633,12.21500015258789,236.66000366210938
2024-01-09 16:30:00+00:00,262.9800109863281,420.989990234375,61.45000076293945,187.5500030517578,132.6199951171875,62.88999938964844,12.1899995803833,236.44500732421875
2024-01-09 17:30:00+00:00,262.8599853515625,422.2449951171875,61.53499984741211,186.9499969482422,132.1649932861328,62.599998474121094,12.180000305175781,235.8800048828125
2024-01-09 18:30:00+00:00,263.2250061035156,422.54998779296875,61.095001220703125,186.39999389648438,132.07000732421875,62.42499923706055,12.1899995803833,235.38999938964844
2024-01-09 19:30:00+00:00,263.2699890136719,422.42999267578125,61.031898498535156,186.50999450683594,131.63999938964844,62.439998626708984,12.194999694824219,235.50999450683594
2024-01-09 20:30:00+00:00,263.32000732421875,422.6400146484375,61.029998779296875,186.82000732421875,131.35000610351562,62.16999816894531,12.149999618530273,235.24000549316406
2024-01-10 14:30:00+00:00,263.42999267578125,424.6400146484375,60.522499084472656,184.52999877929688,131.97000122070312,61.869998931884766,12.170000076293945,234.86000061035156
2024-01-10 15:30:00+00:00,263.30499267578125,425.5199890136719,60.845001220703125,184.6999969482422,132.3538055419922,61.93000030517578,12.168999671936035,234.97999572753906
2024-01-10 16:30:00+00:00,263.6199951171875,426.0899963378906,61.16999816894531,184.1199951171875,132.11000061035156,62.209999084472656,12.125,235.74000549316406
2024-01-10 17:30:00+00:00,263.8900146484375,426.5899963378906,61.05500030517578,183.89999389648438,132.6199951171875,62.22999954223633,12.100000381469727,235.7949981689453
2024-01-10 18:30:00+00:00,264.3599853515625,428.3900146484375,61.23189926147461,185.13999938964844,133.0749969482422,62.467498779296875,12.145000457763672,235.4199981689453
2024-01-10 19:30:00+00:00,264.20001220703125,428.2099914550781,61.052398681640625,184.7050018310547,133.2100067138672,62.415000915527344,12.109999656677246,235.4550018310547
2024-01-10 20:30:00+00:00,264.3999938964844,428.2699890136719,60.95000076293945,184.9600067138672,133.27000427246094,62.43000030517578,12.114999771118164,235.25999450683594
2024-01-11 14:30:00+00:00,263.6099853515625,428.20001220703125,60.38999938964844,182.9600067138672,131.625,61.82500076293945,11.890000343322754,234.4949951171875
2024-01-11 15:30:00+00:00,262.7900085449219,426.5249938964844,60.36000061035156,182.96499633789062,131.24000549316406,61.7400016784668,11.904999732971191,233.3300018310547
2024-01-11 16:30:00+00:00,262.9849853515625,426.30499267578125,60.61000061035156,183.4532928466797,131.25,61.79999923706055,11.984999656677246,232.60499572753906
2024-01-11 17:30:00+00:00,263.5350036621094,426.82000732421875,61.25,184.0500030517578,131.51499938964844,62.060001373291016,11.994999885559082,233.35499572753906
2024-01-11 18:30:00+00:00,264.19000244140625,427.4200134277344,61.36000061035156,184.55999755859375,132.35000610351562,62.09000015258789,12.024999618530273,234.4550018310547
2024-01-11 19:30:00+00:00,264.0799865722656,427.4599914550781,61.11000061035156,184.52999877929688,131.9499969482422,61.90999984741211,12.029999732971191,234.24000549316406
2024-01-11 20:30:00+00:00,264.0400085449219,426.6099853515625,61.34000015258789,185.02999877929688,132.0,62.279998779296875,12.050000190734863,235.24000549316406
2024-01-12 14:30:00+00:00,264.6600036621094,429.67999267578125,61.15999984741211,183.80999755859375,131.93499755859375,62.52000045776367,12.154999732971191,234.8000030517578
2024-01-12 15:30:00+00:00,264.1300048828125,429.92999267578125,61.125,182.93499755859375,130.8699951171875,61.900001525878906,12.220800399780273,234.91000366210938
2024-01-12 16:30:00+00:00,264.07501220703125,428.875,60.8650016784668,182.28500366210938,129.9705047607422,61.599998474121094,12.220000267028809,234.76499938964844
2024-01-12 17:30:00+00:00,264.42999267578125,429.5,61.005001068115234,183.13999938964844,130.3300018310547,61.8650016784668,12.220000267028809,235.50999450683594
2024-01-12 18:30:00+00:00,264.51580810546875,429.1099853515625,61.0900993347168,183.25,130.61000061035156,61.935001373291016,12.229999542236328,235.74000549316406
2024-01-12 19:30:00+00:00,264.2200012207031,428.0799865722656,61.150001525878906,182.68499755859375,130.32000732421875,61.849998474121094,12.175000190734863,235.75
2024-01-12 20:30:00+00:00,264.260009765625,429.1000061035156,60.9900016784668,182.02000427246094,130.27000427246094,61.7599983215332,12.194999694824219,235.92999267578125
2024-01-16 14:30:00+00:00,265.1000061035156,428.760009765625,59.24100112915039,180.3000030517578,129.07000732421875,61.25,12.07450008392334,235.6199951171875
2024-01-16 15:30:00+00:00,264.9849853515625,428.3399963378906,58.994998931884766,180.0749969482422,129.02000427246094,61.41999816894531,12.1850004196167,235.3300018310547
2024-01-16 16:30:00+00:00,264.80999755859375,428.2099914550781,58.85499954223633,179.94000244140625,128.92999267578125,61.459999084472656,12.15999984741211,234.4550018310547
2024-01-16 17:30:00+00:00,265.05499267578125,428.8900146484375,58.525001525878906,180.32000732421875,129.375,61.709999084472656,12.190099716186523,235.02999877929688
2024-01-16 18:30:00+00:00,264.4100036621094,427.94500732421875,58.21500015258789,179.4600067138672,128.33999633789062,61.09000015258789,12.149999618530273,234.2689971923828
2024-01-16 19:30:00+00:00,264.55999755859375,428.04998779296875,58.44499969482422,180.01499938964844,128.63999938964844,61.13999938964844,12.210000038146973,234.53500366210938
2024-01-16 20:30:00+00:00,265.07000732421875,428.1199951171875,58.45000076293945,180.94000244140625,128.89999389648438,61.150001525878906,12.229999542236328,235.25999450683594
2024-01-17 14:30:00+00:00,266.3699951171875,428.6499938964844,56.869998931884766,181.36500549316406,128.8300018310547,60.790000915527344,12.21500015258789,235.41000366210938
2024-01-17 15:30:00+00:00,266.510009765625,429.82000732421875,58.03499984741211,181.07000732421875,128.55999755859375,60.33000183105469,12.095000267028809,235.83999633789062
2024-01-17 16:30:00+00:00,265.94000244140625,428.04998779296875,57.98500061035156,180.52000427246094,128.02999877929688,59.79949951171875,12.079999923706055,235.32000732421875
2024-01-17 17:30:00+00:00,265.70001220703125,427.8699951171875,58.14500045776367,180.22000122070312,127.52999877929688,59.8650016784668,11.994999885559082,234.7100067138672
2024-01-17 18:30:00+00:00,265.9800109863281,427.45001220703125,58.724998474121094,180.32000732421875,127.6500015258789,60.02000045776367,12.015000343322754,234.72999572753906
2024-01-17 19:30:00+00:00,265.5899963378906,426.5249938964844,59.442501068115234,180.3000030517578,127.80000305175781,59.70000076293945,11.994999885559082,234.6999969482422
2024-01-17 20:30:00+00:00,266.6600036621094,427.3699951171875,59.900001525878906,181.02999877929688,128.02000427246094,59.83000183105469,12.045000076293945,235.3800048828125
2024-01-18 14:30:00+00:00,267.3599853515625,429.5150146484375,61.02399826049805,179.57000732421875,127.18000030517578,59.0099983215332,12.100000381469727,235.1199951171875
2024-01-18 15:30:00+00:00,267.6499938964844,428.7900085449219,61.0,179.00999450683594,126.76499938964844,58.33000183105469,12.029999732971191,235.1699981689453
2024-01-18 16:30:00+00:00,266.8999938964844,428.2799987792969,60.92499923706055,178.13999938964844,126.58000183105469,58.52000045776367,11.935999870300293,234.77999877929688
2024-01-18 17:30:00+00:00,267.2699890136719,428.9100036621094,61.060001373291016,178.22000122070312,126.83999633789062,58.59000015258789,11.944999694824219,234.42999267578125
2024-01-18 18:30:00+00:00,268.17999267578125,430.6099853515625,61.880001068115234,179.24000549316406,127.0,58.849998474121094,11.989999771118164,235.66000366210938
2024-01-18 19:30:00+00:00,268.44500732421875,430.8299865722656,62.415000915527344,179.8800048828125,127.54000091552734,59.099998474121094,11.994999885559082,236.3699951171875
2024-01-18 20:30:00+00:00,268.1600036621094,430.67999267578125,62.11000061035156,179.7899932861328,127.41000366210938,58.97999954223633,11.960000038146973,236.10000610351562
2024-01-19 14:30:00+00:00,268.9800109863281,433.94000244140625,64.55500030517578,181.2899932861328,128.63999938964844,59.68000030517578,11.982500076293945,237.24000549316406
2024-01-19 15:30:00+00:00,268.8900146484375,433.6199951171875,64.55989837646484,181.22000122070312,128.0500030517578,59.529998779296875,12.0,237.4949951171875
2024-01-19 16:30:00+00:00,268.9750061035156,433.8399963378906,65.1698989868164,181.66000366210938,128.0749969482422,59.45500183105469,11.984999656677246,237.5800018310547
2024-01-19 17:30:00+00:00,269.7650146484375,434.6700134277344,65.30249786376953,182.02999877929688,128.9199981689453,59.70000076293945,12.005000114440918,238.5500030517578
2024-01-19 18:30:00+00:00,270.4800109863281,435.30499267578125,65.69999694824219,182.89999389648438,129.39999389648438,59.90999984741211,12.055000305175781,238.74000549316406
2024-01-19 19:30:00+00:00,270.63031005859375,436.19000244140625,65.81999969482422,183.16000366210938,129.66000366210938,59.90999984741211,12.055000305175781,238.52999877929688
2024-01-19 20:30:00+00:00,270.9100036621094,437.010009765625,65.81999969482422,183.19000244140625,129.5,59.880001068115234,12.07960033416748,238.22999572753906
2024-01-22 14:30:00+00:00,270.989990234375,438.7099914550781,66.08000183105469,186.7100067138672,132.52999877929688,61.150001525878906,12.170000076293945,239.35499572753906
2024-01-22 15:30:00+00:00,271.6099853515625,439.2200012207031,65.44999694824219,185.86000061035156,132.7100067138672,61.29999923706055,12.15999984741211,239.8000030517578
2024-01-22 16:30:00+00:00,271.69000244140625,439.4949951171875,64.97000122070312,185.49000549316406,133.0,61.64500045776367,12.208000183105469,239.88999938964844
2024-01-22 17:30:00+00:00,271.0498962402344,438.29998779296875,64.33149719238281,184.3249969482422,132.2949981689453,61.59000015258789,12.194999694824219,239.36000061035156
2024-01-22 18:30:00+00:00,271.3949890136719,439.18499755859375,63.71500015258789,184.25,132.61000061035156,61.64870071411133,12.210000038146973,239.69000244140625
2024-01-22 19:30:00+00:00,271.5899963378906,439.7799987792969,63.650001525878906,184.72999572753906,132.7100067138672,61.779998779296875,12.194999694824219,239.5
2024-01-22 20:30:00+00:00,271.2699890136719,439.57000732421875,63.7599983215332,185.00999450683594,132.72999572753906,61.81999969482422,12.172499656677246,239.4199981689453
2024-01-23 14:30:00+00:00,270.42999267578125,438.69500732421875,65.02010345458984,185.97999572753906,132.19000244140625,62.0,12.3100004196167,239.5
2024-01-23 15:30:00+00:00,271.0,438.614990234375,65.19989776611328,185.27000427246094,131.77999877929688,61.77000045776367,12.329999923706055,238.51499938964844
2024-01-23 16:30:00+00:00,271.3599853515625,438.8599853515625,65.22000122070312,185.2949981689453,131.55999755859375,60.77000045776367,12.305000305175781,238.61000061035156
2024-01-23 17:30:00+00:00,271.3800048828125,439.55999755859375,64.76499938964844,185.3300018310547,131.91000366210938,60.66999816894531,12.3149995803833,239.17019653320312
2024-01-23 18:30:00+00:00,271.75,438.6263122558594,64.856201171875,185.22000122070312,131.50999450683594,60.685001373291016,12.399999618530273,239.47000122070312
2024-01-23 19:30:00+00:00,271.385009765625,438.6099853515625,64.69000244140625,185.5749969482422,131.7100067138672,60.73500061035156,12.404999732971191,239.63999938964844
2024-01-23 20:30:00+00:00,271.2699890136719,438.70001220703125,64.77999877929688,185.47999572753906,131.83999633789062,60.43000030517578,12.390000343322754,240.3699951171875
2024-01-24 14:30:00+00:00,271.79998779296875,437.1300048828125,64.48500061035156,187.10000610351562,131.1699981689453,60.06999969482422,12.460000038146973,240.63999938964844
2024-01-24 15:30:00+00:00,272.29998779296875,439.5849914550781,63.70500183105469,188.0850067138672,131.60499572753906,60.41999816894531,12.494999885559082,240.9600067138672
2024-01-24 16:30:00+00:00,272.3489990234375,440.42999267578125,63.66899871826172,188.08999633789062,131.33999633789062,60.38100051879883,12.475000381469727,239.7899932861328
2024-01-24 17:30:00+00:00,272.19000244140625,440.05499267578125,63.630001068115234,187.50999450683594,130.36500549316406,60.5,12.430000305175781,238.9550018310547
2024-01-24 18:30:00+00:00,271.9800109863281,439.9150085449219,63.1150016784668,186.35499572753906,129.22000122070312,60.68000030517578,12.364999771118164,238.36000061035156
2024-01-24 19:30:00+00:00,271.8800048828125,439.8299865722656,63.18000030517578,185.89999389648438,129.64999389648438,60.900001525878906,12.359999656677246,238.63999938964844
2024-01-24 20:30:00+00:00,271.6700134277344,438.67999267578125,63.02000045776367,185.82000732421875,130.02000427246094,61.06999969482422,12.354999542236328,238.47999572753906
2024-01-25 14:30:00+00:00,271.2799987792969,438.239990234375,63.40999984741211,187.78179931640625,130.6699981689453,61.52000045776367,12.510000228881836,238.3699951171875
2024-01-25 15:30:00+00:00,271.6950988769531,437.8299865722656,63.54499816894531,187.9600067138672,130.64500427246094,61.529998779296875,12.494999885559082,238.07000732421875
2024-01-25 16:30:00+00:00,271.4599914550781,436.44000244140625,63.72999954223633,187.36000061035156,130.1199951171875,61.310001373291016,12.414999961853027,237.82000732421875
2024-01-25 17:30:00+00:00,271.2699890136719,435.9208068847656,61.255001068115234,187.7899932861328,129.89999389648438,61.38999938964844,12.425000190734863,237.2899932861328
2024-01-25 18:30:00+00:00,271.3800048828125,436.57501220703125,60.349998474121094,187.91000366210938,130.4550018310547,61.81999969482422,12.475000381469727,237.35000610351562
2024-01-25 19:30:00+00:00,271.79998779296875,436.42999267578125,60.28499984741211,188.0399932861328,130.40499877929688,61.90999984741211,12.430000305175781,236.6699981689453
2024-01-25 20:30:00+00:00,272.7699890136719,436.8800048828125,60.709999084472656,188.0800018310547,131.3800048828125,62.27000045776367,12.5,236.75
2024-01-26 14:30:00+00:00,268.4786071777344,436.4700012207031,60.91999816894531,202.19000244140625,133.11000061035156,62.83000183105469,12.5649995803833,236.61000061035156
2024-01-26 15:30:00+00:00,269.4100036621094,439.67999267578125,61.779998779296875,202.26499938964844,133.3699951171875,62.72999954223633,12.555000305175781,236.72000122070312
2024-01-26 16:30:00+00:00,268.1400146484375,438.31500244140625,61.61000061035156,201.39999389648438,133.61000061035156,62.9900016784668,12.574999809265137,236.4600067138672
2024-01-26 17:30:00+00:00,268.2900085449219,438.3599853515625,61.92499923706055,200.19000244140625,134.0449981689453,63.26499938964844,12.579999923706055,235.67999267578125
2024-01-26 18:30:00+00:00,268.25,438.8599853515625,62.029998779296875,200.49000549316406,133.6999969482422,63.43000030517578,12.555000305175781,235.91990661621094
2024-01-26 19:30:00+00:00,268.5899963378906,438.8900146484375,61.84000015258789,201.07000732421875,134.24000549316406,63.69499969482422,12.550000190734863,235.92999267578125
2024-01-26 20:30:00+00:00,268.0,438.55999755859375,61.790000915527344,201.44000244140625,133.89999389648438,63.52000045776367,12.475000381469727,236.0800018310547
2024-01-29 14:30:00+00:00,272.1400146484375,438.1499938964844,62.43000030517578,200.91000366210938,134.58999633789062,63.69499969482422,12.569999694824219,235.95989990234375
2024-01-29 15:30:00+00:00,272.25,438.04998779296875,62.9900016784668,200.25250244140625,134.19000244140625,63.68000030517578,12.630000114440918,235.33999633789062
2024-01-29 16:30:00+00:00,272.4960021972656,437.70001220703125,63.119998931884766,199.61500549316406,134.5500030517578,63.429901123046875,12.625,236.22999572753906
2024-01-29 17:30:00+00:00,272.29400634765625,437.30999755859375,63.10499954223633,199.2700958251953,134.3699951171875,63.380001068115234,12.680000305175781,236.30999755859375
2024-01-29 18:30:00+00:00,273.2200012207031,438.1724853515625,63.185001373291016,199.6999969482422,134.53500366210938,63.28499984741211,12.680000305175781,236.38999938964844
2024-01-29 19:30:00+00:00,274.739990234375,439.739990234375,63.5,200.42999267578125,135.66000366210938,63.70500183105469,12.595000267028809,237.32000732421875
2024-01-29 20:30:00+00:00,273.8299865722656,440.5199890136719,63.77000045776367,200.80999755859375,135.3800048828125,63.4900016784668,12.614999771118164,237.7100067138672
2024-01-30 14:30:00+00:00,277.0899963378906,442.0899963378906,62.2400016784668,202.3300018310547,135.61000061035156,63.11000061035156,12.704999923706055,236.92999267578125
2024-01-30 15:30:00+00:00,277.4100036621094,443.6499938964844,62.595001220703125,202.77999877929688,135.5399932861328,63.0,12.770000457763672,237.94000244140625
2024-01-30 16:30:00+00:00,277.510009765625,444.05499267578125,62.59000015258789,202.8603057861328,135.32000732421875,62.79499816894531,12.734999656677246,238.19000244140625
2024-01-30 17:30:00+00:00,277.57000732421875,444.8599853515625,63.185001373291016,203.0500030517578,135.51499938964844,62.689998626708984,12.744999885559082,238.14999389648438
2024-01-30 18:30:00+00:00,278.4200134277344,445.8800048828125,63.62590026855469,203.64500427246094,135.85000610351562,62.72999954223633,12.914999961853027,238.68499755859375
2024-01-30 19:30:00+00:00,277.4849853515625,445.54998779296875,63.90010070800781,204.14999389648438,136.15499877929688,63.165000915527344,12.854999542236328,238.2100067138672
2024-01-30 20:30:00+00:00,277.1300048828125,445.25,63.68000030517578,204.1300048828125,135.94000244140625,63.130001068115234,12.824999809265137,238.50999450683594
2024-01-31 14:30:00+00:00,276.44000244140625,452.42999267578125,63.16999816894531,204.27999877929688,135.49000549316406,63.03499984741211,12.84000015258789,248.94000244140625
2024-01-31 15:30:00+00:00,275.0400085449219,449.1099853515625,62.8650016784668,203.23500061035156,135.43499755859375,62.90999984741211,12.819999694824219,249.81500244140625
2024-01-31 16:30:00+00:00,275.17999267578125,451.2300109863281,62.894100189208984,204.11000061035156,135.6199951171875,63.369998931884766,12.8100004196167,246.5800018310547
2024-01-31 17:30:00+00:00,275.5799865722656,451.29998779296875,62.70000076293945,203.67999267578125,135.29769897460938,63.08000183105469,12.755000114440918,247.76499938964844
2024-01-31 18:30:00+00:00,275.3399963378906,451.80499267578125,62.404998779296875,203.4600067138672,135.05999755859375,63.02000045776367,12.71500015258789,248.39999389648438
2024-01-31 19:30:00+00:00,274.07000732421875,451.07000732421875,61.83000183105469,202.1999969482422,134.1199951171875,62.849998474121094,12.6850004196167,245.36500549316406
2024-01-31 20:30:00+00:00,273.19000244140625,448.8500061035156,61.31999969482422,200.72999572753906,133.19000244140625,62.2599983215332,12.579999923706055,245.7899932861328
2024-02-01 14:30:00+00:00,276.3900146484375,459.29998779296875,61.769100189208984,202.32000732421875,133.6999969482422,62.75,12.767399787902832,244.0800018310547
2024-02-01 15:30:00+00:00,275.29998779296875,457.489990234375,60.88999938964844,200.7949981689453,132.39999389648438,61.72999954223633,12.647199630737305,243.41000366210938
2024-02-01 16:30:00+00:00,275.7449951171875,457.1549987792969,61.25090026855469,202.38999938964844,133.6199951171875,62.04999923706055,12.670000076293945,243.8300018310547
2024-02-01 17:30:00+00:00,276.26519775390625,458.3949890136719,61.3650016784668,202.52999877929688,134.30999755859375,62.255001068115234,12.6899995803833,244.83999633789062
2024-02-01 18:30:00+00:00,276.2300109863281,458.010009765625,61.65010070800781,202.57000732421875,134.63999938964844,62.27000045776367,12.65999984741211,245.26499938964844
2024-02-01 19:30:00+00:00,276.8299865722656,459.4949951171875,61.82379913330078,202.9600067138672,135.35000610351562,62.64500045776367,12.704999923706055,246.2899932861328
2024-02-01 20:30:00+00:00,277.0400085449219,461.1099853515625,62.029998779296875,203.2100067138672,135.25,62.869998931884766,12.75,247.0
2024-02-02 14:30:00+00:00,276.3900146484375,460.2461853027344,61.43000030517578,204.4095001220703,135.07000732421875,61.904998779296875,12.604999542236328,247.3699951171875
2024-02-02 15:30:00+00:00,276.67999267578125,461.5050048828125,62.27000045776367,205.0399932861328,136.44000244140625,62.2400016784668,12.614999771118164,248.1199951171875
2024-02-02 16:30:00+00:00,276.9700012207031,462.6400146484375,62.14500045776367,205.77000427246094,137.13499450683594,62.689998626708984,12.680000305175781,247.99000549316406
2024-02-02 17:30:00+00:00,276.79998779296875,462.2149963378906,62.09000015258789,205.77999877929688,136.77999877929688,62.5166015625,12.630000114440918,248.68499755859375
2024-02-02 18:30:00+00:00,277.8599853515625,462.7799987792969,62.505001068115234,206.4105987548828,136.98770141601562,62.71500015258789,12.6899995803833,248.1999969482422
2024-02-02 19:30:00+00:00,278.12188720703125,462.9700012207031,62.68220138549805,206.8000030517578,137.0050048828125,62.720001220703125,12.664999961853027,249.4550018310547
2024-02-02 20:30:00+00:00,277.17999267578125,460.7099914550781,62.400001525878906,206.33999633789062,136.4499969482422,62.29999923706055,12.609999656677246,248.75
2024-02-05 14:30:00+00:00,276.9800109863281,458.20001220703125,61.64500045776367,204.37010192871094,134.41000366210938,61.650001525878906,12.40999984741211,246.27999877929688
2024-02-05 15:30:00+00:00,275.57000732421875,456.1199951171875,61.73500061035156,204.3800048828125,135.22000122070312,61.880001068115234,12.40999984741211,247.75
2024-02-05 16:30:00+00:00,275.739990234375,457.07000732421875,61.82109832763672,205.22000122070312,135.50999450683594,61.630001068115234,12.395000457763672,248.1024932861328
2024-02-05 17:30:00+00:00,275.5199890136719,456.2349853515625,61.8650016784668,205.1199951171875,135.6199951171875,61.81999969482422,12.414999961853027,247.13999938964844
2024-02-05 18:30:00+00:00,275.8106994628906,456.92999267578125,61.86000061035156,206.0500030517578,135.98500061035156,62.040000915527344,12.399999618530273,248.18499755859375
2024-02-05 19:30:00+00:00,275.75,456.8900146484375,61.79499816894531,206.55999755859375,136.3800048828125,62.099998474121094,12.414999961853027,248.2899932861328
2024-02-05 20:30:00+00:00,275.510009765625,456.6499938964844,61.560001373291016,205.82000732421875,136.10000610351562,61.68000030517578,12.404999732971191,248.2899932861328
2024-02-06 14:30:00+00:00,274.79998779296875,456.44000244140625,62.7599983215332,205.5800018310547,134.14190673828125,60.84000015258789,12.484999656677246,249.16000366210938
2024-02-06 15:30:00+00:00,275.1000061035156,457.375,63.23500061035156,205.58999633789062,134.80999755859375,60.814998626708984,12.484999656677246,249.82000732421875
2024-02-06 16:30:00+00:00,275.0299987792969,456.4375,62.810001373291016,204.8000030517578,134.63999938964844,60.68000030517578,12.510000228881836,251.3300018310547
2024-02-06 17:30:00+00:00,275.8194885253906,458.260009765625,63.100101470947266,204.72000122070312,134.96499633789062,61.369998931884766,12.5649995803833,251.3300018310547
2024-02-06 18:30:00+00:00,276.010009765625,458.32501220703125,63.189998626708984,204.36000061035156,135.07000732421875,61.38999938964844,12.585000038146973,250.1699981689453
2024-02-06 19:30:00+00:00,276.1600036621094,459.0849914550781,63.3849983215332,204.8699951171875,135.6999969482422,61.435001373291016,12.604999542236328,250.0800018310547
2024-02-06 20:30:00+00:00,276.760009765625,460.5,63.72999954223633,205.61000061035156,135.85000610351562,61.619998931884766,12.539999961853027,250.83999633789062
