Date,NEE,ENPH,FSLR,SEDG,RUN,PLUG,BLDP,BEP,CWEN
2024-01-02 14:30:00+00:00,61.6349983215332,134.6999969482422,175.1649932861328,96.36000061035156,19.600000381469727,4.769999980926514,3.759999990463257,26.610000610351562,27.510000228881836
2024-01-02 15:30:00+00:00,61.625,134.13499450683594,174.7698974609375,95.58000183105469,19.690000534057617,4.74560022354126,3.75,26.600000381469727,27.389999389648438
2024-01-02 16:30:00+00:00,61.875,134.0800018310547,174.49000549316406,95.50499725341797,19.850000381469727,4.750100135803223,3.7351999282836914,26.899999618530273,27.3799991607666
2024-01-02 17:30:00+00:00,61.92499923706055,134.16000366210938,174.92999267578125,95.83999633789062,19.90999984741211,4.813799858093262,3.7274999618530273,26.860000610351562,27.450000762939453
2024-01-02 18:30:00+00:00,61.720001220703125,132.53759765625,173.80999755859375,93.43000030517578,19.69499969482422,4.667300224304199,3.6649999618530273,26.440000534057617,27.270000457763672
2024-01-02 19:30:00+00:00,61.564998626708984,131.0500030517578,172.0399932861328,91.7300033569336,19.450000762939453,4.550099849700928,3.634999990463257,26.100000381469727,27.170000076293945
2024-01-02 20:30:00+00:00,61.58000183105469,131.27000427246094,172.16000366210938,91.72000122070312,19.479999542236328,4.585000038146973,3.6449999809265137,26.020000457763672,27.190000534057617
2024-01-03 14:30:00+00:00,61.060001373291016,121.58989715576172,164.67999267578125,85.66999816894531,17.459999084472656,4.199999809265137,3.5199999809265137,25.670000076293945,26.530000686645508
2024-01-03 15:30:00+00:00,61.415000915527344,122.33499908447266,167.88999938964844,87.06500244140625,17.780000686645508,4.224999904632568,3.5299999713897705,25.790000915527344,26.829999923706055
2024-01-03 16:30:00+00:00,61.150001525878906,121.91500091552734,167.4600067138672,87.05000305175781,17.864999771118164,4.264999866485596,3.509999990463257,25.709999084472656,26.78499984741211
2024-01-03 17:30:00+00:00,61.44499969482422,122.83999633789062,168.72000122070312,87.80999755859375,18.46500015258789,4.289999961853027,3.5450000762939453,25.649999618530273,26.809999465942383
2024-01-03 18:30:00+00:00,62.09000015258789,123.25,170.1199951171875,88.04000091552734,18.679899215698242,4.389800071716309,3.575000047683716,25.770000457763672,26.90999984741211
2024-01-03 19:30:00+00:00,61.654998779296875,122.03500366210938,168.5,86.93499755859375,18.325000762939453,4.34499979019165,3.5250000953674316,25.700000762939453,26.760000228881836
2024-01-03 20:30:00+00:00,61.9900016784668,122.5999984741211,167.3800048828125,86.44000244140625,18.420000076293945,4.389999866485596,3.555000066757202,25.670000076293945,26.84000015258789
2024-01-04 14:30:00+00:00,62.310001373291016,118.7300033569336,165.75,83.43499755859375,17.315000534057617,4.349999904632568,3.549999952316284,25.8799991607666,26.790000915527344
2024-01-04 15:30:00+00:00,62.709999084472656,120.11000061035156,167.8000030517578,84.11000061035156,17.4950008392334,4.402699947357178,3.575000047683716,25.889999389648438,26.84000015258789
2024-01-04 16:30:00+00:00,62.3849983215332,118.56999969482422,166.94000244140625,83.26499938964844,17.389999389648438,4.349999904632568,3.549999952316284,25.770000457763672,26.950000762939453
2024-01-04 17:30:00+00:00,62.290000915527344,118.98999786376953,167.63999938964844,83.94000244140625,17.385000228881836,4.355000019073486,3.549999952316284,25.72100067138672,26.760000228881836
2024-01-04 18:30:00+00:00,62.150001525878906,118.29000091552734,167.24000549316406,83.07990264892578,17.2549991607666,4.300000190734863,3.5350000858306885,25.780000686645508,26.84000015258789
2024-01-04 19:30:00+00:00,62.209999084472656,118.54000091552734,167.05999755859375,83.58999633789062,17.170000076293945,4.320000171661377,3.5450000762939453,25.770000457763672,26.80500030517578
2024-01-04 20:30:00+00:00,61.80500030517578,118.06999969482422,166.30999755859375,82.75,17.040000915527344,4.300000190734863,3.549999952316284,25.790000915527344,26.84000015258789
2024-01-05 14:30:00+00:00,62.220001220703125,118.22000122070312,169.1800994873047,82.75,17.184999465942383,4.489999771118164,3.5999999046325684,26.434499740600586,27.34000015258789
2024-01-05 15:30:00+00:00,62.2400016784668,117.51000213623047,168.02999877929688,81.67549896240234,16.829999923706055,4.368800163269043,3.5399999618530273,26.219999313354492,27.200000762939453
2024-01-05 16:30:00+00:00,61.720001220703125,116.72750091552734,167.32000732421875,80.80999755859375,16.42009925842285,4.288700103759766,3.515000104904175,26.200000762939453,26.989999771118164
2024-01-05 17:30:00+00:00,61.70249938964844,116.73999786376953,167.66000366210938,80.79000091552734,16.479999542236328,4.324999809265137,3.505000114440918,26.229999542236328,26.959999084472656
2024-01-05 18:30:00+00:00,61.91999816894531,116.5155029296875,168.27999877929688,80.44999694824219,16.434999465942383,4.309999942779541,3.509999990463257,26.329999923706055,26.989999771118164
2024-01-05 19:30:00+00:00,61.834999084472656,115.63999938964844,167.14999389648438,79.76000213623047,16.18000030517578,4.241199970245361,3.5,26.190000534057617,26.899999618530273
2024-01-05 20:30:00+00:00,62.06999969482422,115.37999725341797,166.83999633789062,79.63999938964844,16.149999618530273,4.239999771118164,3.509999990463257,26.170000076293945,26.84000015258789
2024-01-08 14:30:00+00:00,62.28499984741211,116.53500366210938,163.6699981689453,78.93000030517578,16.299999237060547,4.329999923706055,3.5569000244140625,26.43000030517578,27.209999084472656
2024-01-08 15:30:00+00:00,62.5099983215332,116.70999908447266,165.5,79.13999938964844,16.639999389648438,4.309999942779541,3.569999933242798,26.610000610351562,27.479999542236328
2024-01-08 16:30:00+00:00,62.83449935913086,116.01499938964844,166.50999450683594,79.04499816894531,16.5,4.349999904632568,3.5299999713897705,26.739999771118164,27.43000030517578
2024-01-08 17:30:00+00:00,62.89500045776367,116.95999908447266,166.5,79.08999633789062,16.770000457763672,4.3730998039245605,3.615000009536743,26.868200302124023,27.469999313354492
2024-01-08 18:30:00+00:00,62.71500015258789,117.30500030517578,166.67999267578125,78.76750183105469,16.700000762939453,4.375,3.5999999046325684,26.889999389648438,27.489999771118164
2024-01-08 19:30:00+00:00,62.8849983215332,116.38249969482422,166.5,78.16999816894531,16.665000915527344,4.324999809265137,3.5899999141693115,27.139999389648438,27.450000762939453
2024-01-08 20:30:00+00:00,62.91999816894531,115.97000122070312,166.1699981689453,78.54000091552734,16.649999618530273,4.349999904632568,3.5950000286102295,27.329999923706055,27.239999771118164
2024-01-09 14:30:00+00:00,62.42499923706055,115.95999908447266,164.7899932861328,77.3904037475586,16.100000381469727,4.25,3.5425000190734863,27.059999465942383,26.969999313354492
2024-01-09 15:30:00+00:00,62.310001373291016,115.83999633789062,165.25,78.02999877929688,16.165000915527344,4.269999980926514,3.5950000286102295,27.280000686645508,27.049999237060547
2024-01-09 16:30:00+00:00,62.31999969482422,117.19499969482422,166.22500610351562,77.94999694824219,16.329999923706055,4.255000114440918,3.6600000858306885,27.290000915527344,27.114999771118164
2024-01-09 17:30:00+00:00,62.11000061035156,117.44999694824219,167.0,78.44999694824219,16.34000015258789,4.260000228881836,3.6649999618530273,27.16029930114746,26.979999542236328
2024-01-09 18:30:00+00:00,62.1150016784668,116.87999725341797,166.6199951171875,77.41999816894531,16.280000686645508,4.230000019073486,3.640000104904175,27.290000915527344,26.947099685668945
2024-01-09 19:30:00+00:00,61.994998931884766,116.84500122070312,166.6199951171875,77.19999694824219,16.33099937438965,4.214700222015381,3.625,27.405000686645508,27.030000686645508
2024-01-09 20:30:00+00:00,61.994998931884766,117.08000183105469,166.9199981689453,77.23999786376953,16.299999237060547,4.199999809265137,3.5799999237060547,27.31999969482422,27.010000228881836
2024-01-10 14:30:00+00:00,62.07500076293945,115.3563003540039,161.2899932861328,77.08000183105469,15.78499984741211,3.95989990234375,3.5199999809265137,27.21419906616211,26.760000228881836
2024-01-10 15:30:00+00:00,62.11000061035156,116.25,160.6300048828125,78.30999755859375,16.114999771118164,4.017099857330322,3.5299999713897705,27.270000457763672,26.700000762939453
2024-01-10 16:30:00+00:00,62.345001220703125,116.49250030517578,161.1750030517578,78.43000030517578,16.299999237060547,4.019999980926514,3.5299999713897705,27.309999465942383,26.680400848388672
2024-01-10 17:30:00+00:00,62.45500183105469,115.99500274658203,161.17999267578125,78.04499816894531,16.174999237060547,4.019999980926514,3.505000114440918,27.364999771118164,26.68000030517578
2024-01-10 18:30:00+00:00,62.51499938964844,116.55000305175781,161.73500061035156,79.3499984741211,16.190000534057617,4.020100116729736,3.490000009536743,27.299999237060547,26.65999984741211
2024-01-10 19:30:00+00:00,62.59000015258789,116.53500366210938,161.61000061035156,79.54499816894531,16.145000457763672,3.984999895095825,3.4649999141693115,27.440000534057617,26.69499969482422
2024-01-10 20:30:00+00:00,62.28499984741211,117.54000091552734,162.3300018310547,81.0,16.309999465942383,4.039999961853027,3.490000009536743,27.139999389648438,26.690000534057617
2024-01-11 14:30:00+00:00,60.970001220703125,112.30000305175781,159.61500549316406,76.4000015258789,15.489999771118164,3.7177000045776367,3.3350000381469727,26.200000762939453,25.639999389648438
2024-01-11 15:30:00+00:00,60.64500045776367,113.30999755859375,159.94000244140625,78.27999877929688,15.579999923706055,3.7149999141693115,3.319999933242798,26.540000915527344,25.78499984741211
2024-01-11 16:30:00+00:00,60.974998474121094,114.19999694824219,160.3800048828125,78.75,15.654999732971191,3.750200033187866,3.3450000286102295,26.56999969482422,26.020000457763672
2024-01-11 17:30:00+00:00,61.09000015258789,114.92009735107422,160.73500061035156,79.77999877929688,15.880000114440918,3.744999885559082,3.359999895095825,26.760000228881836,26.190000534057617
2024-01-11 18:30:00+00:00,61.34410095214844,115.0,160.5050048828125,78.94000244140625,15.869999885559082,3.7249999046325684,3.3524999618530273,26.579999923706055,26.25
2024-01-11 19:30:00+00:00,60.935001373291016,114.12000274658203,159.7899932861328,78.01000213623047,15.8100004196167,3.734999895095825,3.3499999046325684,26.510000228881836,26.010000228881836
2024-01-11 20:30:00+00:00,60.709999084472656,114.26000213623047,160.24000549316406,77.62000274658203,15.765000343322754,3.7149999141693115,3.3450000286102295,26.219999313354492,26.0
2024-01-12 14:30:00+00:00,61.099998474121094,112.18000030517578,158.7899932861328,76.3499984741211,15.5,3.5799999237060547,3.365000009536743,26.1299991607666,26.05500030517578
2024-01-12 15:30:00+00:00,61.334999084472656,112.25499725341797,159.2899932861328,76.4800033569336,15.6899995803833,3.590100049972534,3.3949999809265137,26.139999389648438,26.079999923706055
2024-01-12 16:30:00+00:00,61.44499969482422,111.64610290527344,158.58999633789062,76.12000274658203,15.364999771118164,3.5350000858306885,3.369999885559082,26.072999954223633,25.920000076293945
2024-01-12 17:30:00+00:00,61.334999084472656,111.28170013427734,159.34500122070312,75.91999816894531,15.324999809265137,3.5350000858306885,3.384999990463257,26.010000228881836,25.959999084472656
2024-01-12 18:30:00+00:00,61.29999923706055,110.33999633789062,159.1501007080078,75.26000213623047,15.175000190734863,3.515000104904175,3.430000066757202,25.809999465942383,25.8799991607666
2024-01-12 19:30:00+00:00,61.04999923706055,110.07550048828125,159.61000061035156,74.44499969482422,15.09000015258789,3.444999933242798,3.440000057220459,25.649999618530273,25.790000915527344
2024-01-12 20:30:00+00:00,61.04999923706055,110.16999816894531,160.44000244140625,74.16699981689453,15.074999809265137,3.430000066757202,3.440999984741211,25.739999771118164,25.829999923706055
2024-01-16 14:30:00+00:00,60.779998779296875,109.37999725341797,156.09500122070312,73.5999984741211,14.920000076293945,3.1619999408721924,3.359999895095825,25.809999465942383,25.559999465942383
2024-01-16 15:30:00+00:00,60.744998931884766,108.4822998046875,154.25,74.37999725341797,14.612700462341309,3.115600109100342,3.3499999046325684,26.01219940185547,25.479999542236328
2024-01-16 16:30:00+00:00,60.886199951171875,107.91000366210938,152.35000610351562,74.19770050048828,14.385000228881836,3.0708999633789062,3.2950000762939453,25.924999237060547,25.459999084472656
2024-01-16 17:30:00+00:00,61.095001220703125,107.94000244140625,151.24000549316406,74.19999694824219,14.454999923706055,3.069999933242798,3.330399990081787,25.96500015258789,25.440000534057617
2024-01-16 18:30:00+00:00,60.55500030517578,108.05999755859375,151.33999633789062,73.51000213623047,14.300000190734863,3.009999990463257,3.3450000286102295,25.91670036315918,25.375
2024-01-16 19:30:00+00:00,60.404998779296875,108.26000213623047,150.48500061035156,72.62300109863281,14.3149995803833,3.0350000858306885,3.3350000381469727,25.889999389648438,25.350000381469727
2024-01-16 20:30:00+00:00,60.34000015258789,108.75,149.0800018310547,72.81999969482422,14.225000381469727,3.0399999618530273,3.3499999046325684,25.729999542236328,25.3799991607666
2024-01-17 14:30:00+00:00,59.54999923706055,105.38999938964844,144.72000122070312,69.22000122070312,13.800000190734863,2.924999952316284,3.244999885559082,25.399999618530273,24.979999542236328
2024-01-17 15:30:00+00:00,58.96009826660156,106.0999984741211,146.25,68.6500015258789,13.694999694824219,2.8213000297546387,3.2100000381469727,25.200000762939453,24.920000076293945
2024-01-17 16:30:00+00:00,58.404998779296875,106.13899993896484,146.27000427246094,68.8499984741211,13.635000228881836,2.7894999980926514,3.180999994277954,25.086999893188477,24.760000228881836
2024-01-17 17:30:00+00:00,57.84000015258789,106.08999633789062,147.11000061035156,68.94999694824219,13.615300178527832,2.7076001167297363,3.200000047683716,24.889999389648438,24.579999923706055
2024-01-17 18:30:00+00:00,58.125,105.02999877929688,146.42999267578125,68.25,13.545000076293945,2.640000104904175,3.190000057220459,24.75,24.690000534057617
2024-01-17 19:30:00+00:00,58.112300872802734,104.94000244140625,146.4499969482422,67.95500183105469,13.545000076293945,2.694999933242798,3.180000066757202,24.84000015258789,24.530000686645508
2024-01-17 20:30:00+00:00,58.290000915527344,105.66000366210938,147.33999633789062,68.22000122070312,13.619999885559082,2.734999895095825,3.190000057220459,25.15999984741211,24.700000762939453
2024-01-18 14:30:00+00:00,57.79999923706055,105.87000274658203,148.52000427246094,68.56999969482422,13.630000114440918,2.385499954223633,3.1050000190734863,25.512699127197266,24.59000015258789
2024-01-18 15:30:00+00:00,57.63999938964844,106.47799682617188,148.22430419921875,69.25,13.654999732971191,2.384999990463257,3.0799999237060547,25.59000015258789,24.65999984741211
