Date,BRK-B,JPM,BAC,WFC,PFE,MO,GM,F,INTC,MMM
2024-01-04 19:30:00+00:00,363.9700012207031,171.73500061035156,33.8849983215332,49.37089920043945,29.197099685668945,41.59000015258789,35.75,11.765000343322754,46.97999954223633,91.02006530761719
2024-01-04 20:30:00+00:00,363.95001220703125,171.44000244140625,33.810001373291016,49.279998779296875,29.100000381469727,41.54999923706055,35.5,11.694999694824219,46.849998474121094,90.4765853881836
2024-01-05 14:30:00+00:00,364.8500061035156,172.6300048828125,34.540000915527344,50.040000915527344,29.217500686645508,41.56999969482422,36.314998626708984,11.960000038146973,47.69499969482422,90.96488189697266
2024-01-05 15:30:00+00:00,364.7900085449219,173.02999877929688,34.53499984741211,50.20500183105469,29.37310028076172,41.529998779296875,36.16999816894531,11.904999732971191,47.359100341796875,90.85284423828125
2024-01-05 16:30:00+00:00,364.9700012207031,172.14500427246094,34.46500015258789,50.10499954223633,29.260000228881836,41.349998474121094,36.095001220703125,11.839900016784668,46.964298248291016,90.56856536865234
2024-01-05 17:30:00+00:00,364.92999267578125,172.42999267578125,34.435001373291016,50.1150016784668,29.264999389648438,41.38999938964844,36.05500030517578,11.84000015258789,47.0984001159668,90.55184173583984
2024-01-05 18:30:00+00:00,365.5199890136719,172.52000427246094,34.51499938964844,50.17499923706055,29.274999618530273,41.489898681640625,36.105201721191406,11.854999542236328,46.94499969482422,90.76087188720703
2024-01-05 19:30:00+00:00,364.55999755859375,172.22000122070312,34.34989929199219,50.0,29.34000015258789,41.47999954223633,36.0,11.829999923706055,46.7400016784668,90.63545227050781
2024-01-05 20:30:00+00:00,365.55999755859375,172.27000427246094,34.435001373291016,49.900001525878906,29.459999084472656,41.4900016784668,35.9900016784668,11.850000381469727,46.869998931884766,90.7943115234375
2024-01-08 14:30:00+00:00,365.55499267578125,169.95799255371094,33.810001373291016,49.45000076293945,29.354999542236328,41.814998626708984,36.44499969482422,11.885000228881836,48.32500076293945,90.46823120117188
2024-01-08 15:30:00+00:00,365.1199951171875,170.1999969482422,33.89500045776367,49.415000915527344,29.47330093383789,41.9900016784668,36.619998931884766,11.979900360107422,48.25,90.46823120117188
2024-01-08 16:30:00+00:00,364.3900146484375,169.72000122070312,33.775001525878906,49.32500076293945,29.545000076293945,41.869998931884766,36.59859848022461,11.949999809265137,48.54629898071289,90.38461303710938
2024-01-08 17:30:00+00:00,364.66400146484375,169.67840576171875,33.76499938964844,49.29499816894531,29.520000457763672,41.803001403808594,36.755001068115234,11.9350004196167,48.505001068115234,90.78587341308594
2024-01-08 18:30:00+00:00,365.8800048828125,170.6199951171875,34.02000045776367,49.720001220703125,29.65880012512207,41.82160186767578,36.82500076293945,11.984700202941895,48.474998474121094,91.03260803222656
2024-01-08 19:30:00+00:00,367.1369934082031,171.36000061035156,34.060001373291016,49.79499816894531,29.584999084472656,41.821800231933594,36.70500183105469,11.961000442504883,48.19620132446289,90.93645477294922
2024-01-08 20:30:00+00:00,368.1499938964844,172.0,34.154998779296875,49.91999816894531,29.59000015258789,41.90999984741211,36.709999084472656,11.979999542236328,48.435001373291016,91.02842712402344
2024-01-09 14:30:00+00:00,365.54998779296875,170.7899932861328,33.650001525878906,49.14910125732422,29.665000915527344,41.650001525878906,36.60499954223633,11.854999542236328,47.97999954223633,90.29264068603516
2024-01-09 15:30:00+00:00,365.6199951171875,170.97999572753906,33.70560073852539,49.35499954223633,29.424999237060547,41.70000076293945,36.551998138427734,11.869999885559082,48.06999969482422,90.405517578125
2024-01-09 16:30:00+00:00,365.9800109863281,171.0500030517578,33.724998474121094,49.34000015258789,29.584999084472656,41.724998474121094,36.584999084472656,11.819999694824219,48.38999938964844,90.91973114013672
2024-01-09 17:30:00+00:00,365.43499755859375,170.41000366210938,33.59000015258789,49.189998626708984,29.46500015258789,41.68000030517578,36.52000045776367,11.850000381469727,48.34000015258789,90.72742462158203
2024-01-09 18:30:00+00:00,366.1000061035156,170.25,33.54999923706055,49.13999938964844,29.370899200439453,41.744998931884766,36.470001220703125,11.864999771118164,48.227500915527344,91.0953140258789
2024-01-09 19:30:00+00:00,366.6875,170.51499938964844,33.592098236083984,49.20500183105469,29.399999618530273,41.70500183105469,36.55500030517578,11.824999809265137,48.21699905395508,91.1546859741211
2024-01-09 20:30:00+00:00,366.8299865722656,170.64999389648438,33.650001525878906,49.290000915527344,29.389999389648438,41.86000061035156,36.54999923706055,11.850000381469727,48.04999923706055,91.22073364257812
2024-01-10 14:30:00+00:00,367.42999267578125,169.52999877929688,33.415000915527344,48.834999084472656,29.059999465942383,41.83000183105469,36.3849983215332,11.765000343322754,47.310001373291016,90.60200500488281
2024-01-10 15:30:00+00:00,366.8550109863281,169.77499389648438,33.40570068359375,48.849998474121094,28.956199645996094,41.724998474121094,36.244998931884766,11.770000457763672,47.43000030517578,90.70233917236328
2024-01-10 16:30:00+00:00,366.6199951171875,169.47999572753906,33.28499984741211,48.724998474121094,28.940000534057617,41.334999084472656,36.369998931884766,11.8100004196167,47.52000045776367,90.83612060546875
2024-01-10 17:30:00+00:00,366.216796875,169.66000366210938,33.32500076293945,48.70500183105469,28.899999618530273,41.025001525878906,36.10499954223633,11.734999656677246,47.51499938964844,90.80267333984375
2024-01-10 18:30:00+00:00,367.6499938964844,170.49000549316406,33.46500015258789,48.92499923706055,29.0,41.165000915527344,36.125,11.765000343322754,47.70000076293945,91.12039947509766
2024-01-10 19:30:00+00:00,367.1050109863281,170.8302001953125,33.54499816894531,48.994998931884766,28.969999313354492,41.09000015258789,36.1349983215332,11.779999732971191,47.48109817504883,90.74414825439453
2024-01-10 20:30:00+00:00,367.7099914550781,170.98500061035156,33.59000015258789,49.060001373291016,28.979999542236328,41.029998779296875,36.310001373291016,11.819999694824219,47.470001220703125,90.5434799194336
2024-01-11 14:30:00+00:00,364.7749938964844,169.10000610351562,32.9900016784668,48.606201171875,28.386600494384766,41.00979995727539,35.7400016784668,11.61989974975586,47.160099029541016,89.9498291015625
2024-01-11 15:30:00+00:00,362.8699951171875,168.99000549316406,32.89500045776367,48.73500061035156,28.405000686645508,41.20500183105469,35.83000183105469,11.65999984741211,46.81549835205078,89.8954849243164
2024-01-11 16:30:00+00:00,362.6099853515625,168.96090698242188,32.900001525878906,48.685001373291016,28.3966007232666,41.21500015258789,35.685001373291016,11.640000343322754,46.81999969482422,89.91638946533203
2024-01-11 17:30:00+00:00,362.635009765625,169.36000061035156,33.00680160522461,48.76499938964844,28.429899215698242,41.255001068115234,35.79999923706055,11.664999961853027,47.15999984741211,90.22575378417969
2024-01-11 18:30:00+00:00,363.7099914550781,169.97000122070312,33.09270095825195,48.845001220703125,28.47610092163086,41.38999938964844,35.79499816894531,11.675000190734863,47.400001525878906,90.65635681152344
2024-01-11 19:30:00+00:00,363.9100036621094,170.0500030517578,33.095001220703125,48.939998626708984,28.350000381469727,41.415000915527344,35.76499938964844,11.664999961853027,47.540000915527344,90.8277587890625
2024-01-11 20:30:00+00:00,363.3500061035156,170.3000030517578,33.14500045776367,49.029998779296875,28.405000686645508,41.599998474121094,35.86000061035156,11.710000038146973,47.63999938964844,91.06187438964844
2024-01-12 14:30:00+00:00,364.4136962890625,171.9510040283203,32.41569900512695,47.96500015258789,28.649999618530273,41.38999938964844,35.53499984741211,11.59000015258789,47.125,90.86538696289062
2024-01-12 15:30:00+00:00,363.45001220703125,170.89999389648438,32.522701263427734,47.689998626708984,28.809999465942383,41.369998931884766,35.34000015258789,11.515000343322754,46.904998779296875,90.53511810302734
2024-01-12 16:30:00+00:00,363.1000061035156,169.55999755859375,32.64979934692383,47.255001068115234,28.733299255371094,41.41999816894531,35.290000915527344,11.463000297546387,46.83000183105469,90.44314575195312
2024-01-12 17:30:00+00:00,363.5,170.0399932861328,32.71549987792969,47.43000030517578,28.639999389648438,41.39400100708008,35.43000030517578,11.493000030517578,47.064998626708984,90.5434799194336
2024-01-12 18:30:00+00:00,364.0199890136719,170.75,33.09339904785156,47.665000915527344,28.684999465942383,41.3650016784668,35.39500045776367,11.470000267028809,47.17499923706055,90.5267562866211
2024-01-12 19:30:00+00:00,363.4700012207031,169.75999450683594,32.834999084472656,47.45500183105469,28.7450008392334,41.345001220703125,35.31999969482422,11.449799537658691,47.11000061035156,90.35953521728516
2024-01-12 20:30:00+00:00,363.4700012207031,169.05999755859375,32.79999923706055,47.40999984741211,28.670000076293945,41.34000015258789,35.27000045776367,11.449999809265137,47.095001220703125,90.38461303710938
2024-01-16 14:30:00+00:00,361.68499755859375,167.02000427246094,32.07500076293945,46.97999954223633,28.43000030517578,41.20500183105469,35.30500030517578,11.395000457763672,47.060001373291016,89.97909545898438
2024-01-16 15:30:00+00:00,361.80999755859375,166.72000122070312,32.13999938964844,46.84000015258789,28.40999984741211,41.165000915527344,35.33000183105469,11.425000190734863,46.880001068115234,89.94147491455078
2024-01-16 16:30:00+00:00,361.5903015136719,166.63999938964844,32.119998931884766,46.880001068115234,28.325000762939453,41.04499816894531,35.349998474121094,11.4350004196167,46.662601470947266,89.73662567138672
2024-01-16 17:30:00+00:00,362.0199890136719,166.96499633789062,32.209999084472656,46.89469909667969,28.315000534057617,41.064998626708984,35.54999923706055,11.494999885559082,46.709999084472656,89.9498291015625
2024-01-16 18:30:00+00:00,360.864990234375,166.97999572753906,31.9950008392334,46.744998931884766,28.287500381469727,40.84000015258789,35.275001525878906,11.420000076293945,46.599998474121094,89.53929901123047
2024-01-16 19:30:00+00:00,360.3800048828125,167.4600067138672,31.954999923706055,46.64500045776367,28.295000076293945,40.81999969482422,35.27000045776367,11.444999694824219,46.96500015258789,89.79515075683594
2024-01-16 20:30:00+00:00,361.0899963378906,167.94000244140625,32.119998931884766,46.81999969482422,28.309999465942383,40.96419906616211,35.400001525878906,11.46399974822998,47.06999969482422,89.99163818359375
2024-01-17 14:30:00+00:00,361.59051513671875,167.96499633789062,31.84000015258789,46.78499984741211,28.204999923706055,41.06999969482422,35.12009811401367,11.254300117492676,45.904998779296875,89.67391204833984
2024-01-17 15:30:00+00:00,361.864990234375,168.22999572753906,31.815000534057617,46.619998931884766,28.131000518798828,41.005001068115234,34.994998931884766,11.21500015258789,46.05030059814453,89.41053771972656
2024-01-17 16:30:00+00:00,360.4649963378906,167.7050018310547,31.725000381469727,46.67499923706055,28.109800338745117,40.93000030517578,35.0,11.180000305175781,45.9901008605957,88.8043441772461
2024-01-17 17:30:00+00:00,359.6700134277344,167.05999755859375,31.674999237060547,46.6150016784668,28.082700729370117,40.7599983215332,34.79999923706055,11.164999961853027,45.849998474121094,88.51588439941406
2024-01-17 18:30:00+00:00,359.1300048828125,167.25,31.730499267578125,46.67499923706055,28.104999542236328,40.775001525878906,34.829898834228516,11.210000038146973,45.875,88.42809295654297
2024-01-17 19:30:00+00:00,358.2699890136719,166.50999450683594,31.690000534057617,46.599998474121094,28.114999771118164,40.78499984741211,34.79999923706055,11.194100379943848,45.88999938964844,88.6287612915039
2024-01-17 20:30:00+00:00,359.3399963378906,167.14999389648438,31.81999969482422,46.66999816894531,28.139999389648438,40.7400016784668,35.02000045776367,11.279999732971191,46.04999923706055,88.70401000976562
2024-01-18 14:30:00+00:00,359.614990234375,166.08999633789062,31.59000015258789,46.42499923706055,27.719999313354492,40.290000915527344,34.95500183105469,11.125,47.23500061035156,88.8043441772461
2024-01-18 15:30:00+00:00,358.5799865722656,165.83999633789062,31.594999313354492,46.220001220703125,27.665000915527344,40.18000030517578,34.625,11.0649995803833,47.2599983215332,88.6120376586914
2024-01-18 16:30:00+00:00,359.2200012207031,165.6999969482422,31.540000915527344,46.25529861450195,27.655000686645508,40.154998779296875,34.345001220703125,10.984999656677246,46.88999938964844,88.3612060546875
2024-01-18 17:30:00+00:00,360.614990234375,166.25999450683594,31.649999618530273,46.380001068115234,27.833900451660156,40.15999984741211,34.39500045776367,10.984999656677246,46.23500061035156,88.14381408691406
2024-01-18 18:30:00+00:00,361.3500061035156,166.72549438476562,31.646900177001953,46.400001525878906,28.045700073242188,40.34000015258789,34.57500076293945,11.024999618530273,46.595001220703125,88.7332763671875
2024-01-18 19:30:00+00:00,361.8800048828125,167.10000610351562,31.700000762939453,46.45000076293945,28.094999313354492,40.41999816894531,34.560001373291016,10.979999542236328,46.810001373291016,89.19732666015625
2024-01-18 20:30:00+00:00,362.2799987792969,167.4199981689453,31.729999542236328,46.439998626708984,28.079999923706055,40.439998626708984,34.560001373291016,11.0,46.72999954223633,88.98829650878906
2024-01-19 14:30:00+00:00,363.1600036621094,168.5050048828125,31.875,47.04499816894531,28.209999084472656,40.25,35.0,10.96500015258789,47.0,88.74581909179688
2024-01-19 15:30:00+00:00,364.20001220703125,169.00999450683594,31.860000610351562,47.244998931884766,28.325000762939453,40.20869827270508,35.25,11.069899559020996,47.48500061035156,89.11371612548828
2024-01-19 16:30:00+00:00,365.0990905761719,169.44500732421875,31.985000610351562,47.46500015258789,28.135000228881836,40.375,35.13999938964844,11.045000076293945,47.8849983215332,89.33946228027344
2024-01-19 17:30:00+00:00,366.66650390625,169.8800048828125,32.10499954223633,47.68000030517578,28.190000534057617,40.38999938964844,35.41999816894531,11.104999542236328,48.30500030517578,89.59030151367188
2024-01-19 18:30:00+00:00,367.7699890136719,170.0800018310547,32.1328010559082,47.915000915527344,28.334999084472656,40.47309875488281,35.41999816894531,11.160099983215332,48.665000915527344,90.29264068603516
2024-01-19 19:30:00+00:00,366.885009765625,169.97000122070312,32.154998779296875,48.0,28.295000076293945,40.45000076293945,35.5,11.145000457763672,48.359901428222656,90.55936431884766
2024-01-19 20:30:00+00:00,367.1000061035156,170.33999633789062,32.209999084472656,48.130001068115234,28.290000915527344,40.33000183105469,35.5099983215332,11.199999809265137,48.150001525878906,90.14214324951172
2024-01-22 14:30:00+00:00,369.010009765625,171.7899932861328,32.869998931884766,48.82500076293945,28.475000381469727,40.657501220703125,35.8849983215332,11.344599723815918,48.029998779296875,91.1956558227539
2024-01-22 15:30:00+00:00,368.54541015625,170.84500122070312,32.595001220703125,48.5099983215332,28.049999237060547,40.45000076293945,35.685001373291016,11.255000114440918,47.939998626708984,90.78176879882812
2024-01-22 16:30:00+00:00,367.9599914550781,170.625,32.64500045776367,48.650001525878906,28.16360092163086,40.43000030517578,35.66999816894531,11.23449993133545,48.185001373291016,90.75251007080078
2024-01-22 17:30:00+00:00,367.7965087890625,169.77999877929688,32.48500061035156,48.22999954223633,28.298999786376953,40.415000915527344,35.415000915527344,11.154999732971191,48.025001525878906,90.19230651855469
2024-01-22 18:30:00+00:00,367.1199951171875,170.3000030517578,32.5276985168457,48.314998626708984,28.3085994720459,40.42499923706055,35.34000015258789,11.150099754333496,48.095001220703125,89.88294219970703
2024-01-22 19:30:00+00:00,367.5906982421875,170.38999938964844,32.58000183105469,48.525001525878906,28.32270050048828,40.494998931884766,35.439998626708984,11.194999694824219,48.3650016784668,90.14214324951172
2024-01-22 20:30:00+00:00,368.07000732421875,170.13999938964844,32.54999923706055,48.529998779296875,28.315000534057617,40.470001220703125,35.33000183105469,11.199999809265137,48.25,90.3177261352539
2024-01-23 14:30:00+00:00,369.1199951171875,169.0399932861328,32.564998626708984,48.650001525878906,28.3700008392334,40.432498931884766,35.415000915527344,11.430000305175781,47.80849838256836,81.04515075683594
2024-01-23 15:30:00+00:00,371.1400146484375,169.0301055908203,32.53499984741211,48.584999084472656,28.270000457763672,40.34000015258789,35.154998779296875,11.354999542236328,48.005001068115234,79.48578643798828
2024-01-23 16:30:00+00:00,370.80999755859375,169.1300048828125,32.61000061035156,48.83000183105469,28.264999389648438,40.44499969482422,35.03499984741211,11.284199714660645,48.349998474121094,79.64046478271484
2024-01-23 17:30:00+00:00,370.9849853515625,169.19500732421875,32.61600112915039,48.775001525878906,28.174999237060547,40.29499816894531,35.150001525878906,11.28499984741211,48.349998474121094,79.94147491455078
2024-01-23 18:30:00+00:00,371.45001220703125,169.14999389648438,32.67250061035156,48.8849983215332,28.329999923706055,40.29499816894531,35.270198822021484,11.333399772644043,48.41419982910156,79.78260803222656
2024-01-23 19:30:00+00:00,372.17999267578125,169.22500610351562,32.724998474121094,49.119998931884766,28.454999923706055,40.334999084472656,35.35499954223633,11.385000228881836,48.71500015258789,79.98745727539062
2024-01-23 20:30:00+00:00,372.1199951171875,169.02000427246094,32.790000915527344,49.11000061035156,28.440000534057617,40.439998626708984,35.22999954223633,11.369999885559082,48.8849983215332,80.3511734008789
2024-01-24 14:30:00+00:00,376.67999267578125,169.74000549316406,32.98099899291992,49.49660110473633,28.62380027770996,40.238399505615234,35.209999084472656,11.223199844360352,49.125,80.13461303710938
2024-01-24 15:30:00+00:00,377.277587890625,170.69000244140625,33.18000030517578,50.04999923706055,28.645000457763672,40.3650016784668,35.19499969482422,11.225000381469727,49.40999984741211,80.11287689208984
2024-01-24 16:30:00+00:00,377.6499938964844,170.83999633789062,33.220001220703125,49.95000076293945,28.524999618530273,40.20500183105469,35.150001525878906,11.154999732971191,49.595001220703125,79.89966583251953
2024-01-24 17:30:00+00:00,377.7464904785156,170.75999450683594,33.119998931884766,49.85499954223633,28.389999389648438,40.14500045776367,34.915000915527344,11.095000267028809,49.19499969482422,79.6989974975586
2024-01-24 18:30:00+00:00,377.25,170.34500122070312,32.994998931884766,49.68000030517578,28.40999984741211,40.185001373291016,34.69499969482422,11.039999961853027,48.95500183105469,79.20986938476562
2024-01-24 19:30:00+00:00,376.57000732421875,170.29010009765625,32.93989944458008,49.525001525878906,28.424999237060547,40.09000015258789,34.60499954223633,11.020000457763672,48.82500076293945,78.72216033935547
2024-01-24 20:30:00+00:00,376.6099853515625,170.52000427246094,32.97999954223633,49.4900016784668,28.329999923706055,39.93000030517578,34.70500183105469,11.032500267028809,49.0900993347168,77.95986938476562
2024-01-25 14:30:00+00:00,379.510009765625,171.84500122070312,33.194000244140625,49.8650016784668,27.625,40.150001525878906,35.10499954223633,11.204999923706055,50.244998931884766,79.52759552001953
2024-01-25 15:30:00+00:00,378.5929870605469,171.83999633789062,33.08399963378906,49.77190017700195,27.565000534057617,39.98550033569336,34.970001220703125,11.194999694824219,49.87990188598633,79.82441711425781
2024-01-25 16:30:00+00:00,378.510009765625,171.5399932861328,32.948001861572266,49.641300201416016,27.52549934387207,39.974998474121094,35.09000015258789,11.21500015258789,49.809898376464844,79.74916076660156
2024-01-25 17:30:00+00:00,379.739990234375,172.27999877929688,33.04999923706055,49.786598205566406,27.5,40.029998779296875,35.15010070800781,11.225000381469727,49.30500030517578,79.86621856689453
2024-01-25 18:30:00+00:00,379.7300109863281,172.76499938964844,33.224998474121094,49.900001525878906,27.639999389648438,40.26499938964844,35.19499969482422,11.28030014038086,49.150001525878906,80.35953521728516
2024-01-25 19:30:00+00:00,379.8810119628906,172.6020050048828,33.224998474121094,49.79999923706055,27.4950008392334,40.17100143432617,35.06010055541992,11.24429988861084,49.540000915527344,80.18394470214844
2024-01-25 20:30:00+00:00,380.8500061035156,172.97999572753906,33.400001525878906,49.88999938964844,27.469999313354492,40.189998626708984,35.15999984741211,11.352499961853027,49.599998474121094,80.25083923339844
2024-01-26 14:30:00+00:00,383.25,172.4199981689453,33.46500015258789,50.064998626708984,27.545000076293945,40.2599983215332,35.154998779296875,11.444999694824219,44.125,80.69397735595703
2024-01-26 15:30:00+00:00,383.9200134277344,172.46499633789062,33.45899963378906,50.220001220703125,27.448200225830078,40.17499923706055,35.238800048828125,11.4350004196167,44.38999938964844,80.4933090209961
2024-01-26 16:30:00+00:00,383.2699890136719,172.5850067138672,33.404998779296875,50.30500030517578,27.59630012512207,40.314998626708984,35.28499984741211,11.359999656677246,43.91889953613281,80.69397735595703
2024-01-26 17:30:00+00:00,383.760009765625,172.64999389648438,33.46500015258789,50.373600006103516,27.524999618530273,40.18000030517578,35.279998779296875,11.375,43.54499816894531,80.45986938476562
2024-01-26 18:30:00+00:00,384.6300048828125,172.27000427246094,33.415000915527344,50.2400016784668,27.545499801635742,40.27000045776367,35.34000015258789,11.354999542236328,43.505001068115234,80.19230651855469
2024-01-26 19:30:00+00:00,385.1400146484375,172.47000122070312,33.415000915527344,50.470001220703125,27.479999542236328,40.1968994140625,35.28499984741211,11.364999771118164,43.654998779296875,80.3177261352539
2024-01-26 20:30:00+00:00,385.42999267578125,172.2899932861328,33.43000030517578,50.31999969482422,27.46500015258789,40.20000076293945,35.16999816894531,11.390000343322754,43.630001068115234,80.25920104980469
2024-01-29 14:30:00+00:00,382.2900085449219,172.44000244140625,33.44499969482422,50.624000549316406,27.44499969482422,40.46500015258789,35.165000915527344,11.475000381469727,43.179901123046875,80.66053771972656
2024-01-29 15:30:00+00:00,380.7799987792969,171.8000030517578,33.32500076293945,50.334999084472656,27.3799991607666,40.35499954223633,35.255001068115234,11.494999885559082,43.17499923706055,80.51839447021484
2024-01-29 16:30:00+00:00,380.114990234375,171.61000061035156,33.349998474121094,50.209999084472656,27.415000915527344,40.28900146484375,35.21500015258789,11.40999984741211,43.3849983215332,80.10702514648438
2024-01-29 17:30:00+00:00,380.010009765625,171.6999969482422,33.35499954223633,50.14500045776367,27.469999313354492,40.43000030517578,35.31370162963867,11.432499885559082,43.17499923706055,80.09197235107422
2024-01-29 18:30:00+00:00,380.6300048828125,171.6699981689453,33.334999084472656,50.095001220703125,27.59510040283203,40.404998779296875,35.33000183105469,11.447600364685059,43.20000076293945,80.04180908203125
2024-01-29 19:30:00+00:00,382.55499267578125,172.47000122070312,33.584999084472656,50.38999938964844,27.565000534057617,40.4900016784668,35.564998626708984,11.53499984741211,43.689998626708984,80.41806030273438
2024-01-29 20:30:00+00:00,383.2200012207031,172.72999572753906,33.6150016784668,50.349998474121094,27.469999313354492,40.52000045776367,35.38999938964844,11.54170036315918,43.83000183105469,80.61036682128906
2024-01-30 14:30:00+00:00,385.0400085449219,174.14999389648438,34.47999954223633,50.95000076293945,27.219999313354492,40.290000915527344,37.505001068115234,11.694999694824219,43.22999954223633,79.38127136230469
2024-01-30 15:30:00+00:00,385.739990234375,175.1300048828125,34.64500045776367,50.97999954223633,27.17690086364746,40.354000091552734,37.75,11.744999885559082,43.09000015258789,79.4899673461914
2024-01-30 16:30:00+00:00,386.61590576171875,175.5800018310547,34.82500076293945,51.22999954223633,27.334999084472656,40.48500061035156,38.125,11.8100004196167,43.21500015258789,79.87458038330078
2024-01-30 17:30:00+00:00,386.7066955566406,175.9001007080078,34.814998626708984,51.15999984741211,27.114999771118164,40.474998474121094,38.269901275634766,11.84000015258789,43.22999954223633,79.68988037109375
2024-01-30 18:30:00+00:00,387.5199890136719,176.36000061035156,34.834999084472656,51.08000183105469,27.017499923706055,40.54499816894531,38.30500030517578,11.864999771118164,43.03499984741211,80.033447265625
2024-01-30 19:30:00+00:00,387.2149963378906,176.44500732421875,34.845001220703125,51.22999954223633,27.125,40.459999084472656,38.25,11.8149995803833,43.04499816894531,80.25083923339844
2024-01-30 20:30:00+00:00,387.17999267578125,176.27000427246094,34.790000915527344,51.189998626708984,27.020000457763672,40.45000076293945,38.150001525878906,11.774999618530273,42.91999816894531,80.033447265625
2024-01-31 14:30:00+00:00,385.9200134277344,176.9499969482422,34.900001525878906,51.11690139770508,26.981700897216797,40.45000076293945,39.154998779296875,11.862700462341309,42.5099983215332,79.9289321899414
2024-01-31 15:30:00+00:00,385.7699890136719,176.75,34.58000183105469,51.21500015258789,27.260000228881836,40.46500015258789,39.59000015258789,11.9399995803833,42.60499954223633,79.74916076660156
2024-01-31 16:30:00+00:00,386.56500244140625,176.52999877929688,34.61000061035156,51.0099983215332,27.434999465942383,40.44499969482422,39.489898681640625,11.920000076293945,42.63999938964844,79.70735931396484
2024-01-31 17:30:00+00:00,386.0199890136719,176.0800018310547,34.52750015258789,50.93000030517578,27.3799991607666,40.345001220703125,39.275001525878906,11.890000343322754,43.18000030517578,79.7157211303711
2024-01-31 18:30:00+00:00,385.92999267578125,176.27999877929688,34.345001220703125,50.77000045776367,27.360000610351562,40.314998626708984,39.14500045776367,11.824999809265137,43.095001220703125,79.38963317871094
