Date,BA,LMT,NOC,RTX,GD,HEI,TDG,TXT,SPR,HXL
2024-01-04 18:30:00+00:00,246.35000610351562,462.7300109863281,480.439208984375,86.2249984741211,258.0299987792969,175.39999389648438,982.9000244140625,78.95999908447266,31.77899932861328,71.37000274658203
2024-01-04 19:30:00+00:00,245.6999969482422,460.6188049316406,475.3900146484375,86.0198974609375,257.37640380859375,174.6999969482422,979.6199951171875,78.94000244140625,31.635000228881836,71.26000213623047
2024-01-04 20:30:00+00:00,245.0,458.1700134277344,471.7200012207031,85.43000030517578,256.2699890136719,173.9600067138672,976.1599731445312,78.6500015258789,31.489999771118164,71.29000091552734
2024-01-05 14:30:00+00:00,247.56500244140625,455.75,467.6050109863281,85.20999908447266,254.77000427246094,173.72000122070312,981.6699829101562,78.7699966430664,31.639999389648438,71.41500091552734
2024-01-05 15:30:00+00:00,247.22000122070312,455.29998779296875,469.6199951171875,85.08000183105469,254.52499389648438,173.0449981689453,980.7849731445312,78.20999908447266,31.4950008392334,71.2249984741211
2024-01-05 16:30:00+00:00,247.09689331054688,453.5849914550781,468.0899963378906,84.95999908447266,254.21499633789062,172.5399932861328,980.0,78.16999816894531,31.31999969482422,70.83999633789062
2024-01-05 17:30:00+00:00,248.58999633789062,455.19000244140625,468.0299987792969,85.12999725341797,254.5500030517578,172.59500122070312,982.969970703125,78.33000183105469,31.549999237060547,71.1449966430664
2024-01-05 18:30:00+00:00,249.3184051513672,455.5400085449219,468.17498779296875,85.20259857177734,254.5399932861328,172.86000061035156,985.0,78.5,31.635000228881836,71.44000244140625
2024-01-05 19:30:00+00:00,248.5399932861328,455.8900146484375,467.8999938964844,85.16999816894531,253.67999267578125,172.17999267578125,980.77001953125,78.30500030517578,31.600000381469727,71.26000213623047
2024-01-05 20:30:00+00:00,248.97000122070312,456.4599914550781,469.95001220703125,85.37999725341797,253.8800048828125,171.99000549316406,978.6500244140625,78.58000183105469,31.729999542236328,71.45999908447266
2024-01-08 14:30:00+00:00,228.89999389648438,455.9649963378906,470.1300048828125,85.12000274658203,252.0749969482422,170.22999572753906,979.6699829101562,78.04000091552734,28.100000381469727,70.48500061035156
2024-01-08 15:30:00+00:00,232.27000427246094,456.69000244140625,470.489990234375,85.7249984741211,252.19000244140625,171.19500732421875,982.260009765625,78.08999633789062,29.190000534057617,70.5
2024-01-08 16:30:00+00:00,232.0,455.69000244140625,470.3399963378906,85.62000274658203,251.9600067138672,171.3000030517578,984.0900268554688,78.08499908447266,29.219999313354492,70.7208023071289
2024-01-08 17:30:00+00:00,230.81500244140625,456.07000732421875,470.75,85.7520980834961,251.66000366210938,171.8300018310547,983.5599975585938,78.11000061035156,29.394100189208984,70.56999969482422
2024-01-08 18:30:00+00:00,232.79989624023438,457.260009765625,472.6600036621094,85.78500366210938,252.33999633789062,172.88999938964844,989.1300048828125,78.48999786376953,30.031700134277344,70.69999694824219
2024-01-08 19:30:00+00:00,227.19000244140625,457.6050109863281,473.1700134277344,86.0199966430664,252.8800048828125,172.5399932861328,989.5800170898438,78.48999786376953,28.440000534057617,70.80999755859375
2024-01-08 20:30:00+00:00,229.02999877929688,458.6000061035156,475.32000732421875,85.88999938964844,253.8300018310547,172.9499969482422,997.5900268554688,78.77999877929688,28.209999084472656,70.58000183105469
2024-01-09 14:30:00+00:00,225.97999572753906,453.5,472.377197265625,85.16999816894531,251.5800018310547,170.9550018310547,990.7150268554688,77.88999938964844,28.049999237060547,70.18000030517578
2024-01-09 15:30:00+00:00,227.77000427246094,455.04998779296875,471.8450012207031,85.48999786376953,252.32000732421875,171.43499755859375,995.9949951171875,78.05999755859375,28.020000457763672,70.69000244140625
2024-01-09 16:30:00+00:00,226.8800048828125,455.5199890136719,470.489990234375,85.26010131835938,252.10499572753906,171.4199981689453,998.0050048828125,78.16000366210938,27.75,70.5
2024-01-09 17:30:00+00:00,227.47000122070312,455.6099853515625,470.5799865722656,85.19000244140625,251.52000427246094,170.69000244140625,998.0499877929688,78.04000091552734,27.6924991607666,70.2249984741211
2024-01-09 18:30:00+00:00,225.73500061035156,455.3699951171875,472.5050048828125,85.58999633789062,251.44000244140625,170.50999450683594,999.155029296875,78.0199966430664,28.05229949951172,70.33999633789062
2024-01-09 19:30:00+00:00,226.55999755859375,455.9599914550781,473.55499267578125,85.93499755859375,251.110107421875,170.77000427246094,1000.8400268554688,78.11000061035156,28.559999465942383,70.62200164794922
2024-01-09 20:30:00+00:00,225.77000427246094,456.2200012207031,472.1499938964844,85.80000305175781,251.25,170.61000061035156,1000.1099853515625,78.23999786376953,28.09000015258789,70.55000305175781
2024-01-10 14:30:00+00:00,229.0601043701172,459.3399963378906,475.489990234375,86.05999755859375,252.5,171.27999877929688,1006.97998046875,78.44000244140625,29.319499969482422,71.0250015258789
2024-01-10 15:30:00+00:00,229.03990173339844,456.9049987792969,473.9649963378906,85.84500122070312,251.88999938964844,171.35000610351562,1009.0617065429688,78.15499877929688,29.600000381469727,70.91000366210938
2024-01-10 16:30:00+00:00,230.28030395507812,455.7699890136719,472.2850036621094,85.91000366210938,251.64999389648438,171.36000061035156,1015.0,78.2699966430664,29.5,70.94000244140625
2024-01-10 17:30:00+00:00,228.13499450683594,454.8999938964844,471.19000244140625,85.70999908447266,251.3800048828125,171.82000732421875,1014.2999877929688,78.11000061035156,29.200000762939453,70.76000213623047
2024-01-10 18:30:00+00:00,228.9600067138672,456.1549987792969,473.1000061035156,85.94000244140625,251.47999572753906,172.52999877929688,1014.1199951171875,78.18000030517578,29.239999771118164,70.84500122070312
2024-01-10 19:30:00+00:00,228.14999389648438,455.5050048828125,472.843994140625,85.74099731445312,250.91000366210938,171.74000549316406,1013.4199829101562,77.91000366210938,29.200000762939453,70.7300033569336
2024-01-10 20:30:00+00:00,227.80999755859375,455.3999938964844,471.8999938964844,86.08000183105469,251.2100067138672,171.36000061035156,1014.1400146484375,78.16000366210938,29.360000610351562,71.0999984741211
2024-01-11 14:30:00+00:00,225.1999969482422,453.0899963378906,469.8500061035156,85.44999694824219,249.86000061035156,170.02999877929688,1006.4500122070312,77.66000366210938,28.40399932861328,70.68499755859375
2024-01-11 15:30:00+00:00,224.8199005126953,452.5899963378906,468.9700012207031,85.36000061035156,249.22999572753906,170.13999938964844,1014.1132202148438,77.2699966430664,28.174999237060547,70.5199966430664
2024-01-11 16:30:00+00:00,224.0800018310547,450.82501220703125,467.9100036621094,84.90499877929688,248.63999938964844,170.32000732421875,1013.3800048828125,77.19120025634766,28.350099563598633,70.6050033569336
2024-01-11 17:30:00+00:00,224.9600067138672,450.69000244140625,467.04998779296875,85.01000213623047,248.97000122070312,170.97999572753906,1016.5250244140625,77.52999877929688,28.520000457763672,71.08000183105469
2024-01-11 18:30:00+00:00,223.98500061035156,451.8999938964844,466.7225036621094,85.25499725341797,248.82000732421875,170.11000061035156,1019.0999755859375,77.6500015258789,28.0,71.29000091552734
2024-01-11 19:30:00+00:00,223.27999877929688,452.489990234375,468.072509765625,85.3499984741211,250.5,172.55999755859375,1021.9400024414062,78.02999877929688,27.829999923706055,71.81999969482422
2024-01-11 20:30:00+00:00,222.66000366210938,453.1300048828125,467.3399963378906,85.30500030517578,249.92999267578125,172.44000244140625,1020.239990234375,78.04000091552734,27.600000381469727,71.87999725341797
2024-01-12 14:30:00+00:00,219.09860229492188,458.3999938964844,476.05999755859375,86.29499816894531,252.74000549316406,173.72999572753906,1023.2150268554688,78.9020004272461,26.799999237060547,72.29499816894531
2024-01-12 15:30:00+00:00,218.8800048828125,458.5899963378906,476.1570129394531,86.19000244140625,252.47999572753906,172.875,1022.3300170898438,78.94999694824219,26.81999969482422,72.0199966430664
2024-01-12 16:30:00+00:00,217.25010681152344,459.79998779296875,478.3399963378906,86.19499969482422,253.5498046875,173.16839599609375,1023.5599975585938,79.28500366210938,26.704999923706055,71.8949966430664
2024-01-12 17:30:00+00:00,218.06080627441406,461.1449890136719,479.3599853515625,86.28500366210938,254.08999633789062,173.24000549316406,1026.81005859375,79.41000366210938,26.84000015258789,72.06999969482422
2024-01-12 18:30:00+00:00,217.689697265625,461.3200988769531,479.70001220703125,86.2699966430664,254.6199951171875,172.80999755859375,1029.75,79.2750015258789,26.78499984741211,72.15499877929688
2024-01-12 19:30:00+00:00,217.77000427246094,462.30999755859375,480.32000732421875,86.38749694824219,254.125,172.39999389648438,1030.75,79.21499633789062,27.149999618530273,71.66500091552734
2024-01-12 20:30:00+00:00,217.67999267578125,463.1400146484375,481.0799865722656,86.33000183105469,254.82000732421875,172.86000061035156,1033.010009765625,79.37999725341797,27.200000762939453,71.75
2024-01-16 14:30:00+00:00,204.77589416503906,459.8299865722656,478.260009765625,85.58999633789062,251.83999633789062,171.87330627441406,1027.0096435546875,77.98999786376953,25.808900833129883,70.67500305175781
2024-01-16 15:30:00+00:00,202.60499572753906,458.2799987792969,477.67999267578125,85.1500015258789,250.69000244140625,170.4149932861328,1020.530029296875,77.2300033569336,25.320100784301758,69.83499908447266
2024-01-16 16:30:00+00:00,201.10000610351562,458.3900146484375,478.4849853515625,85.30500030517578,250.5449981689453,170.5500030517578,1020.5499877929688,77.41000366210938,25.7450008392334,69.82499694824219
2024-01-16 17:30:00+00:00,200.75999450683594,459.3559875488281,479.30499267578125,85.53500366210938,251.19000244140625,171.18499755859375,1023.3800048828125,77.41999816894531,26.079999923706055,70.24500274658203
2024-01-16 18:30:00+00:00,200.1750030517578,457.20001220703125,478.1499938964844,85.18000030517578,250.0399932861328,171.13999938964844,1024.06005859375,77.36499786376953,25.739999771118164,70.06999969482422
2024-01-16 19:30:00+00:00,201.2174072265625,456.989990234375,476.6650085449219,85.23999786376953,250.6300048828125,170.8000030517578,1026.0699462890625,77.37999725341797,25.850000381469727,70.44499969482422
2024-01-16 20:30:00+00:00,200.42999267578125,457.9200134277344,477.8999938964844,85.5,250.64999389648438,170.77000427246094,1027.050048828125,77.54000091552734,26.010000228881836,70.73999786376953
2024-01-17 14:30:00+00:00,203.9384002685547,460.25,480.2900085449219,86.19000244140625,251.25,172.36000061035156,1036.800048828125,77.90499877929688,26.459999084472656,70.98999786376953
2024-01-17 15:30:00+00:00,202.82000732421875,459.2449951171875,479.2699890136719,85.84500122070312,251.10000610351562,172.42999267578125,1035.510009765625,77.73999786376953,26.540000915527344,70.72000122070312
2024-01-17 16:30:00+00:00,202.6699981689453,458.5299987792969,478.7900085449219,85.45999908447266,250.74000549316406,172.35000610351562,1033.6600341796875,77.67500305175781,26.729999542236328,70.83999633789062
2024-01-17 17:30:00+00:00,202.90499877929688,457.19000244140625,476.94500732421875,84.98500061035156,250.1392059326172,171.89999389648438,1033.800048828125,77.5,26.774499893188477,70.95999908447266
2024-01-17 18:30:00+00:00,202.4199981689453,457.214111328125,475.74468994140625,85.09500122070312,250.2899932861328,171.5500030517578,1033.219970703125,77.36000061035156,27.010000228881836,70.75499725341797
2024-01-17 19:30:00+00:00,201.85989379882812,456.7900085449219,473.9200134277344,84.92500305175781,249.8699951171875,171.25999450683594,1028.2149658203125,77.01000213623047,26.834999084472656,70.73040008544922
2024-01-17 20:30:00+00:00,203.11000061035156,456.45001220703125,473.8699951171875,85.05000305175781,249.89999389648438,172.2100067138672,1032.5899658203125,77.08000183105469,26.959999084472656,71.13999938964844
2024-01-18 14:30:00+00:00,208.16000366210938,456.6199951171875,472.7099914550781,85.69499969482422,249.32000732421875,174.72999572753906,1046.8199462890625,77.77999877929688,27.75,71.2300033569336
2024-01-18 15:30:00+00:00,209.2899932861328,456.5299987792969,472.70001220703125,85.62000274658203,249.1649932861328,174.72500610351562,1041.6800537109375,77.78500366210938,27.709999084472656,70.9749984741211
2024-01-18 16:30:00+00:00,209.57000732421875,456.42999267578125,473.0350036621094,85.72000122070312,249.27999877929688,174.8000030517578,1036.22998046875,77.80999755859375,27.950000762939453,71.12999725341797
2024-01-18 17:30:00+00:00,209.80999755859375,456.5299987792969,473.0199890136719,85.5199966430664,249.0500030517578,174.625,1034.8499755859375,77.73999786376953,27.915000915527344,70.98500061035156
2024-01-18 18:30:00+00:00,211.99000549316406,458.9100036621094,475.5400085449219,85.70999908447266,250.58999633789062,177.1300048828125,1045.47998046875,78.19999694824219,28.4950008392334,71.47000122070312
2024-01-18 19:30:00+00:00,212.50990295410156,459.30999755859375,475.77508544921875,85.66999816894531,250.7100067138672,176.25999450683594,1050.1400146484375,78.33999633789062,28.540000915527344,71.51000213623047
2024-01-18 20:30:00+00:00,211.5800018310547,459.489990234375,474.6600036621094,85.47000122070312,250.9040069580078,177.5399932861328,1053.3199462890625,78.33999633789062,28.15999984741211,71.2300033569336
2024-01-19 14:30:00+00:00,210.17999267578125,457.8800048828125,472.1600036621094,85.02999877929688,249.85000610351562,177.39999389648438,1049.6300048828125,78.05999755859375,27.15999984741211,71.01000213623047
2024-01-19 15:30:00+00:00,212.6699981689453,458.1199951171875,471.739990234375,85.37999725341797,250.32000732421875,177.74000549316406,1053.530029296875,78.20999908447266,27.30500030517578,70.97000122070312
2024-01-19 16:30:00+00:00,212.4149932861328,457.7300109863281,471.55499267578125,85.43499755859375,250.38499450683594,176.22999572753906,1054.3499755859375,78.08999633789062,27.260000228881836,71.0
2024-01-19 17:30:00+00:00,212.69000244140625,459.2250061035156,473.0150146484375,85.69499969482422,250.67999267578125,177.39999389648438,1056.510009765625,78.44999694824219,27.520000457763672,71.22000122070312
2024-01-19 18:30:00+00:00,214.14999389648438,458.54998779296875,471.31500244140625,85.68000030517578,250.52999877929688,177.22999572753906,1059.0050048828125,78.5,27.43549919128418,71.43000030517578
2024-01-19 19:30:00+00:00,213.69000244140625,458.0350036621094,470.1449890136719,85.38500213623047,249.6999969482422,175.88999938964844,1058.3199462890625,78.4800033569336,27.239999771118164,71.19000244140625
2024-01-19 20:30:00+00:00,215.0,457.7799987792969,470.489990234375,85.52999877929688,249.32000732421875,176.3800048828125,1057.25,78.79000091552734,27.260000228881836,71.25
2024-01-22 14:30:00+00:00,215.75,458.5400085449219,469.0899963378906,85.8499984741211,250.3000030517578,176.9149932861328,1065.3199462890625,79.5,26.969999313354492,71.95500183105469
2024-01-22 15:30:00+00:00,213.89999389648438,459.489990234375,468.8699951171875,86.08999633789062,250.36000061035156,178.14999389648438,1067.1800537109375,79.3499984741211,26.979999542236328,72.0
2024-01-22 16:30:00+00:00,213.73500061035156,459.3299865722656,468.3500061035156,85.58499908447266,250.2288055419922,178.05999755859375,1069.425048828125,79.50810241699219,26.989999771118164,71.68000030517578
2024-01-22 17:30:00+00:00,213.0,458.4200134277344,466.5199890136719,85.3499984741211,249.49000549316406,177.8300018310547,1068.02001953125,79.37000274658203,26.860000610351562,71.36000061035156
2024-01-22 18:30:00+00:00,213.00999450683594,459.3999938964844,467.5400085449219,85.57080078125,249.94000244140625,178.55999755859375,1070.5699462890625,79.4800033569336,27.0,71.4000015258789
2024-01-22 19:30:00+00:00,213.97000122070312,459.1300048828125,467.4049987792969,85.42500305175781,249.77000427246094,179.10499572753906,1073.1800537109375,79.31999969482422,27.40999984741211,71.54000091552734
2024-01-22 20:30:00+00:00,214.89999389648438,458.9700012207031,466.6300048828125,85.0199966430664,249.77999877929688,179.14999389648438,1072.199951171875,79.30000305175781,27.420000076293945,71.51000213623047
2024-01-23 14:30:00+00:00,215.35000610351562,456.95001220703125,470.5299987792969,92.12030029296875,251.72000122070312,179.64999389648438,1076.6500244140625,79.8949966430664,27.649999618530273,71.76000213623047
2024-01-23 15:30:00+00:00,213.14999389648438,445.9599914550781,467.989990234375,90.22010040283203,250.19000244140625,178.41000366210938,1070.739990234375,78.98999786376953,27.09000015258789,71.52999877929688
2024-01-23 16:30:00+00:00,213.07200622558594,440.55950927734375,467.5201110839844,89.81800079345703,249.6199951171875,178.32000732421875,1069.3800048828125,79.01499938964844,27.075000762939453,71.54000091552734
2024-01-23 17:30:00+00:00,213.2449951171875,439.29010009765625,465.9800109863281,89.80500030517578,249.1199951171875,178.92999267578125,1071.0799560546875,79.0199966430664,26.940000534057617,71.97000122070312
2024-01-23 18:30:00+00:00,212.9488067626953,436.01251220703125,466.17498779296875,89.89990234375,248.71499633789062,179.22000122070312,1073.31005859375,78.8499984741211,26.940000534057617,72.08000183105469
2024-01-23 19:30:00+00:00,212.3699951171875,436.57501220703125,466.45001220703125,89.88999938964844,248.2100067138672,179.38999938964844,1073.2275390625,79.06999969482422,26.924999237060547,72.30999755859375
2024-01-23 20:30:00+00:00,211.47999572753906,439.79998779296875,467.989990234375,89.52999877929688,249.3699951171875,179.02999877929688,1070.93994140625,79.31999969482422,26.700000762939453,72.01000213623047
2024-01-24 14:30:00+00:00,209.89999389648438,435.614990234375,467.875,89.37000274658203,262.0799865722656,179.8000030517578,1069.6500244140625,85.67500305175781,27.530000686645508,71.8499984741211
2024-01-24 15:30:00+00:00,213.83999633789062,436.3800048828125,468.6000061035156,89.66999816894531,261.510009765625,180.47999572753906,1075.280029296875,85.8550033569336,28.809999465942383,72.20999908447266
2024-01-24 16:30:00+00:00,214.3350067138672,435.5199890136719,467.0199890136719,89.38500213623047,261.6600036621094,180.19000244140625,1073.9000244140625,85.7699966430664,28.3799991607666,72.19000244140625
2024-01-24 17:30:00+00:00,216.13999938964844,435.5799865722656,467.3500061035156,89.54499816894531,261.30499267578125,180.5500030517578,1072.90234375,85.83999633789062,28.549100875854492,72.12000274658203
2024-01-24 18:30:00+00:00,216.2700958251953,434.54998779296875,466.6499938964844,89.4800033569336,261.43499755859375,179.8800048828125,1066.6700439453125,85.94000244140625,28.530000686645508,71.97000122070312
2024-01-24 19:30:00+00:00,215.3000030517578,434.1300048828125,465.8450012207031,89.62000274658203,260.989990234375,179.2899932861328,1065.510009765625,85.72000122070312,28.53499984741211,71.44999694824219
2024-01-24 20:30:00+00:00,214.14999389648438,431.6400146484375,464.17999267578125,89.54000091552734,261.1700134277344,179.1999969482422,1060.1600341796875,85.58999633789062,28.559999465942383,71.62000274658203
2024-01-25 14:30:00+00:00,201.89010620117188,428.54998779296875,432.04998779296875,90.33000183105469,263.7799987792969,182.16650390625,1076.4300537109375,85.76499938964844,26.579999923706055,68.87000274658203
2024-01-25 15:30:00+00:00,200.73129272460938,428.57000732421875,429.375,90.5999984741211,263.67498779296875,181.60499572753906,1076.220947265625,85.80000305175781,26.65999984741211,66.79000091552734
2024-01-25 16:30:00+00:00,200.76499938964844,429.6099853515625,432.7550048828125,90.58000183105469,264.6400146484375,182.44000244140625,1077.6600341796875,85.79000091552734,26.599899291992188,67.02999877929688
2024-01-25 17:30:00+00:00,200.75999450683594,430.7699890136719,435.82000732421875,90.49500274658203,265.010009765625,183.3800048828125,1078.6600341796875,85.77999877929688,26.639999389648438,66.75499725341797
2024-01-25 18:30:00+00:00,200.9499969482422,430.0350036621094,432.7200012207031,90.63500213623047,264.67999267578125,183.8350067138672,1074.27001953125,86.4000015258789,26.8700008392334,66.87000274658203
2024-01-25 19:30:00+00:00,200.9199981689453,430.0899963378906,434.2099914550781,90.61499786376953,264.6400146484375,184.03500366210938,1076.1800537109375,86.12000274658203,26.34000015258789,65.18000030517578
2024-01-25 20:30:00+00:00,201.91000366210938,431.0299987792969,434.55999755859375,90.94999694824219,265.95001220703125,184.72999572753906,1078.8800048828125,86.16999816894531,26.31999969482422,65.62999725341797
2024-01-26 14:30:00+00:00,203.8249969482422,428.6600036621094,433.05499267578125,90.63999938964844,264.7550048828125,184.625,1086.9100341796875,85.62999725341797,26.8799991607666,66.90499877929688
2024-01-26 15:30:00+00:00,205.09800720214844,428.9999084472656,434.0,90.3499984741211,263.7149963378906,184.7100067138672,1083.469970703125,85.50499725341797,26.829999923706055,66.92500305175781
2024-01-26 16:30:00+00:00,205.14999389648438,428.489990234375,435.18499755859375,90.40499877929688,263.54998779296875,183.60000610351562,1076.489990234375,85.21499633789062,26.860000610351562,66.8499984741211
2024-01-26 17:30:00+00:00,204.69500732421875,427.57501220703125,434.9849853515625,90.37000274658203,263.4599914550781,182.97999572753906,1073.97998046875,85.04000091552734,27.099899291992188,66.55000305175781
2024-01-26 18:30:00+00:00,204.47799682617188,428.79998779296875,436.82769775390625,90.58000183105469,263.5199890136719,183.24000549316406,1080.219970703125,84.81999969482422,26.977500915527344,66.4800033569336
2024-01-26 19:30:00+00:00,204.51800537109375,429.1499938964844,436.489990234375,90.57499694824219,263.4100036621094,183.58999633789062,1082.8800048828125,84.66999816894531,26.84000015258789,66.73999786376953
2024-01-26 20:30:00+00:00,205.5,429.9200134277344,438.04998779296875,90.41000366210938,265.07000732421875,183.52999877929688,1082.4599609375,84.80999755859375,26.959999084472656,66.97000122070312
2024-01-29 14:30:00+00:00,204.64999389648438,428.3399963378906,436.92999267578125,90.37000274658203,264.0006103515625,183.92250061035156,1084.6700439453125,85.12000274658203,26.59000015258789,66.3499984741211
2024-01-29 15:30:00+00:00,205.0800018310547,428.32000732421875,437.2699890136719,90.29000091552734,264.2099914550781,182.92999267578125,1075.8699951171875,85.13999938964844,26.559999465942383,66.7699966430664
2024-01-29 16:30:00+00:00,204.79159545898438,428.6400146484375,436.0412902832031,90.07499694824219,263.8900146484375,182.73500061035156,1071.3599853515625,85.18000030517578,26.385099411010742,66.27999877929688
2024-01-29 17:30:00+00:00,204.97999572753906,427.9049987792969,436.7049865722656,90.16320037841797,263.57501220703125,182.82000732421875,1074.6500244140625,85.29000091552734,26.30500030517578,66.23999786376953
2024-01-29 18:30:00+00:00,204.4600067138672,428.1099853515625,436.3949890136719,89.80000305175781,263.82000732421875,182.83859252929688,1074.719970703125,85.43000030517578,26.236299514770508,66.43000030517578
2024-01-29 19:30:00+00:00,204.7299041748047,426.04998779296875,437.1549987792969,89.82499694824219,264.4599914550781,183.3300018310547,1078.72998046875,85.62999725341797,26.639999389648438,66.83999633789062
2024-01-29 20:30:00+00:00,205.19000244140625,427.82000732421875,438.19000244140625,90.08000183105469,264.7799987792969,183.69000244140625,1081.760009765625,85.76000213623047,26.75,66.76000213623047
2024-01-30 14:30:00+00:00,201.82000732421875,430.1400146484375,443.26220703125,90.90499877929688,267.0199890136719,183.55999755859375,1088.237548828125,86.0999984741211,25.700000762939453,65.68000030517578
2024-01-30 15:30:00+00:00,200.94200134277344,430.0199890136719,440.4100036621094,90.9800033569336,267.739990234375,183.36000061035156,1085.7900390625,86.31999969482422,25.625,65.83999633789062
2024-01-30 16:30:00+00:00,200.466796875,429.42999267578125,438.17999267578125,90.7300033569336,266.239990234375,183.09129333496094,1084.4849853515625,86.1500015258789,25.540000915527344,65.55000305175781
2024-01-30 17:30:00+00:00,200.80999755859375,428.4599914550781,437.4599914550781,90.61000061035156,267.6199951171875,182.89999389648438,1084.7950439453125,86.33999633789062,25.5,65.49500274658203
2024-01-30 18:30:00+00:00,199.43460083007812,429.7650146484375,438.8699951171875,90.80999755859375,268.2300109863281,183.1699981689453,1085.155029296875,86.42500305175781,25.260000228881836,65.47000122070312
2024-01-30 19:30:00+00:00,199.70289611816406,431.42498779296875,443.2300109863281,90.73999786376953,268.67999267578125,183.38999938964844,1089.0699462890625,86.29000091552734,25.385000228881836,65.36499786376953
2024-01-30 20:30:00+00:00,200.4600067138672,431.7900085449219,443.70001220703125,90.5999984741211,268.69000244140625,182.67999267578125,1086.199951171875,86.0,25.290000915527344,66.01000213623047
2024-01-31 14:30:00+00:00,206.875,432.5199890136719,449.3299865722656,91.5199966430664,267.8999938964844,181.92999267578125,1089.675048828125,85.72000122070312,26.739999771118164,66.7699966430664
2024-01-31 15:30:00+00:00,212.8800048828125,432.9599914550781,448.2699890136719,91.3822021484375,267.6499938964844,182.19000244140625,1090.3599853515625,85.40499877929688,27.43000030517578,67.3949966430664
2024-01-31 16:30:00+00:00,213.02999877929688,432.05999755859375,448.6925964355469,91.61100006103516,267.9599914550781,182.13999938964844,1092.510009765625,85.6500015258789,27.59000015258789,67.30999755859375
2024-01-31 17:30:00+00:00,211.72000122070312,431.19000244140625,447.3900146484375,91.45500183105469,266.5,182.58999633789062,1090.2249755859375,85.55000305175781,27.68000030517578,67.05000305175781
2024-01-31 18:30:00+00:00,211.25999450683594,430.6700134277344,447.9800109863281,91.72000122070312,265.4549865722656,181.7100067138672,1088.6300048828125,85.3499984741211,27.735000610351562,66.83499908447266
