Date,LIN,DOW,BASFY,SHW,ECL,PPG,ALB,IFF,FMC,NEM
2024-01-09 14:30:00+00:00,405.1199951171875,53.99259948730469,12.4399995803833,297.3900146484375,194.82000732421875,145.97500610351562,133.23500061035156,79.94999694824219,60.35309982299805,39.060001373291016
2024-01-09 15:30:00+00:00,405.5299987792969,54.025001525878906,12.449999809265137,297.3399963378906,195.21499633789062,145.8350067138672,133.77999877929688,80.05999755859375,60.334999084472656,38.849998474121094
2024-01-09 16:30:00+00:00,406.43499755859375,53.95000076293945,12.447999954223633,298.3800048828125,195.72000122070312,146.3699951171875,134.32000732421875,80.1675033569336,60.37099838256836,38.900001525878906
2024-01-09 17:30:00+00:00,406.25,53.999000549316406,12.427499771118164,297.2699890136719,195.4499969482422,145.9499969482422,133.93499755859375,80.01499938964844,60.310001373291016,38.73500061035156
2024-01-09 18:30:00+00:00,406.4100036621094,53.96500015258789,12.420000076293945,297.760009765625,195.9499969482422,146.22999572753906,132.9499969482422,79.97000122070312,60.5,38.599998474121094
2024-01-09 19:30:00+00:00,405.6099853515625,54.04499816894531,12.414999961853027,296.9200134277344,195.7550048828125,146.0399932861328,133.74000549316406,80.13999938964844,60.70000076293945,38.71630096435547
2024-01-09 20:30:00+00:00,406.69000244140625,53.95000076293945,12.40999984741211,297.4700012207031,195.9199981689453,146.22999572753906,133.64999389648438,80.02999877929688,60.59000015258789,38.68000030517578
2024-01-10 14:30:00+00:00,404.739990234375,53.470001220703125,12.329999923706055,297.3299865722656,196.5050048828125,146.94000244140625,131.49929809570312,79.79499816894531,59.80500030517578,38.209999084472656
2024-01-10 15:30:00+00:00,405.2650146484375,53.380001068115234,12.34850025177002,297.1000061035156,196.7821044921875,147.3300018310547,131.92999267578125,80.12000274658203,59.720001220703125,38.224998474121094
2024-01-10 16:30:00+00:00,404.7099914550781,53.26499938964844,12.331500053405762,297.0249938964844,197.3300018310547,147.14999389648438,132.52499389648438,80.38999938964844,60.09000015258789,38.21500015258789
2024-01-10 17:30:00+00:00,404.7349853515625,53.099998474121094,12.336999893188477,297.3599853515625,197.3350067138672,146.8800048828125,132.57000732421875,80.26499938964844,59.709999084472656,38.244998931884766
2024-01-10 18:30:00+00:00,405.2349853515625,53.39500045776367,12.369999885559082,297.95001220703125,197.6999969482422,147.0800018310547,132.8000030517578,80.5199966430664,59.70000076293945,38.185001373291016
2024-01-10 19:30:00+00:00,405.05499267578125,53.255001068115234,12.350000381469727,297.7200012207031,197.02099609375,146.89999389648438,132.52000427246094,80.45999908447266,59.40999984741211,38.1150016784668
2024-01-10 20:30:00+00:00,405.8399963378906,53.369998931884766,12.359999656677246,298.1099853515625,197.3300018310547,147.24000549316406,132.8699951171875,80.54000091552734,59.5,37.939998626708984
2024-01-11 14:30:00+00:00,404.0199890136719,53.06999969482422,12.28499984741211,297.81500244140625,197.61500549316406,146.80499267578125,129.66000366210938,79.83000183105469,59.20000076293945,37.73500061035156
2024-01-11 15:30:00+00:00,402.17999267578125,52.95000076293945,12.260000228881836,297.17999267578125,196.92999267578125,146.13999938964844,128.91000366210938,79.82499694824219,59.22999954223633,37.30500030517578
2024-01-11 16:30:00+00:00,403.3999938964844,52.9900016784668,12.239999771118164,297.17999267578125,196.8300018310547,145.72000122070312,128.82000732421875,79.63999938964844,59.18000030517578,37.290000915527344
2024-01-11 17:30:00+00:00,404.2900085449219,53.17499923706055,12.297499656677246,297.6400146484375,197.26499938964844,146.17999267578125,129.05999755859375,79.79000091552734,59.505001068115234,37.29999923706055
2024-01-11 18:30:00+00:00,405.6400146484375,53.38999938964844,12.329999923706055,297.739990234375,197.47000122070312,146.52999877929688,128.78500366210938,80.12999725341797,59.172000885009766,37.54600143432617
2024-01-11 19:30:00+00:00,405.7300109863281,53.560001373291016,12.319999694824219,297.6700134277344,197.49000549316406,146.11000061035156,128.35000610351562,80.02999877929688,59.04999923706055,37.474998474121094
2024-01-11 20:30:00+00:00,405.9700012207031,53.63999938964844,12.329999923706055,297.3500061035156,197.99000549316406,146.39999389648438,128.63999938964844,79.77999877929688,58.91999816894531,37.52000045776367
2024-01-12 14:30:00+00:00,406.635009765625,53.25,12.3100004196167,298.19500732421875,198.30999755859375,145.2050018310547,127.85449981689453,80.88500213623047,58.57699966430664,38.13999938964844
2024-01-12 15:30:00+00:00,406.3900146484375,53.18000030517578,12.258500099182129,299.5299987792969,198.5399932861328,144.89999389648438,127.61000061035156,79.94999694824219,58.779998779296875,38.05500030517578
2024-01-12 16:30:00+00:00,406.1099853515625,53.08000183105469,12.242799758911133,299.7200012207031,198.61000061035156,145.08999633789062,126.81999969482422,79.91000366210938,58.45000076293945,37.75279998779297
2024-01-12 17:30:00+00:00,407.0,53.25,12.260000228881836,301.17498779296875,199.0050048828125,145.49000549316406,126.0,79.97000122070312,58.40999984741211,37.880001068115234
2024-01-12 18:30:00+00:00,407.57501220703125,53.34000015258789,12.272000312805176,301.3664855957031,198.9949951171875,145.5800018310547,126.13999938964844,80.12000274658203,58.36000061035156,37.779998779296875
2024-01-12 19:30:00+00:00,408.239990234375,53.2400016784668,12.244999885559082,301.2850036621094,198.73500061035156,145.33999633789062,126.08000183105469,79.72000122070312,58.209999084472656,37.654998779296875
2024-01-12 20:30:00+00:00,408.80999755859375,53.34000015258789,12.260000228881836,302.510009765625,198.9499969482422,145.60000610351562,126.05999755859375,80.25,58.20000076293945,37.63999938964844
2024-01-16 14:30:00+00:00,409.0450134277344,52.939998626708984,12.022000312805176,302.19000244140625,199.2050018310547,144.3000030517578,126.68000030517578,80.2300033569336,56.810001373291016,36.724998474121094
2024-01-16 15:30:00+00:00,407.75,52.869998931884766,12.017499923706055,300.79998779296875,199.32000732421875,143.72000122070312,126.0999984741211,79.93000030517578,57.150001525878906,36.72999954223633
2024-01-16 16:30:00+00:00,407.2200012207031,52.75,11.97599983215332,299.9599914550781,198.4600067138672,143.2899932861328,125.40270233154297,79.4800033569336,56.9901008605957,36.45000076293945
2024-01-16 17:30:00+00:00,407.1300048828125,52.900001525878906,11.975000381469727,300.3399963378906,198.6199951171875,143.66000366210938,125.71800231933594,79.61000061035156,57.15999984741211,36.369998931884766
2024-01-16 18:30:00+00:00,406.44000244140625,52.869998931884766,11.949999809265137,298.9800109863281,198.35000610351562,143.19000244140625,124.91999816894531,79.41999816894531,57.040000915527344,36.26499938964844
2024-01-16 19:30:00+00:00,406.6199951171875,53.029998779296875,11.979999542236328,299.9200134277344,199.0500030517578,143.33999633789062,125.4000015258789,79.44999694824219,56.9900016784668,36.14500045776367
2024-01-16 20:30:00+00:00,406.489990234375,53.09000015258789,11.960000038146973,300.0,199.0399932861328,143.77999877929688,125.91999816894531,79.55000305175781,57.060001373291016,36.02000045776367
2024-01-17 14:30:00+00:00,405.2950134277344,52.47999954223633,11.744999885559082,301.125,198.16000366210938,144.0500030517578,123.34500122070312,78.12999725341797,55.959999084472656,35.150001525878906
2024-01-17 15:30:00+00:00,406.30999755859375,52.350101470947266,11.729999542236328,302.4200134277344,198.4199981689453,144.10000610351562,123.41000366210938,78.83999633789062,55.44499969482422,34.959999084472656
2024-01-17 16:30:00+00:00,405.875,52.33000183105469,11.699999809265137,300.3599853515625,197.88499450683594,143.59500122070312,122.72000122070312,78.47000122070312,55.119998931884766,34.935001373291016
2024-01-17 17:30:00+00:00,406.7099914550781,52.185001373291016,11.6899995803833,299.42999267578125,197.2100067138672,143.30999755859375,121.61000061035156,78.31999969482422,55.180599212646484,34.880001068115234
2024-01-17 18:30:00+00:00,406.70001220703125,52.2599983215332,11.699999809265137,299.864990234375,197.31500244140625,143.39999389648438,121.7699966430664,78.4000015258789,55.29999923706055,34.86000061035156
2024-01-17 19:30:00+00:00,406.5675048828125,52.33000183105469,11.699999809265137,299.9200134277344,197.22000122070312,142.94000244140625,120.3949966430664,78.55500030517578,55.380001068115234,34.759700775146484
2024-01-17 20:30:00+00:00,406.6700134277344,52.47999954223633,11.75,300.9100036621094,197.50999450683594,143.1300048828125,120.68000030517578,78.9000015258789,55.470001220703125,34.72999954223633
2024-01-18 14:30:00+00:00,406.3399963378906,52.34749984741211,11.78499984741211,301.30999755859375,198.8699951171875,143.8300018310547,118.02999877929688,78.37999725341797,54.7599983215332,34.65999984741211
2024-01-18 15:30:00+00:00,405.8399963378906,52.404998779296875,11.827500343322754,302.5150146484375,198.9250030517578,144.1699981689453,117.6050033569336,78.29000091552734,54.65999984741211,34.5890998840332
2024-01-18 16:30:00+00:00,405.1549987792969,52.345001220703125,11.837499618530273,302.260009765625,199.07000732421875,144.18499755859375,117.47250366210938,78.33499908447266,54.88159942626953,34.480899810791016
2024-01-18 17:30:00+00:00,404.95001220703125,52.2400016784668,11.838000297546387,302.67999267578125,199.02000427246094,144.16000366210938,116.30999755859375,78.30000305175781,54.81999969482422,34.46500015258789
2024-01-18 18:30:00+00:00,406.31500244140625,52.54999923706055,11.869999885559082,304.7300109863281,200.19000244140625,145.0,117.4000015258789,78.49500274658203,54.970001220703125,34.529998779296875
2024-01-18 19:30:00+00:00,407.56500244140625,52.64500045776367,11.890000343322754,305.7950134277344,200.61000061035156,144.88999938964844,118.1500015258789,78.37000274658203,55.04499816894531,34.625
2024-01-18 20:30:00+00:00,407.67999267578125,52.59000015258789,11.890000343322754,306.3500061035156,200.41000366210938,144.94000244140625,118.0199966430664,78.36000061035156,55.040000915527344,34.619998931884766
2024-01-19 14:30:00+00:00,407.0299987792969,52.369998931884766,11.720000267028809,304.5799865722656,198.31399536132812,141.97000122070312,114.31999969482422,78.4000015258789,55.369998931884766,34.45000076293945
2024-01-19 15:30:00+00:00,406.3699951171875,52.45500183105469,11.732500076293945,303.92999267578125,199.11000061035156,141.21249389648438,113.86000061035156,78.76000213623047,55.0,34.48500061035156
2024-01-19 16:30:00+00:00,407.1700134277344,52.56999969482422,11.710000038146973,303.6499938964844,199.5500030517578,142.00999450683594,113.61000061035156,78.56999969482422,55.040000915527344,34.459999084472656
2024-01-19 17:30:00+00:00,407.17999267578125,52.709999084472656,11.755000114440918,304.7099914550781,199.9499969482422,142.2050018310547,113.30500030517578,78.9749984741211,55.369998931884766,34.474998474121094
2024-01-19 18:30:00+00:00,406.95001220703125,52.880001068115234,11.760000228881836,305.07000732421875,199.5399932861328,141.4949951171875,114.4800033569336,79.41999816894531,55.95000076293945,34.584999084472656
2024-01-19 19:30:00+00:00,406.8800048828125,52.91999816894531,11.729999542236328,304.8245849609375,199.38999938964844,141.13999938964844,114.88590240478516,79.68000030517578,55.744998931884766,34.595001220703125
2024-01-19 20:30:00+00:00,407.3800048828125,52.810001373291016,11.739999771118164,303.95001220703125,199.80999755859375,141.33999633789062,115.19999694824219,79.52999877929688,55.66999816894531,34.56999969482422
2024-01-22 14:30:00+00:00,405.2749938964844,53.41999816894531,11.600000381469727,306.0150146484375,200.7449951171875,142.69000244140625,121.36000061035156,80.7300033569336,55.974998474121094,34.69499969482422
2024-01-22 15:30:00+00:00,405.3500061035156,53.38999938964844,11.630000114440918,307.43499755859375,201.7899932861328,142.89999389648438,118.62000274658203,80.25499725341797,55.89500045776367,34.669498443603516
2024-01-22 16:30:00+00:00,406.04998779296875,53.459999084472656,11.651000022888184,307.6050109863281,201.01499938964844,142.28500366210938,118.69000244140625,80.44999694824219,56.209999084472656,34.810001373291016
2024-01-22 17:30:00+00:00,405.7300109863281,53.45000076293945,11.645000457763672,307.0899963378906,200.72000122070312,141.91000366210938,117.25499725341797,79.910400390625,55.5,34.849998474121094
2024-01-22 18:30:00+00:00,405.9206848144531,53.38999938964844,11.649999618530273,307.2900085449219,201.25,142.02000427246094,118.75,80.08999633789062,55.75,34.9900016784668
2024-01-22 19:30:00+00:00,406.3699951171875,53.54499816894531,11.630000114440918,308.20001220703125,201.1999969482422,142.0800018310547,120.16000366210938,80.17109680175781,56.09000015258789,35.05500030517578
2024-01-22 20:30:00+00:00,406.3599853515625,53.560001373291016,11.65999984741211,307.510009765625,200.8300018310547,142.13999938964844,120.80000305175781,79.75,56.38999938964844,34.97999954223633
2024-01-23 14:30:00+00:00,404.69500732421875,54.349998474121094,11.84000015258789,307.4700012207031,200.47000122070312,141.47000122070312,122.40989685058594,79.69000244140625,57.439998626708984,35.25
2024-01-23 15:30:00+00:00,404.6600036621094,53.80500030517578,11.798500061035156,306.739990234375,200.3249969482422,141.24000549316406,121.75,79.41100311279297,57.14500045776367,35.095001220703125
2024-01-23 16:30:00+00:00,405.614990234375,53.8650016784668,11.779999732971191,306.1650085449219,200.4499969482422,141.30999755859375,121.9000015258789,79.45999908447266,57.290000915527344,35.165000915527344
2024-01-23 17:30:00+00:00,407.7300109863281,54.09000015258789,11.774999618530273,305.54998779296875,200.11000061035156,141.5749969482422,122.82499694824219,79.33499908447266,57.29999923706055,35.14500045776367
2024-01-23 18:30:00+00:00,407.82000732421875,53.904998779296875,11.789999961853027,305.30999755859375,199.61000061035156,141.38999938964844,122.56999969482422,79.5,57.66999816894531,35.224998474121094
2024-01-23 19:30:00+00:00,407.2300109863281,53.869998931884766,11.817999839782715,305.8399963378906,199.0399932861328,141.63999938964844,123.09500122070312,79.69499969482422,57.94499969482422,35.36000061035156
2024-01-23 20:30:00+00:00,407.79998779296875,53.900001525878906,11.850000381469727,305.45001220703125,199.17999267578125,142.44000244140625,122.6500015258789,79.48999786376953,57.81999969482422,35.349998474121094
2024-01-24 14:30:00+00:00,405.3599853515625,53.63999938964844,11.892499923706055,305.19000244140625,198.16000366210938,142.14999389648438,122.55999755859375,79.50499725341797,56.58000183105469,35.1349983215332
2024-01-24 15:30:00+00:00,404.54998779296875,53.78499984741211,11.914999961853027,304.9100036621094,197.9199981689453,142.42750549316406,122.7699966430664,79.98999786376953,56.709999084472656,35.084999084472656
2024-01-24 16:30:00+00:00,404.0,53.525001525878906,11.899999618530273,304.3599853515625,197.91000366210938,142.17999267578125,122.45999908447266,79.52999877929688,56.63999938964844,35.17499923706055
2024-01-24 17:30:00+00:00,403.0400085449219,53.189998626708984,11.890000343322754,303.8800048828125,197.8350067138672,141.82000732421875,121.35530090332031,79.44999694824219,56.34000015258789,34.720001220703125
2024-01-24 18:30:00+00:00,401.8900146484375,53.220001220703125,11.84000015258789,302.3399963378906,197.02499389648438,141.60000610351562,120.8311996459961,79.5199966430664,56.9900016784668,34.66999816894531
2024-01-24 19:30:00+00:00,401.9800109863281,53.19499969482422,11.864999771118164,302.0,197.14999389648438,141.52000427246094,121.34349822998047,79.48999786376953,57.02000045776367,34.540000915527344
2024-01-24 20:30:00+00:00,401.2099914550781,53.095001220703125,11.819999694824219,301.04998779296875,196.60000610351562,141.05999755859375,121.77999877929688,79.05000305175781,57.02000045776367,34.43000030517578
2024-01-25 14:30:00+00:00,402.7200012207031,55.08000183105469,12.119999885559082,298.6499938964844,198.07000732421875,142.49000549316406,118.18000030517578,81.33000183105469,56.880001068115234,34.429901123046875
2024-01-25 15:30:00+00:00,402.7200012207031,54.220001220703125,12.130000114440918,297.6000061035156,197.55999755859375,141.61000061035156,118.08000183105469,80.83000183105469,56.654998779296875,34.5
2024-01-25 16:30:00+00:00,400.6099853515625,54.375,12.154999732971191,297.80999755859375,196.92999267578125,141.8000030517578,117.55000305175781,80.62999725341797,56.65999984741211,34.369998931884766
2024-01-25 17:30:00+00:00,401.04998779296875,54.2599983215332,12.15999984741211,297.5249938964844,196.8000030517578,142.19500732421875,117.16999816894531,80.88999938964844,56.75,34.48500061035156
2024-01-25 18:30:00+00:00,402.04998779296875,54.560001373291016,12.140000343322754,299.05999755859375,197.4600067138672,142.49000549316406,117.61499786376953,81.47000122070312,57.310001373291016,34.5
2024-01-25 19:30:00+00:00,402.5899963378906,54.84000015258789,12.140000343322754,301.7099914550781,197.69000244140625,142.32000732421875,117.61000061035156,81.58000183105469,57.13309860229492,34.35499954223633
2024-01-25 20:30:00+00:00,403.3900146484375,54.939998626708984,12.170000076293945,303.9700012207031,198.6199951171875,142.7899932861328,118.44000244140625,82.37000274658203,57.4900016784668,34.4900016784668
2024-01-26 14:30:00+00:00,404.32000732421875,54.40999984741211,12.345000267028809,303.3399963378906,199.06500244140625,142.8249969482422,121.52999877929688,82.3499984741211,58.310001373291016,34.349998474121094
2024-01-26 15:30:00+00:00,404.19000244140625,54.31999969482422,12.399999618530273,304.8399963378906,199.57000732421875,142.95750427246094,120.25,82.44999694824219,58.34830093383789,34.220298767089844
2024-01-26 16:30:00+00:00,404.6050109863281,54.084999084472656,12.345000267028809,304.4949951171875,199.36000061035156,143.0850067138672,120.73999786376953,82.88999938964844,58.724998474121094,34.22999954223633
2024-01-26 17:30:00+00:00,403.8949890136719,53.951900482177734,12.34000015258789,304.1000061035156,198.72500610351562,142.92999267578125,121.03179931640625,82.70999908447266,58.90800094604492,34.34000015258789
2024-01-26 18:30:00+00:00,403.3900146484375,54.05160140991211,12.335000038146973,302.2300109863281,197.69500732421875,142.27999877929688,119.86799621582031,81.94999694824219,58.959999084472656,34.20500183105469
2024-01-26 19:30:00+00:00,403.7699890136719,54.01499938964844,12.329999923706055,301.19000244140625,197.85000610351562,142.4600067138672,119.77999877929688,82.36000061035156,58.45500183105469,34.19990158081055
2024-01-26 20:30:00+00:00,404.010009765625,54.06999969482422,12.319999694824219,301.8599853515625,198.41000366210938,143.0399932861328,119.83000183105469,82.2699966430664,58.310001373291016,34.209999084472656
2024-01-29 14:30:00+00:00,403.55999755859375,53.71500015258789,12.149999618530273,304.4100036621094,197.97999572753906,143.25,119.22000122070312,81.86000061035156,57.400001525878906,34.165000915527344
2024-01-29 15:30:00+00:00,403.5799865722656,53.650001525878906,12.164999961853027,302.5799865722656,197.30999755859375,142.0399932861328,121.01499938964844,82.13999938964844,57.7599983215332,34.29999923706055
2024-01-29 16:30:00+00:00,404.0799865722656,53.81999969482422,12.147500038146973,303.4700012207031,197.5500030517578,141.8249969482422,120.0,81.77999877929688,57.81999969482422,34.275001525878906
2024-01-29 17:30:00+00:00,403.0400085449219,53.7599983215332,12.130000114440918,304.1499938964844,197.80499267578125,141.8699951171875,120.5,81.55999755859375,57.665000915527344,34.275001525878906
2024-01-29 18:30:00+00:00,403.2650146484375,53.88999938964844,12.131999969482422,304.57501220703125,197.8000030517578,141.7899932861328,120.63500213623047,81.79000091552734,57.55970001220703,34.36000061035156
2024-01-29 19:30:00+00:00,404.2799987792969,54.06159973144531,12.1899995803833,306.5000915527344,198.86500549316406,142.47300720214844,122.2699966430664,81.88999938964844,57.88999938964844,34.53499984741211
2024-01-29 20:30:00+00:00,405.6199951171875,54.060001373291016,12.220000267028809,308.0899963378906,199.25,142.83999633789062,123.16000366210938,82.01000213623047,57.79999923706055,34.650001525878906
2024-01-30 14:30:00+00:00,407.2300109863281,53.689998626708984,12.0024995803833,307.3800048828125,199.63999938964844,142.8300018310547,119.04499816894531,82.15499877929688,57.43000030517578,34.290000915527344
2024-01-30 15:30:00+00:00,408.6000061035156,53.834999084472656,12.0,308.80999755859375,200.26499938964844,143.1999969482422,120.06500244140625,81.73500061035156,57.72090148925781,34.43000030517578
2024-01-30 16:30:00+00:00,409.1499938964844,54.14500045776367,12.000399589538574,308.2300109863281,200.10499572753906,143.77000427246094,121.22000122070312,81.57499694824219,57.83000183105469,34.650001525878906
2024-01-30 17:30:00+00:00,409.0199890136719,54.185001373291016,11.989999771118164,307.1700134277344,200.15499877929688,143.22999572753906,120.5250015258789,81.45999908447266,57.48500061035156,34.38999938964844
2024-01-30 18:30:00+00:00,410.4599914550781,54.48500061035156,12.012499809265137,309.17999267578125,200.91000366210938,143.52000427246094,120.91000366210938,81.80000305175781,58.15999984741211,34.59000015258789
2024-01-30 19:30:00+00:00,408.7349853515625,54.380001068115234,12.029999732971191,307.7300109863281,200.5500030517578,143.17999267578125,120.58000183105469,81.3499984741211,57.66999816894531,34.52000045776367
2024-01-30 20:30:00+00:00,407.7099914550781,54.470001220703125,12.020000457763672,307.6499938964844,200.74000549316406,143.07000732421875,120.30999755859375,81.0,57.47999954223633,34.4900016784668
2024-01-31 14:30:00+00:00,407.94000244140625,54.439998626708984,12.045000076293945,306.9100036621094,200.25,142.8350067138672,119.69999694824219,82.16000366210938,58.10029983520508,35.244998931884766
2024-01-31 15:30:00+00:00,407.1449890136719,54.220001220703125,12.005000114440918,306.8699951171875,200.3800048828125,142.36000061035156,119.08000183105469,82.16999816894531,57.744998931884766,35.099998474121094
2024-01-31 16:30:00+00:00,407.55999755859375,54.54499816894531,12.024999618530273,305.9549865722656,200.02000427246094,142.22999572753906,118.66999816894531,82.27999877929688,57.630001068115234,35.08000183105469
2024-01-31 17:30:00+00:00,406.6075134277344,54.27000045776367,12.050000190734863,306.8299865722656,199.5,141.83999633789062,118.45999908447266,81.83999633789062,57.40999984741211,35.18000030517578
2024-01-31 18:30:00+00:00,405.3399963378906,54.099998474121094,11.97599983215332,305.8800048828125,198.7899932861328,141.32000732421875,117.25,81.5,56.93000030517578,35.02000045776367
