Date,HR=F,RX=F
2024-06-05 13:00:00+00:00,,332.3999938964844
2024-06-05 14:00:00+00:00,390.79998779296875,333.1000061035156
2024-06-05 15:00:00+00:00,,333.70001220703125
2024-06-05 16:00:00+00:00,,333.29998779296875
2024-06-05 17:00:00+00:00,,333.5
2024-06-05 18:00:00+00:00,,333.70001220703125
2024-06-05 19:00:00+00:00,,333.6000061035156
2024-06-06 12:00:00+00:00,390.80999755859375,
2024-06-06 13:00:00+00:00,390.17999267578125,333.29998779296875
2024-06-06 14:00:00+00:00,,332.5
2024-06-06 15:00:00+00:00,,332.8999938964844
2024-06-06 16:00:00+00:00,,332.79998779296875
2024-06-06 17:00:00+00:00,,333.8999938964844
2024-06-06 18:00:00+00:00,,333.6000061035156
2024-06-06 19:00:00+00:00,,333.8999938964844
2024-06-06 20:00:00+00:00,,333.79998779296875
2024-06-07 09:00:00+00:00,389.6000061035156,
2024-06-07 13:00:00+00:00,,329.1000061035156
2024-06-07 14:00:00+00:00,,330.79998779296875
2024-06-07 15:00:00+00:00,,331.79998779296875
2024-06-07 16:00:00+00:00,,331.29998779296875
2024-06-07 17:00:00+00:00,,331.29998779296875
2024-06-07 18:00:00+00:00,,331.1000061035156
2024-06-07 19:00:00+00:00,,331.1000061035156
2024-06-10 06:00:00+00:00,395.1400146484375,
2024-06-10 13:00:00+00:00,,330.29998779296875
2024-06-10 14:00:00+00:00,,330.5
2024-06-10 15:00:00+00:00,,331.20001220703125
2024-06-10 16:00:00+00:00,,331.70001220703125
2024-06-10 17:00:00+00:00,,332.79998779296875
2024-06-10 18:00:00+00:00,,333.20001220703125
2024-06-10 19:00:00+00:00,,332.1000061035156
2024-06-10 20:00:00+00:00,,332.70001220703125
2024-06-11 13:00:00+00:00,,330.6000061035156
2024-06-11 14:00:00+00:00,,331.6000061035156
2024-06-11 15:00:00+00:00,,331.6000061035156
2024-06-11 16:00:00+00:00,,331.6000061035156
2024-06-11 17:00:00+00:00,,331.5
2024-06-11 18:00:00+00:00,,332.3999938964844
2024-06-11 19:00:00+00:00,,330.79998779296875
2024-06-12 12:00:00+00:00,,335.5
2024-06-12 13:00:00+00:00,,338.8999938964844
2024-06-12 14:00:00+00:00,,338.5
2024-06-12 15:00:00+00:00,,338.20001220703125
2024-06-12 16:00:00+00:00,,337.0
2024-06-12 17:00:00+00:00,,336.29998779296875
2024-06-12 18:00:00+00:00,,335.29998779296875
2024-06-12 19:00:00+00:00,,333.79998779296875
2024-06-13 13:00:00+00:00,,334.1000061035156
2024-06-13 14:00:00+00:00,,333.8999938964844
2024-06-13 15:00:00+00:00,,334.5
2024-06-13 16:00:00+00:00,,334.70001220703125
2024-06-13 17:00:00+00:00,,335.8999938964844
2024-06-13 18:00:00+00:00,,335.29998779296875
2024-06-13 19:00:00+00:00,,335.3999938964844
2024-06-14 08:00:00+00:00,,332.1000061035156
2024-06-14 13:00:00+00:00,399.7799987792969,334.3999938964844
2024-06-14 14:00:00+00:00,,333.8999938964844
2024-06-14 15:00:00+00:00,,334.70001220703125
2024-06-14 16:00:00+00:00,,334.79998779296875
2024-06-14 17:00:00+00:00,,334.5
2024-06-14 18:00:00+00:00,,334.0
2024-06-14 19:00:00+00:00,,335.3999938964844
2024-06-17 06:00:00+00:00,400.17999267578125,
2024-06-17 07:00:00+00:00,399.7099914550781,
2024-06-17 08:00:00+00:00,399.17999267578125,
2024-06-17 09:00:00+00:00,398.8599853515625,340.5
2024-06-17 11:00:00+00:00,399.5,
2024-06-17 12:00:00+00:00,399.5799865722656,
2024-06-17 13:00:00+00:00,399.3999938964844,332.70001220703125
2024-06-17 14:00:00+00:00,399.42999267578125,332.79998779296875
2024-06-17 15:00:00+00:00,,334.6000061035156
2024-06-17 16:00:00+00:00,398.8299865722656,335.20001220703125
2024-06-17 17:00:00+00:00,399.1600036621094,335.8999938964844
2024-06-17 18:00:00+00:00,,336.29998779296875
2024-06-17 19:00:00+00:00,,336.0
2024-06-18 06:00:00+00:00,398.69000244140625,
2024-06-18 08:00:00+00:00,398.67999267578125,
2024-06-18 09:00:00+00:00,398.8900146484375,
2024-06-18 11:00:00+00:00,399.29998779296875,
2024-06-18 12:00:00+00:00,397.8399963378906,
2024-06-18 13:00:00+00:00,397.7200012207031,336.6000061035156
2024-06-18 14:00:00+00:00,397.489990234375,337.0
2024-06-18 15:00:00+00:00,,337.70001220703125
2024-06-18 16:00:00+00:00,,337.1000061035156
2024-06-18 17:00:00+00:00,,337.3999938964844
2024-06-18 18:00:00+00:00,,337.29998779296875
2024-06-18 19:00:00+00:00,,336.8999938964844
2024-06-18 20:00:00+00:00,,337.29998779296875
2024-06-20 13:00:00+00:00,,336.20001220703125
2024-06-20 14:00:00+00:00,,336.1000061035156
2024-06-20 15:00:00+00:00,,335.29998779296875
2024-06-20 16:00:00+00:00,,336.0
2024-06-20 17:00:00+00:00,,336.5
2024-06-20 18:00:00+00:00,,336.29998779296875
2024-06-20 19:00:00+00:00,,335.79998779296875
2024-06-20 20:00:00+00:00,,336.3999938964844
2024-06-21 13:00:00+00:00,,335.70001220703125
2024-06-21 14:00:00+00:00,,335.79998779296875
2024-06-21 15:00:00+00:00,,336.20001220703125
2024-06-21 16:00:00+00:00,,336.0
2024-06-21 17:00:00+00:00,,336.5
2024-06-21 18:00:00+00:00,,336.6000061035156
2024-06-21 19:00:00+00:00,,337.3999938964844
2024-06-21 20:00:00+00:00,,338.6000061035156
2024-06-24 07:00:00+00:00,398.6199951171875,
2024-06-24 13:00:00+00:00,397.4200134277344,339.0
2024-06-24 14:00:00+00:00,397.4100036621094,342.1000061035156
2024-06-24 15:00:00+00:00,,340.8999938964844
2024-06-24 16:00:00+00:00,,340.79998779296875
2024-06-24 17:00:00+00:00,,340.29998779296875
2024-06-24 18:00:00+00:00,,340.8999938964844
2024-06-24 19:00:00+00:00,,339.5
2024-06-24 20:00:00+00:00,,339.3999938964844
2024-06-25 06:00:00+00:00,397.8500061035156,
2024-06-25 12:00:00+00:00,398.92999267578125,
2024-06-25 13:00:00+00:00,,336.5
2024-06-25 14:00:00+00:00,,335.29998779296875
2024-06-25 15:00:00+00:00,398.8999938964844,333.70001220703125
2024-06-25 16:00:00+00:00,,333.8999938964844
2024-06-25 17:00:00+00:00,,334.5
2024-06-25 18:00:00+00:00,,334.70001220703125
2024-06-25 19:00:00+00:00,,334.8999938964844
2024-06-26 11:00:00+00:00,399.2699890136719,
2024-06-26 13:00:00+00:00,399.29998779296875,333.29998779296875
2024-06-26 14:00:00+00:00,399.32000732421875,333.1000061035156
2024-06-26 15:00:00+00:00,,334.6000061035156
2024-06-26 16:00:00+00:00,,334.5
2024-06-26 18:00:00+00:00,,333.70001220703125
2024-06-26 19:00:00+00:00,,333.70001220703125
2024-06-27 07:00:00+00:00,398.9700012207031,
2024-06-27 12:00:00+00:00,399.82000732421875,
2024-06-27 13:00:00+00:00,399.6199951171875,335.20001220703125
2024-06-27 14:00:00+00:00,399.20001220703125,336.3999938964844
2024-06-27 15:00:00+00:00,,335.70001220703125
2024-06-27 16:00:00+00:00,,334.70001220703125
2024-06-27 17:00:00+00:00,,334.6000061035156
2024-06-27 18:00:00+00:00,,333.8999938964844
2024-06-27 19:00:00+00:00,,337.0
2024-06-28 07:00:00+00:00,398.5,
2024-06-28 09:00:00+00:00,398.0,
2024-06-28 13:00:00+00:00,,337.6000061035156
2024-06-28 14:00:00+00:00,,337.79998779296875
2024-06-28 15:00:00+00:00,,337.6000061035156
2024-06-28 16:00:00+00:00,,337.3999938964844
2024-06-28 17:00:00+00:00,,336.79998779296875
2024-06-28 18:00:00+00:00,,337.0
2024-06-28 19:00:00+00:00,,339.70001220703125
2024-06-28 20:00:00+00:00,,341.29998779296875
2024-07-01 06:00:00+00:00,396.94000244140625,
2024-07-01 13:00:00+00:00,,339.6000061035156
2024-07-01 14:00:00+00:00,,335.29998779296875
2024-07-01 15:00:00+00:00,,334.6000061035156
2024-07-01 16:00:00+00:00,,334.70001220703125
2024-07-01 17:00:00+00:00,,335.8999938964844
2024-07-01 18:00:00+00:00,,335.8999938964844
2024-07-01 19:00:00+00:00,,336.1000061035156
2024-07-02 06:00:00+00:00,397.6199951171875,
2024-07-02 07:00:00+00:00,397.8500061035156,
2024-07-02 13:00:00+00:00,,337.20001220703125
2024-07-02 14:00:00+00:00,,337.1000061035156
2024-07-02 15:00:00+00:00,,336.79998779296875
2024-07-02 16:00:00+00:00,,335.70001220703125
2024-07-02 17:00:00+00:00,,335.3999938964844
2024-07-02 18:00:00+00:00,,336.29998779296875
2024-07-02 19:00:00+00:00,,337.20001220703125
2024-07-02 20:00:00+00:00,,337.6000061035156
2024-07-03 13:30:00+00:00,,338.29998779296875
2024-07-03 14:30:00+00:00,396.9849853515625,338.1000061035156
2024-07-03 15:30:00+00:00,,337.6000061035156
2024-07-03 16:30:00+00:00,,336.3999938964844
2024-07-05 06:00:00+00:00,395.0400085449219,
2024-07-05 13:00:00+00:00,395.29998779296875,336.29998779296875
2024-07-05 14:00:00+00:00,395.29998779296875,336.70001220703125
2024-07-05 15:00:00+00:00,,336.6000061035156
2024-07-05 16:00:00+00:00,,337.20001220703125
2024-07-05 18:00:00+00:00,,337.6000061035156
2024-07-05 19:00:00+00:00,,337.79998779296875
2024-07-05 20:00:00+00:00,,338.8999938964844
2024-07-08 06:00:00+00:00,395.3399963378906,
2024-07-08 13:00:00+00:00,,338.8999938964844
2024-07-08 14:00:00+00:00,,338.5
2024-07-08 15:00:00+00:00,,337.5
2024-07-08 16:00:00+00:00,,338.20001220703125
2024-07-08 17:00:00+00:00,,338.70001220703125
2024-07-08 18:00:00+00:00,,338.5
2024-07-08 19:00:00+00:00,,338.5
2024-07-09 07:00:00+00:00,398.45001220703125,
2024-07-09 13:00:00+00:00,,337.6000061035156
2024-07-09 14:00:00+00:00,,335.79998779296875
2024-07-09 15:00:00+00:00,,337.3999938964844
2024-07-09 16:00:00+00:00,,338.3999938964844
2024-07-09 19:00:00+00:00,,338.6000061035156
2024-07-10 13:00:00+00:00,,338.3999938964844
2024-07-10 14:00:00+00:00,,338.8999938964844
2024-07-10 15:00:00+00:00,,338.79998779296875
2024-07-10 16:00:00+00:00,,338.3999938964844
2024-07-10 17:00:00+00:00,,338.8999938964844
2024-07-10 19:00:00+00:00,,341.20001220703125
2024-07-11 13:00:00+00:00,394.739990234375,349.5
2024-07-11 14:00:00+00:00,,350.0
2024-07-11 15:00:00+00:00,,351.20001220703125
2024-07-11 16:00:00+00:00,,350.5
2024-07-11 17:00:00+00:00,,350.20001220703125
2024-07-11 18:00:00+00:00,,349.29998779296875
2024-07-11 19:00:00+00:00,,350.3999938964844
2024-07-11 20:00:00+00:00,,350.3999938964844
2024-07-12 08:00:00+00:00,,357.3999938964844
2024-07-12 09:00:00+00:00,,354.8999938964844
2024-07-12 10:00:00+00:00,,353.70001220703125
2024-07-12 12:00:00+00:00,,351.1000061035156
2024-07-12 13:00:00+00:00,,352.5
2024-07-12 14:00:00+00:00,,353.79998779296875
2024-07-12 15:00:00+00:00,,352.8999938964844
2024-07-12 16:00:00+00:00,,353.1000061035156
2024-07-12 17:00:00+00:00,,354.5
2024-07-12 18:00:00+00:00,,355.1000061035156
2024-07-12 19:00:00+00:00,,352.79998779296875
2024-07-12 20:00:00+00:00,,347.5
2024-07-15 08:00:00+00:00,393.8299865722656,
2024-07-15 11:00:00+00:00,393.9599914550781,
2024-07-15 12:00:00+00:00,393.9599914550781,
2024-07-15 13:00:00+00:00,,353.0
2024-07-15 14:00:00+00:00,393.0400085449219,352.6000061035156
2024-07-15 15:00:00+00:00,392.8900146484375,355.0
2024-07-15 16:00:00+00:00,,354.79998779296875
2024-07-15 17:00:00+00:00,,354.20001220703125
2024-07-15 18:00:00+00:00,,354.6000061035156
2024-07-15 19:00:00+00:00,,355.20001220703125
2024-07-15 20:00:00+00:00,,355.1000061035156
2024-07-16 06:00:00+00:00,393.760009765625,
2024-07-16 10:00:00+00:00,393.8999938964844,
2024-07-16 12:00:00+00:00,393.8999938964844,
2024-07-16 13:00:00+00:00,,357.70001220703125
2024-07-16 14:00:00+00:00,,355.70001220703125
2024-07-16 15:00:00+00:00,,356.79998779296875
2024-07-16 16:00:00+00:00,,357.6000061035156
2024-07-16 17:00:00+00:00,,358.20001220703125
2024-07-16 18:00:00+00:00,,358.20001220703125
2024-07-16 19:00:00+00:00,,358.8999938964844
2024-07-16 20:00:00+00:00,,359.0
2024-07-17 06:00:00+00:00,393.9200134277344,
2024-07-17 07:00:00+00:00,394.07000732421875,
2024-07-17 09:00:00+00:00,393.6600036621094,
2024-07-17 11:00:00+00:00,392.9100036621094,
2024-07-17 13:00:00+00:00,,363.29998779296875
2024-07-17 14:00:00+00:00,,363.29998779296875
2024-07-17 15:00:00+00:00,,363.3999938964844
2024-07-17 16:00:00+00:00,,360.5
2024-07-17 17:00:00+00:00,,360.29998779296875
2024-07-17 18:00:00+00:00,,360.8999938964844
2024-07-17 19:00:00+00:00,,361.3999938964844
2024-07-17 20:00:00+00:00,,360.5
2024-07-18 13:00:00+00:00,,365.0
2024-07-18 14:00:00+00:00,,364.0
2024-07-18 15:00:00+00:00,,363.1000061035156
2024-07-18 16:00:00+00:00,,362.79998779296875
2024-07-18 17:00:00+00:00,,361.5
2024-07-18 18:00:00+00:00,,359.0
2024-07-18 19:00:00+00:00,392.8699951171875,358.70001220703125
2024-07-18 20:00:00+00:00,,358.8999938964844
2024-07-19 06:00:00+00:00,392.70001220703125,
2024-07-19 07:00:00+00:00,392.6499938964844,
2024-07-19 08:00:00+00:00,392.7799987792969,
2024-07-19 09:00:00+00:00,392.8599853515625,
2024-07-19 10:00:00+00:00,392.8299865722656,
2024-07-19 13:00:00+00:00,,358.0
2024-07-19 14:00:00+00:00,,356.6000061035156
2024-07-19 15:00:00+00:00,,356.70001220703125
2024-07-19 16:00:00+00:00,,357.70001220703125
2024-07-19 17:00:00+00:00,,356.8999938964844
2024-07-19 18:00:00+00:00,,357.0
2024-07-19 19:00:00+00:00,,357.70001220703125
2024-07-19 20:00:00+00:00,,354.79998779296875
2024-07-22 07:00:00+00:00,392.45001220703125,
2024-07-22 13:00:00+00:00,,358.0
2024-07-22 14:00:00+00:00,,358.8999938964844
2024-07-22 15:00:00+00:00,,359.3999938964844
2024-07-22 16:00:00+00:00,,359.8999938964844
2024-07-22 17:00:00+00:00,391.42999267578125,359.70001220703125
2024-07-22 18:00:00+00:00,,361.1000061035156
2024-07-22 19:00:00+00:00,,360.70001220703125
2024-07-23 06:00:00+00:00,391.82000732421875,
2024-07-23 07:00:00+00:00,391.8999938964844,
2024-07-23 12:00:00+00:00,392.32000732421875,
2024-07-23 13:00:00+00:00,392.9800109863281,359.8999938964844
2024-07-23 14:00:00+00:00,,360.8999938964844
2024-07-23 15:00:00+00:00,391.82000732421875,361.70001220703125
2024-07-23 18:00:00+00:00,,361.3999938964844
2024-07-23 19:00:00+00:00,,360.29998779296875
2024-07-23 20:00:00+00:00,,360.3999938964844
2024-07-24 06:00:00+00:00,392.32000732421875,
2024-07-24 07:00:00+00:00,392.3599853515625,
2024-07-24 08:00:00+00:00,393.2099914550781,
2024-07-24 10:00:00+00:00,393.92999267578125,
2024-07-24 12:00:00+00:00,394.9100036621094,
2024-07-24 13:00:00+00:00,,359.3999938964844
2024-07-24 14:00:00+00:00,395.260009765625,361.6000061035156
2024-07-24 15:00:00+00:00,,361.20001220703125
2024-07-24 16:00:00+00:00,,360.70001220703125
2024-07-24 18:00:00+00:00,,357.6000061035156
2024-07-24 19:00:00+00:00,,354.79998779296875
2024-07-24 20:00:00+00:00,,354.70001220703125
2024-07-25 06:00:00+00:00,395.6600036621094,
2024-07-25 07:00:00+00:00,395.7900085449219,
2024-07-25 08:00:00+00:00,395.7099914550781,
2024-07-25 13:00:00+00:00,,360.3999938964844
2024-07-25 14:00:00+00:00,,357.79998779296875
2024-07-25 15:00:00+00:00,,358.3999938964844
2024-07-25 16:00:00+00:00,,358.70001220703125
2024-07-25 17:00:00+00:00,,355.29998779296875
2024-07-25 18:00:00+00:00,,353.1000061035156
2024-07-25 19:00:00+00:00,,353.3999938964844
2024-07-25 20:00:00+00:00,,353.1000061035156
2024-07-26 12:00:00+00:00,392.32000732421875,
2024-07-26 13:00:00+00:00,391.82000732421875,355.79998779296875
2024-07-26 14:00:00+00:00,,357.1000061035156
2024-07-26 15:00:00+00:00,,358.8999938964844
2024-07-26 16:00:00+00:00,,359.70001220703125
2024-07-26 17:00:00+00:00,,358.70001220703125
2024-07-26 18:00:00+00:00,,358.8999938964844
2024-07-26 19:00:00+00:00,,359.5
2024-07-26 20:00:00+00:00,,359.5
2024-07-29 13:00:00+00:00,,360.3999938964844
2024-07-29 14:00:00+00:00,,359.1000061035156
2024-07-29 15:00:00+00:00,,359.79998779296875
2024-07-29 16:00:00+00:00,,360.6000061035156
2024-07-29 17:00:00+00:00,,359.8999938964844
2024-07-29 18:00:00+00:00,,360.79998779296875
2024-07-29 19:00:00+00:00,,361.6000061035156
2024-07-29 20:00:00+00:00,,361.79998779296875
2024-07-30 13:00:00+00:00,,364.29998779296875
2024-07-30 14:00:00+00:00,,362.6000061035156
2024-07-30 15:00:00+00:00,,362.29998779296875
2024-07-30 16:00:00+00:00,,362.5
2024-07-30 17:00:00+00:00,,362.79998779296875
2024-07-30 18:00:00+00:00,,362.20001220703125
2024-07-30 19:00:00+00:00,,363.79998779296875
2024-07-30 20:00:00+00:00,,363.5
2024-07-31 13:00:00+00:00,,362.79998779296875
2024-07-31 14:00:00+00:00,395.3999938964844,365.8999938964844
2024-07-31 15:00:00+00:00,395.57000732421875,365.79998779296875
2024-07-31 16:00:00+00:00,,366.29998779296875
2024-07-31 17:00:00+00:00,,365.0
2024-07-31 18:00:00+00:00,,366.79998779296875
2024-07-31 19:00:00+00:00,,362.8999938964844
2024-07-31 20:00:00+00:00,,362.70001220703125
2024-08-01 12:00:00+00:00,397.010009765625,
2024-08-01 13:00:00+00:00,397.010009765625,366.8999938964844
2024-08-01 14:00:00+00:00,,365.6000061035156
2024-08-01 15:00:00+00:00,,365.20001220703125
2024-08-01 16:00:00+00:00,,366.0
2024-08-01 17:00:00+00:00,,365.70001220703125
2024-08-01 18:00:00+00:00,,364.1000061035156
2024-08-01 19:00:00+00:00,,367.3999938964844
2024-08-01 20:00:00+00:00,,365.0
2024-08-02 02:00:00+00:00,,370.1000061035156
2024-08-02 12:00:00+00:00,397.8599853515625,365.0
2024-08-02 13:00:00+00:00,,369.6000061035156
2024-08-02 14:00:00+00:00,,365.6000061035156
2024-08-02 15:00:00+00:00,,366.3999938964844
2024-08-02 16:00:00+00:00,,367.0
2024-08-02 17:00:00+00:00,,365.5
2024-08-02 18:00:00+00:00,,365.79998779296875
2024-08-02 19:00:00+00:00,,367.3999938964844
2024-08-05 08:00:00+00:00,,365.0
2024-08-05 10:00:00+00:00,,362.0
2024-08-05 12:00:00+00:00,,360.3999938964844
2024-08-05 13:00:00+00:00,399.6700134277344,360.29998779296875
2024-08-05 14:00:00+00:00,,362.8999938964844
2024-08-05 15:00:00+00:00,398.1700134277344,363.70001220703125
2024-08-05 16:00:00+00:00,,362.1000061035156
2024-08-05 17:00:00+00:00,,360.29998779296875
2024-08-05 18:00:00+00:00,,359.8999938964844
2024-08-05 19:00:00+00:00,,356.79998779296875
2024-08-06 13:00:00+00:00,,361.5
2024-08-06 14:00:00+00:00,,363.3999938964844
2024-08-06 15:00:00+00:00,,364.29998779296875
2024-08-06 16:00:00+00:00,,364.79998779296875
2024-08-06 17:00:00+00:00,,365.8999938964844
2024-08-06 18:00:00+00:00,,367.3999938964844
2024-08-06 19:00:00+00:00,,364.1000061035156
2024-08-06 20:00:00+00:00,,364.0
2024-08-07 04:00:00+00:00,398.8800048828125,
2024-08-07 05:00:00+00:00,398.9200134277344,
2024-08-07 07:00:00+00:00,399.0299987792969,
2024-08-07 09:00:00+00:00,400.010009765625,
2024-08-07 10:00:00+00:00,399.2799987792969,
2024-08-07 13:00:00+00:00,399.57000732421875,367.79998779296875
2024-08-07 14:00:00+00:00,399.4200134277344,369.0
2024-08-07 15:00:00+00:00,399.2799987792969,368.70001220703125
2024-08-07 16:00:00+00:00,,366.5
2024-08-07 17:00:00+00:00,,364.79998779296875
2024-08-07 18:00:00+00:00,,362.5
2024-08-07 19:00:00+00:00,,361.70001220703125
2024-08-08 06:00:00+00:00,398.6300048828125,
2024-08-08 07:00:00+00:00,398.6400146484375,
2024-08-08 08:00:00+00:00,398.5199890136719,
2024-08-08 09:00:00+00:00,398.4200134277344,
2024-08-08 10:00:00+00:00,397.69000244140625,
2024-08-08 12:00:00+00:00,397.4599914550781,
2024-08-08 13:00:00+00:00,,361.70001220703125
2024-08-08 14:00:00+00:00,,364.5
2024-08-08 15:00:00+00:00,,364.1000061035156
2024-08-08 16:00:00+00:00,,364.79998779296875
2024-08-08 17:00:00+00:00,,365.0
2024-08-08 18:00:00+00:00,,365.1000061035156
2024-08-08 19:00:00+00:00,,365.29998779296875
2024-08-09 06:00:00+00:00,397.57000732421875,
2024-08-09 13:00:00+00:00,,363.1000061035156
2024-08-09 14:00:00+00:00,,365.0
2024-08-09 15:00:00+00:00,,365.6000061035156
2024-08-09 16:00:00+00:00,,365.70001220703125
2024-08-09 17:00:00+00:00,,367.1000061035156
2024-08-09 18:00:00+00:00,,366.6000061035156
2024-08-09 19:00:00+00:00,,366.79998779296875
2024-08-12 07:00:00+00:00,394.54998779296875,
2024-08-12 08:00:00+00:00,394.54998779296875,
2024-08-12 09:00:00+00:00,394.6499938964844,
2024-08-12 10:00:00+00:00,394.5400085449219,
2024-08-12 11:00:00+00:00,,369.6000061035156
2024-08-12 13:00:00+00:00,,362.8999938964844
2024-08-12 14:00:00+00:00,,363.5
2024-08-12 15:00:00+00:00,,362.70001220703125
2024-08-12 16:00:00+00:00,,362.3999938964844
2024-08-12 17:00:00+00:00,,361.5
2024-08-12 18:00:00+00:00,,363.0
2024-08-12 19:00:00+00:00,,364.1000061035156
2024-08-13 13:00:00+00:00,,365.5
2024-08-13 14:00:00+00:00,,366.0
2024-08-13 15:00:00+00:00,,365.8999938964844
2024-08-13 16:00:00+00:00,,367.1000061035156
2024-08-13 17:00:00+00:00,,365.8999938964844
2024-08-13 18:00:00+00:00,,366.79998779296875
2024-08-13 19:00:00+00:00,,367.20001220703125
2024-08-13 20:00:00+00:00,,365.29998779296875
2024-08-14 13:00:00+00:00,,367.1000061035156
2024-08-14 14:00:00+00:00,,368.5
2024-08-14 15:00:00+00:00,,368.79998779296875
2024-08-14 16:00:00+00:00,,368.79998779296875
2024-08-14 18:00:00+00:00,,369.6000061035156
2024-08-14 19:00:00+00:00,,367.79998779296875
2024-08-15 12:00:00+00:00,395.7699890136719,
2024-08-15 13:00:00+00:00,,366.3999938964844
2024-08-15 14:00:00+00:00,396.2300109863281,368.20001220703125
2024-08-15 15:00:00+00:00,396.5799865722656,368.0
2024-08-15 16:00:00+00:00,,367.8999938964844
2024-08-15 17:00:00+00:00,,367.6000061035156
2024-08-15 18:00:00+00:00,,368.20001220703125
2024-08-15 19:00:00+00:00,,367.0
2024-08-16 13:00:00+00:00,,367.6000061035156
2024-08-16 14:00:00+00:00,,365.6000061035156
2024-08-16 15:00:00+00:00,,366.1000061035156
2024-08-16 16:00:00+00:00,,365.8999938964844
2024-08-16 17:00:00+00:00,,365.70001220703125
2024-08-16 18:00:00+00:00,,366.1000061035156
2024-08-16 19:00:00+00:00,,367.1000061035156
2024-08-16 20:00:00+00:00,,361.5
2024-08-19 08:00:00+00:00,394.55999755859375,
2024-08-19 13:00:00+00:00,,369.1000061035156
2024-08-19 14:00:00+00:00,395.05999755859375,369.70001220703125
2024-08-19 15:00:00+00:00,395.3399963378906,369.20001220703125
2024-08-19 16:00:00+00:00,395.260009765625,369.20001220703125
2024-08-19 17:00:00+00:00,,369.0
2024-08-19 18:00:00+00:00,,369.6000061035156
2024-08-19 19:00:00+00:00,,369.5
2024-08-19 20:00:00+00:00,,369.5
2024-08-20 06:00:00+00:00,395.2900085449219,
2024-08-20 07:00:00+00:00,395.0,
2024-08-20 08:00:00+00:00,395.07000732421875,
2024-08-20 09:00:00+00:00,395.0,
2024-08-20 13:00:00+00:00,,368.70001220703125
2024-08-20 14:00:00+00:00,,368.79998779296875
2024-08-20 15:00:00+00:00,394.0400085449219,368.6000061035156
2024-08-20 16:00:00+00:00,,369.1000061035156
2024-08-20 19:00:00+00:00,,369.6000061035156
2024-08-21 06:00:00+00:00,394.6700134277344,
2024-08-21 13:00:00+00:00,393.1000061035156,369.0
2024-08-21 14:00:00+00:00,392.8699951171875,368.5
2024-08-21 15:00:00+00:00,,368.79998779296875
2024-08-21 16:00:00+00:00,,369.1000061035156
2024-08-21 17:00:00+00:00,,369.6000061035156
2024-08-21 18:00:00+00:00,,371.1000061035156
2024-08-21 19:00:00+00:00,,371.0
2024-08-21 20:00:00+00:00,,371.1000061035156
2024-08-22 07:00:00+00:00,393.3299865722656,
2024-08-22 09:00:00+00:00,394.94000244140625,
2024-08-22 13:00:00+00:00,,370.70001220703125
2024-08-22 14:00:00+00:00,,371.1000061035156
2024-08-22 15:00:00+00:00,,371.20001220703125
2024-08-22 16:00:00+00:00,,371.5
2024-08-22 17:00:00+00:00,,370.6000061035156
2024-08-22 18:00:00+00:00,,371.3999938964844
2024-08-22 19:00:00+00:00,,372.29998779296875
2024-08-22 20:00:00+00:00,,372.3999938964844
2024-08-23 09:00:00+00:00,394.6300048828125,
2024-08-23 10:00:00+00:00,394.67999267578125,
2024-08-23 12:00:00+00:00,394.6099853515625,
2024-08-23 13:00:00+00:00,,374.20001220703125
2024-08-23 14:00:00+00:00,,378.79998779296875
2024-08-23 15:00:00+00:00,,378.5
2024-08-23 16:00:00+00:00,,377.20001220703125
2024-08-23 17:00:00+00:00,,379.1000061035156
2024-08-23 18:00:00+00:00,,379.0
2024-08-23 19:00:00+00:00,,379.6000061035156
2024-08-23 20:00:00+00:00,,381.3999938964844
2024-08-26 06:00:00+00:00,395.0,
2024-08-26 07:00:00+00:00,395.70001220703125,
2024-08-26 13:00:00+00:00,,381.1000061035156
2024-08-26 14:00:00+00:00,,381.0
2024-08-26 15:00:00+00:00,,380.20001220703125
2024-08-26 16:00:00+00:00,,379.6000061035156
2024-08-26 17:00:00+00:00,,379.1000061035156
2024-08-26 18:00:00+00:00,,379.1000061035156
2024-08-26 19:00:00+00:00,,379.70001220703125
2024-08-26 20:00:00+00:00,,379.8999938964844
2024-08-27 13:00:00+00:00,393.4100036621094,378.29998779296875
2024-08-27 14:00:00+00:00,,379.5
2024-08-27 15:00:00+00:00,,378.8999938964844
2024-08-27 16:00:00+00:00,,379.29998779296875
2024-08-27 17:00:00+00:00,,379.8999938964844
2024-08-27 18:00:00+00:00,,380.0
2024-08-27 19:00:00+00:00,,380.0
2024-08-27 20:00:00+00:00,,381.6000061035156
2024-08-28 10:00:00+00:00,394.19000244140625,
2024-08-28 12:00:00+00:00,394.1499938964844,
2024-08-28 13:00:00+00:00,394.3599853515625,380.6000061035156
2024-08-28 14:00:00+00:00,,380.3999938964844
2024-08-28 15:00:00+00:00,,379.20001220703125
2024-08-28 16:00:00+00:00,,378.29998779296875
2024-08-28 17:00:00+00:00,,377.5
2024-08-28 18:00:00+00:00,,377.29998779296875
2024-08-28 19:00:00+00:00,,378.6000061035156
2024-08-28 20:00:00+00:00,,378.6000061035156
2024-08-29 06:00:00+00:00,393.45001220703125,
2024-08-29 13:00:00+00:00,393.2900085449219,376.79998779296875
2024-08-29 14:00:00+00:00,393.4800109863281,377.0
2024-08-29 15:00:00+00:00,,376.70001220703125
2024-08-29 16:00:00+00:00,,377.6000061035156
