Date,NEE,D,SO,DUK,AEP,EXC,SRE,AWK,WTRG,XEL
2024-01-09 19:30:00+00:00,61.994998931884766,48.3849983215332,71.76000213623047,99.12999725341797,84.27999877929688,36.470001220703125,76.34500122070312,132.76499938964844,38.29499816894531,63.095001220703125
2024-01-09 20:30:00+00:00,61.994998931884766,48.27000045776367,71.87000274658203,99.08000183105469,84.12999725341797,36.43000030517578,76.3499984741211,132.6999969482422,38.279998779296875,63.27000045776367
2024-01-10 14:30:00+00:00,62.07500076293945,48.13029861450195,71.76010131835938,99.59220123291016,83.30000305175781,36.47999954223633,76.00499725341797,133.0800018310547,38.32500076293945,62.94499969482422
2024-01-10 15:30:00+00:00,62.11000061035156,48.005001068115234,71.58000183105469,99.43009948730469,82.91999816894531,36.47990036010742,75.9800033569336,132.8699951171875,38.439998626708984,62.7400016784668
2024-01-10 16:30:00+00:00,62.345001220703125,47.959999084472656,71.55999755859375,99.51000213623047,82.88999938964844,36.5,76.08499908447266,133.37989807128906,38.547401428222656,62.768798828125
2024-01-10 17:30:00+00:00,62.45500183105469,48.06999969482422,71.66500091552734,99.54979705810547,82.81999969482422,36.599998474121094,76.20500183105469,133.75999450683594,38.560001373291016,62.68000030517578
2024-01-10 18:30:00+00:00,62.51499938964844,48.1349983215332,71.77999877929688,99.57499694824219,82.8499984741211,36.689998626708984,76.36000061035156,134.00320434570312,38.650001525878906,62.64500045776367
2024-01-10 19:30:00+00:00,62.59000015258789,48.125,71.875,99.66999816894531,82.86000061035156,36.67499923706055,76.2300033569336,133.8800048828125,38.7599983215332,62.82500076293945
2024-01-10 20:30:00+00:00,62.28499984741211,47.91999816894531,71.83000183105469,99.26000213623047,82.52999877929688,36.64500045776367,76.12000274658203,133.5800018310547,38.650001525878906,62.709999084472656
2024-01-11 14:30:00+00:00,60.970001220703125,46.82099914550781,70.9800033569336,97.45500183105469,80.51000213623047,36.0099983215332,74.91000366210938,131.4499969482422,37.96500015258789,61.3849983215332
2024-01-11 15:30:00+00:00,60.64500045776367,46.900001525878906,70.7300033569336,97.12000274658203,80.13500213623047,36.185001373291016,74.66000366210938,130.7449951171875,37.775001525878906,61.04999923706055
2024-01-11 16:30:00+00:00,60.974998474121094,47.040000915527344,70.76000213623047,97.19000244140625,80.54000091552734,36.119998931884766,74.79000091552734,131.22999572753906,37.75,61.220001220703125
2024-01-11 17:30:00+00:00,61.09000015258789,47.064998626708984,70.76000213623047,97.05000305175781,80.5999984741211,36.20500183105469,74.94999694824219,131.5500030517578,37.900001525878906,61.185001373291016
2024-01-11 18:30:00+00:00,61.34410095214844,47.20500183105469,70.91000366210938,97.41999816894531,80.80999755859375,36.349998474121094,75.1500015258789,131.9600067138672,38.15999984741211,61.32500076293945
2024-01-11 19:30:00+00:00,60.935001373291016,46.97999954223633,70.47000122070312,97.11000061035156,80.30000305175781,36.22999954223633,74.80000305175781,131.97000122070312,38.09000015258789,60.970001220703125
2024-01-11 20:30:00+00:00,60.709999084472656,47.11000061035156,70.58999633789062,97.13999938964844,80.4000015258789,36.22999954223633,74.83000183105469,131.50999450683594,38.029998779296875,61.0099983215332
2024-01-12 14:30:00+00:00,61.099998474121094,47.18000030517578,70.91000366210938,97.48999786376953,80.94000244140625,36.14500045776367,75.05500030517578,132.1300048828125,38.34000015258789,61.16999816894531
2024-01-12 15:30:00+00:00,61.334999084472656,47.11000061035156,71.0999984741211,97.87999725341797,81.70999908447266,36.26499938964844,75.1500015258789,132.19000244140625,38.39500045776367,61.38999938964844
2024-01-12 16:30:00+00:00,61.44499969482422,47.119998931884766,71.36499786376953,98.37999725341797,81.52999877929688,36.279998779296875,75.36499786376953,132.39999389648438,38.494998931884766,61.47999954223633
2024-01-12 17:30:00+00:00,61.334999084472656,47.2400016784668,71.47000122070312,98.71499633789062,81.36000061035156,36.290000915527344,75.41999816894531,132.43499755859375,38.48500061035156,61.44499969482422
2024-01-12 18:30:00+00:00,61.29999923706055,47.290000915527344,71.375,98.58000183105469,81.3949966430664,36.185001373291016,75.37000274658203,132.3699951171875,38.43000030517578,61.334999084472656
2024-01-12 19:30:00+00:00,61.04999923706055,47.165000915527344,71.25499725341797,98.34500122070312,81.29000091552734,36.099998474121094,75.26000213623047,131.86000061035156,38.3025016784668,61.185001373291016
2024-01-12 20:30:00+00:00,61.04999923706055,47.33000183105469,71.41999816894531,98.47000122070312,81.51000213623047,36.08000183105469,75.41000366210938,132.22999572753906,38.36000061035156,61.310001373291016
2024-01-16 14:30:00+00:00,60.779998779296875,46.95500183105469,70.91000366210938,98.45999908447266,81.16000366210938,35.814998626708984,74.95500183105469,132.41000366210938,38.29999923706055,61.11000061035156
2024-01-16 15:30:00+00:00,60.744998931884766,46.790000915527344,70.87000274658203,98.66999816894531,81.16999816894531,35.79499816894531,74.98999786376953,132.1300048828125,38.2599983215332,61.09000015258789
2024-01-16 16:30:00+00:00,60.886199951171875,46.85559844970703,70.8949966430664,98.79499816894531,81.29000091552734,35.79499816894531,75.0199966430664,132.23460388183594,38.314998626708984,61.255001068115234
2024-01-16 17:30:00+00:00,61.095001220703125,46.974998474121094,70.79000091552734,98.66999816894531,81.44999694824219,35.849998474121094,75.0,132.0500030517578,38.369998931884766,61.224998474121094
2024-01-16 18:30:00+00:00,60.55500030517578,46.7599983215332,70.48999786376953,98.37999725341797,81.05999755859375,35.685001373291016,74.79000091552734,131.44000244140625,38.1150016784668,61.125
2024-01-16 19:30:00+00:00,60.404998779296875,46.625,70.3550033569336,97.93440246582031,80.87000274658203,35.677101135253906,74.47000122070312,130.89999389648438,37.92499923706055,60.85499954223633
2024-01-16 20:30:00+00:00,60.34000015258789,46.755001068115234,70.31999969482422,98.0199966430664,81.01000213623047,35.71500015258789,74.45999908447266,130.41000366210938,37.790000915527344,60.91999816894531
2024-01-17 14:30:00+00:00,59.54999923706055,46.85499954223633,70.51000213623047,98.2750015258789,80.56999969482422,35.904998779296875,74.9749984741211,130.2899932861328,37.70000076293945,60.81999969482422
2024-01-17 15:30:00+00:00,58.96009826660156,46.189998626708984,70.1500015258789,97.08000183105469,79.97000122070312,35.83000183105469,74.37000274658203,129.55999755859375,37.474998474121094,60.42499923706055
2024-01-17 16:30:00+00:00,58.404998779296875,46.02000045776367,69.65499877929688,96.52999877929688,79.66000366210938,35.5,73.80999755859375,128.74000549316406,37.22999954223633,60.130001068115234
2024-01-17 17:30:00+00:00,57.84000015258789,45.584999084472656,69.13999938964844,95.97000122070312,79.12000274658203,35.30500030517578,73.25,127.67500305175781,36.93000030517578,59.685001373291016
2024-01-17 18:30:00+00:00,58.125,45.85499954223633,69.38500213623047,96.51000213623047,79.5999984741211,35.5,73.56999969482422,128.24000549316406,37.07500076293945,59.939998626708984
2024-01-17 19:30:00+00:00,58.112300872802734,46.10499954223633,69.35009765625,96.33000183105469,79.63500213623047,35.435001373291016,73.44999694824219,128.02000427246094,37.029998779296875,59.95000076293945
2024-01-17 20:30:00+00:00,58.290000915527344,46.16999816894531,69.62000274658203,96.81999969482422,79.75,35.58000183105469,73.56999969482422,128.38999938964844,37.15999984741211,60.09000015258789
2024-01-18 14:30:00+00:00,57.79999923706055,45.54999923706055,68.93000030517578,95.70999908447266,78.83999633789062,35.16999816894531,73.11000061035156,126.61000061035156,36.72999954223633,59.60499954223633
2024-01-18 15:30:00+00:00,57.63999938964844,45.279998779296875,68.69999694824219,95.56999969482422,78.95999908447266,34.97999954223633,72.86499786376953,126.19999694824219,36.595001220703125,59.45500183105469
2024-01-18 16:30:00+00:00,57.519901275634766,45.165000915527344,68.66999816894531,95.56500244140625,78.66999816894531,34.974998474121094,72.94999694824219,126.38999938964844,36.66999816894531,59.45500183105469
2024-01-18 17:30:00+00:00,57.31999969482422,44.970001220703125,68.61000061035156,95.55999755859375,78.31999969482422,34.994998931884766,72.76000213623047,125.79000091552734,36.564998626708984,59.5
2024-01-18 18:30:00+00:00,57.369998931884766,45.17499923706055,68.56999969482422,95.62999725341797,78.23999786376953,35.17499923706055,72.98999786376953,125.7146987915039,36.689998626708984,59.61000061035156
2024-01-18 19:30:00+00:00,57.63999938964844,45.3650016784668,68.81999969482422,95.93000030517578,78.31999969482422,35.30500030517578,73.25990295410156,126.19999694824219,36.78499984741211,59.625
2024-01-18 20:30:00+00:00,57.63999938964844,45.459999084472656,68.76000213623047,95.83999633789062,78.22000122070312,35.31999969482422,73.20999908447266,125.80999755859375,36.720001220703125,59.650001525878906
2024-01-19 14:30:00+00:00,56.97999954223633,45.13999938964844,68.62999725341797,95.47000122070312,77.56999969482422,35.01499938964844,72.66500091552734,124.74430084228516,36.380001068115234,59.31999969482422
2024-01-19 15:30:00+00:00,57.20000076293945,45.23500061035156,68.76499938964844,95.70999908447266,77.75,35.14500045776367,72.88999938964844,125.45999908447266,36.56999969482422,59.5
2024-01-19 16:30:00+00:00,56.96500015258789,45.07849884033203,68.63999938964844,95.41999816894531,77.3499984741211,34.86000061035156,72.7300033569336,125.51000213623047,36.4900016784668,59.30500030517578
2024-01-19 17:30:00+00:00,57.11000061035156,45.224998474121094,68.75,95.58000183105469,77.44499969482422,34.99869918823242,72.9000015258789,125.38999938964844,36.51499938964844,59.40140151977539
2024-01-19 18:30:00+00:00,57.17499923706055,45.45000076293945,68.91000366210938,95.83000183105469,77.93000030517578,35.15999984741211,73.08999633789062,125.61000061035156,36.59000015258789,59.529998779296875
2024-01-19 19:30:00+00:00,57.26499938964844,45.38999938964844,69.21499633789062,95.83000183105469,77.94110107421875,35.095001220703125,73.07499694824219,125.4000015258789,36.584999084472656,59.52000045776367
2024-01-19 20:30:00+00:00,57.279998779296875,45.31999969482422,68.97000122070312,95.58999633789062,77.69999694824219,35.040000915527344,72.87000274658203,125.33999633789062,36.84000015258789,59.4900016784668
2024-01-22 14:30:00+00:00,57.345001220703125,45.64500045776367,68.927001953125,95.79000091552734,77.52999877929688,35.165000915527344,72.66000366210938,127.25,37.53499984741211,59.5
2024-01-22 15:30:00+00:00,56.93000030517578,45.12630081176758,68.30000305175781,95.33999633789062,77.0199966430664,34.814998626708984,71.9000015258789,126.6500015258789,37.5,59.02000045776367
2024-01-22 16:30:00+00:00,57.040000915527344,45.2400016784668,68.48999786376953,95.0999984741211,76.91999816894531,34.79999923706055,71.79000091552734,126.73999786376953,37.42499923706055,58.904998779296875
2024-01-22 17:30:00+00:00,56.70500183105469,45.064998626708984,68.47000122070312,94.80999755859375,76.95999908447266,34.720001220703125,71.37999725341797,126.31999969482422,37.5099983215332,58.75
2024-01-22 18:30:00+00:00,56.790000915527344,45.18000030517578,68.61000061035156,95.12000274658203,77.12000274658203,34.814998626708984,71.41999816894531,126.93000030517578,37.54499816894531,59.10499954223633
2024-01-22 19:30:00+00:00,56.89500045776367,45.17499923706055,68.75,95.18000030517578,77.12000274658203,34.814998626708984,71.44000244140625,127.31999969482422,37.619998931884766,58.96500015258789
2024-01-22 20:30:00+00:00,56.83000183105469,45.06999969482422,68.81999969482422,95.05999755859375,77.2699966430664,34.880001068115234,71.69999694824219,126.87000274658203,37.560001373291016,58.93000030517578
2024-01-23 14:30:00+00:00,57.13999938964844,44.86000061035156,68.7300033569336,95.55000305175781,77.51499938964844,34.69499969482422,71.54499816894531,126.4800033569336,37.220001220703125,59.064998626708984
2024-01-23 15:30:00+00:00,57.23500061035156,44.724998474121094,68.69499969482422,95.3499984741211,77.71499633789062,34.630001068115234,71.33999633789062,125.98999786376953,37.09199905395508,59.04999923706055
2024-01-23 16:30:00+00:00,57.2400016784668,44.79499816894531,68.71499633789062,95.36000061035156,77.8499984741211,34.69559860229492,71.69000244140625,126.2300033569336,37.02000045776367,59.0
2024-01-23 17:30:00+00:00,57.404998779296875,44.70500183105469,68.6697006225586,95.35980224609375,77.97989654541016,34.66999816894531,71.77999877929688,126.41000366210938,37.10499954223633,59.060001373291016
2024-01-23 18:30:00+00:00,57.31999969482422,44.89500045776367,68.66999816894531,95.41000366210938,77.99500274658203,34.69499969482422,71.80000305175781,126.22000122070312,37.154998779296875,59.03499984741211
2024-01-23 19:30:00+00:00,57.29499816894531,44.845001220703125,68.68499755859375,95.31500244140625,78.09500122070312,34.70500183105469,71.7300033569336,126.23999786376953,37.15999984741211,59.04999923706055
2024-01-23 20:30:00+00:00,57.369998931884766,44.810001373291016,68.81999969482422,95.61000061035156,78.08999633789062,34.72999954223633,71.7300033569336,126.26000213623047,37.150001525878906,59.18000030517578
2024-01-24 14:30:00+00:00,57.29499816894531,44.43989944458008,68.75,94.65499877929688,77.74500274658203,34.404998779296875,70.66999816894531,123.69000244140625,36.470001220703125,58.685001373291016
2024-01-24 15:30:00+00:00,57.20989990234375,44.400001525878906,68.33999633789062,94.58000183105469,77.66500091552734,34.359798431396484,70.62000274658203,122.80000305175781,36.189998626708984,58.65999984741211
2024-01-24 16:30:00+00:00,56.810001373291016,44.30500030517578,67.94499969482422,94.31849670410156,77.2699966430664,34.244998931884766,70.37999725341797,122.27999877929688,36.0,58.35499954223633
2024-01-24 17:30:00+00:00,56.92499923706055,44.29499816894531,67.8550033569336,94.38500213623047,77.10030364990234,34.185001373291016,70.25,121.69999694824219,35.935001373291016,58.334999084472656
2024-01-24 18:30:00+00:00,57.224998474121094,44.38249969482422,68.125,94.71099853515625,77.26000213623047,34.27000045776367,70.56999969482422,122.26499938964844,36.05500030517578,58.584999084472656
2024-01-24 19:30:00+00:00,56.97999954223633,44.15999984741211,68.06999969482422,94.5,76.94000244140625,34.165000915527344,70.20999908447266,122.04000091552734,36.05500030517578,58.28499984741211
2024-01-24 20:30:00+00:00,57.04999923706055,44.165000915527344,68.20999908447266,94.55000305175781,77.0199966430664,34.06999969482422,70.11000061035156,121.94999694824219,35.779998779296875,58.16999816894531
2024-01-25 14:30:00+00:00,57.564998626708984,44.650001525878906,68.44499969482422,94.75,77.4800033569336,34.25,70.23999786376953,122.37999725341797,36.04999923706055,58.564998626708984
2024-01-25 15:30:00+00:00,58.0099983215332,44.56999969482422,68.5999984741211,94.7699966430664,77.38729858398438,34.19499969482422,70.16000366210938,122.80500030517578,36.095001220703125,58.39500045776367
2024-01-25 16:30:00+00:00,57.34000015258789,44.54499816894531,68.56999969482422,94.7300033569336,77.43000030517578,34.404998779296875,70.11000061035156,122.84989929199219,36.064998626708984,58.27000045776367
2024-01-25 17:30:00+00:00,57.255001068115234,44.76169967651367,68.75499725341797,94.94999694824219,77.75,34.439998626708984,70.38500213623047,122.7699966430664,36.11370086669922,58.709999084472656
2024-01-25 18:30:00+00:00,57.20000076293945,44.95500183105469,68.97000122070312,95.2699966430664,78.08000183105469,34.59000015258789,70.58000183105469,123.31999969482422,36.34000015258789,59.04499816894531
2024-01-25 19:30:00+00:00,57.595001220703125,44.989898681640625,68.98500061035156,95.37519836425781,77.98999786376953,34.665000915527344,70.55000305175781,123.16999816894531,36.29999923706055,59.11000061035156
2024-01-25 20:30:00+00:00,57.9900016784668,45.209999084472656,69.23999786376953,95.75,78.1050033569336,34.900001525878906,70.7300033569336,123.9800033569336,36.369998931884766,58.88999938964844
2024-01-26 14:30:00+00:00,58.5099983215332,45.56999969482422,68.95500183105469,96.01499938964844,78.05500030517578,34.744998931884766,70.79499816894531,123.94000244140625,36.60499954223633,59.30500030517578
2024-01-26 15:30:00+00:00,58.630001068115234,45.540000915527344,69.11000061035156,95.95999908447266,77.9800033569336,34.82500076293945,71.30000305175781,124.0999984741211,36.63999938964844,59.439998626708984
2024-01-26 16:30:00+00:00,58.83000183105469,45.7400016784668,69.0999984741211,96.02999877929688,77.9800033569336,34.90999984741211,71.11499786376953,123.73500061035156,36.61000061035156,59.45500183105469
2024-01-26 17:30:00+00:00,58.56999969482422,45.61949920654297,68.7249984741211,95.81999969482422,77.69000244140625,34.880001068115234,70.91999816894531,123.38999938964844,36.58000183105469,59.345001220703125
2024-01-26 18:30:00+00:00,58.334999084472656,45.439998626708984,68.61499786376953,95.69000244140625,77.70999908447266,34.79999923706055,70.66999816894531,123.1052017211914,36.54999923706055,59.349998474121094
2024-01-26 19:30:00+00:00,58.25,45.55500030517578,68.875,95.87000274658203,77.88999938964844,34.96500015258789,70.80000305175781,123.0250015258789,36.474998474121094,59.45000076293945
2024-01-26 20:30:00+00:00,58.47999954223633,45.54999923706055,69.0999984741211,95.86000061035156,77.8499984741211,35.0,70.93000030517578,123.1500015258789,36.595001220703125,59.38999938964844
2024-01-29 14:30:00+00:00,58.71500015258789,45.2599983215332,68.79000091552734,95.4000015258789,77.26000213623047,34.7400016784668,70.75,123.83000183105469,36.5099983215332,59.369998931884766
2024-01-29 15:30:00+00:00,59.564998626708984,45.625,69.0250015258789,95.94999694824219,77.94999694824219,34.974998474121094,71.0999984741211,124.5999984741211,36.65999984741211,59.78499984741211
2024-01-29 16:30:00+00:00,59.01499938964844,45.584999084472656,69.08999633789062,95.8499984741211,77.8949966430664,34.91999816894531,71.2699966430664,124.98500061035156,36.79999923706055,59.64500045776367
2024-01-29 17:30:00+00:00,59.14500045776367,45.599998474121094,69.05999755859375,95.73999786376953,78.11000061035156,34.959999084472656,71.3499984741211,125.4000015258789,36.81999969482422,59.689998626708984
2024-01-29 18:30:00+00:00,59.060001373291016,45.494998931884766,69.0250015258789,95.56999969482422,78.04000091552734,34.92499923706055,71.33499908447266,125.25,36.744998931884766,59.69499969482422
2024-01-29 19:30:00+00:00,59.69499969482422,45.72999954223633,69.19000244140625,96.06999969482422,78.47000122070312,35.17499923706055,71.6990966796875,126.18000030517578,36.935001373291016,60.029998779296875
2024-01-29 20:30:00+00:00,59.58000183105469,45.439998626708984,69.18000030517578,95.7699966430664,78.37000274658203,35.29999923706055,71.5,125.73999786376953,36.810001373291016,59.66999816894531
2024-01-30 14:30:00+00:00,58.72999954223633,45.16999816894531,68.78500366210938,94.83999633789062,77.62999725341797,34.689998626708984,71.0199966430664,124.27999877929688,36.22999954223633,59.130001068115234
2024-01-30 15:30:00+00:00,58.88999938964844,45.56999969482422,68.97000122070312,95.16000366210938,77.9800033569336,34.880001068115234,71.37000274658203,124.45500183105469,36.3650016784668,59.64500045776367
2024-01-30 16:30:00+00:00,59.04499816894531,45.70500183105469,69.03500366210938,95.33000183105469,78.24500274658203,35.08000183105469,71.45999908447266,124.81639862060547,36.47999954223633,59.744998931884766
2024-01-30 17:30:00+00:00,59.09000015258789,45.55500030517578,69.08000183105469,95.43000030517578,78.33000183105469,34.970001220703125,71.61000061035156,124.77999877929688,36.31999969482422,59.709999084472656
2024-01-30 18:30:00+00:00,59.67620086669922,45.994998931884766,69.48500061035156,95.9800033569336,78.81120300292969,35.130001068115234,71.9800033569336,125.23999786376953,36.56990051269531,60.08000183105469
2024-01-30 19:30:00+00:00,59.16999816894531,45.54499816894531,69.15299987792969,95.41999816894531,78.34500122070312,34.95500183105469,71.8499984741211,124.69000244140625,36.2400016784668,59.71500015258789
2024-01-30 20:30:00+00:00,59.279998779296875,45.7400016784668,69.25,95.52999877929688,78.44000244140625,35.04999923706055,71.93000030517578,124.41000366210938,36.20000076293945,59.75
2024-01-31 14:30:00+00:00,59.595001220703125,46.15999984741211,70.13500213623047,96.7300033569336,79.54000091552734,35.119998931884766,72.68000030517578,125.8499984741211,36.540000915527344,60.40999984741211
2024-01-31 15:30:00+00:00,59.29499816894531,45.959999084472656,69.94999694824219,96.52999877929688,79.02999877929688,35.064998626708984,72.52999877929688,125.43000030517578,36.400001525878906,60.132999420166016
2024-01-31 16:30:00+00:00,59.380001068115234,46.119998931884766,70.05999755859375,96.69000244140625,79.12999725341797,35.17499923706055,72.52999877929688,125.33999633789062,36.34000015258789,60.32500076293945
2024-01-31 17:30:00+00:00,59.279998779296875,46.11000061035156,69.8949966430664,96.42669677734375,78.94999694824219,35.10499954223633,72.48999786376953,125.12000274658203,36.18000030517578,60.209999084472656
2024-01-31 18:30:00+00:00,59.02880096435547,45.9900016784668,69.55000305175781,96.12110137939453,78.55999755859375,35.0,72.16999816894531,124.16999816894531,35.974998474121094,59.970001220703125
