Pair,Sharpe_Static,Sharpe_WF,MaxDD_Static,MaxDD_WF,FinalPnL_Static,FinalPnL_WF,ΔSharpe
GOOGL-META,0.779838036228048,-0.5076117288426012,250.08349525276273,1728.4649013563958,635.1390968872662,-996.8185722092137,-1.2874497650706491
GOOGL-NVDA,0.820485588521202,-0.3621234565745553,1089.7849302424183,578.632859608849,1232.4652509293264,-331.9626496744627,-1.1826090450957574
GOOGL-TSLA,0.6686262462452697,-0.054906082807150036,768.1665367917769,2595.4928729442445,1262.9183054552059,-200.58452543887668,-0.7235323290524197
INTC-CSCO,-0.1989139046267434,0.27266637238188146,2817.384657127189,2072.3104125449804,-725.4182817315339,1012.324669663897,0.47158027700862487
META-ADBE,0.30454359124442304,-0.5337491657852552,1320.164481597224,1704.5853756653134,520.8368672596534,-814.7527497535524,-0.8382927570296783
META-CSCO,1.0378321381058813,0.322759661839866,507.1112654395853,2273.373536309018,1156.3473493982087,841.1426733945368,-0.7150724762660152
META-INTC,1.7332276102535078,0.5148439447331891,645.9597233527286,1673.9920772154042,4270.772082082942,1180.2891849054702,-1.2183836655203186
META-NVDA,0.39981722677596343,0.0,1307.5455287348018,0.0,858.5783498364407,0.0,-0.39981722677596343
META-TSLA,0.43432549446413693,0.0,1349.945429809461,0.0,1138.840215834332,0.0,-0.43432549446413693
MSFT-ADBE,0.9204513437591002,1.1904140788482325,625.0903773472531,1009.5803254806121,1661.2867332739816,2735.490284095486,0.26996273508913227
MSFT-AMZN,-0.24378476890123643,-0.770672305676403,1570.1635272023495,2021.4199498238195,-393.1518754420071,-1272.8983198670846,-0.5268875367751665
MSFT-CSCO,0.4218846369079866,-0.12972139180097356,527.7633821018719,2074.9603980470088,317.3194845813799,-270.29227253865554,-0.5516060287089601
MSFT-GOOGL,-0.2505282228106811,-0.09732404162828118,1316.229917662905,661.4077083013252,-432.00232481500154,-113.40717490040709,0.15320418118239992
MSFT-INTC,0.38346777284185496,0.9365719341485998,590.5471624218166,920.2933297894747,317.41460580934114,1983.9028601569057,0.5531041613067449
MSFT-META,0.20803868303449946,-0.37301253867860684,960.1718842055882,2189.771349804347,336.6109699420167,-798.2287341858513,-0.5810512217131063
MSFT-NVDA,0.4192072185754087,-0.4868616212979561,670.6168184799174,1178.0866292433989,714.4461720918672,-788.3880407731117,-0.9060688398733648
MSFT-TSLA,0.5390989851216804,-0.5820558217900162,1446.405066226367,2525.9108618615774,1560.7837896260994,-1488.6330980860205,-1.1211548069116968
NVDA-ADBE,0.9244341919783923,2.310290175207969,741.1249195808804,515.1060756502789,2298.698495298316,4626.290940669802,1.385855983229577
NVDA-CSCO,0.1994957455353847,-0.5573469837921301,1242.572308018467,2066.428245523818,471.1131845070423,-1037.424458298821,-0.7568427293275148
NVDA-INTC,0.9579059505004285,1.1101549548710674,795.8216123834609,405.53717935654123,2055.7030792117334,1626.1898256535662,0.15224900437063893
NVDA-TSLA,0.5414565588162604,0.41368047716539,1505.345399181279,3530.1316057323284,1527.412617598772,2650.3828859111286,-0.1277760816508704
TSLA-ADBE,0.26531747992613225,-0.2393918298887745,3339.463698059929,3888.624077522891,976.2265014684608,-1034.7259440347302,-0.5047093098149067
TSLA-CSCO,0.3942818775425229,-0.5116802673324411,1091.6881277412267,1747.8215753331729,902.1322370064576,-738.3175486672499,-0.905962144874964
TSLA-INTC,-0.37201065364860947,0.0,5013.224809803124,0.0,-1392.0248652164396,0.0,0.37201065364860947
