Pair,Sharpe_Static,Sharpe_WF,MaxDD_Static,MaxDD_WF,FinalPnL_Static,FinalPnL_WF,ΔSharpe
GS-C,-0.08599121462483199,-0.2647262047454498,544.1626211524181,768.7463044044046,-82.21713917665465,-226.2947841073485,-0.17873499012061778
GS-DB,-0.1617868969046672,-1.3606630568503408,1417.3531652436925,2687.4979191446637,-378.4173834821163,-2270.904519147926,-1.1988761599456736
GS-HSBC,-0.08378949113758742,-0.6301730657970884,1074.622709078857,1151.0015155172302,-142.87279401973916,-780.5851988666834,-0.546383574659501
GS-MS,0.024102030020235407,0.0,422.48494834121107,0.0,21.484577918719275,0.0,-0.024102030020235407
GS-SAN,-0.41847774478398686,-1.7682632344114857,2501.1392685842243,2904.847831208807,-1277.2459341494143,-2396.972195756342,-1.3497854896274988
GS-UBS,0.8903637369305132,0.40950667206426544,451.1370463606397,1623.502650085636,1206.0467326833032,956.2398830186035,-0.48085706486624774
HSBC-BNPQY,0.21705846460966055,-0.8378662579305901,879.747498933575,2337.732921846828,279.0728072794795,-1351.0363512042097,-1.0549247225402507
HSBC-DB,0.7078779812490296,-0.6080712177177062,1145.5726435740212,1747.4125115169295,1128.3994786738058,-809.5688596760684,-1.3159491989667358
HSBC-SAN,0.13584895275101302,-0.7891598459542691,1036.6689232738715,1484.6848213703438,225.63322766637856,-1055.1063481830015,-0.9250087987052822
HSBC-UBS,0.041643195485053526,0.9337204686290276,874.6849557305682,1179.7586731703468,51.82630329385067,2016.2586358264566,0.892077273143974
JPM-BAC,0.07546283946185205,0.0,923.2090374352517,0.0,76.13561628707237,0.0,-0.07546283946185205
JPM-BNPQY,-0.2013538938537598,0.4412801803848848,1352.399785774431,1495.1458135724856,-344.3969969280629,672.4346267346906,0.6426340742386446
JPM-C,0.386982025437136,-0.09364658975630832,550.0648855442437,505.6678173529689,442.41030151670196,-81.75052000309176,-0.48062861519344435
JPM-DB,0.09838772266807191,-1.1276113795829978,1185.4381086632602,2383.872375836681,195.07794758484425,-1597.0658140037253,-1.2259991022510697
JPM-GS,0.7062816064931093,0.07408660489584587,411.12159834131216,536.0344612195081,582.2501565739282,66.94978586557288,-0.6321950015972635
JPM-HSBC,-0.05691543618087603,0.0,735.6210694969944,0.0,-64.56140152068826,0.0,0.05691543618087603
JPM-MS,0.45255115799563306,0.0,601.5512165520379,0.0,479.5749135044082,0.0,-0.45255115799563306
JPM-SAN,0.077955972731766,-1.6244246535201126,1428.3176205271643,2632.9267602303744,179.14814315553252,-1956.4351144510338,-1.7023806262518786
JPM-UBS,0.8481668139318778,0.19439326500109805,524.8036136520371,940.664661019433,1225.6855283095922,249.7264857610745,-0.6537735489307797
MS-BAC,1.2003915661951108,0.0,564.5848303463325,0.0,1036.9689754244775,0.0,-1.2003915661951108
MS-BNPQY,-0.5441277540493631,-0.49532345495193114,2122.861230789443,2599.271660011149,-1124.6421878207557,-1003.2416135338531,0.04880429909743195
MS-C,-0.22499206515548173,0.04513832204077906,1243.2615849634733,838.3606087562724,-255.78547303321534,43.612593985653746,0.2701303871962608
MS-DB,0.03830265770518925,-1.603635486673038,1738.3473334666814,2701.171244541583,101.15246569986965,-2474.9278918259315,-1.6419381443782273
MS-HSBC,0.00047076547181703666,-0.29104902399249016,1373.66652987531,2615.911580965864,0.8793464369561637,-642.2643874127656,-0.2915197894643072
MS-SAN,0.0053050456928974985,-1.8986491157643446,2141.065145450117,2785.0422520230195,14.758853094473942,-2374.95356513841,-1.9039541614572422
MS-UBS,0.551284631971532,-0.015460280917583176,647.9483900740703,1121.5299911522343,712.331432210697,-23.49433394654428,-0.5667449128891152
SAN-DB,0.07707958817818167,-0.630826236190352,1325.8710779295398,1456.7109857318255,127.90296263714686,-833.2800570687433,-0.7079058243685337
SAN-UBS,-0.23025505359552703,-1.2770028206916257,1479.8796694887167,2302.882732359576,-440.6136279204708,-2111.4888954631024,-1.0467477670960987
