Pair,Sharpe_Static,Sharpe_WF,MaxDD_Static,MaxDD_WF,FinalPnL_Static,FinalPnL_WF,ΔSharpe
EQIX-PSA,-0.18338099257776608,0.0,974.2663182573674,0.0,-306.49214465693905,0.0,0.18338099257776608
EQIX-SPG,-0.10882629344704874,0.0,1058.4171717455486,0.0,-203.06755675184962,0.0,0.10882629344704874
EQIX-VTR,0.11256685966524634,0.0,1077.6528028540865,0.0,328.5170764129515,0.0,-0.11256685966524634
EQIX-WELL,0.1290200852960954,0.0,1117.2774618460826,0.0,407.46760376635905,0.0,-0.1290200852960954
O-AVB,0.7290834775097949,0.0,560.9669010570395,0.0,707.6170338785207,0.0,-0.7290834775097949
O-PSA,0.8419070839926434,0.0,475.05468619498515,0.0,724.7769315049704,0.0,-0.8419070839926434
O-SPG,0.6537436269377445,-0.7937923473128177,416.1676445173628,1906.934577530376,757.9967582068532,-1064.9863311897784,-1.4475359742505622
O-VTR,0.9315037981249442,0.0,451.11721680809944,0.0,1220.8855815498368,0.0,-0.9315037981249442
O-WELL,0.8687047724994523,-1.2937305128325727,664.4624733974598,1383.8978710072827,1275.5917559640943,-1151.41213474298,-2.162435285332025
PLD-AVB,0.390897945608491,0.0,1967.9164549063662,0.0,886.4859422047693,0.0,-0.390897945608491
PLD-CCI,0.13564716294673027,0.6975576262647806,1096.0364522988095,1016.5848771710374,245.59550112648438,1249.362896246969,0.5619104633180503
PLD-EQIX,0.7224452859883908,0.10970121657728078,960.2560142084077,1337.4520308112656,1301.2235535788361,178.4234223142922,-0.6127440694111099
PLD-O,0.2954963609728965,0.0,1697.5302807633254,0.0,594.5504928902491,0.0,-0.2954963609728965
PLD-PSA,0.6541564011446548,0.0,904.4670417461309,0.0,1006.0519338526384,0.0,-0.6541564011446548
PLD-SPG,0.31076277759262316,0.1275916862588483,2032.3111818761702,1727.7389862157313,717.6007168692006,313.5330736521977,-0.18317109133377485
PLD-VTR,0.9611514570648954,0.0,995.7442110906278,0.0,1944.7644466396505,0.0,-0.9611514570648954
PLD-WELL,0.8782959454543867,0.0,1012.141595055636,0.0,1731.683034057884,0.0,-0.8782959454543867
PSA-AVB,0.909270132664658,0.0,316.97047394561275,0.0,442.9110098513399,0.0,-0.909270132664658
PSA-SPG,-0.10241840003825417,-0.9305543994988315,1277.4112879238405,1243.251481663548,-128.51297123856978,-875.3855025048263,-0.8281359994605773
PSA-VTR,0.6064168344968035,0.0,1074.100366967355,0.0,980.0337958364082,0.0,-0.6064168344968035
PSA-WELL,0.3099527817587342,-1.0231428521401704,1992.3865155956069,1707.5491941568482,651.8829058859709,-1245.2486766762934,-1.3330956338989046
SPG-AVB,0.1335228638815748,0.11661995550883686,721.5501046424251,1059.1010162384225,172.8960836907316,160.68280044402024,-0.016902908372737946
SPG-VTR,0.14610177860416151,0.05810193805718514,1122.2400177160384,3088.6062448671605,303.4953339527836,206.59451710281226,-0.08799984054697638
SPG-WELL,0.2268390781244943,0.0,1438.6054886914535,0.0,510.3214921906034,0.0,-0.2268390781244943
VTR-WELL,0.7169424618413667,0.0,412.69496098565094,0.0,614.171368999538,0.0,-0.7169424618413667
