Pair,Sharpe_Static,Sharpe_WF,MaxDD_Static,MaxDD_WF,FinalPnL_Static,FinalPnL_WF,ΔSharpe
6A=F-6C=F,0.2636325380110553,0.5555948568500422,286.8788922577162,220.1481891566445,228.34003896183856,476.38687547659794,0.2919623188389869
6A=F-6N=F,0.03554491941444507,0.13005923572644668,240.59689665905864,208.9464608897515,22.218988366137385,105.80459989728185,0.0945143163120016
6A=F-6S=F,0.36986863778967904,-0.06911828969467528,659.3278799621606,898.8423986004295,697.9502641791539,-125.74704933347624,-0.4389869274843543
6A=F-M6E=F,0.3804077626084179,-0.08135034548945984,604.0380733040744,558.7649445837426,624.2543209509458,-98.28778266395132,-0.46175810809787776
6B=F-6A=F,0.16478612653026714,-0.026857064985768155,383.6130182366062,365.45997510847036,168.76290237307308,-26.840108011900615,-0.1916431915160353
6B=F-6C=F,0.3537620899946091,0.6547521483994476,291.21064097721813,376.7776746445618,349.30200412493645,655.73546932018,0.3009900584048385
6B=F-6N=F,0.5251328324501926,0.25779459062992877,323.0395428188883,251.4774891705863,563.6581843565599,206.3418565164933,-0.26733824182026383
6B=F-6S=F,0.47765269190017595,0.046436461350924656,133.63329183666673,327.25815094813527,390.5049848783263,42.09309438679649,-0.4312162305492513
6B=F-M6E=F,0.3914542651802987,0.37316942295879146,158.8725514305667,140.76270458746984,272.3441130334398,268.3689954737552,-0.018284842221507225
6C=F-6N=F,0.8742613176877659,0.40276921632513923,128.63339036878702,246.6079127152015,568.728011279273,282.3377765454477,-0.4714921013626267
6C=F-6S=F,0.0037171187783753305,0.35050568186439673,577.3698881472274,411.9130032091792,4.421770425017155,392.4465750212672,0.3467885630860214
6C=F-M6E=F,0.2564067890496585,0.13060421551733453,356.57336796333817,341.87246986153275,256.69026136233856,113.78989505285018,-0.125802573532324
6E=F-6A=F,-0.2572621722095776,0.1858889401452559,652.1948123910745,501.7612469938621,-276.19142517840226,157.6341255456077,0.4431511123548335
6E=F-6B=F,0.3759224474184623,0.36387466279722097,144.41566654411037,130.03912983479364,194.63452952061124,219.50734906488762,-0.012047784621241342
6E=F-6C=F,-0.11067286418962083,0.7192774246639716,419.4322149144563,182.70894627863282,-99.61088898962112,752.5407029530384,0.8299502888535925
6E=F-6J=F,-0.027935570808650403,-0.35957042677386675,323.95302208618347,449.2902402314941,-33.58409644477409,-298.11171116867297,-0.33163485596521636
6E=F-6N=F,-0.3117124261982061,-0.10931300595179515,631.2017435193724,547.5456975696187,-353.7962133706686,-91.78679463079744,0.20239942024641094
6E=F-6S=F,0.3673849812455576,0.31814267541853125,149.63332719376345,326.4513651563538,264.8495369991688,266.4478456819095,-0.04924230582702632
6E=F-M6E=F,0.006678684627776093,0.010516065666500181,56.17498592727597,56.388175370941525,5.028423906867296,7.733730328485301,0.003837381038724088
6J=F-6A=F,-0.3126044906925741,0.539007838247236,1118.9431402342711,458.08154005400274,-740.924189346829,989.7776572626374,0.8516123289398101
6J=F-6B=F,-0.11966275120125984,-0.152334587527232,571.417385743805,787.823956570471,-176.86162026692787,-195.04897312275278,-0.03267183632597216
6J=F-6C=F,-0.09023800211389701,0.6410650686707188,722.539511207546,374.2481712703329,-161.54548603038603,874.3995201721712,0.7313030707846158
6J=F-6N=F,-0.1386523988203173,0.5509031131455404,856.2667191268242,361.0369369797511,-284.97873044649816,893.6245547698929,0.6895555119658577
6J=F-6S=F,-0.030892940992995454,0.1418638080140834,603.382493626435,219.3272296388672,-47.395220504238154,165.99725033036015,0.17275674900707885
6J=F-M6E=F,0.003090944106727121,0.0816439321241469,668.8224996654571,252.7514897512381,5.0322104705932365,110.1639539604087,0.07855298801741978
6N=F-M6E=F,0.32754614676920707,0.0508932868363972,591.3784440537224,536.2224482603502,559.1681276733257,52.7008012781929,-0.27665285993280986
6S=F-6N=F,-0.4787337536413757,0.4914058180809822,1177.622000095911,463.803752173062,-913.2873985465209,694.4002594603728,0.970139571722358
6S=F-M6E=F,0.2954801892842408,0.05825248179696177,157.90664864761297,213.44035888049768,261.8284619787108,64.48880858049412,-0.23722770748727903
