Pair,Sharpe_Static,Sharpe_WF,MaxDD_Static,MaxDD_WF,FinalPnL_Static,FinalPnL_WF,ΔSharpe
AMZN-BABA,0.582770904611881,0.0,1506.8985852257151,0.0,1115.317822950479,0.0,-0.582770904611881
AMZN-BIDU,0.4762948437097781,1.2123367752580123,1843.4570288100554,1223.0488274794006,1518.5031115826632,3147.237476435313,0.7360419315482343
AMZN-ETSY,0.5149921692014414,0.0,1790.833960404133,0.0,1500.84024158686,0.0,-0.5149921692014414
AMZN-JD,0.5734775843512812,-0.020340641240244466,888.7782975889344,1059.0784289406129,1082.8565805401845,-36.6670780409546,-0.5938182255915256
AMZN-MELI,0.8490023702065592,-0.4125861955842503,817.0910382313738,1567.909896508834,1596.3324663577591,-786.4161714837865,-1.2615885657908095
AMZN-PDD,1.187396183936375,0.7226234112276038,1090.9912278799197,924.8011030386538,2976.640514374736,1530.4490923978906,-0.46477277270877115
AMZN-SHOP,0.4589860646618712,0.1496520337716613,789.0054872857947,3141.729905787056,600.4064846094259,478.282784089023,-0.3093340308902099
AMZN-W,-0.02714080259599058,0.5672463327225956,2573.1426458862784,1433.2041381605907,-68.24421050756223,1401.264624406122,0.5943871353185862
BABA-BIDU,-0.2829486366468904,0.0,3196.496254967443,0.0,-967.6072130957759,0.0,0.2829486366468904
BABA-ETSY,-0.6232665782301767,-0.5226150853991935,4163.719113657334,5030.164686559689,-2032.0050115867423,-2492.393910265289,0.10065149283098318
BABA-JD,0.6289244892985945,0.47120217401403314,682.9038252981371,878.6754955655194,1029.8556004537998,503.03523705536566,-0.15772231528456132
BABA-MELI,0.6334762109883295,0.13955623430625938,1404.4039546633526,3463.7217677675326,1460.212132035279,571.5569801199774,-0.4939199766820701
BABA-PDD,-0.3530544207524821,0.0,3094.000412104164,0.0,-1198.4279271146547,0.0,0.3530544207524821
BABA-SHOP,0.3233128989111428,0.8286842406342064,1718.1560257345611,4158.810116252184,960.8436291235961,5565.809288651659,0.5053713417230636
BABA-W,-0.23525361424552324,-0.4422679192901699,4968.290358838676,5860.980124698564,-1280.7273332062884,-2808.035885326989,-0.20701430504464666
ETSY-BIDU,0.711416376982618,0.5540454238613328,1199.1546731567275,2243.386161092628,2087.7961868550647,2062.5189440493255,-0.15737095312128513
ETSY-SHOP,0.4473634342743562,0.031069519791218338,2305.9754188432353,4162.29359383165,2300.0467826587537,164.83737649979918,-0.41629391448313785
ETSY-W,0.7436337041246164,0.40586371180034153,1053.444838643539,1678.728549521165,2066.0794680065055,1422.063072762634,-0.33776999232427485
JD-BIDU,-0.10776311203958987,0.548723350100858,3264.860114013077,1015.1674619432047,-350.7489999117826,1299.280906316982,0.6564864621404479
JD-ETSY,-0.14213133839339506,0.0,2702.4829000113937,0.0,-420.79488329627844,0.0,0.14213133839339506
JD-MELI,0.11087361935280804,-0.6342094760584494,1756.962091678897,3167.578506270539,352.4053771084832,-2176.6108583845735,-0.7450830954112574
JD-PDD,-0.13293899184406385,0.22502170988029438,2254.2427679544994,2727.4870245383013,-323.01106436535935,974.2416955592239,0.35796070172435823
JD-SHOP,0.09186537086149606,0.09689085948101173,2803.633821113196,3585.33935505952,352.78359105591375,538.6396154388485,0.0050254886195156695
JD-W,-0.2049930917468898,-0.21488868626197757,3058.7195787838004,6541.612955754148,-632.0543944280689,-1504.6640826660484,-0.009895594515087786
MELI-BIDU,0.4557139087718034,0.0,1548.3213059024151,0.0,1556.7294315453407,0.0,-0.4557139087718034
MELI-ETSY,0.5679013753171904,-0.1073199153781771,1645.6028980746364,1535.8313046356548,1565.5551714293367,-202.6995152073075,-0.6752212906953675
MELI-SHOP,0.49084969865031497,0.0,1444.5327886389516,0.0,1731.5084207719624,0.0,-0.49084969865031497
MELI-W,0.2050141179716984,0.12125740117828791,1691.6359623715646,846.4455455630332,821.3116026692385,149.4785343196515,-0.0837567167934105
PDD-BIDU,1.0156360514667062,0.0,662.9946055668627,0.0,2857.415043792356,0.0,-1.0156360514667062
PDD-ETSY,-0.18269092321350658,0.0,3778.1313528255805,0.0,-878.1603072760051,0.0,0.18269092321350658
PDD-MELI,-0.4851825405784612,0.0,4075.433383149624,0.0,-2306.884998163374,0.0,0.4851825405784612
PDD-SHOP,-0.07206766329254465,-0.09659892174577718,4460.5402946555905,1676.7461510280855,-406.99418386568664,-182.32214819457153,-0.024531258453232535
PDD-W,-0.12153544604319495,0.0,4276.7402338143165,0.0,-688.8243712863261,0.0,0.12153544604319495
SHOP-BIDU,0.03149783217333358,0.0,3934.1770824493306,0.0,182.83238830953633,0.0,-0.03149783217333358
W-BIDU,0.6430446488442128,0.5631530859164183,2061.3161329752984,4045.8502645303447,2488.073161623051,3008.861311767785,-0.07989156292779442
W-SHOP,0.4920830246545914,-0.7017042191279725,3007.072478739267,5990.07547537505,2969.9905598300984,-3911.5317497369097,-1.1937872437825638
