Pair,Sharpe_Static,Sharpe_WF,MaxDD_Static,MaxDD_WF,FinalPnL_Static,FinalPnL_WF,ΔSharpe
AMD-AMAT,0.17543852765673465,0.6392829389451006,1705.5243688065138,1982.6964896143058,438.0370584128286,2293.7659748955593,0.46384441128836595
AMD-ASML,0.6631105253786821,0.7227471643745571,1656.2740587174385,1478.6133499816012,1824.3782936647895,2366.5686898028634,0.05963663899587501
AMD-AVGO,0.13131961853301755,-1.14906761764332,3866.999177809994,4930.873227032232,552.0865166118008,-3681.5752269670616,-1.2803872361763378
AMD-INTC,0.017000323445466613,0.5165879554539743,3037.3840941690773,3369.5149647844,71.32712403455889,1973.4821969936906,0.4995876320085077
AMD-LRCX,0.47375137814156804,1.0632912583324587,1445.5373690402237,1071.159105571654,1212.970471155647,2409.8436836059736,0.5895398801908907
AMD-MU,0.304394336205349,0.321566311947392,2252.1737521481027,3376.997892019582,969.1721620072294,1760.6723694931932,0.01717197574204299
AMD-QCOM,0.3488918722003012,0.6381759046529526,1065.4656030546148,2673.581550262851,691.7592988555903,3008.6889765847277,0.2892840324526514
AMD-TSM,0.22507461261609177,-1.0053812509434994,4713.0931170065,5360.434883958664,1016.0451478659347,-3492.9657124302857,-1.2304558635595912
ASML-AMAT,0.33453129965973416,0.6416277142612163,1241.9777460626294,592.7612562296188,571.1234512446663,689.3205363465349,0.3070964146014822
ASML-AVGO,0.10699169977219265,1.2006313821872603,2278.678751350987,2217.745951982238,426.86725640784766,4467.606037820799,1.0936396824150676
ASML-LRCX,-0.023738940792590132,0.689878798503971,1346.168462660236,584.0758976174552,-45.33264368218779,843.1181418979812,0.7136177392965611
ASML-MU,-0.19565709807176282,-0.31297987181871334,2388.9733881727657,1440.312262623224,-551.3004842319572,-565.3493667462832,-0.11732277374695052
ASML-QCOM,0.00807550076620199,0.5807778900371319,1100.2747665298998,1028.602171106838,13.394179752922014,1217.40055754647,0.5727023892709299
AVGO-AMAT,0.10216125517221031,0.596385699594539,2707.8489840092548,567.1316565539662,432.4020579975038,694.3635958010681,0.4942244444223287
AVGO-LRCX,-0.5043932200374411,0.7743397907246966,4483.924609672246,2508.6830531377313,-2006.4918027943177,2942.663278508961,1.2787330107621377
AVGO-MU,0.028671918161903034,-0.5565865867788294,2340.139795990686,3756.7641811994245,103.06455839878184,-1713.3530383751533,-0.5852585049407325
AVGO-QCOM,0.04346416459622146,0.0,2765.7108246088055,0.0,163.96690536336524,0.0,-0.04346416459622146
INTC-AMAT,0.40371623416761016,0.3566351575426309,1182.1294632518982,2782.0785516033206,1034.6774330417127,2132.842823402849,-0.047081076624979235
INTC-ASML,0.9350185817563981,0.6520370621157722,376.0712188588233,2746.9590095835392,1185.1033182449619,4320.538160649196,-0.2829815196406259
INTC-AVGO,-0.2406541525043986,0.9433247516067106,3746.197783795198,1155.0770316303137,-1206.6895029065258,2696.3180808110374,1.1839789041111093
INTC-LRCX,0.07030050648934912,0.07279701096490711,2708.258520304771,4021.6063788539086,260.1022168935478,535.5499397900784,0.0024965044755579924
INTC-MU,-0.3029327934023709,-0.3968269322757877,3479.3206838646543,1945.5050199968937,-1566.953619066167,-897.0748640016689,-0.0938941388734168
INTC-QCOM,-0.2526929436144904,0.0,3188.3540977636,0.0,-1128.1632976933472,0.0,0.2526929436144904
INTC-TSM,-0.4734876401875753,0.16238404756548025,3597.591983207813,2274.5125149906644,-2035.6127134339656,502.17523567176846,0.6358716877530555
LRCX-AMAT,-0.13695830125237826,0.8133872448806123,952.3576423032554,552.1533311577027,-146.32104644094,930.1971103117593,0.9503455461329906
MU-AMAT,0.7242753824122924,0.0,839.7151737598455,0.0,1160.8773819803216,0.0,-0.7242753824122924
