Pair,Sharpe_Static,Sharpe_WF,MaxDD_Static,MaxDD_WF,FinalPnL_Static,FinalPnL_WF,ΔSharpe
ETN-ROK,0.5234378141894419,0.0,793.1935750630777,0.0,771.9867334262838,0.0,-0.5234378141894419
GE-CAT,0.22148380375576027,-0.7322138261525378,1335.731570620059,2440.6644105569085,337.7940979394235,-1199.9674851405157,-0.9536976299082981
GE-DE,1.176216491441569,0.0,571.8614316134616,0.0,1040.5969022764104,0.0,-1.176216491441569
GE-DOV,0.864995412791679,0.0,209.4841667375396,0.0,250.9367759844683,0.0,-0.864995412791679
GE-ETN,0.12591035364529676,-0.8354928252439042,1238.4516598807786,2503.964643246995,223.61298830210956,-1697.3586079324846,-0.961403178889201
GE-FAST,1.0814347666339001,0.0,222.56530690976302,0.0,768.9717126254038,0.0,-1.0814347666339001
GE-HON,0.716060565182559,0.0,656.3630557294799,0.0,1020.0471744762687,0.0,-0.716060565182559
GE-ITW,0.582549360714453,1.0219909899675585,920.7260544748806,2038.4150837569728,797.7865124832969,2710.230372401343,0.4394416292531056
GE-MMM,0.5749968941450135,-1.0672477512446599,444.06690824678867,256.20123138350056,556.9822651195313,-255.27802571928274,-1.6422446453896735
GE-ROK,0.6345920995136297,0.0,514.666919093421,0.0,992.4882334184568,0.0,-0.6345920995136297
HON-CAT,1.023238918500637,0.41581583114005843,577.5663596703387,2179.788650487522,1840.4709192223959,986.5773907003844,-0.6074230873605786
HON-DE,0.7413375934147142,-0.6183178166771198,616.4882220920617,1817.630046170358,1301.5881160848353,-1011.271905061557,-1.3596554100918339
HON-DOV,0.9511877758512953,0.4299725254876141,464.51304381108343,1991.3292255965061,1038.1427897886554,1072.0163575200172,-0.5212152503636812
HON-ETN,1.0948531719435806,0.03024184661473648,561.6561818250649,1445.4398252289382,1726.7125158766075,52.093369858932704,-1.064611325328844
HON-FAST,0.4614248593042552,-0.34760571668238077,617.5432024820891,1813.8339141552146,755.1176845624487,-555.2194278729742,-0.809030575986636
HON-ITW,0.9066132122362915,0.11521944982055675,483.6965654990768,921.102405228145,1297.8283852461632,128.18651354975816,-0.7913937624157348
HON-MMM,0.7337729473970662,0.0,538.5705102662232,0.0,1417.3176779795879,0.0,-0.7337729473970662
HON-ROK,0.9493732498987936,-0.5881452413431033,487.7599873808601,1228.7448386101391,1596.8518140230403,-1052.6780445617248,-1.5375184912418969
ITW-DOV,0.8592938514403056,0.1457100034521148,651.7671747656126,1926.0404338918547,1401.3343090003957,308.98627211252693,-0.7135838479881907
ITW-ETN,0.6629248942771345,0.09801935488482158,806.3512959395606,2224.0050406241853,1165.5129556334134,215.39872134848525,-0.5649055393923129
ITW-FAST,0.4035965183969524,0.0,1150.6915292775107,0.0,742.7727176219393,0.0,-0.4035965183969524
ITW-ROK,0.4720249741930338,0.0,672.6003801497812,0.0,834.7828854281529,0.0,-0.4720249741930338
MMM-DOV,-0.5078434288390612,0.0,1368.9850283630067,0.0,-767.0685854100022,0.0,0.5078434288390612
MMM-ETN,-0.05269208301778496,1.3053990138183493,1304.9443521226654,403.31224569620736,-94.52928258485491,1829.562362589823,1.3580910968361344
MMM-FAST,0.6109745374916676,0.160296656107032,514.5265677867045,1692.8353392942809,784.092374013328,335.4442327113659,-0.4506778813846356
MMM-ITW,-0.17743195573465512,0.3685491150016154,1957.7339417672051,1183.0832207555468,-384.336078661618,640.9390726066887,0.5459810707362706
MMM-ROK,-0.25630173603759787,0.4163706628718186,1795.6114468958167,548.7583051035092,-454.50131308165453,577.2524916014341,0.6726723989094165
ROK-DOV,0.7112448609049636,0.5949215898858318,1735.5548170509953,1856.7859876877615,2595.8666104684676,1848.8584546078391,-0.11632327101913187
ROK-FAST,0.5009127992072406,-1.771584094129417,1309.618239268681,3323.904412677118,933.3707201499934,-3323.904412677118,-2.2724968933366574
