Pair,Sharpe_Static,Sharpe_WF,MaxDD_Static,MaxDD_WF,FinalPnL_Static,FinalPnL_WF,ΔSharpe
AXP-AFRM,0.8939637615764557,0.1259410560511521,927.6428773543148,2098.9212107042995,1228.970738195914,408.0628688234623,-0.7680227055253036
AXP-COIN,0.3378605856724649,0.3237752480598696,1372.6037327785277,2168.302632422046,656.3468863045945,898.3811610757607,-0.014085337612595283
AXP-SHOP,0.7854386285135851,0.1240880219525543,657.3611729821113,2262.4093757417195,1217.4621628975226,314.3942605170861,-0.6613506065610308
AXP-SOFI,0.04072655638141405,0.21427137368142554,854.8487819704231,2385.934145817182,73.10033174954378,606.6667062376112,0.17354481730001148
COIN-AFRM,1.1731707271244327,-0.23213430216821118,1734.8171801964352,5274.912959461462,3504.754400433075,-1185.1806059659875,-1.405305029292644
COIN-SOFI,1.1272149012486155,-0.13689082788351647,2236.775480785314,3442.937299037195,5406.416867511629,-594.6872530414375,-1.2641057291321318
MA-AFRM,1.1161778077952256,0.0,650.5346379267091,0.0,2169.101172279169,0.0,-1.1161778077952256
MA-AXP,-0.02683975165402218,0.0,653.86998599802,0.0,-29.303553122098464,0.0,0.02683975165402218
MA-COIN,1.3713211408348467,-0.7884723773981306,584.146237583418,2417.1391499815268,2384.6737405767417,-1419.4956976670537,-2.159793518232977
MA-SHOP,1.4768117098060067,0.0,504.16567862413535,0.0,2276.93862262473,0.0,-1.4768117098060067
MA-SOFI,1.212233425696878,-0.17846997898817782,314.18522097308494,1071.4529236680753,1463.6876267289035,-341.957194167592,-1.390703404685056
PYPL-AFRM,0.2741437294417975,-0.38045033396799866,2145.4546735857502,2731.139453234633,1049.0846106561537,-996.2448509358093,-0.6545940634097962
PYPL-AXP,0.5563189812400238,-0.3999680018708907,1090.8850841761305,2295.366279805455,1407.8261113791302,-896.9639764815727,-0.9562869831109144
PYPL-COIN,0.16567187590460797,-0.9529779367009626,2052.1556995711876,3329.6216181689315,597.9787400362374,-2582.8820075422145,-1.1186498126055706
PYPL-MA,0.027895869358250558,-0.3090811200711588,1894.7434711165618,2476.93629716102,71.41375193800947,-670.3002931484779,-0.33697698942940935
PYPL-SHOP,0.3459217055748559,-0.7261685789510028,2067.72423190811,2592.2512621590995,1244.7830280961352,-1893.1137416506062,-1.0720902845258586
PYPL-SOFI,0.05615007307260553,0.4991518150987203,1738.8541937466057,2091.032085109714,204.42390860781268,1500.3966000319936,0.44300174202611475
PYPL-V,0.10346545549032354,-0.7081731843644802,2219.4394778972533,2600.387557360674,323.73523462365245,-1434.5402349619042,-0.8116386398548037
SHOP-AFRM,0.3758165050007391,0.46977806119607785,1563.3438316949141,654.3553401792306,1353.615115021835,597.824873010742,0.09396155619533875
SHOP-COIN,0.9822021984973947,0.0,1044.858488049433,0.0,2987.112326632752,0.0,-0.9822021984973947
SHOP-SOFI,0.8448613802399736,-0.06548345470298653,806.572506756027,1426.5677011322969,2775.1601652033246,-142.66656739727446,-0.9103448349429601
SOFI-AFRM,1.065117352585296,0.5676033542825744,2017.4946547646439,2634.4971518755256,3966.48854671446,1537.6964866226674,-0.4975139983027216
V-AFRM,0.09600381709339055,-0.29221815788500055,1562.116660847676,1872.6971986201997,223.64673449856548,-594.3488290149207,-0.3882219749783911
V-AXP,-0.1687579127222517,0.0,960.3090440732609,0.0,-213.0019160819493,0.0,0.1687579127222517
V-COIN,0.6981567784899774,-0.9364934005036989,1255.7708094614763,3731.97245158731,1535.8534063075367,-2823.358187029832,-1.6346501789936763
V-MA,0.07609544255720248,-0.4804094411287283,384.1712794846164,1468.800748772344,54.68744131254249,-747.55982631464,-0.5565048836859308
V-SHOP,0.05738430856096113,0.09205622462301094,1101.774526937608,1742.4862339675615,101.51926087269644,219.5870875238249,0.034671916062049814
V-SOFI,0.31967700574327856,0.26655228865422254,1158.1246822544379,4133.186506391507,630.1849792959886,914.7218580369456,-0.05312471708905603
