Pair,Sharpe_Static,Sharpe_WF,MaxDD_Static,MaxDD_WF,FinalPnL_Static,FinalPnL_WF,ΔSharpe
BABA-INFY,-0.6137770801552618,1.1649079001333154,3405.563020154142,1604.8318398825422,-1870.8213155606663,2906.7653206897007,1.7786849802885771
BABA-JD,0.6338550082890584,0.47157521774178834,682.9333987090441,878.6754955655194,1037.5262968940492,503.03523705536566,-0.16227979054727004
BABA-MELI,0.6331541419095406,0.13959876280981998,1403.584825620285,3463.7217677675326,1457.718590065234,571.5569801199774,-0.4935553790997206
BABA-PDD,-0.35176455554485114,0.0,3096.1870631325733,0.0,-1195.6412723379028,0.0,0.35176455554485114
BABA-TCEHY,0.9740023869344726,0.20934991774347245,723.6552443064386,2381.0068677526915,1642.5293657823456,707.2366656397637,-0.7646524691910002
BABA-TSM,0.2708625369929196,0.4100446272178565,2085.227139399225,1658.6835143321082,824.0681772080173,904.3318644502856,0.13918209022493688
BABA-VALE,0.09297392553034313,0.0,1217.7814797961205,0.0,168.69535222309457,0.0,-0.09297392553034313
INFY-TSM,-0.4036126643381901,0.0,2197.0236498657987,0.0,-1102.1046288112134,0.0,0.4036126643381901
INFY-VALE,-0.43515534101564957,0.0,2181.477687384993,0.0,-1092.7481226789032,0.0,0.43515534101564957
JD-INFY,-0.041424542353237614,0.3912597620863044,3170.9507260382793,3278.359246683145,-131.63646177988335,2195.483570516246,0.43268430443954203
JD-MELI,0.1119073450119456,-0.6347116255607271,1755.7562328297658,3167.578506270539,355.1807180954956,-2176.6108583845735,-0.7466189705726727
JD-PDD,-0.13306224543935014,0.22516191217137144,2253.810333175094,2727.4870245383013,-323.006961208946,974.2416955592239,0.35822415761072157
JD-TSM,-0.034661041752512396,0.0,2616.751322357708,0.0,-94.36919184943486,0.0,0.034661041752512396
JD-VALE,-0.022344679209425553,0.0,1997.1056392982691,0.0,-39.00227190714406,0.0,0.022344679209425553
MELI-INFY,0.22743051127131733,0.0,1423.2042964319182,0.0,819.2903916229163,0.0,-0.22743051127131733
MELI-TSM,1.0167784398046045,0.08131833409561487,814.8382505119962,1784.7938097312904,1820.6360424653221,204.45611575211348,-0.9354601057089896
MELI-VALE,0.6663212672750856,0.0,883.3617589420691,0.0,1732.9720635679505,0.0,-0.6663212672750856
PDD-INFY,-0.04751363462723678,0.0,4348.242006466735,0.0,-255.03640856120262,0.0,0.04751363462723678
PDD-MELI,-0.48549903674614503,0.0,4077.478680395387,0.0,-2307.7292361302098,0.0,0.48549903674614503
PDD-TSM,-0.014785808762226963,0.18665926526535173,4571.336823627209,1987.9687911938279,-84.86397182849277,637.1024103813604,0.2014450740275787
PDD-VALE,0.6106515974635908,0.0,1075.7446644209856,0.0,1773.9168236686776,0.0,-0.6106515974635908
TCEHY-INFY,0.027316714016584868,0.0,2216.7850423754435,0.0,81.26143715256985,0.0,-0.027316714016584868
TCEHY-JD,0.025885979109214897,0.0,703.1372962682817,0.0,24.49135760192949,0.0,-0.025885979109214897
TCEHY-MELI,1.0173869366528174,0.6160157111953846,710.64423548472,1931.205280115267,1482.1242855599392,2495.060066402611,-0.40137122545743287
TCEHY-PDD,-0.08664024785198887,0.0,1684.394485699698,0.0,-176.48360106173027,0.0,0.08664024785198887
TCEHY-TSM,0.16978531976616412,0.0,1409.758681752364,0.0,373.46076150174895,0.0,-0.16978531976616412
TCEHY-VALE,-0.3508576394177846,0.9064348927449577,947.9674775349591,577.3002782419118,-431.4166289895468,1060.1840450314155,1.2572925321627424
TSM-VALE,0.3650711368971268,1.171051877371054,1604.9181800514975,946.4789951318845,744.4378221135555,2369.8795135906794,0.8059807404739273
