Pair,Sharpe_Static,Sharpe_WF,MaxDD_Static,MaxDD_WF,FinalPnL_Static,FinalPnL_WF,ΔSharpe
AEP-AWK,0.06279038944587553,0.0,735.9751346805625,0.0,43.660229127151034,0.0,-0.06279038944587553
AEP-EXC,0.03251317485236581,0.007133183345335235,553.6362424953187,746.2554156269412,29.206139437588334,6.956404434677985,-0.025379991507030575
AEP-SRE,0.02931344887590282,0.6473791822998918,1259.0409153076887,598.7293845298843,61.99240440836722,651.2385012662023,0.618065733423989
AEP-WTRG,0.4456440979494376,0.0,563.720507379043,0.0,408.5845269061264,0.0,-0.4456440979494376
AEP-XEL,0.602647707468816,0.269726666837883,628.4990515953584,653.1511632977424,431.2640483927341,243.97249460311994,-0.33292104063093303
AWK-WTRG,0.4822710944219268,-0.23799388150314238,444.97884506272106,818.2930882185431,323.2544138028703,-169.3277308370421,-0.7202649759250692
AWK-XEL,0.2444050061810126,0.0,579.7849009245306,0.0,330.36440032478436,0.0,-0.2444050061810126
D-AEP,0.107964826213077,-0.531919988150724,602.2095224276891,755.2691508469333,99.86591413077329,-500.85195741394193,-0.6398848143638011
D-AWK,0.3181728050620239,-0.761743881338171,620.6453555391282,1012.3053639666031,345.3008922770624,-695.3831293788928,-1.0799166864001948
D-DUK,0.5461732407504593,-0.7423003226783238,635.2610468531992,756.0598178641485,480.577484385098,-657.3902966568139,-1.288473563428783
D-EXC,0.18455537408726708,-0.2663191436133815,1160.1035627813735,1826.6346346361072,229.61729993965176,-354.7676492173568,-0.45087451770064857
D-SO,0.43206256920176833,-0.6121980631239011,602.0841326845689,749.6994816459945,428.7590148121475,-551.3346149620697,-1.0442606323256696
D-SRE,0.09900801872459129,0.29715462706644574,1342.432869735042,632.1953107990475,210.97703001930722,316.2337911888694,0.19814660834185444
D-WTRG,0.27665332310789387,0.0,613.581025662286,0.0,273.1338756615059,0.0,-0.27665332310789387
D-XEL,0.6675876177160075,-0.6647512407685872,511.1356656608564,905.0045512785397,797.9795545693419,-627.9307014777181,-1.3323388584845945
DUK-AEP,1.2708349630726876,0.0,201.26436353670852,0.0,725.5909566874932,0.0,-1.2708349630726876
DUK-AWK,-0.28566834692226506,0.7100217974507925,724.4160936998303,292.7431206696197,-211.0348965017182,494.26232105895866,0.9956901443730576
DUK-EXC,-0.17445806350826645,-1.014906319907474,536.5512782905713,1079.6374980943542,-159.54938392067348,-882.2407835817253,-0.8404482563992075
DUK-SRE,-0.21360025038519342,0.08570311558729153,1576.1496733451297,1067.311773734273,-437.437760136659,107.09189720706817,0.29930336597248497
DUK-WTRG,0.7288550872999809,0.1453037745990027,467.59351647349536,714.2034340576793,723.2737146498578,162.27397067458634,-0.5835513127009783
DUK-XEL,1.1755674320079728,-0.40002866616143706,307.47487932741933,505.00055192195003,613.7762395329744,-245.37767754575373,-1.57559609816941
EXC-AWK,0.42201562437765044,0.0,737.4074200625085,0.0,325.5656386932531,0.0,-0.42201562437765044
EXC-SRE,0.20558328198043263,0.1923348371065473,1499.0602070304535,764.4175303177501,372.1238883083621,283.6896986098829,-0.013248444873885323
EXC-WTRG,0.38056561329419014,0.0,673.1466423944485,0.0,389.27490990291983,0.0,-0.38056561329419014
EXC-XEL,0.5661799965549726,0.8388953449960485,615.7116952326883,671.2756981071026,433.9944485374714,702.5418308929399,0.2727153484410758
NEE-AEP,-0.22213437485350757,0.0,1312.5177181333438,0.0,-298.6156169622182,0.0,0.22213437485350757
NEE-AWK,-0.006180860820850438,0.0,953.7542105635287,0.0,-6.469857228782928,0.0,0.006180860820850438
NEE-D,0.5863940064989216,0.0,439.7537345514983,0.0,781.0764310804284,0.0,-0.5863940064989216
NEE-DUK,-0.20969587810618853,0.0,1149.1390025548453,0.0,-260.15558787511475,0.0,0.20969587810618853
NEE-EXC,-0.2260955474715163,0.0,2048.6156210911163,0.0,-497.6540791410635,0.0,0.2260955474715163
NEE-SO,-0.1389200848594573,0.0,1191.810926800275,0.0,-166.8595012787953,0.0,0.1389200848594573
NEE-SRE,0.15788222681257963,0.0,385.75631246109253,0.0,107.59147266290655,0.0,-0.15788222681257963
NEE-WTRG,1.0784152144906043,0.0,714.8574915196383,0.0,1440.1662517168008,0.0,-1.0784152144906043
NEE-XEL,0.4489787191003445,-1.1300938840634842,723.1910334162183,1045.7408575297034,704.8732753252266,-1045.7408575297034,-1.5790726031638287
SO-AEP,1.1578091736095482,0.0,256.55789389751715,0.0,680.4245845278043,0.0,-1.1578091736095482
SO-AWK,0.19043943096265842,0.0,562.8126519364096,0.0,171.1633014862689,0.0,-0.19043943096265842
