Pair,Sharpe_Static,Sharpe_WF,MaxDD_Static,MaxDD_WF,FinalPnL_Static,FinalPnL_WF,ΔSharpe
CHTR-CMCSA,0.35831079086761025,0.696063851891156,1346.5356560281982,2091.528187795843,877.404593298524,1690.67108592858,0.3377530610235458
CHTR-KT,1.2875592193198453,0.0,698.6003177832408,0.0,2491.4701187182036,0.0,-1.2875592193198453
CHTR-SKM,0.2592200976662255,1.3378636778438533,867.5076354555741,701.3894766627743,402.4476642869135,2451.020259999162,1.0786435801776277
CMCSA-KT,0.4568434276084902,0.7548513090062211,774.8476955339305,791.6753707145426,680.3486179545346,1638.1608353384838,0.2980078813977309
CMCSA-SKM,0.8520811201309231,-0.4673136222767031,1223.3433197190625,755.4424678263712,2077.845702580708,-436.612196055814,-1.3193947424076262
KT-SKM,-0.9997628764654889,-0.8538638152794169,2234.1883676866946,1502.21834102526,-1635.824164160944,-1158.743090985922,0.145899061186072
T-CHTR,-0.3671043309394983,0.0,1909.300436706928,0.0,-863.3217208800917,0.0,0.3671043309394983
T-CMCSA,-0.33338935979320883,0.0,1164.1126344605148,0.0,-409.1251060860571,0.0,0.33338935979320883
T-KT,0.7855058003622494,0.5110515179092917,555.7552278135169,1411.640653483466,1134.7817685170592,1352.5617494035857,-0.27445428245295767
T-SKM,-0.6835537131770612,1.0206227124884766,2286.835421081832,715.9348601733284,-1451.1349549666961,2028.8000249538354,1.7041764256655378
T-TMUS,-0.023044353813171676,0.0,991.7172545780243,0.0,-31.86413789179386,0.0,0.023044353813171676
TMUS-CHTR,0.5127165819935842,0.5403216703693198,1397.835807405605,2300.2319526451975,1318.51525613576,1978.2267909137558,0.02760508837573561
TMUS-CMCSA,-1.1453818097307038,-0.8898443680546243,1867.3491472764235,2004.9906889936688,-1490.6516943828426,-1636.3960570011702,0.2555374416760795
TMUS-KT,0.4931643761033451,-0.5541667320163629,1136.242826074523,4147.83044403276,884.7622667216436,-2314.2359838163884,-1.047331108119708
TMUS-SKM,-0.2290644666076139,1.2471555491627198,1809.7048760146176,996.0331883368722,-425.2403833506262,2605.9450044851083,1.4762200157703336
VZ-CHTR,0.7215192425299747,-0.1570287602677137,630.525057606051,1586.6053354196079,1290.28867734653,-264.52953991249063,-0.8785480027976884
VZ-CMCSA,1.201102685090923,1.1678494246654505,519.5217460545709,209.9723340745686,1888.0962778915368,561.0867427671843,-0.0332532604254725
VZ-KT,0.9162177080292085,-1.037946797118951,556.8196411713645,1430.1463919778435,1562.6633574494838,-1257.8613004159577,-1.9541645051481598
VZ-SKM,0.8643331338667758,0.47298314685396364,815.9857671935329,914.4479770252658,1300.6257183802377,906.2215226211822,-0.39134998701281215
VZ-T,0.6028550935766053,0.22369804771925278,603.7474073620465,881.891364939946,984.5571104348104,481.44894591958524,-0.3791570458573525
VZ-TMUS,0.5065082460002301,0.0,615.528530126388,0.0,744.0247493965694,0.0,-0.5065082460002301
