Pair,Sharpe_Static,Sharpe_WF,MaxDD_Static,MaxDD_WF,FinalPnL_Static,FinalPnL_WF,ΔSharpe
ALB-FMC,0.19388203447787059,0.9124690433215548,2225.3398056571295,1847.5703986719886,429.0094959226692,3925.9688546550237,0.7185870088436842
ALB-IFF,-0.2707985455564236,-0.3564074142200956,2273.9080339235948,2759.321643910117,-759.874804023995,-878.5282791470748,-0.08560886866367201
ALB-NEM,-0.6087857187105187,0.20897802071280114,4390.221852142197,3475.8124441415894,-2172.7990621967147,1049.3611651674469,0.8177637394233198
BASFY-ALB,0.4692644280891451,0.8798878777035776,1694.4160558102294,642.0235409399143,1176.2884964518557,1126.8700681943317,0.4106234496144325
BASFY-ECL,0.8635079854220227,0.0,1294.5659130322842,0.0,1909.6052418974027,0.0,-0.8635079854220227
BASFY-FMC,0.8090871924996457,0.0,1355.786182817653,0.0,1852.5415042221425,0.0,-0.8090871924996457
BASFY-IFF,0.5691421884367166,0.0,1243.1870282914551,0.0,1258.0522983240428,0.0,-0.5691421884367166
BASFY-NEM,0.8761075111460727,0.3437093440655481,1352.5034094787056,1215.4152717800603,2004.8477077173993,673.928174016416,-0.5323981670805246
BASFY-PPG,0.7215377413816281,0.0,1522.587893157759,0.0,1599.5410840191594,0.0,-0.7215377413816281
BASFY-SHW,0.913277708944184,-0.06190970883518674,1468.9602106385623,3013.9348368166766,1894.200931677447,-219.84275400256843,-0.9751874177793708
DOW-ALB,0.08599407433028458,0.0,1317.61045415148,0.0,160.73968437098517,0.0,-0.08599407433028458
DOW-BASFY,0.4067686451305823,-1.6231266992808024,472.44852926046764,2571.8997301649038,271.89643922012306,-2082.3721030180855,-2.0298953444113845
DOW-ECL,-1.3084935456063784,0.0,1883.1385538233183,0.0,-1734.0940841484655,0.0,1.3084935456063784
DOW-FMC,0.19954538082706033,0.0,1131.0100214123963,0.0,576.1164246478867,0.0,-0.19954538082706033
DOW-IFF,0.36674483444379813,0.0,1015.7953127294807,0.0,613.0509656488277,0.0,-0.36674483444379813
DOW-NEM,-1.4332688126540112,0.0,5174.553072356548,0.0,-3987.391893083533,0.0,1.4332688126540112
DOW-PPG,0.8790665721780418,0.0,666.7212419272952,0.0,1397.684219424916,0.0,-0.8790665721780418
DOW-SHW,-0.49744108264262377,0.0,446.3571446591144,0.0,-255.74992765265986,0.0,0.49744108264262377
ECL-ALB,0.775382545002766,0.47357841444328885,715.7869109665551,767.0790434923265,840.9514771564371,544.4655380889375,-0.3018041305594772
ECL-FMC,1.1284070853587742,0.0,731.9854892957887,0.0,1959.4337051862867,0.0,-1.1284070853587742
ECL-IFF,0.27812211503677553,0.0,446.0070916123662,0.0,237.47624862884544,0.0,-0.27812211503677553
ECL-NEM,0.27712047326729883,-0.2676816553361381,955.7846253176322,951.9419675138893,412.7035876253999,-259.16134208719205,-0.5448021286034369
ECL-PPG,0.002345512467694386,0.3525900785157161,479.26478284892687,549.8319842201582,1.7432659204620577,374.9998815884285,0.35024456604802173
FMC-NEM,-0.6638468251151338,0.0,4520.7884334321,0.0,-3377.5114654530516,0.0,0.6638468251151338
IFF-FMC,-0.16739162716187334,-0.3646946358745376,2008.625623096285,1068.4900243567242,-455.67557925393623,-399.6092278928682,-0.19730300871266426
IFF-NEM,-0.8024119073755286,0.0,1746.7283193737626,0.0,-1260.5315995640128,0.0,0.8024119073755286
LIN-ALB,0.8374950987278122,0.5151479024990471,441.1836051264763,730.1575020625015,1172.9712419773277,579.0314465278516,-0.3223471962287652
LIN-BASFY,0.5084002671794512,0.5017433530763261,510.7796703512398,588.0895858972833,534.3779194058654,616.9751945452595,-0.006656914103125078
LIN-DOW,0.8458872001137423,-0.5638159835644695,490.2669626249376,1343.5532773431723,1060.1172170666343,-706.1421260226768,-1.4097031836782117
LIN-ECL,0.9281481934779505,0.0,158.58632990828133,0.0,380.6330388054333,0.0,-0.9281481934779505
LIN-FMC,0.9902413879875205,0.0,513.2892112874356,0.0,1204.4150761681356,0.0,-0.9902413879875205
LIN-IFF,0.9632302685352176,0.0,611.5040196899151,0.0,1325.4038212152238,0.0,-0.9632302685352176
LIN-NEM,0.485350453020098,0.0,527.3815136293299,0.0,529.3614789516879,0.0,-0.485350453020098
LIN-PPG,0.8181785617886599,0.0,392.82438555837064,0.0,886.2835938391033,0.0,-0.8181785617886599
LIN-SHW,-0.050334742125737734,-0.12837540093947752,468.2111868962892,828.1702765455614,-24.73355738846574,-137.4716446083005,-0.07804065881373978
PPG-ALB,1.7419611940855289,0.5342361723910103,412.7698483177246,533.9313201174201,2172.7977051626062,565.1503172410676,-1.2077250216945186
PPG-FMC,0.37599203250470103,0.5376515598712615,785.9495699228768,1826.722930528265,704.6845985217955,1361.9490486622844,0.16165952736656042
PPG-IFF,0.43357850500267897,0.0,924.3788649529581,0.0,634.5906060351102,0.0,-0.43357850500267897
PPG-NEM,0.2975092439622017,1.0182931983183667,2746.001284097392,930.1535535900282,730.9269279213244,1844.0194456053687,0.720783954356165
SHW-ALB,0.779931427978988,0.1770607157471463,896.28517920176,1000.298044257971,1514.1834306027527,308.163724144039,-0.6028707122318416
SHW-ECL,1.1086493692022736,0.0,822.2684735095215,0.0,1208.6822053372255,0.0,-1.1086493692022736
SHW-FMC,0.1998238027282057,0.31345175442658507,1689.580494683244,1731.7921639792855,445.63135644003626,756.6418896039638,0.11362795169837936
SHW-IFF,0.21804610268576652,0.0,1744.1337578420962,0.0,521.302467628866,0.0,-0.21804610268576652
SHW-NEM,0.39022730645826675,-0.20076416951267115,1259.188564854196,2194.6828771815235,729.1326993490447,-453.8325679305903,-0.5909914759709379
SHW-PPG,0.5797664936631138,0.0,922.4817343276351,0.0,919.6986639835301,0.0,-0.5797664936631138
