Pair,Sharpe_Static,Sharpe_WF,MaxDD_Static,MaxDD_WF,FinalPnL_Static,FinalPnL_WF,ΔSharpe
AXP-ADP,0.8563650992512618,-0.37181344705725017,695.5130027284229,989.8367642702012,1035.7494826805091,-451.6308539528532,-1.228178546308512
AXP-FIS,-0.2960805534311657,0.4562253398273799,1544.2492682768545,1143.3664542417737,-486.4551142263743,766.1925951373225,0.7523058932585456
AXP-GPN,0.013007908084580966,0.8112024893885622,1802.6551456881286,765.8192614922144,26.410880525546247,907.0940973502567,0.7981945813039812
AXP-WU,0.2353735753490011,-0.5666507695467128,1119.3864345005315,2952.139287038737,380.2117123794367,-1446.5877649655283,-0.8020243448957138
FIS-ADP,0.05535422161926827,0.0,1473.6292595113223,0.0,141.02960313079237,0.0,-0.05535422161926827
FIS-WU,-0.15182658091231327,0.04633985943425877,2402.1221576397375,1796.7415463985253,-577.1950500284945,104.88658785028998,0.19816644034657205
GPN-ADP,-0.4132898634109783,-0.0037988105765764603,1952.0008972755622,1032.6795956136637,-794.9825742284957,-5.492666928729509,0.40949105283440185
GPN-FIS,-0.5033423576276842,0.0,2895.9412765424477,0.0,-1401.2914016903017,0.0,0.5033423576276842
GPN-WU,0.32836518866498676,0.9541509316181589,1453.7877963471044,1117.9255777046355,743.4594946248632,1484.430339109966,0.6257857429531721
MA-ADP,1.1462756019152966,-0.5186725352737989,239.496185739136,504.92990151936715,995.1300422018122,-379.73269191596125,-1.6649481371890955
MA-AXP,-0.02683975165402218,0.0,653.86998599802,0.0,-29.303553122098464,0.0,0.02683975165402218
MA-FIS,-0.1199379681799951,0.0,1452.5668544391874,0.0,-186.1215074726824,0.0,0.1199379681799951
MA-GPN,0.947120280475183,0.0,588.5527326774994,0.0,1331.9962938580218,0.0,-0.947120280475183
MA-PYPL,-0.1646494831208647,0.6258165275015604,1163.358175866242,982.2712402689803,-220.40358616806614,863.1875528374353,0.790466010622425
MA-WU,0.7545743640647388,-0.8149935808815101,431.4803177244596,2427.7400975615938,924.0375651390509,-1743.373234888117,-1.569567944946249
PYPL-ADP,0.41734772907761924,-0.4934455137477515,1064.0820700870083,2312.0137484218685,978.8517007630979,-1034.1160958338792,-0.9107932428253707
PYPL-AXP,0.5563189812400238,-0.3999680018708907,1090.8850841761305,2295.366279805455,1407.8261113791302,-896.9639764815727,-0.9562869831109144
PYPL-FIS,0.5245764472520853,0.0049098908891194665,1089.9954529559861,2454.110634613986,1063.7979053597142,11.003764666136409,-0.5196665563629659
PYPL-GPN,-0.026021403355337158,0.30186435316877497,3534.1403243312343,2057.7447573462605,-112.31411404318048,914.4406131236082,0.3278857565241121
PYPL-WU,-0.2182591663348708,0.41926529474159024,3108.277310389131,1889.6635705231824,-753.6950288011825,1078.1157671925662,0.637524461076461
V-ADP,0.15974909588224687,-0.8270321148410267,696.9373895636247,862.9386345991327,191.240653283731,-765.5173313504096,-0.9867812107232735
V-AXP,-0.1687579127222517,0.0,960.3090440732609,0.0,-213.0019160819493,0.0,0.1687579127222517
V-FIS,-0.4786797681663268,1.0136906918619946,2590.8481205142048,893.4834029260769,-940.7567612989783,1165.2959955757472,1.4923704600283214
V-GPN,-1.50874191454303,0.0,2416.2617866731644,0.0,-1798.1492358439407,0.0,1.50874191454303
V-MA,0.07609544255720248,-0.4804094411287283,384.1712794846164,1468.800748772344,54.68744131254249,-747.55982631464,-0.5565048836859308
V-PYPL,-0.19962770494248794,0.7177407470022692,1494.1767926598548,1221.2670290890503,-350.74601196885646,1129.9516838570148,0.9173684519447571
V-WU,0.5193442020625403,-0.742893988691407,599.4427938603884,2780.216454544377,655.6367530827849,-2067.8046829435293,-1.2622381907539473
WU-ADP,-0.10905592540385578,0.0,781.8306358988488,0.0,-92.53104815188931,0.0,0.10905592540385578
