Pair,Sharpe_Static,Sharpe_WF,MaxDD_Static,MaxDD_WF,FinalPnL_Static,FinalPnL_WF,ΔSharpe
AEM-LAC,0.23262377145588425,0.0,1773.217465145947,0.0,455.122907238625,0.0,-0.23262377145588425
AEM-MP,0.20693130259117884,-0.18635689359635238,2616.997395730528,6745.4911573623685,945.1645063948988,-1189.2783176888597,-0.3932881961875312
AEM-SCCO,-0.2700387492445094,-0.5770239974842679,3120.178657339054,2954.792765760313,-831.4974192151784,-1794.5049098191175,-0.30698524823975853
BHP-AEM,0.04216129079088332,0.612386028663619,1364.8881295233898,1436.7135322324066,93.47572998985997,1244.4001893736418,0.5702247378727356
BHP-FCX,0.8222334376206059,-0.23268038939052033,603.4141017519261,3005.7631029254762,933.5443405518242,-688.1202058479763,-1.0549138270111262
BHP-LAC,0.47953708255721,0.09202710607013367,1374.59942717591,2288.8505725587374,1071.1795069266993,228.8857724454826,-0.3875099764870763
BHP-MP,0.6377493098210101,0.9150913468074584,1396.5922450214316,1855.5680576834156,1711.9340913473434,2852.6866638049496,0.2773420369864483
BHP-NEM,0.18584669820439242,-0.023073953641082678,1853.052110753515,1478.9285433294206,492.1216754188896,-34.2044180258827,-0.2089206518454751
BHP-RIO,0.1359972923390731,0.5412838621555178,357.5258392812755,281.83186033802593,97.80934569187677,371.6272614145995,0.40528656981644473
BHP-SCCO,0.811988809895777,0.22380886161790725,1290.122147352707,2058.6707584210744,1727.928356131211,613.7248340261751,-0.5881799482778698
BHP-VALE,0.7147269514723186,0.3406527960925612,935.0836771172171,1205.9889875190252,920.7667306946495,487.725607548635,-0.37407415537975736
FCX-AEM,0.36244320695872545,0.727512423927287,1885.2826912283454,2804.5113319147135,1464.0669637748433,3145.2502042648266,0.36506921696856154
FCX-LAC,0.52348074025547,0.5059137646467288,1624.7198957221442,2451.475497389085,2259.934516033644,2322.203908118046,-0.01756697560874121
FCX-MP,0.500983698863675,0.324254688885826,1938.6493889914411,3803.266430035118,2177.101184037604,1451.6107583764467,-0.17672900997784902
FCX-NEM,0.5234439441692159,0.1387639080554715,1798.0780839480137,2887.0710136416847,2410.0084654909397,541.4535773015288,-0.3846800361137444
FCX-SCCO,0.43808984438455323,-0.4125837450204733,555.1317572405283,2677.524564013336,757.283810770288,-1129.2854014821937,-0.8506735894050266
LAC-MP,0.23674793689944984,0.0,3467.5242324436417,0.0,1177.717869684362,0.0,-0.23674793689944984
NEM-AEM,-0.17738852627510313,-1.5756388472978327,1064.9969029030017,3332.9484604982904,-245.30491239979057,-3275.4442607860437,-1.3982503210227295
NEM-LAC,0.6763152356004638,0.0,2154.7332900513,0.0,1908.5282343154288,0.0,-0.6763152356004638
NEM-MP,0.11289305270426592,1.4051543870981358,2299.239228307701,702.3467739745123,313.42271513508285,2772.720646548335,1.2922613343938698
NEM-SCCO,-0.3358220882693451,-1.0879860759853832,3056.070112564415,3780.5262123699486,-1142.1982241327364,-2556.6886090844955,-0.7521639877160381
RIO-AEM,0.954516100344535,0.0,977.0622304686149,0.0,1645.3129519767158,0.0,-0.954516100344535
RIO-FCX,1.4685155474231717,0.1802991221727672,536.2353518569446,1334.2978343411983,1601.7478464540463,369.2240015228905,-1.2882164252504045
RIO-LAC,1.151147294278408,0.7029994137090143,911.5256359812377,984.7771333625332,2270.7837586665423,1104.0549919135,-0.4481478805693937
RIO-MP,0.7948688091087701,1.3422055657414418,1069.4497846693216,2728.685181993226,1594.1900187646027,13351.724582974715,0.5473367566326717
RIO-NEM,1.3646927253736862,0.06563958248038945,1041.504559204809,1939.612225655278,2880.6048078898266,145.23766820210736,-1.2990531428932968
RIO-SCCO,0.9333009793979434,0.3180178714977663,737.1111521842922,1843.7285473047625,1419.116533681787,863.2214719535889,-0.6152831079001772
RIO-VALE,0.44741106179789536,0.4078264049089378,581.6514349191374,735.1398831618305,371.4768232685108,581.4536386128716,-0.03958465688895757
SCCO-LAC,0.4084150077185019,0.5945300921313075,1296.6753020533092,1329.5298439689006,1296.9706024000593,1797.4817991247864,0.18611508441280555
SCCO-MP,0.3724347325504999,0.7730718858654614,1498.9020388430035,1435.7503572099818,1170.3712087192825,1607.3217631113996,0.40063715331496147
VALE-AEM,-0.18223335397163307,0.4108333451833269,1429.8445329154697,617.7658654706415,-286.38581738833125,477.39637978299646,0.59306669915496
VALE-FCX,0.08338266607552278,0.6159127871051009,842.1613149807029,2050.794233320735,76.41364428151243,2067.8478624878207,0.5325301210295781
VALE-LAC,0.34312530221072746,0.0,2770.0420760694014,0.0,1581.0502152988022,0.0,-0.34312530221072746
VALE-MP,0.4336165673839974,0.925933538558607,1497.5722478623156,1579.114783684274,998.3957823129905,3596.2810740302675,0.49231697117460965
VALE-NEM,-0.23122635680261142,0.6417200754212719,1478.1027287788975,397.12597993594267,-421.24536415488774,755.7279062957133,0.8729464322238832
VALE-SCCO,1.0344031082352074,0.2258299279530611,1474.9207180456249,1151.7901607905828,2748.8650912703356,542.5589062093717,-0.8085731802821463
