Pair,Sharpe_Static,Sharpe_WF,MaxDD_Static,MaxDD_WF,FinalPnL_Static,FinalPnL_WF,ΔSharpe
HE=F-LE=F,0.04717871689223412,-0.2976124312436438,1588.8679594258945,1270.2779246014386,250.35754934328116,-947.2628126475419,-0.3447911481358779
ZC=F-HE=F,0.27176943461488967,-0.796793152817948,891.3637003175858,1031.0229265459518,694.8621851523308,-715.775621974178,-1.0685625874328377
ZC=F-LE=F,0.22978674717308997,-0.37717427317408064,931.3499229361906,2108.0554128986746,568.7743169143226,-948.1518446669984,-0.6069610203471706
ZC=F-ZL=F,0.2648737622894086,0.0,895.1137737076396,0.0,690.1850897789054,0.0,-0.2648737622894086
ZC=F-ZM=F,0.10302922917738977,0.11992145226620793,1114.8121633464598,1741.2117463065438,252.71033494892728,386.9686657069457,0.01689222308881816
ZC=F-ZS=F,0.020407903216553697,0.37606100605624837,1238.1871355112598,911.9487516666807,47.09395459557908,909.1646371694816,0.35565310283969465
ZC=F-ZT=F,0.11016328348440989,-1.2068653327892938,582.8004590561816,1125.1529219586453,93.63835392931745,-859.3547617600253,-1.3170286162737037
ZC=F-ZW=F,0.13142537976795257,0.8720781894753507,950.0396312631474,454.0188096889673,343.96933670354304,950.682908908604,0.7406528097073981
ZL=F-HE=F,0.6900312820034762,0.48440487204942556,1044.241219176955,2250.2346392471177,2712.5234088846555,1723.0697099582364,-0.20562640995405063
ZL=F-LE=F,1.0854397137294987,0.0472871477350636,600.3221034909814,1713.9132456875873,1749.4022389213308,82.86828158332331,-1.038152565994435
ZL=F-ZT=F,0.1843341430967466,-0.3035118759146898,397.97434523335846,577.7097254199972,130.91377855323543,-195.0983921129233,-0.4878460190114364
ZM=F-HE=F,0.603005779357148,0.0,1124.4007486783225,0.0,1683.3949197642733,0.0,-0.603005779357148
ZM=F-LE=F,0.28888739639077554,0.4497745072367071,702.1730079550861,579.7906974759721,668.737501147543,740.9594891808304,0.16088711084593155
ZM=F-ZL=F,0.8701737085303389,0.0,746.1263858110899,0.0,1303.9625273732056,0.0,-0.8701737085303389
ZM=F-ZT=F,-0.0012651877989836489,0.0,169.3120418177154,0.0,-0.21673532813922058,0.0,0.0012651877989836489
ZS=F-HE=F,-0.28558308728933884,0.14107416322016697,1607.1260740600626,1206.6289867229061,-551.6205829764724,378.6931324939571,0.4266572505095058
ZS=F-LE=F,0.0885898439048144,0.18686366100106575,1102.9673382086603,468.91943100138724,150.64331790141276,249.69058747937677,0.09827381709625134
ZS=F-ZL=F,-0.27680982348017874,-0.19930591097640143,1256.5532647395344,1082.005294004247,-455.61423725533086,-339.67333576468303,0.0775039125037773
ZS=F-ZM=F,0.3433419586671551,0.5873090623796106,346.5888994626575,495.5420231816608,557.3878111913265,580.7684916543529,0.24396710371245545
ZS=F-ZT=F,-0.22944494401796733,-0.1033200906706719,268.64158880450356,228.01513572497345,-52.40023788258515,-38.32097322262059,0.12612485334729545
ZS=F-ZW=F,0.04460256074849342,0.0,662.9534624376756,0.0,98.9095451221287,0.0,-0.04460256074849342
ZT=F-HE=F,0.360162964785226,0.15379941984125403,147.01918071457868,161.60008281049403,67.66325034667842,48.35350163193557,-0.206363544943972
ZT=F-LE=F,0.010520054347264444,0.0,150.7864177008713,0.0,1.813977697504674,0.0,-0.010520054347264444
ZW=F-HE=F,0.8792506356408742,0.0,726.1507780199461,0.0,2196.69640267683,0.0,-0.8792506356408742
ZW=F-LE=F,0.7481089098391637,0.0,448.65832042786417,0.0,1145.5257479910958,0.0,-0.7481089098391637
ZW=F-ZL=F,0.29305810152582235,0.0,1135.9240307864109,0.0,1079.2890526493104,0.0,-0.29305810152582235
ZW=F-ZM=F,0.7674231880088213,0.0,323.6400929369337,0.0,911.7696433909691,0.0,-0.7674231880088213
ZW=F-ZT=F,0.6079717537618945,0.0,87.39139912444735,0.0,96.83325407189203,0.0,-0.6079717537618945
