Pair,Sharpe_Static,Sharpe_WF,MaxDD_Static,MaxDD_WF,FinalPnL_Static,FinalPnL_WF,ΔSharpe
AMGN-ARKG,0.2841837002537506,0.22842674376318808,1521.8248522902945,1386.0792818481123,794.9809226214747,519.5878290329846,-0.05575695649056253
AMGN-BIO,0.5598135285872212,0.0,1331.9307801003065,0.0,1343.1441464985678,0.0,-0.5598135285872212
AMGN-GILD,0.420158376131874,0.041472380632683416,1339.4451870526077,1473.7811088663689,1057.378233521792,108.10543881213584,-0.3786859954991906
AMGN-ILMN,0.594451543071683,0.0,1336.6630705265568,0.0,1472.0276447597453,0.0,-0.594451543071683
AMGN-QGEN,0.4334334588439418,-0.17740545285525175,1385.583461972642,548.8048053534238,1131.6892226348664,-128.4696416902857,-0.6108389116991936
AMGN-REGN,0.21118172152612696,0.0,1213.4228566975657,0.0,461.08215721471214,0.0,-0.21118172152612696
AMGN-VRTX,0.21645666868612448,0.0,860.5576116472546,0.0,427.2604670735408,0.0,-0.21645666868612448
AMGN-XBI,0.5323666142685736,0.47595249850276017,1007.9644680034203,1697.5846191998205,988.3066912463677,1109.2615704110706,-0.0564141157658134
ARKG-XBI,0.1483256339202687,0.8192145096283011,1188.3179280086088,851.9673375350689,245.1619683738465,1641.052929208112,0.6708888757080325
BIIB-AMGN,-0.09635547013840855,0.6433964906094178,1435.7892583582698,433.8583596391195,-195.15187497340148,800.0205476112607,0.7397519607478263
BIIB-ARKG,0.3365435412398175,0.0,2304.3304322451518,0.0,810.1560943365753,0.0,-0.3365435412398175
BIIB-BIO,-0.06585520034384541,0.0,2251.6191139183534,0.0,-126.52037384580508,0.0,0.06585520034384541
BIIB-GILD,-0.0894413799595694,1.0767646214735604,949.2445513439756,1710.7178334491591,-96.34106441811795,2924.467171826415,1.16620600143313
BIIB-ILMN,-0.2868516756437127,-0.5562418681390677,1728.8222116465965,1540.0308342696244,-429.53740433961343,-733.0768403440628,-0.269390192495355
BIIB-QGEN,-1.2150687797582729,-0.48799086428260857,2512.8114724668317,2509.5525576490827,-2034.5232011558614,-851.948230595714,0.7270779154756644
BIIB-REGN,0.050016471259371455,0.05505573977366268,1050.4921575194226,895.3107276956714,85.76999678529552,89.60812788404945,0.005039268514291227
BIIB-VRTX,-1.177186808161857,0.0,4281.523842642664,0.0,-2817.1919609625315,0.0,1.177186808161857
BIIB-XBI,-0.34758730448040615,0.51427135863282,1321.9248565672601,314.1974308239571,-513.6661364930856,325.7032723398583,0.8618586631132261
BIO-ARKG,0.06582753049637327,0.06933908761959635,1377.3512316172132,2086.8668052320154,192.73709588214322,220.2705380492407,0.003511557123223083
BIO-QGEN,-0.29171903499332064,-1.0408858414215318,2889.8849124700973,1819.2668586284963,-800.4679610680485,-1461.3873008563246,-0.7491668064282112
BIO-XBI,1.1352218740374156,0.0,690.32652483946,0.0,2030.7128804851031,0.0,-1.1352218740374156
GILD-ARKG,-1.3598831632993253,0.0,3499.300450359245,0.0,-3300.827879766226,0.0,1.3598831632993253
GILD-BIO,-1.5417371974036083,1.62390123277438,3890.9427400845298,610.9079390947823,-3303.660801599111,2241.5954039176254,3.1656384301779883
GILD-ILMN,-1.0368412754243979,0.0,2849.6324031755025,0.0,-2049.961741878501,0.0,1.0368412754243979
GILD-QGEN,0.045239185763762034,0.10366414588823104,2043.0029745684742,1169.5084350724092,84.49491463536859,204.29907403078363,0.05842496012446901
GILD-REGN,-1.7531393607669032,0.0,2487.4694483212393,0.0,-2026.2769450133428,0.0,1.7531393607669032
GILD-VRTX,-0.7381774000162118,0.0,4672.048600284021,0.0,-2529.2108546316126,0.0,0.7381774000162118
GILD-XBI,-1.538639726644293,1.1266987095433871,2337.071205792665,321.7506565338464,-2335.4914721407254,1131.0133417805005,2.66533843618768
ILMN-ARKG,-0.2708033137825991,0.0,1992.222108488821,0.0,-666.2578174790862,0.0,0.2708033137825991
ILMN-BIO,0.7972613616428545,0.8028506310931843,612.236824924473,725.33932885601,2049.66060463144,1025.6710146438197,0.005589269450329781
ILMN-QGEN,-0.37584802302834774,-0.8104182347995063,2770.8583649375537,1438.3332651182225,-943.9902004806711,-1095.5772661420076,-0.4345702117711585
ILMN-XBI,0.5454258473789482,0.0,614.7371101018681,0.0,698.4652446094804,0.0,-0.5454258473789482
QGEN-ARKG,0.29416373432691384,0.8012462531066296,881.9156784466661,401.8515495525786,569.9623949277347,1135.2377920503618,0.5070825187797157
QGEN-XBI,0.9582922183965931,0.6036106730575089,908.7757118693974,396.24007972092363,1805.619076084168,595.7410525340695,-0.35468154533908414
REGN-ARKG,-0.10674566280305917,1.785500573437368,2410.937093612502,281.85689210935305,-280.45129345765883,2226.0905978528667,1.892246236240427
REGN-BIO,-0.0720450830568662,0.0,1930.337025510199,0.0,-144.16407057267645,0.0,0.0720450830568662
REGN-ILMN,0.08885694795077125,0.0,1720.3547153853149,0.0,175.06035976170818,0.0,-0.08885694795077125
REGN-QGEN,-0.6768739348727507,-1.7115089951029514,1880.1967950818942,2911.199111482048,-1340.7681823453497,-2752.3941871630996,-1.0346350602302006
REGN-XBI,-0.09910324320951489,-1.7275209033058665,1061.91645675497,2435.992823836026,-118.80875175902696,-1931.5721543272093,-1.6284176600963516
VRTX-ARKG,-0.47003384671363085,-0.5560894211110107,2473.5180234307104,2090.9281476143715,-1599.7829802087915,-1399.739308766407,-0.08605557439737982
VRTX-BIO,-0.1306190560115425,0.0,2543.6135708380198,0.0,-546.8234396389954,0.0,0.1306190560115425
VRTX-ILMN,-0.10194587426466746,0.0,2624.3591812261293,0.0,-440.5684121056993,0.0,0.10194587426466746
VRTX-QGEN,0.015482670785658447,0.3546199920802168,1902.2096454859757,768.0293239752889,49.513574585339036,773.4902139556899,0.3391373212945583
VRTX-REGN,0.006623292825285048,0.2240587180615303,2556.273389678907,2363.964117637817,27.589620568756487,764.5857542400053,0.21743542523624526
VRTX-XBI,-0.09956459332708703,0.16127747370322237,2708.2996080121047,1007.0410441809253,-444.13596239889137,259.3559345255265,0.26084206703030943
